,PGP (283871)
ACH-000331,-0.17196239390999998
ACH-000332,-0.116396576506
ACH-000334,-0.329424132419
ACH-000335,-0.519981938538
ACH-000336,-0.0123071395016
ACH-000337,-0.461530869789
ACH-000339,-0.539125735798
ACH-000341,-0.075428169149
ACH-000348,-0.258474106239
ACH-000350,0.00584564922489
ACH-000352,-0.324110035377
ACH-000356,-0.61412589185
ACH-000361,0.033770617981
ACH-000362,0.37460523217200004
ACH-000363,-0.193597186027
ACH-000364,-0.33029106040600004
ACH-000365,-0.747552853195
ACH-000366,-0.28042631219999997
ACH-000368,-0.36727016667400003
ACH-000374,-0.00202681102509
ACH-000375,0.0992046982253
ACH-000376,-0.28853826266
ACH-000381,-0.262618851208
ACH-000383,-0.364791865866
ACH-000387,-0.24305200863
ACH-000389,0.0137731974233
ACH-000390,-0.12178862437799999
ACH-000393,-0.20042868912999998
ACH-000395,-0.487856573078
ACH-000397,-0.276954952295
ACH-000401,-0.894047745552
ACH-000402,0.13600215409299998
ACH-000403,-0.269890963649
ACH-000404,-0.239067082618
ACH-000406,-0.7591576001729999
ACH-000407,-0.331953564959
ACH-000408,-0.349588299894
ACH-000410,-0.044644778250900005
ACH-000411,-0.154660720968
ACH-000414,0.061264891568599995
ACH-000415,-0.25359261617400003
ACH-000416,-0.17088678627999998
ACH-000420,-0.357197448586
ACH-000421,-0.153122622312
ACH-000424,0.024189559480499997
ACH-000425,-0.07727487008219999
ACH-000426,-0.631629254754
ACH-000427,-0.254761248616
ACH-000433,-0.13551375696100001
ACH-000436,-0.22778698841400002
ACH-000444,-0.0908224653052
ACH-000445,-0.31486451904199997
ACH-000448,-0.12117137423900001
ACH-000450,-0.587154366555
ACH-000452,-0.058584826077199996
ACH-000454,-0.248879591098
ACH-000458,-0.218320041675
ACH-000459,-0.6894910398080001
ACH-000460,-0.367013105018
ACH-000461,-0.295122003329
ACH-000463,-0.014535061127
ACH-000464,0.180109814573
ACH-000466,-0.179285921377
ACH-000467,-0.147214275364
ACH-000468,0.074708699155
ACH-000469,-0.326125874243
ACH-000470,0.010557436819400001
ACH-000471,-0.164515754974
ACH-000472,-0.287948518506
ACH-000473,-0.08150217911619999
ACH-000475,-0.0059575056693700005
ACH-000476,-0.38879521810400003
ACH-000477,-0.302083971135
ACH-000480,-0.203594450709
ACH-000481,-0.0141763010776
ACH-000483,-0.37089351819
ACH-000484,-0.574530515682
ACH-000485,-0.299621920234
ACH-000486,-0.302413711057
ACH-000487,-0.7602635578899999
ACH-000488,0.0979979926083
ACH-000490,-0.20824556751899997
ACH-000491,-0.49832659867299994
ACH-000495,0.0925524665739
ACH-000496,-0.170894091753
ACH-000499,-0.057011539998
ACH-000500,0.06761247737329999
ACH-000502,-0.0908701391037
ACH-000503,-0.04443363414
ACH-000505,-0.224567958903
ACH-000507,-0.40897099021399996
ACH-000510,-0.14827735599300002
ACH-000511,-0.757837670068
ACH-000512,0.14249010347000002
ACH-000516,-0.166157642513
ACH-000517,-0.512165915588
ACH-000518,-0.485776586064
ACH-000520,-0.46714738326899996
ACH-000521,-0.09287053352050001
ACH-000522,-0.850109618568
ACH-000524,-0.157241116735
ACH-000527,-0.107494244105
ACH-000528,0.0167780980543
ACH-000537,-0.5254279063939999
ACH-000541,-0.428571381421
ACH-000542,-0.0456974990057
ACH-000544,-0.053639502226900004
ACH-000545,-0.211327657203
ACH-000547,-0.212754707218
ACH-000548,-0.102426293467
ACH-000549,-0.17961779730799998
ACH-000550,-0.38116529748800004
ACH-000552,-0.207063623577
ACH-000556,-0.24418891258
ACH-000557,-0.0430834299644
ACH-000570,-0.108705639641
ACH-000571,-0.36045834684699996
ACH-000573,-0.060534429961900005
ACH-000576,-0.8731680686579999
ACH-000580,-0.826625119382
ACH-000584,-0.40028564957900004
ACH-000585,-0.299659024142
ACH-000588,-0.549601861552
ACH-000589,-0.129687690101
ACH-000591,-0.529583151911
ACH-000593,0.08051561332030001
ACH-000600,-0.110782839033
ACH-000601,-0.271290172116
ACH-000604,-0.696207809814
ACH-000605,-0.289633140251
ACH-000606,0.050788874658000006
ACH-000608,-0.183673216986
ACH-000614,-0.30753463456700003
ACH-000616,-0.259345691715
ACH-000618,-0.284596138648
ACH-000619,-0.19731907362999998
ACH-000620,-0.0818549347931
ACH-000621,-0.159727611322
ACH-000622,-0.278288400009
ACH-000623,-0.302326506523
ACH-000624,-0.146917629117
ACH-000627,0.098446431259
ACH-000630,-0.17958178824700002
ACH-000632,-0.7836448467470001
ACH-000633,-0.127866889593
ACH-000637,0.10801046481799999
ACH-000638,-0.243555385944
ACH-000646,-0.132411846424
ACH-000647,-0.18976492901099998
ACH-000648,-1.04602743242
ACH-000649,-0.427832038714
ACH-000651,-0.101730828882
ACH-000652,-0.325525982129
ACH-000653,-0.150337766779
ACH-000657,-0.16900362101500002
ACH-000658,-0.0917560573985
ACH-000661,-0.641192800729
ACH-000662,-0.0472122728749
ACH-000663,-0.0129767038567
ACH-000665,-0.40741334456999995
ACH-000671,-0.103303808446
ACH-000673,-0.059526282807900004
ACH-000676,-0.7472428256370001
ACH-000677,-0.212196191622
ACH-000681,-0.134886801912
ACH-000682,-0.125780226165
ACH-000683,-0.110498794969
ACH-000684,-0.21262321514199997
ACH-000688,-0.294019573775
ACH-000693,-0.0203483213109
ACH-000694,-0.10117259375399999
ACH-000695,-0.711389002104
ACH-000696,-0.536579995219
ACH-000697,-0.152659279546
ACH-000699,-0.291311243703
ACH-000701,-0.43626561136299996
ACH-000706,-0.322569082025
ACH-000711,-0.661910029888
ACH-000713,-0.604215301313
ACH-000714,-0.23734543510000003
ACH-000718,-0.0869393121139
ACH-000720,-0.16573667544
ACH-000721,-0.307480132488
ACH-000724,-0.28461699858
ACH-000725,-0.26885618086199997
ACH-000732,-0.23241091626200003
ACH-000734,-0.233406749192
ACH-000735,-0.07203182818239999
ACH-000736,-0.825723125808
ACH-000738,-0.214666582079
ACH-000746,-0.22224878579100002
ACH-000747,-0.18178856892099998
ACH-000748,-0.0284115340557
ACH-000753,-0.303287763995
ACH-000756,-0.25475576315299997
ACH-000757,-0.232758054951
ACH-000758,-0.46910213257600003
ACH-000760,-0.37018885715300004
ACH-000763,-0.356498830677
ACH-000764,-0.748826384111
ACH-000765,-0.428290382318
ACH-000766,-0.288913238173
ACH-000767,-0.32359660301
ACH-000768,-0.41095590691699996
ACH-000769,-0.0742396115312
ACH-000770,-0.40598804965999996
ACH-000771,0.0846521068665
ACH-000773,0.020923033742900003
ACH-000776,-0.550836452135
ACH-000777,-0.47583074408500003
ACH-000778,-0.19251604627500002
ACH-000781,-0.0982845209307
ACH-000782,-0.7081089877339999
ACH-000783,-0.235059388525
ACH-000784,-0.10175687241800001
ACH-000785,-0.43267751115
ACH-000787,-0.235880477249
ACH-000788,-0.5060404948430001
ACH-000791,-0.454661873926
ACH-000792,0.024229582474700005
ACH-000794,0.0105708236338
ACH-000796,-0.146286958809
ACH-000799,-0.354508405093
ACH-000800,-0.5803432108959999
ACH-000802,-0.228634792447
ACH-000804,-0.20085256671100002
ACH-000805,-0.200429473118
ACH-000809,-0.437124085213
ACH-000810,-0.376940249076
ACH-000811,-0.05095887833459999
ACH-000817,-0.579020765704
ACH-000819,-0.348602786347
ACH-000820,-0.305053940757
ACH-000821,-0.35341747412
ACH-000822,-0.24445029217099998
ACH-000823,-0.05734544545319999
ACH-000824,-0.19229968156899999
ACH-000827,-0.499586008416
ACH-000829,-0.30509610059000003
ACH-000831,-0.194785600541
ACH-000832,-0.256504402949
ACH-000833,-0.343074847306
ACH-000834,-0.00935948652544
ACH-000835,-0.45992464353699997
ACH-000836,-0.11134408727499999
ACH-000837,-0.6784686281460001
ACH-000838,-0.0063439611842399995
ACH-000839,-0.362827076026
ACH-000840,-0.107698247836
ACH-000841,-0.554638572357
ACH-000843,-0.772021616853
ACH-000846,-0.5181424025
ACH-000847,0.06862544539080001
ACH-000848,-0.18812968391600002
ACH-000849,-0.28372328322900003
ACH-000851,-0.49558387207599996
ACH-000855,-0.34437800857199996
ACH-000856,-0.394031683706
ACH-000858,-0.102220596104
ACH-000859,-0.330201352407
ACH-000861,-0.130216397238
ACH-000862,-0.202508389914
ACH-000865,-0.108689589056
ACH-000866,-0.29480375929499997
ACH-000867,-0.120068052684
ACH-000869,-0.534576003636
ACH-000872,-0.618544325314
ACH-000873,-0.392138945951
ACH-000876,-0.238414819721
ACH-000878,-0.236995059354
ACH-000880,-0.223432078999
ACH-000881,-0.272934224008
ACH-000882,-0.295231017763
ACH-000884,-0.18393350920600002
ACH-000885,-0.00298075868997
ACH-000887,-0.28806853248799996
ACH-000888,-0.414136963015
ACH-000889,-0.186963473399
ACH-000890,-0.112114311666
ACH-000896,-0.48297781881000007
ACH-000898,-0.119950511356
ACH-000900,-0.44896186048799996
ACH-000901,-0.115754380031
ACH-000905,-0.414341005759
ACH-000906,0.0496039726877
ACH-000907,-0.0702687972795
ACH-000910,-0.339983109544
ACH-000911,-0.493466334319
ACH-000912,-0.264884859388
ACH-000913,-0.17700042074900002
ACH-000915,-0.200124278701
ACH-000916,0.0106951061445
ACH-000917,-0.339588648352
ACH-000921,-0.652617094923
ACH-000924,-0.06284351675239999
ACH-000926,-0.272677755917
ACH-000928,-0.368593131671
ACH-000929,-0.49229594101499996
ACH-000932,-0.397019633788
ACH-000935,-0.20821645331799998
ACH-000936,-0.346986341685
ACH-000937,-0.530443722658
ACH-000938,-0.540412298304
ACH-000939,-0.373283340878
ACH-000941,-0.242832059636
ACH-000943,-0.161887483829
ACH-000946,-0.176544123338
ACH-000947,-0.017401392756700003
ACH-000948,-0.177440570929
ACH-000950,-0.0559208380176
ACH-000953,-0.268296939765
ACH-000957,-0.0832697004345
ACH-000958,-0.22966090650499998
ACH-000960,0.008693176004780001
ACH-000963,-0.50811889858
ACH-000968,-0.104046242391
ACH-000969,-0.0632454068487
ACH-000973,-0.128661320352
ACH-000974,-0.24821426309099998
ACH-000975,-0.18640117630800002
ACH-000976,-0.28375218443000005
ACH-000978,-0.0706430266697
ACH-000980,-0.21135289245000002
ACH-000984,-0.19415225846700002
ACH-000986,-0.381656130461
ACH-000988,-0.244906342867
ACH-000993,-0.250672796979
ACH-000994,-0.143250433012
ACH-000996,-0.10834428776499999
ACH-001001,-0.100505040403
ACH-001020,-0.114580287864
ACH-001028,-0.426087303872
ACH-001031,-0.12270348392000001
ACH-001038,0.00627595068188
ACH-001048,-0.403645903296
ACH-001050,-0.646911249249
ACH-001053,-0.45196416330899997
ACH-001054,-0.657543805271
ACH-001061,-0.632964203231
ACH-001067,-0.268612890927
ACH-001075,0.0942366236982
ACH-001096,0.0711227620579
ACH-001128,-0.327837797479
ACH-001134,-0.199008788463
ACH-001151,0.0106540175785
ACH-001163,-0.49134595578400003
ACH-001164,-0.310139439505
ACH-001173,-0.48865030582400004
ACH-001183,-0.0932177404006
ACH-001184,-0.216036115437
ACH-001190,-0.298472426902
ACH-001192,-0.555030154335
ACH-001193,-0.314975097199
ACH-001196,-0.276038188979
ACH-001197,-0.365117419701
ACH-001205,-0.12110653517000002
ACH-001211,-0.17707860916499998
ACH-001212,0.037564724691
ACH-001228,-0.346879413043
ACH-001232,-0.0773797943408
ACH-001239,-0.373722291241
ACH-001274,-0.111388382758
ACH-001275,-0.585721305486
ACH-001277,-0.157892169534
ACH-001278,-0.341001339304
ACH-001280,-0.12797078022299999
ACH-001283,-0.36993418997199995
ACH-001289,-0.23987302456700002
ACH-001295,-0.30893955809
ACH-001300,-0.255778210786
ACH-001301,-0.262137983743
ACH-001302,-0.822307893808
ACH-001303,-0.255975245738
ACH-001306,-0.210167119242
ACH-001318,-0.09187314374710001
ACH-001322,-0.13000832728599998
ACH-001328,-0.38254799403300005
ACH-001332,-0.438435219785
ACH-001333,-0.126326304354
ACH-001336,-0.0510447580738
ACH-001340,-0.18540920611900003
ACH-001346,0.112855859944
ACH-001353,-0.218808729181
ACH-001354,-0.539312095616
ACH-001367,-0.300284811535
ACH-001368,-0.6714955082999999
ACH-001374,0.0775768000266
ACH-001375,-0.167635568608
ACH-001377,0.00695783872192
ACH-001380,-0.5449625171670001
ACH-001391,-0.0835007062345
ACH-001407,-0.905541802057
ACH-001408,-0.0526682437087
ACH-001413,-0.167973251175
ACH-001430,-0.5826768508519999
ACH-001431,-0.367915534548
ACH-001450,-0.562166629393
ACH-001496,-0.138850808031
ACH-001500,-0.464373922835
ACH-001521,0.0819176744471
ACH-001523,-0.34894718880099995
ACH-001532,-0.21385742842099997
ACH-001536,-0.0478949112868
ACH-001550,-0.0290193231116
ACH-001552,-0.27844156211599996
ACH-001554,-0.17055254758299998
ACH-001645,-0.115198249066
ACH-001654,-0.163183870954
ACH-001715,0.00961435455068
ACH-001735,-0.256630105237
ACH-001736,-0.37721913458800005
ACH-001737,-0.261694474141
ACH-001740,-0.109125095335
ACH-001745,-0.344915346623
ACH-001750,-0.205164479468
ACH-001765,-0.242871238578
ACH-001956,-0.10577839349099999
ACH-001957,-0.16050155638699998
