,WBP1 (23559)
ACH-000004,-0.527475064938
ACH-000007,-0.6555224954259999
ACH-000009,-0.583196809203
ACH-000011,-0.579955570099
ACH-000012,-0.618969449867
ACH-000013,-0.362896287432
ACH-000014,-0.553843336941
ACH-000015,-0.5042929801380001
ACH-000017,-0.47016503241999996
ACH-000018,-0.714772204751
ACH-000019,-0.585913239245
ACH-000021,-0.6386858933439999
ACH-000022,-0.6836329063709999
ACH-000025,-0.492264799861
ACH-000028,-0.486834396695
ACH-000030,-0.6299513421440001
ACH-000035,-0.305504232862
ACH-000036,-0.7703674687450001
ACH-000037,-0.636999421053
ACH-000039,-0.525565137601
ACH-000040,-0.710112356222
ACH-000041,-0.42083570415399996
ACH-000042,-0.320955298511
ACH-000045,-0.419079743189
ACH-000047,-0.446868313773
ACH-000052,-0.622043789158
ACH-000053,-0.607359120542
ACH-000054,-0.7261051057529999
ACH-000055,-0.746920508154
ACH-000060,-0.265817796063
ACH-000067,-0.478911926993
ACH-000070,-0.523511236526
ACH-000075,-0.6272664474449999
ACH-000078,-0.819148511243
ACH-000082,-0.485980296453
ACH-000085,-0.41172619302
ACH-000086,-0.432735345054
ACH-000087,-0.425349381386
ACH-000092,-0.8312445610570001
ACH-000095,-0.643583152051
ACH-000097,-0.6845808758840001
ACH-000098,-0.465919717502
ACH-000099,-0.46365681272799997
ACH-000108,-0.156011960264
ACH-000113,-0.449883707543
ACH-000115,-0.317319059577
ACH-000116,-0.619042730563
ACH-000118,-0.6150391130349999
ACH-000120,-0.501508004372
ACH-000123,-0.518081023563
ACH-000127,-0.483982394085
ACH-000128,-0.575390791594
ACH-000132,-0.659713085425
ACH-000133,-0.7681277252300001
ACH-000137,-0.911894714174
ACH-000138,-0.520518008534
ACH-000142,-0.5317555627539999
ACH-000143,-0.453347576958
ACH-000146,-0.43111425170100004
ACH-000148,-0.440940637944
ACH-000150,-0.46702525126199995
ACH-000152,-0.508327661865
ACH-000153,-0.312047401907
ACH-000159,-0.42763256255000004
ACH-000160,-0.565760449799
ACH-000163,-0.459591588067
ACH-000167,-0.706753509957
ACH-000168,-0.550705914607
ACH-000169,-0.50766532287
