,PSMC2 (5701)
ACH-000004,-1.36287968862
ACH-000007,-0.9840375061669999
ACH-000009,-1.04044590348
ACH-000011,-0.91690262425
ACH-000012,-1.13472960045
ACH-000013,-1.0259450261399998
ACH-000014,-0.953091425291
ACH-000015,-1.09232473267
ACH-000017,-0.790012585012
ACH-000018,-1.08585588683
ACH-000019,-1.30151432995
ACH-000021,-1.0493737155
ACH-000022,-0.770763667567
ACH-000025,-0.912837495653
ACH-000028,-0.842294361474
ACH-000030,-0.9698320532250001
ACH-000035,-0.828745321534
ACH-000036,-0.985577810879
ACH-000037,-1.230767486
ACH-000039,-0.721291289247
ACH-000040,-1.00576354831
ACH-000041,-1.28852397357
ACH-000042,-1.13184816706
ACH-000045,-1.1765766873
ACH-000047,-1.29766064503
ACH-000052,-1.09516987369
ACH-000053,-1.21616784279
ACH-000054,-1.14850181803
ACH-000055,-1.52059618439
ACH-000060,-1.11846249562
ACH-000067,-0.647747896721
ACH-000070,-0.825940007501
ACH-000075,-1.0100083177799999
ACH-000078,-1.14220996421
ACH-000082,-1.2126516467200001
ACH-000085,-1.2213772969399999
ACH-000086,-1.0136888069
ACH-000087,-0.8911168557189999
ACH-000092,-1.09623814105
ACH-000095,-1.2156510239799998
ACH-000097,-1.2248244633399998
ACH-000098,-0.821502400892
ACH-000099,-1.35030265363
ACH-000108,-1.1171335395200002
ACH-000113,-1.02041618444
ACH-000115,-1.19536763956
ACH-000116,-1.4536628111399998
ACH-000118,-1.00466541937
ACH-000120,-1.16769210497
ACH-000123,-1.03056107184
ACH-000127,-1.40484339334
ACH-000128,-1.3724090934600002
ACH-000132,-1.27165133142
ACH-000133,-0.7372331197930001
ACH-000137,-1.07402922181
ACH-000138,-1.08700770843
ACH-000142,-0.752260555159
ACH-000143,-1.0437470345
ACH-000146,-1.16002642527
ACH-000148,-0.975048285267
ACH-000150,-0.6925163587180001
ACH-000152,-0.9752662324629999
ACH-000153,-1.1939731253599999
ACH-000159,-1.02979056391
ACH-000160,-1.1978163926899998
ACH-000163,-1.14536513795
ACH-000167,0.421772628499
ACH-000168,-1.76944671028
ACH-000169,-1.31437346663
ACH-000178,-1.0678278676200001
ACH-000182,-1.0253349595799999
ACH-000183,-0.904513622621
ACH-000188,-0.932845331638
ACH-000189,-1.52371678975
ACH-000190,-1.26720628938
ACH-000198,-1.1498089468500001
ACH-000204,-1.04848849679
ACH-000206,-1.44390275258
ACH-000207,-0.937130670546
ACH-000211,-0.961387377519
ACH-000215,-0.752650021617
ACH-000221,-1.19529885379
ACH-000222,-0.7881206565309999
ACH-000223,-1.15114630625
ACH-000226,-1.2519321850299998
ACH-000227,-1.5324221370299997
ACH-000228,-0.9523760615379999
ACH-000231,-1.0668086314799998
ACH-000232,-0.929510258893
ACH-000233,-1.0738917988799999
ACH-000234,-1.26913732709
ACH-000235,-1.19350676091
ACH-000237,-0.997876330038
ACH-000238,-1.16881852639
ACH-000243,-0.9739004295010001
ACH-000244,-1.14857193789
ACH-000246,-1.0192509103
ACH-000248,-0.9045544825280001
ACH-000250,-0.828188025588
ACH-000251,-1.5062476029799998
ACH-000253,-1.35769033903
ACH-000255,-1.04838731483
ACH-000256,-0.8210063619079999
ACH-000257,-0.85980464406
ACH-000258,-1.06968054795
ACH-000259,-1.25530855971
ACH-000260,-1.2047066259299999
ACH-000261,-1.1242337580600001
ACH-000262,-1.27094307942
ACH-000263,-1.5312788086899998
ACH-000264,-1.19089268924
ACH-000265,-0.998345362991
ACH-000266,-1.41369869463
ACH-000272,-1.11292618983
ACH-000273,-0.956036286481
ACH-000274,-1.38663904889
ACH-000277,-1.28905533973
ACH-000278,-0.903715570871
ACH-000279,-0.8973158932330001
ACH-000280,-1.23489856116
ACH-000281,-1.30393180357
ACH-000288,-0.840062879615
ACH-000291,-0.9766828391310001
ACH-000293,-1.27056022558
ACH-000294,-0.7036621623739999
ACH-000295,-0.8585960207369999
ACH-000296,-1.29653412117
ACH-000302,-1.37579109378
ACH-000304,-1.4050767538100002
ACH-000307,-0.9759517491449999
ACH-000308,-1.10508109381
ACH-000310,-1.10893616211
ACH-000311,-0.90640411646
ACH-000312,-1.12287314441
ACH-000315,-0.627198051509
ACH-000316,-0.9046646866570001
ACH-000317,-0.6957175732340001
ACH-000318,-1.18320544148
ACH-000319,-0.933183443388
ACH-000320,-0.870300841261
ACH-000322,-0.9500891941490001
ACH-000323,-1.1913974003
ACH-000324,-1.13983143434
ACH-000329,-0.661189031148
ACH-000330,-1.14752195575
ACH-000331,-1.12534300235
ACH-000332,-1.22641478276
ACH-000334,-1.24758788235
ACH-000335,-1.09567212731
ACH-000336,-0.683524055174
ACH-000337,-1.09598469879
ACH-000339,-1.27452614911
ACH-000341,-1.50170225933
ACH-000348,-1.1325162436799998
ACH-000350,-1.14110474669
ACH-000352,-0.970930637273
ACH-000356,-1.1095368717899998
ACH-000361,-1.26081413769
ACH-000362,-1.18810545363
ACH-000363,-1.30778638827
ACH-000364,-1.2461010203799998
ACH-000365,-1.0184799191299998
ACH-000366,-0.818305857273
ACH-000368,-0.835253708274
ACH-000374,-0.939970275486
ACH-000375,-0.930634524156
ACH-000376,-1.03386473293
ACH-000381,-0.9020739885279999
ACH-000383,-1.03476251396
ACH-000387,-1.2427993185
ACH-000389,-0.902360475645
ACH-000390,-0.582602999456
ACH-000393,-1.40748793776
ACH-000395,-1.32835325717
ACH-000397,-0.940639090004
ACH-000401,-1.09894570529
ACH-000402,-1.14647041481
ACH-000403,-1.3321248299200001
ACH-000404,-0.93839614781
ACH-000406,-1.16467212884
ACH-000407,-0.894344263507
ACH-000408,-0.6791468506209999
ACH-000410,-1.22614349638
ACH-000411,-1.1967352533700002
ACH-000414,-1.14525350138
ACH-000415,-1.00522444661
ACH-000416,-1.0999756894200001
ACH-000420,-1.5270263739200003
ACH-000421,-1.23271219014
ACH-000424,-0.934152558878
ACH-000425,-1.0075640507799999
ACH-000426,-1.5040325114
ACH-000427,-1.11307759956
ACH-000433,-1.49677343493
ACH-000436,-1.23211588537
ACH-000444,-1.40519001072
ACH-000445,-0.8623446632200001
ACH-000448,-1.19479481143
ACH-000450,-1.20072975867
ACH-000452,-1.15798233036
ACH-000454,-0.82272296996
ACH-000458,-1.25055496044
ACH-000459,-1.0424346524700001
ACH-000460,-1.00334331508
ACH-000461,-1.08508702619
ACH-000463,-0.9183157487100001
ACH-000464,-0.742254332568
ACH-000466,-1.1606713497
ACH-000467,-1.0273401607100001
ACH-000468,-0.923646037933
ACH-000469,-0.798852389888
ACH-000470,-1.02483126026
ACH-000471,-1.14011421191
ACH-000472,-1.30111874638
ACH-000473,-1.16375877597
ACH-000475,-1.0903555747799998
ACH-000476,-1.4239385711599999
ACH-000477,-0.762700564988
ACH-000480,-0.769372178078
ACH-000481,-1.1147340453799999
ACH-000483,-1.4209325438100002
ACH-000484,-1.5518262092200001
ACH-000485,-1.16876968113
ACH-000486,-1.17214560835
ACH-000487,-1.06651749994
ACH-000488,-1.2886504915700001
ACH-000490,-1.01179965715
ACH-000491,-0.913421140424
ACH-000495,-0.9230377943449999
ACH-000496,-1.0172239120200002
ACH-000499,-0.8654844452700001
ACH-000500,-0.9883148774070001
ACH-000502,-1.20074870855
ACH-000503,-0.930994016349
ACH-000505,-1.46767203162
ACH-000507,-0.8509198079979999
ACH-000510,-1.20081449707
ACH-000511,-0.968054034377
ACH-000512,-0.908033425302
ACH-000516,-1.29684565439
ACH-000517,-0.96647119672
ACH-000518,-0.97879076814
ACH-000520,-1.21989037111
ACH-000521,-1.14866109767
ACH-000522,-1.04856928817
ACH-000524,-1.2703858838200002
ACH-000527,-1.27887889359
ACH-000528,-1.09546578559
ACH-000537,-1.03796383294
ACH-000541,-1.15573597012
ACH-000542,-1.14739432063
ACH-000544,-0.944595757112
ACH-000545,-1.09257979941
ACH-000547,-1.0411598072600001
ACH-000548,-1.3409827772299998
