,STYK1 (55359)
ACH-000004,-0.00270411792367
ACH-000007,0.176988982005
ACH-000009,0.00606338086611
ACH-000011,-0.045301452685
ACH-000012,0.20880909615200002
ACH-000013,0.0542987896325
ACH-000014,0.0685038446629
ACH-000015,-0.0660184084056
ACH-000017,0.053746606865600004
ACH-000018,-0.0732472208411
ACH-000019,0.09513731672839999
ACH-000021,0.140720700318
ACH-000022,0.020351023445599997
ACH-000025,0.190279791551
ACH-000028,0.0254762921198
ACH-000030,0.082885527608
ACH-000035,0.0842996114838
ACH-000036,0.175076322017
ACH-000037,0.203842908571
ACH-000039,0.18396740585299998
ACH-000040,0.0358283480221
ACH-000041,-0.074081106747
ACH-000042,0.168681452214
ACH-000045,0.19714089755
ACH-000047,0.05382140549319999
ACH-000052,-0.12095444697899999
ACH-000053,0.09446049609400001
ACH-000054,0.143360922222
ACH-000055,0.11699312771199999
ACH-000060,0.06408972125319999
ACH-000067,-0.034438847186199995
ACH-000070,0.231144003943
ACH-000075,0.128905914694
ACH-000078,0.300279554234
ACH-000082,0.107956203478
ACH-000085,0.0560238933917
ACH-000086,0.0565022591038
ACH-000087,0.218519153504
ACH-000092,0.055024445242599994
ACH-000095,0.10295234512700001
ACH-000097,0.20328926545499998
ACH-000098,0.0975681766301
ACH-000099,0.221008760259
ACH-000108,0.17918873237
ACH-000113,0.10936303772099999
ACH-000115,0.195781690284
ACH-000116,0.119259322009
ACH-000118,0.12952208059800002
ACH-000120,0.0545201754879
ACH-000123,0.07235822775619999
ACH-000127,0.10765270393200001
ACH-000128,0.19108621939399997
ACH-000132,0.175796386767
ACH-000133,-0.09386244992760001
ACH-000137,-0.0666832999347
ACH-000138,0.11103298397900001
ACH-000142,-0.0616422194102
ACH-000143,0.07695226144589999
ACH-000146,0.112425520985
ACH-000148,0.133871082402
ACH-000150,0.0314475863835
ACH-000152,0.219778724416
ACH-000153,0.0967702108168
ACH-000159,0.188756516756
ACH-000160,-0.013516043758300001
ACH-000163,0.173697879017
ACH-000167,-0.203927094435
ACH-000168,0.269530569577
ACH-000169,0.029618003341999998
ACH-000178,0.0322436777472
ACH-000182,0.08225111623039999
ACH-000183,0.00865872273757
ACH-000188,0.0627630326173
ACH-000189,0.481621593698
ACH-000190,-0.00131075558904
ACH-000198,-0.0193887168847
ACH-000204,0.0210176967749
ACH-000206,-0.0283895836832
ACH-000207,0.165336411431
ACH-000211,0.0884079819682
ACH-000215,0.043150634958499995
ACH-000221,0.019722457001
ACH-000222,0.126514828981
ACH-000223,-0.0642103345679
ACH-000226,-0.032368285936199996
ACH-000227,0.209109752975
ACH-000228,-0.04378103455630001
ACH-000231,0.0789267464316
ACH-000232,-0.017470899906200002
ACH-000233,0.00988484316325
ACH-000234,0.141996677367
ACH-000235,0.075136788395
ACH-000237,0.07318513549599999
ACH-000238,-0.0768545461665
ACH-000243,0.217841323217
ACH-000244,-0.0543345902213
ACH-000246,0.0871212879728
ACH-000248,0.12687370478
ACH-000250,0.0247516867136
ACH-000251,-0.0892673053689
ACH-000253,0.16741331404999998
ACH-000255,0.0957830603795
ACH-000256,-0.0244161609725
ACH-000257,0.137789183996
ACH-000258,-0.09687738356419999
ACH-000259,0.128623514342
ACH-000260,0.00839037875654
ACH-000261,0.0783134131458
ACH-000262,0.0766538640569
ACH-000263,0.12523998833799999
ACH-000264,-0.0445841389659
ACH-000265,0.14161667764
ACH-000266,0.106285618389
ACH-000272,0.10193499838199999
ACH-000273,-0.09796878272830001
ACH-000274,-0.039331688295699996
ACH-000277,0.00936540292393
ACH-000278,0.160494673552
ACH-000279,-0.0382971070885
ACH-000280,-0.0246215144569
ACH-000281,-0.180329628827
ACH-000288,-0.11832639484799999
ACH-000291,0.13992406138900002
ACH-000293,0.17369787311
ACH-000294,0.20341975399300002
ACH-000295,-0.037034522471199996
ACH-000296,-0.178903913429
ACH-000302,0.165689979482
ACH-000304,0.04936293659519999
ACH-000307,-0.15877154499600002
ACH-000308,-0.00311798838867
ACH-000310,0.320219355868
ACH-000311,0.129997649944
ACH-000312,0.23416966399300002
ACH-000315,-0.00242645864408
ACH-000316,0.22382696633699997
ACH-000317,0.08331946180430001
ACH-000318,0.26256347439800004
ACH-000319,0.200432782697
ACH-000320,0.270523727281
ACH-000322,0.259419711087
ACH-000323,-0.00267964027293
ACH-000324,0.197820198206
ACH-000329,0.013550217795200001
ACH-000330,0.032386117919099996
ACH-000331,0.028134441163200002
ACH-000332,0.0631044858149
ACH-000334,-0.105239382071
ACH-000335,-0.133643494048
ACH-000336,0.11341397529899999
ACH-000337,0.177174152657
ACH-000339,0.0265025430061
ACH-000341,0.07886657656160001
ACH-000348,0.17379238015
ACH-000350,0.00695454279843
ACH-000352,0.0468815986529
ACH-000356,0.320834099531
ACH-000361,0.11140611022
ACH-000362,0.13447630006
ACH-000363,-0.0294241160463
ACH-000364,0.08627979219360002
ACH-000365,-0.0736240420968
ACH-000366,0.0350476955637
ACH-000368,0.138798097793
ACH-000374,0.18999983801800002
ACH-000375,0.0121171845909
ACH-000376,0.12145853764
ACH-000381,0.23078610733399998
ACH-000383,0.126620134918
ACH-000387,0.133004238901
ACH-000389,-0.030855324780399998
ACH-000390,0.0893400257341
ACH-000393,0.065192403883
ACH-000395,0.257488379469
ACH-000397,0.161788093218
ACH-000401,0.0611464710113
ACH-000402,0.10608421550000001
ACH-000403,0.0676301953314
ACH-000404,-0.040812588317699995
