,LIMK2 (3985)
ACH-000004,-0.0718931418461
ACH-000007,0.229572220663
ACH-000009,0.130592800177
ACH-000011,0.164381888757
ACH-000012,0.0260887727372
ACH-000013,0.06916088455819999
ACH-000014,-0.10731129836100001
ACH-000015,-0.12046049255899999
ACH-000017,0.135922743063
ACH-000018,-0.25167949
ACH-000019,-0.038906128535899996
ACH-000021,-0.04686259866090001
ACH-000022,0.200012452872
ACH-000025,-0.0467581096263
ACH-000028,0.046687373155199996
ACH-000030,0.103241119385
ACH-000035,-0.0409952236743
ACH-000036,-0.0848149035667
ACH-000037,0.0926278452293
ACH-000039,0.021414576238500002
ACH-000040,0.12483382107999999
ACH-000041,0.0933271829926
ACH-000042,-0.17034587539999999
ACH-000045,0.13552361125999998
ACH-000047,-0.14471184273600002
ACH-000052,-0.0850721939539
ACH-000053,-0.121992691923
ACH-000054,0.051940332644800004
ACH-000055,0.365553631537
ACH-000060,0.0226357312887
ACH-000067,-0.0910156082144
ACH-000070,0.0856781474094
ACH-000075,0.00809479272624
ACH-000078,-0.023000395619900003
ACH-000082,0.24553286732700003
ACH-000085,0.328518138336
ACH-000086,0.08769750131139999
ACH-000087,0.151027828741
ACH-000092,-0.0167191814782
ACH-000095,0.10249771487600001
ACH-000097,-0.0599812838527
ACH-000098,-0.012880156212
ACH-000099,0.0991078418863
ACH-000108,-0.043125294745500004
ACH-000113,-0.0580506496344
ACH-000115,0.593068981067
ACH-000116,0.256813056757
ACH-000118,-0.0147289852722
ACH-000120,0.131821983609
ACH-000123,-0.165945837762
ACH-000127,0.191696673101
ACH-000128,0.019542446190400003
ACH-000132,0.213130452561
ACH-000133,-0.081469508841
ACH-000137,0.133709816492
ACH-000138,0.27449705190900003
ACH-000142,0.164061758617
ACH-000143,0.146090302912
ACH-000146,0.0124057169879
ACH-000148,-0.005989684552700001
ACH-000150,-0.28531748875
ACH-000152,0.0296116024842
ACH-000153,0.19748753043900003
ACH-000159,0.243723424612
ACH-000160,0.0743394565516
ACH-000163,0.174527047182
ACH-000167,0.49502057939099997
ACH-000168,0.131448242134
ACH-000169,0.0725998520183
ACH-000178,0.08517041742249999
ACH-000182,0.169510749952
ACH-000183,-0.178851542841
ACH-000188,0.250394211627
ACH-000189,0.21404988181600001
ACH-000190,-0.07774574792769999
ACH-000198,0.0502436622836
ACH-000204,-0.0162843126188
ACH-000206,-0.0027451953040400004
ACH-000207,0.219975477704
ACH-000211,0.09845157130969999
ACH-000215,0.0690026209314
ACH-000221,0.0177360215597
ACH-000222,-0.0392258412599
ACH-000223,0.0274523538466
ACH-000226,0.10064977989900001
ACH-000227,-0.118440319161
ACH-000228,-0.052042082591399995
ACH-000231,0.132574848119
ACH-000232,0.071498626036
ACH-000233,0.115276598016
ACH-000234,0.374988288881
