,CDKN1C (1028)
ACH-000004,-0.145356047657
ACH-000007,0.41302695522
ACH-000009,0.09900098085439998
ACH-000011,-0.163806847985
ACH-000012,-0.10944350842900001
ACH-000013,-0.0625939004453
ACH-000014,0.13053529698799998
ACH-000015,-0.12256545603800001
ACH-000017,-0.21147668250799997
ACH-000018,-0.39575102235699994
ACH-000019,-0.16552167326199999
ACH-000021,0.113475585209
ACH-000022,-0.014809411373
ACH-000025,-0.0172880824088
ACH-000028,-0.116786903035
ACH-000030,0.0125967492237
ACH-000035,0.09217848812410001
ACH-000036,-0.0698979277808
ACH-000037,-0.0863994352874
ACH-000039,-0.0903051224202
ACH-000040,-0.24614497982900002
ACH-000041,0.0669526819884
ACH-000042,0.0721117454703
ACH-000045,-0.07366910578869999
ACH-000047,-0.12304669243
ACH-000052,-0.11063361709000001
ACH-000053,-0.0558673910398
ACH-000054,0.05238644633640001
ACH-000055,-0.153318039349
ACH-000060,0.0663329899103
ACH-000067,0.12041183352399999
ACH-000070,-0.14887894287
ACH-000075,-0.151592816289
ACH-000078,0.36670938164899997
ACH-000082,-0.0109584067044
ACH-000085,-0.242850617865
ACH-000086,-0.0730670404473
ACH-000087,-0.0660050369434
ACH-000092,-0.0336115264942
ACH-000095,0.0168679238636
ACH-000097,-0.0740816257314
ACH-000098,0.00216333667333
ACH-000099,0.08435734330250001
ACH-000108,0.115389192214
ACH-000113,-0.199324368314
ACH-000115,0.0352307736586
ACH-000116,-0.032830605876
ACH-000118,0.258711901293
ACH-000120,0.034288096139599995
ACH-000123,-0.0813746485129
ACH-000127,0.00382254783177
ACH-000128,-0.17964052530000002
ACH-000132,0.296696624553
ACH-000133,-0.0880827442933
ACH-000137,-0.241206357771
ACH-000138,0.10417684753499999
ACH-000142,-0.09356620646649999
ACH-000143,-0.0134322049461
ACH-000146,-0.122786885376
ACH-000148,0.21007669645100002
ACH-000150,-0.0465511128749
ACH-000152,0.100826197888
ACH-000153,-0.251337677554
ACH-000159,-0.10762386546599999
ACH-000160,0.026250279594200003
ACH-000163,-0.107791841177
ACH-000167,-0.243262320881
ACH-000168,0.109618749759
ACH-000169,0.0104174550046
ACH-000178,-0.011576001690200002
ACH-000182,0.006147096791580001
ACH-000183,-0.109240340713
ACH-000188,0.023282588285500002
ACH-000189,0.00119476622544
ACH-000190,0.1016171586
ACH-000198,-0.0026905977131500003
ACH-000204,0.0281945331463
ACH-000206,-0.04457213493480001
ACH-000207,-0.0691095768853
ACH-000211,0.105765937492
ACH-000215,-0.07701920261539999
ACH-000221,0.004784896693
ACH-000222,0.245890960982
ACH-000223,-0.011527123219600002
ACH-000226,0.057516720547500004
ACH-000227,0.172629291303
ACH-000228,0.121928950558
ACH-000231,-0.0530643917361
ACH-000232,-0.00900531145316
ACH-000233,0.018093129003400002
ACH-000234,-0.20378090639000002
ACH-000235,-0.0634287825416
ACH-000237,0.271068095774
ACH-000238,-0.072549004766
ACH-000243,0.0890035006116
ACH-000244,-0.338275604177
ACH-000246,-0.0944165014997
ACH-000248,-0.0579663379992
ACH-000250,-0.129361407415
ACH-000251,0.335435600722
ACH-000253,-0.0897040058849
ACH-000255,0.125346953714
ACH-000256,-0.0827613604527
ACH-000257,-0.100731295811
ACH-000258,0.525902319725
ACH-000259,0.012885726011999998
ACH-000260,-0.027116557031400004
ACH-000261,-0.193999342465
ACH-000262,0.0507609240899
ACH-000263,-0.384425028335
ACH-000264,0.0597644228235
ACH-000265,0.028229800924
ACH-000266,0.412054860413
ACH-000272,0.052836545394099994
ACH-000273,-0.180023015033
ACH-000274,-0.00121782995099
ACH-000277,-0.41495982255099995
ACH-000278,0.0017237107814800001
ACH-000279,-0.09395236110189999
ACH-000280,-0.0259787542735
ACH-000281,0.043479231272099995
ACH-000288,-0.103824210759
ACH-000291,-0.0156585440828
ACH-000293,0.112443070932
ACH-000294,0.112653392952
ACH-000295,0.0027626913642600005
ACH-000296,0.0223189876744
ACH-000302,-0.0226086618474
ACH-000304,-0.207727041624
ACH-000307,-0.003966530335570001
ACH-000308,0.0165948359078
ACH-000310,0.39498937662100003
ACH-000311,0.301698699201
ACH-000312,0.242689435684
ACH-000315,-0.131978527693
ACH-000316,-0.20737840978500002
ACH-000317,0.119845801984
ACH-000318,-0.08811158734480001
ACH-000319,-0.19381972697799998
ACH-000320,0.589502658103
ACH-000322,0.0909626430635
ACH-000323,0.128354975112
ACH-000324,0.05630588724169999
ACH-000329,-0.0897964141714
ACH-000330,-0.12112993142
ACH-000331,0.155498027559
ACH-000332,0.366390990397
ACH-000334,0.200116071576
ACH-000335,-0.162634208947
ACH-000336,-0.0849325599904
ACH-000337,0.255438922056
ACH-000339,-0.08457351540039999
ACH-000341,0.0890089200612
ACH-000348,-0.120812886674
ACH-000350,-0.05442139090419999
ACH-000352,-0.131078455488
ACH-000356,-0.19520618093800002
ACH-000361,0.14514217248
ACH-000362,-0.289140600238
ACH-000363,-0.130456017983
ACH-000364,0.34493948771899996
ACH-000365,0.0016441610596499999
ACH-000366,-0.178953273194
ACH-000368,-0.100632156874
ACH-000374,0.0677925942843
ACH-000375,-0.08537566560789998
ACH-000376,0.035262085143499995
ACH-000381,0.155865551076
ACH-000383,-0.0045109009954899994
ACH-000387,0.0668852298567
ACH-000389,0.0017461848973100002
ACH-000390,-0.22130081151500003
ACH-000393,-0.260428840997
ACH-000395,0.0521942775532
ACH-000397,-0.17745233373
ACH-000401,-0.00605027031112
ACH-000402,-0.127720711757
ACH-000403,-0.167189562195
ACH-000404,0.081385295088
ACH-000406,0.0759759713344
ACH-000407,0.04348220984159999
ACH-000408,-0.13318708437899998
ACH-000410,0.0143412318833
ACH-000411,-0.18514551718699998
ACH-000414,0.124126003936
ACH-000415,-0.09747655803829999
ACH-000416,0.0913471064155
ACH-000420,-0.052020557904900004
ACH-000421,-0.0931132662007
ACH-000424,-0.162060451706
ACH-000425,0.41384583759099997
ACH-000426,-0.23820335684500002
ACH-000427,-0.163352796712
ACH-000433,0.14280354898800002
ACH-000436,-0.164531388331
ACH-000444,-0.0286204203388
ACH-000445,0.238853210402
ACH-000448,0.175497998555
ACH-000450,0.492338946725
ACH-000452,0.0798954017824
ACH-000454,-0.092479794615
ACH-000458,-0.194966254994
ACH-000459,0.0387649105163
ACH-000460,0.0841468873847
ACH-000461,0.026659763316599996
ACH-000463,-0.18391576895700001
ACH-000464,-0.24318391324799998
ACH-000466,-0.07483392332000001
ACH-000467,0.336210527345
ACH-000468,0.438062665693
ACH-000469,-0.24551658653099998
ACH-000470,-0.18868115686999998
ACH-000471,0.0410314518812
ACH-000472,0.0686077568499
ACH-000473,0.00153084618258
ACH-000475,-0.0543463826358
ACH-000476,-0.0739619888097
ACH-000477,0.193497072902
ACH-000480,-0.043651846009300006
ACH-000481,-0.0864870429788
ACH-000483,-0.167799541221
ACH-000484,-0.27420083606199996
ACH-000485,-0.22566309475000002
ACH-000486,-0.039465901970599994
ACH-000487,-0.0717657603762
ACH-000488,-0.0319195501236
ACH-000490,-0.0123505063277
ACH-000491,0.023356417134400002
ACH-000495,-0.0385533726338
ACH-000496,0.047940920498299996
ACH-000499,-0.156031694089
ACH-000500,-0.10137655148199999
ACH-000502,0.07981521445610001
ACH-000503,0.26997281918099997
ACH-000505,0.409857657045
ACH-000507,-0.0966666867842
ACH-000510,-0.098954432394
ACH-000511,0.0314448919793
ACH-000512,-0.021308293421299997
ACH-000516,0.055645376773699996
ACH-000517,-0.0333169930179
ACH-000518,0.0210867209159
ACH-000520,0.0340326856076
ACH-000521,-0.133373943654
ACH-000522,-0.07084013886410001
ACH-000524,-0.07405612892869999
ACH-000527,0.0196962565353
ACH-000528,0.08706879055670001
ACH-000537,-0.24928145096299997
ACH-000541,0.11192481440400001
ACH-000542,0.0529786153269
ACH-000544,-0.10818502157500001
ACH-000545,-0.176632555035
ACH-000547,-0.198742174531
ACH-000548,0.09455771417610001
ACH-000549,0.0377926762746
ACH-000550,0.0290600871387
ACH-000552,0.021181193122
ACH-000556,0.0291083831837
ACH-000557,-0.151493465503
ACH-000570,-0.140383892815
ACH-000571,0.17375119506900003
ACH-000573,0.07106810054110001
ACH-000576,-0.109073807736
ACH-000580,0.33377546487599996
ACH-000584,0.0072464794449100004
ACH-000585,-0.00963765975475
ACH-000588,0.131144759927
ACH-000589,-0.0826639889843
ACH-000591,-0.07676681086789999
ACH-000593,-0.06999496389910001
ACH-000600,-0.26465622954
ACH-000601,0.0169227654176
ACH-000604,-0.177496579414
ACH-000605,-0.188354270194
ACH-000606,-0.00926976550137
ACH-000608,0.0682081962369
ACH-000614,0.0318252661788
ACH-000616,-0.11239875243799999
ACH-000618,-0.037576856128800004
ACH-000619,-0.19931205172699998
ACH-000620,-0.018832036712599996
ACH-000621,0.0905902143067
ACH-000622,-0.191598113911
ACH-000623,-0.135472416615
ACH-000624,-0.151268451353
ACH-000627,-0.0772550077531
ACH-000630,0.253242332328
ACH-000632,-0.148735859266
ACH-000633,-0.121146510171
ACH-000637,-0.12943314733300001
ACH-000638,0.08121105020939999
ACH-000646,-0.11248607715600001
ACH-000647,-0.216527832065
ACH-000648,0.0252571244335
ACH-000649,-0.10300467835100001
ACH-000651,-0.116214955987
ACH-000652,-0.208616876028
ACH-000653,0.0565846524564
ACH-000657,-0.12355817203500001
ACH-000658,0.0878232691573
ACH-000661,-0.175661640308
ACH-000662,-0.0911887312012
ACH-000663,0.09607185939860001
ACH-000665,0.0005268951638239999
ACH-000671,0.08811449987330001
ACH-000673,0.0975897203415
ACH-000676,0.0243370851547
ACH-000677,-0.0457335386295
ACH-000681,0.19956670826099998
ACH-000682,0.0255524037451
ACH-000683,0.0426189017179
ACH-000684,-0.055400898766199996
ACH-000688,0.126925453519
ACH-000693,-0.0335795652901
ACH-000694,0.139006572337
ACH-000695,0.223124350643
ACH-000696,0.026988390767999998
ACH-000697,0.045898199641500007
ACH-000699,-0.18401625559
ACH-000701,-0.284707296758
ACH-000706,0.052735336004999994
ACH-000711,-0.05721870565230001
ACH-000713,-0.124110855634
ACH-000714,0.06337561925730001
ACH-000718,0.279921500464
ACH-000720,-0.0129169675067
ACH-000721,0.08061834006360001
ACH-000724,-0.045022668341899996
ACH-000725,-0.103326408528
ACH-000732,-0.126922291491
ACH-000734,-0.09108536518989999
ACH-000735,-0.108315406083
ACH-000736,-0.00349538905377
ACH-000738,0.0221908372536
ACH-000746,0.06490633333490001
ACH-000747,-0.11645930881100001
ACH-000748,-0.011448366996
ACH-000753,-0.137922354265
ACH-000756,-0.1119501767
ACH-000757,0.248798879955
ACH-000758,0.0025573659806599996
ACH-000760,-0.0832036701095
