,CD1A (909)
ACH-000004,-0.08909624436310001
ACH-000007,0.274009262373
ACH-000009,0.048619993047500004
ACH-000011,0.269323923369
ACH-000012,0.269277898804
ACH-000013,0.254378557061
ACH-000014,0.14516409393500002
ACH-000015,0.117397785156
ACH-000017,0.0580411189471
ACH-000018,0.0206873506045
ACH-000019,-0.110999614262
ACH-000021,0.0490345764521
ACH-000022,0.16834442643599998
ACH-000025,0.105114455339
ACH-000028,0.147513359096
ACH-000030,0.159171969897
ACH-000035,-0.0143057390719
ACH-000036,0.251383854293
ACH-000037,0.214172839958
ACH-000039,0.38707313541999994
ACH-000040,0.0595451734337
ACH-000041,0.11496316761900001
ACH-000042,0.129092443805
ACH-000045,0.198862444999
ACH-000047,0.116371487292
ACH-000052,0.506128016199
ACH-000053,0.18074305076299998
ACH-000054,-0.0403743706933
ACH-000055,0.210792917616
ACH-000060,0.148366920505
ACH-000067,0.211436676565
ACH-000070,-0.194190288073
ACH-000075,0.371075709331
ACH-000078,0.24414711315499998
ACH-000082,0.10588365456900001
ACH-000085,-0.117812710034
ACH-000086,0.0272605848111
ACH-000087,0.135869053946
ACH-000092,0.0645630357359
ACH-000095,0.162571373934
ACH-000097,0.0943258694025
ACH-000098,0.07260380939189999
ACH-000099,0.23366014872699997
ACH-000108,0.162324010161
ACH-000113,0.138546836646
ACH-000115,0.18620079998199998
ACH-000116,0.07571760632060001
ACH-000118,0.196529678176
ACH-000120,0.153021062893
ACH-000123,0.16945652150600002
ACH-000127,0.0656154282785
ACH-000128,0.294288058893
ACH-000132,0.15227684511700001
ACH-000133,0.134463111828
ACH-000137,0.157463858433
ACH-000138,0.222071569243
ACH-000142,0.0819619863002
ACH-000143,0.207960839652
ACH-000146,0.216514747717
ACH-000148,0.13735779838099998
ACH-000150,0.0596455379985
ACH-000152,0.282565146954
ACH-000153,0.187718761098
ACH-000159,-0.007031072910729999
ACH-000160,0.0758467380258
ACH-000163,0.199756201505
ACH-000167,0.0865704815241
ACH-000168,0.298906093136
ACH-000169,0.132738233546
ACH-000178,0.258596091994
ACH-000182,0.136291684305
ACH-000183,0.0188324393045
ACH-000188,0.0873138120937
ACH-000189,0.418638214056
ACH-000190,0.43522571718999997
ACH-000198,0.117263525946
ACH-000204,-0.10579905877000001
ACH-000206,0.187325006644
ACH-000207,0.224408851311
ACH-000211,0.09482664900769999
ACH-000215,0.203239573655
ACH-000221,0.0930985271833
ACH-000222,0.23856940718199998
ACH-000223,0.10303430664100001
ACH-000226,0.042336629699999996
ACH-000227,0.21263737091499998
ACH-000228,0.08765764997379999
ACH-000231,0.276815173765
ACH-000232,0.109517922107
ACH-000233,0.160797612722
ACH-000234,0.16575098369400001
