,SPRR4 (163778)
ACH-000004,0.232923750741
ACH-000007,0.318163681258
ACH-000009,0.177738732603
ACH-000011,0.278835425368
ACH-000012,0.25025630621100003
ACH-000013,0.23289477493000002
ACH-000014,0.142857899108
ACH-000015,0.138516340097
ACH-000017,0.265916146251
ACH-000018,0.215249255207
ACH-000019,0.226110712812
ACH-000021,0.109764294265
ACH-000022,0.06617537173169999
ACH-000025,0.20965062754900002
ACH-000028,0.08236119694630001
ACH-000030,0.33578245316
ACH-000035,0.16171718992
ACH-000036,0.32310448779
ACH-000037,0.444985539873
ACH-000039,0.320290921061
ACH-000040,0.284144218863
ACH-000041,0.13789297997400002
ACH-000042,0.32093945109
ACH-000045,0.263718270621
ACH-000047,0.312988818092
ACH-000052,0.0679165936648
ACH-000053,0.210045863233
ACH-000054,0.23094959933200002
ACH-000055,0.2827085734
ACH-000060,0.300903574835
ACH-000067,0.420046531167
ACH-000070,0.295328170154
ACH-000075,0.280541980302
ACH-000078,0.154933223678
ACH-000082,0.244304020408
ACH-000085,0.333163611489
ACH-000086,0.219775410189
ACH-000087,0.25775620716
ACH-000092,0.266289636321
ACH-000095,0.232151281061
ACH-000097,0.231113424449
ACH-000098,0.194852311976
ACH-000099,0.166950677261
ACH-000108,0.365609918401
ACH-000113,0.191602943195
ACH-000115,0.062095263366099995
ACH-000116,0.216463081049
ACH-000118,0.11560516051400001
ACH-000120,0.075838583872
ACH-000123,0.216651408034
ACH-000127,0.167150332421
ACH-000128,0.24174620488899998
ACH-000132,0.18144862204999998
ACH-000133,0.163500621824
ACH-000137,0.316343246067
ACH-000138,0.230487046305
ACH-000142,0.261932647668
ACH-000143,0.32427911408300003
ACH-000146,0.305566937973
ACH-000148,0.129220734233
ACH-000150,0.321159601664
ACH-000152,0.32125247874
ACH-000153,0.16755507
ACH-000159,0.223576405741
ACH-000160,0.0744007523204
ACH-000163,0.078968594942
ACH-000167,0.195983828965
ACH-000168,0.258238447164
ACH-000169,0.23274980643800003
ACH-000178,0.246929270235
ACH-000182,0.255215031361
ACH-000183,0.145269122489
ACH-000188,0.321317950507
ACH-000189,0.37677613884800004
ACH-000190,0.404100494001
ACH-000198,0.278320727529
ACH-000204,0.0543093798773
ACH-000206,0.230321687004
ACH-000207,0.561284128047
ACH-000211,0.22827114040399998
ACH-000215,0.09649808201719999
ACH-000221,0.276265978882
ACH-000222,0.201212451453
ACH-000223,0.27355834809999996
ACH-000226,0.290324136329
ACH-000227,0.13435755957999998
ACH-000228,0.06418145410069999
ACH-000231,0.240368179564
ACH-000232,0.200672614363
ACH-000233,0.20828630038899998
ACH-000234,0.11882479636299999
ACH-000235,0.158008713126
ACH-000237,0.21218938995900002
ACH-000238,0.28407214208
ACH-000243,0.158110768694
ACH-000244,0.350172464698
ACH-000246,0.22498438564800002
ACH-000248,0.273691174147
ACH-000250,0.23436578226100002
ACH-000251,0.283846145966
ACH-000253,0.286643508073
ACH-000255,0.09356525550660001
ACH-000256,0.38868800516199997
ACH-000257,0.333368418248
ACH-000258,0.21495718350499998
ACH-000259,0.142530693005
ACH-000260,0.24959379611299998
ACH-000261,0.257082721591
ACH-000262,0.201216928118
ACH-000263,0.528822098611
ACH-000264,0.238904317285
ACH-000265,0.252747251157
ACH-000266,0.159793075798
ACH-000272,0.231322089556
ACH-000273,0.189676661304
ACH-000274,0.35557739601599997
ACH-000277,0.193022394603
ACH-000278,0.308301457381
ACH-000279,0.302069219058
ACH-000280,0.26503398004
ACH-000281,0.10074433412900001
ACH-000288,0.161995119602
ACH-000291,0.230402952302
ACH-000293,0.416280865506
ACH-000294,0.188356246215
ACH-000295,0.230776680268
ACH-000296,0.37002879783799997
ACH-000302,0.188335201486
ACH-000304,0.225436442573
ACH-000307,0.247376884598
ACH-000308,0.22831357234900002
ACH-000310,0.23738028102699998
ACH-000311,0.0680234730935
ACH-000312,0.04788346235169999
ACH-000315,0.10562260226800001
ACH-000316,0.151120929449
ACH-000317,0.21613046519600002
ACH-000318,0.131082827473
ACH-000319,0.152964441003
ACH-000320,0.0448482796995
ACH-000322,0.310309724997
ACH-000323,0.429692999337
ACH-000324,0.331980405779
ACH-000329,0.19993650943100003
ACH-000330,0.08235092451739999
ACH-000331,0.237931338898
ACH-000332,0.15277232484
ACH-000334,0.143702088161
ACH-000335,0.271764844908
ACH-000336,0.18153716967
ACH-000337,0.167122073968
ACH-000339,0.22990931677499998
ACH-000341,0.201360961993
ACH-000348,0.25449400224700003
ACH-000350,0.12025769657
ACH-000352,0.208524836808
ACH-000356,0.11152344819
ACH-000361,0.21619884357799998
ACH-000362,0.265350616484
ACH-000363,0.3339848041
ACH-000364,0.0540615752547
ACH-000365,0.273259291908
ACH-000366,0.15171822422800002
ACH-000368,0.379356165475
ACH-000374,0.165870898138
ACH-000375,0.236146456499
ACH-000376,0.275400558232
ACH-000381,0.37236332343500006
ACH-000383,0.19722969825300002
ACH-000387,0.193155771269
ACH-000389,0.33674561333999997
ACH-000390,0.256215343143
ACH-000393,0.325871848271
ACH-000395,0.48098757512900003
ACH-000397,0.266519287052
ACH-000401,0.267233477693
ACH-000402,0.09696028712610001
ACH-000403,0.230283729514
ACH-000404,0.0702633024884
ACH-000406,0.108461317053
ACH-000407,0.273661914931
ACH-000408,0.09976995702849999
ACH-000410,0.161412862312
ACH-000411,0.29238683401099996
ACH-000414,0.22002347915399997
ACH-000415,0.197254693713
ACH-000416,0.154325498646
ACH-000420,0.12424185779899999
ACH-000421,0.18635814921500002
ACH-000424,0.35733620219400003
ACH-000425,0.227094384583
ACH-000426,0.33970214553499994
ACH-000427,0.253834885568
ACH-000433,0.340279757268
ACH-000436,0.265207063669
ACH-000444,0.215141226593
ACH-000445,0.303858041921
ACH-000448,0.170399144985
ACH-000450,0.335261613557
ACH-000452,0.186454898268
ACH-000454,0.30447172236
ACH-000458,0.289927637813
ACH-000459,0.394615179282
ACH-000460,0.298203382134
ACH-000461,0.275394161508
ACH-000463,0.10895313820000001
ACH-000464,0.146943221618
ACH-000466,0.302782340878
ACH-000467,0.170278694297
ACH-000468,0.23221966434500002
ACH-000469,0.138728812078
ACH-000470,0.35196327433700003
