,DepMap_ID
94214,ACH-000305
188494,ACH-000550
193359,ACH-000560
233851,ACH-000647
235351,ACH-000650
245828,ACH-000669
247604,ACH-000672
285226,ACH-000744
305500,ACH-000777
378362,ACH-000825
405329,ACH-000860
408687,ACH-000864
409790,ACH-000865
592287,ACH-000963
648340,ACH-000978
668255,ACH-000982
714267,ACH-000989
714268,ACH-000989
954108,ACH-001274
1013527,ACH-001517
1021789,ACH-001530
1030003,ACH-001550
1030004,ACH-001550
1044973,ACH-001606
1120187,ACH-002168
1132807,ACH-002196
1161406,ACH-002253
1167035,ACH-002256
1206753,ACH-002339
