,GID4 (79018)
ACH-000004,-0.12935321711
ACH-000007,-0.37403273516900004
ACH-000009,-0.514628700927
ACH-000011,-0.11611887034000001
ACH-000012,-0.27252309347
ACH-000013,-0.47861865010399995
ACH-000014,-0.047435682622
ACH-000015,-0.208048478554
ACH-000017,-0.284372975465
ACH-000018,-0.11965861249000001
ACH-000019,-0.24936854697799998
ACH-000021,-0.21956441798700002
ACH-000022,-0.542395886461
ACH-000025,-0.241861302025
ACH-000028,-0.22940433969500001
ACH-000030,-0.222227734377
ACH-000035,-0.220376722623
ACH-000036,-0.34693036333899996
ACH-000037,-0.206263427833
ACH-000039,-0.0701956703855
ACH-000040,-0.09776472229599999
ACH-000041,-0.264069065499
ACH-000042,-0.307705572762
ACH-000045,-0.120921298691
ACH-000047,-0.21027021592999998
ACH-000052,-0.24954830490200003
ACH-000053,-0.158629764824
ACH-000054,-0.337150014233
ACH-000055,-0.0675011787096
ACH-000060,-0.46780758201399997
ACH-000067,-0.284105432469
ACH-000070,-0.24246060472300002
ACH-000075,-0.294667451049
ACH-000078,-0.043831129330900005
ACH-000082,-0.6221348063000001
ACH-000085,-0.08880543033230001
ACH-000086,-0.117117916897
ACH-000087,-0.266889483636
ACH-000092,-0.242614761723
ACH-000095,-0.200759514662
ACH-000097,-0.170949216039
ACH-000098,-0.30548071276
ACH-000099,-0.280086860609
ACH-000108,-0.19079501568100002
ACH-000113,-0.216291341055
ACH-000115,-0.21599788770199999
ACH-000116,-0.234863139245
ACH-000118,-0.08160242870210001
ACH-000120,-0.21850902883200002
ACH-000123,-0.37432661735699996
ACH-000127,-0.321467202496
ACH-000128,-0.023645745162200003
ACH-000132,-0.376476354191
ACH-000133,-0.27818394181
ACH-000137,-0.37590558468099994
ACH-000138,-0.196138540004
ACH-000142,-0.297740680189
ACH-000143,-0.344243413234
ACH-000146,-0.059187841075999996
ACH-000148,-0.331889831745
ACH-000150,-0.380203111434
ACH-000152,-0.5953448772869999
ACH-000153,-0.424658886753
ACH-000159,-0.118781868293
ACH-000160,-0.113199513872
ACH-000163,-0.276544017551
ACH-000167,-0.23397264334399998
ACH-000168,-0.458339030934
ACH-000169,-0.153511489473
ACH-000178,-0.349633435113
ACH-000182,-0.308292171909
ACH-000183,-0.25134383996
ACH-000188,-0.403715659525
ACH-000189,-0.48684940908600005
ACH-000190,-0.136291978234
ACH-000198,-0.362032777739
ACH-000204,-0.383227031325
ACH-000206,-0.136989868146
ACH-000207,-0.35232920420900005
ACH-000211,-0.42252166514300005
ACH-000215,-0.07683659488910001
ACH-000221,-0.24911560705699998
ACH-000222,-0.196465473748
ACH-000223,-0.233221806435
ACH-000226,-0.246600432352
ACH-000227,-0.277080093257
ACH-000228,-0.24653442394699998
ACH-000231,-0.212835943998
ACH-000232,-0.23795480690999998
ACH-000233,-0.08940763828050001
ACH-000234,-0.14761232258600002
ACH-000235,-0.195797538741
ACH-000237,-0.128429101654
ACH-000238,-0.666948766304
ACH-000243,-0.235562506592
ACH-000244,-0.434995183283
ACH-000246,-0.204483475043
ACH-000248,-0.178544559582
ACH-000250,-0.200249843995
ACH-000251,0.012725763192
ACH-000253,-0.225228433329
ACH-000255,-0.305827870625
ACH-000256,-0.390046317645
ACH-000257,-0.28796068339
ACH-000258,-0.11605343758400001
ACH-000259,-0.215648049628
ACH-000260,-0.14732480777100002
ACH-000261,-0.232346872599
ACH-000262,0.026811856498599997
ACH-000263,-0.435320915877
ACH-000264,-0.305151092024
ACH-000265,-0.27452264231999995
ACH-000266,-0.251197797584
ACH-000272,-0.155187434878
ACH-000273,-0.274850683281
ACH-000274,-0.23065657012200003
ACH-000277,-0.5159720357500001
ACH-000278,-0.245650863583
ACH-000279,-0.243628179478
ACH-000280,-0.10056679826199999
ACH-000281,-0.102839186286
ACH-000288,-0.5391153253859999
ACH-000291,-0.161013450176
ACH-000293,-0.275050101704
ACH-000294,-0.200482600273
ACH-000295,-0.0992616295984
ACH-000296,-0.39719771037
ACH-000302,-0.227068317903
ACH-000304,-0.23940029224599998
ACH-000307,-0.021893507930200003
ACH-000308,-0.0921586491339
ACH-000310,0.047388229811699996
ACH-000311,0.033171095811700003
ACH-000312,-0.179896737754
ACH-000315,-0.114416316071
ACH-000316,-0.174648371407
ACH-000317,0.255693305036
ACH-000318,-0.46960115893
ACH-000319,-0.29461780175999996
ACH-000320,-0.22482039106499999
ACH-000322,-0.504764811045
ACH-000323,-0.329739767847
ACH-000324,-0.16733109586300002
ACH-000329,-0.211761354138
ACH-000330,-0.27540386468899997
ACH-000331,-0.34657892188699996
ACH-000332,-0.252680522505
ACH-000334,-0.41768377031599996
ACH-000335,-0.19692417627999997
ACH-000336,-0.28280906615400003
ACH-000337,-0.243405080417
ACH-000339,-0.270257028001
ACH-000341,0.223051701589
ACH-000348,-0.0402505953125
ACH-000350,-0.20956557248399998
ACH-000352,-0.14641271906300002
ACH-000356,-0.279327539607
ACH-000361,-0.175367704835
ACH-000362,-0.254184072473
ACH-000363,-0.20938987531599998
ACH-000364,-0.156872839831
ACH-000365,-0.269548750367
ACH-000366,-0.177162551933
ACH-000368,-0.327511817271
ACH-000374,-0.272693530025
ACH-000375,-0.459114025653
ACH-000376,-0.100332439447
ACH-000381,-0.195642300652
ACH-000383,-0.210835306516
ACH-000387,-0.25628272071999997
ACH-000389,-0.31261498732099996
ACH-000390,-0.23535768685199998
ACH-000393,-0.163829899714
ACH-000395,-0.109391795256
ACH-000397,-0.209755303632
ACH-000401,-0.41605266571000005
ACH-000402,-0.0917273571322
ACH-000403,-0.222803528365
ACH-000404,-0.167130748489
ACH-000406,-0.117469138071
ACH-000407,-0.44938127748400003
ACH-000408,-0.164550722584
ACH-000410,-0.373223611452
ACH-000411,-0.174663915609
ACH-000414,-0.156977234603
ACH-000415,-0.519642400724
ACH-000416,-0.290946530286
ACH-000420,-0.376164372967
ACH-000421,-0.19965195879500003
ACH-000424,-0.283064296901
ACH-000425,-0.22283551443500002
ACH-000426,-0.0914277969321
ACH-000427,-0.22190547419
ACH-000433,-0.345425145737
ACH-000436,-0.150604324757
ACH-000444,-0.158322058883
ACH-000445,-0.438704790273
ACH-000448,-0.339156519524
ACH-000450,-0.23243807586999998
ACH-000452,-0.274146397486
ACH-000454,-0.371617811956
ACH-000458,-0.19999336426
ACH-000459,-0.34332358211400005
ACH-000460,-0.17857971677
ACH-000461,0.0102674090316
ACH-000463,-0.064680164767
ACH-000464,-0.611868115097
ACH-000466,-0.38336782945500003
ACH-000467,-0.281767017507
ACH-000468,-0.22238419356400002
ACH-000469,-0.396838317865
ACH-000470,-0.034740177214599995
ACH-000471,-0.286158007171
ACH-000472,-0.170246750253
ACH-000473,-0.367498720927
ACH-000475,-0.298149347098
ACH-000476,-0.35682403805600005
ACH-000477,0.0546111845354
ACH-000480,-0.24104139624200002
ACH-000481,-0.266409204285
ACH-000483,-0.5631262905100001
ACH-000484,-0.149902343544
ACH-000485,-0.19818907209800002
ACH-000486,-0.157204454712
ACH-000487,-0.190755821717
ACH-000488,-0.233622153669
