,IP6K2 (51447)
ACH-000222,0.309276544107
ACH-000223,-0.197010059659
ACH-000226,-0.04813494490180001
ACH-000227,-0.519302019251
ACH-000228,-0.27971872632
ACH-000231,-0.154122094603
ACH-000232,-0.126356298079
ACH-000233,-0.155427543784
ACH-000234,-0.210316637262
ACH-000235,-0.0346214396542
ACH-000237,-0.18099995905400001
ACH-000238,-0.189160727263
ACH-000243,-0.17352399594300003
ACH-000244,0.143098722544
ACH-000246,-0.199865176249
ACH-000248,-0.0618536694245
ACH-000250,-0.173750420499
ACH-000251,-0.117632760597
ACH-000253,-0.128973635982
ACH-000255,-0.136569503274
ACH-000256,-0.16203872082
ACH-000257,-0.220208237102
ACH-000258,-0.269745558284
ACH-000259,-0.0613862639414
ACH-000260,-0.15593250961400001
ACH-000261,-0.14406598023199998
ACH-000262,-0.245363087355
ACH-000263,-0.0715035347529
ACH-000264,-0.36164284147200004
ACH-000265,-0.238284906865
ACH-000266,-0.103264904816
ACH-000272,0.07098503589610002
ACH-000273,-0.280035027097
ACH-000274,-0.210136943127
ACH-000277,-0.0656280808403
ACH-000278,-0.108575034694
ACH-000279,-0.277709321571
ACH-000280,-0.06695209116840001
ACH-000281,-0.274697111783
ACH-000288,-0.212637932243
ACH-000291,-0.0159434252263
ACH-000293,-0.47793817876
ACH-000294,-0.415521270146
ACH-000295,-0.391650640094
ACH-000296,-0.117062690561
ACH-000302,-0.135376989925
ACH-000304,0.0722657647454
ACH-000307,-0.057181958555199995
ACH-000308,-0.0179221462405
ACH-000310,-0.194098095792
ACH-000311,-0.043507296858099995
ACH-000312,0.0478632276782
ACH-000315,-0.20941879056600002
ACH-000316,-0.176177050147
ACH-000317,0.10222870384600001
ACH-000318,-0.006515872665510001
ACH-000319,-0.10603898136199999
ACH-000320,-0.115870840363
ACH-000322,0.0273907036086
ACH-000323,-0.1851815317
ACH-000324,-0.14010262816
ACH-000329,-0.091887158255
ACH-000330,-0.151584009172
ACH-000331,-0.07065581257060001
ACH-000332,-0.153215770101
ACH-000334,-0.121588746998
ACH-000335,-0.09874604931150001
ACH-000336,0.331098456753
ACH-000337,-0.0159674788053
ACH-000339,-0.17646378682
ACH-000341,-0.09902965554860002
ACH-000348,-0.0867007509591
ACH-000350,-0.0419318253977
ACH-000352,-0.11735364324200001
ACH-000356,-0.575170381932
ACH-000361,-0.487947978344
ACH-000362,-0.014721588653200002
ACH-000363,-0.0561078004703
ACH-000364,-0.203506849108
ACH-000365,-0.0845689305031
ACH-000366,-0.125169897632
ACH-000368,0.0477167922841
ACH-000374,-0.331863915217
ACH-000375,-0.0840802068311
ACH-000376,-0.247377568477
ACH-000381,-0.0565802607875
ACH-000383,-0.13756869352499998
ACH-000387,-0.24826673149300002
ACH-000389,-0.314363351133
ACH-000390,-0.278875332685
ACH-000393,-0.197112231327
ACH-000395,0.017218421238400002
ACH-000397,-0.21951616485999997
ACH-000401,-0.43699188813999995
ACH-000402,-0.004447290871340001
ACH-000403,-0.09013037425180001
ACH-000404,-0.328499985422
ACH-000406,-0.14040868211100002
ACH-000407,-0.34184706918499996
ACH-000408,-0.0686668370721
ACH-000410,-0.104098561142
ACH-000411,-0.195816222606
ACH-000414,-0.11629544524499999
ACH-000415,-0.373013690342
ACH-000416,-0.14494334021
ACH-000420,-0.0599735593677
ACH-000421,-0.167864407969
ACH-000424,-0.41413288534500003
ACH-000425,-0.152361922349
ACH-000426,-0.161819077544
ACH-000427,-0.407384159289
ACH-000433,-0.3642307517
ACH-000436,-0.207171859934
ACH-000444,-0.09678527727880001
ACH-000445,-0.328107413258
ACH-000448,-0.0611236512967
ACH-000450,-0.09090805641989999
ACH-000452,-0.23279086939100002
ACH-000454,-0.237791977579
ACH-000458,-0.338327109353
ACH-000459,-0.17428290531100002
ACH-000460,-0.08901970533399998
ACH-000461,-0.471284124923
ACH-000463,-0.19033852664
ACH-000464,-0.518613566818
ACH-000466,-0.014123809942
ACH-000467,-0.019629430476
ACH-000468,-0.020108062406900003
ACH-000469,-0.175924702236
ACH-000470,-0.142028053201
ACH-000471,-0.198711125696
ACH-000472,-0.202876634386
ACH-000473,-0.189449743172
ACH-000475,-0.0369348399766
ACH-000476,-0.144627800162
ACH-000477,-0.180949487225
ACH-000480,-0.194960433947
ACH-000481,-0.339516216105
ACH-000483,-0.052640139187500004
ACH-000484,-0.25897518766
ACH-000485,-0.351967198465
ACH-000486,-0.331492431777
ACH-000487,-0.13775782271099998
ACH-000488,-0.20756422112599998
ACH-000490,-0.35983205850100003
ACH-000491,-0.175572039811
ACH-000495,-0.0921339018477
ACH-000496,0.0258064640112
ACH-000499,-0.315271290767
ACH-000500,-0.198377164769
ACH-000502,-0.0844470222565
ACH-000503,-0.021740583144799996
ACH-000505,-0.009434110022059999
ACH-000507,-0.06142956002069999
ACH-000510,-0.163690489481
ACH-000511,-0.21517499710700003
ACH-000512,-0.302681830158
ACH-000516,-0.031016926537700003
ACH-000517,-0.13896496317399998
ACH-000518,0.09969779412879999
ACH-000520,-0.00101202353563
ACH-000521,0.00275427450585
ACH-000522,-0.0643372749015
ACH-000524,-0.197806438222
ACH-000527,-0.267417403748
ACH-000528,-0.299636584498
ACH-000537,-0.313036537035
ACH-000541,-0.0494957381021
ACH-000542,-0.07344442967939999
ACH-000544,-0.060001762698099995
ACH-000545,-0.175762477185
ACH-000547,-0.217141146556
ACH-000548,-0.133747596221
ACH-000549,-0.275878475504
ACH-000550,-0.370508802184
ACH-000552,0.0266473646625
ACH-000556,-0.106911603294
ACH-000557,-0.00021600634828300002
ACH-000570,-0.14966226706900002
ACH-000571,-0.16683274806
ACH-000573,0.0561559564387
ACH-000576,-0.224999053771
ACH-000580,-0.275700987832
ACH-000584,-0.21830492024300002
ACH-000585,-0.131166567195
ACH-000588,-0.354067464713
ACH-000589,-0.0698774333423
ACH-000591,-0.281535948029
ACH-000593,-0.327150580472
ACH-000600,-0.0536989367806
ACH-000601,-0.243683508034
ACH-000604,-0.245865965018
ACH-000605,-0.00520573490071
ACH-000606,-0.33841314988399995
ACH-000608,-0.30363050505
ACH-000614,-0.23416537644699997
ACH-000616,-0.172694867857
ACH-000618,-0.29812478616599997
ACH-000619,-0.287875498019
ACH-000620,-0.299972296741
ACH-000621,-0.166256328205
ACH-000622,-0.0403562765725
ACH-000623,-0.158193834022
ACH-000624,-0.260725602467
ACH-000627,0.0177578227537
ACH-000630,-0.260075925816
ACH-000632,-0.17411253454300002
ACH-000633,-0.35637103900300005
ACH-000637,0.00610654574805
ACH-000638,-0.0875974420111
ACH-000646,-0.0192308136488
ACH-000647,-0.124316071857
ACH-000648,-0.11287151295299999
ACH-000649,-0.11926658545499999
ACH-000651,-0.177791820495
ACH-000652,0.09210551202310001
ACH-000653,-0.389903833203
ACH-000657,-0.19343693269
ACH-000658,-0.18579539335200002
ACH-000661,-0.169416488583
ACH-000662,-0.23078740290600003
ACH-000663,-0.00654796704548
ACH-000665,-0.159033053226
ACH-000671,-0.257830807483
ACH-000673,-0.130933327315
ACH-000676,-0.10973271402200001
ACH-000677,-0.236141996641
ACH-000681,-0.19154481218199998
ACH-000682,-0.23439248974399998
ACH-000683,-0.300675656299
ACH-000684,0.10649463741599999
ACH-000688,-0.32401662293600003
ACH-000693,-0.22378807213100002
ACH-000694,-0.18999116283
ACH-000695,-0.18070893314199998
ACH-000696,-0.109859101758
ACH-000697,0.055544561748199994
ACH-000699,-0.265738565065
ACH-000701,-0.31099273284400003
ACH-000706,-0.184692057986
ACH-000711,-0.241546743343
ACH-000713,-0.325380290104
ACH-000714,-0.133593905072
ACH-000718,-0.0926080364568
ACH-000720,-0.26131122890999997
ACH-000721,-0.149426418064
ACH-000724,-0.0915896446695
ACH-000725,-0.245998172508
ACH-000732,-0.0857149765765
ACH-000734,-0.124244384576
ACH-000735,-0.159614506025
ACH-000736,-0.235000307254
ACH-000738,-0.272865244262
ACH-000746,-0.0671300267427
ACH-000747,0.00309835392353
ACH-000748,-0.0301971361089
ACH-000753,-0.10608841763900001
ACH-000756,-0.31426045594
ACH-000757,-0.164420121281
ACH-000758,-0.140600707101
ACH-000760,-0.16833878333900001
ACH-000763,0.060815374794500006
ACH-000764,-0.429067787114
ACH-000765,-0.0401109584464
ACH-000766,-0.145681622604
ACH-000767,-0.0760556725286
ACH-000768,-0.233390807842
ACH-000769,-0.030800954937400003
ACH-000770,-0.0372865910801
ACH-000771,-0.171200490394
ACH-000773,-0.21722484236499998
ACH-000776,-0.07598722139510002
ACH-000777,-0.12713903970100002
ACH-000778,-0.251257712768
ACH-000781,-0.00153653509518
ACH-000782,-0.32709067451900004
ACH-000783,-0.283908226502
ACH-000784,-0.159984866045
ACH-000785,-0.33985398637900005
ACH-000787,-0.218879276782
ACH-000788,-0.200020906769
ACH-000791,-0.192229851004
ACH-000792,-0.22053932378000002
ACH-000794,-0.306258581391
ACH-000796,-0.19220966844
ACH-000799,-0.463287888496
ACH-000800,-0.266187703138
ACH-000802,-0.114623712633
ACH-000804,-0.0601419926631
ACH-000805,-0.17962952952599998
ACH-000809,-0.10349680951
ACH-000810,-0.46429943789300004
ACH-000811,-0.193189207597
ACH-000817,0.027997828201700003
ACH-000819,-0.273241729544
ACH-000820,0.09454984479810001
ACH-000821,-0.57671709889
ACH-000822,-0.415701289432
ACH-000823,-0.311182941662
ACH-000824,-0.00447204235797
ACH-000827,-0.216370212029
ACH-000829,-0.191450519958
ACH-000831,-0.036061042675
ACH-000832,-0.22647408625999998
ACH-000833,-0.214788345248
ACH-000834,-0.10930170964500001
ACH-000835,-0.162877741736
ACH-000836,-0.142933414702
ACH-000837,-0.08776267908560001
ACH-000838,-0.369706464264
ACH-000839,-0.26844321509
ACH-000840,0.125084594246
ACH-000841,-0.24287057913
ACH-000843,-0.12469356759000001
ACH-000846,-0.254539045035
ACH-000847,-0.201565164544
ACH-000848,-0.28300081688400003
ACH-000849,-0.153989050426
ACH-000851,-0.029593682865599998
ACH-000855,0.124158118311
ACH-000856,-0.189505789258
ACH-000858,-0.168710175595
ACH-000859,-0.326415485943
ACH-000861,-0.155187286655
ACH-000862,-0.128876186319
ACH-000865,-0.148877538849
ACH-000866,0.012570780887799999
ACH-000867,-0.23258275137200002
ACH-000869,-0.27798870573
ACH-000872,-0.36134878306100005
ACH-000873,-0.0026657392993499995
ACH-000876,-0.308762656495
ACH-000878,-0.00110795801537
ACH-000880,-0.296204903169
ACH-000881,0.019974738132
ACH-000882,-0.0857255161881
ACH-000884,0.004492724544020001
ACH-000885,-0.263685011774
ACH-000887,-0.22406738954
ACH-000888,-0.231150678125
ACH-000889,-0.022002702195299997
ACH-000890,0.108183516789
ACH-000896,-0.09062805623199999
ACH-000898,-0.022211434988599996
ACH-000900,-0.419481688412
ACH-000901,-0.15609327386
ACH-000905,-0.11820148080999998
ACH-000906,-0.21554154421799998
ACH-000907,0.00782778832912
ACH-000910,0.0018506316622
ACH-000911,-0.399695561183
ACH-000912,-0.220563072609
ACH-000913,-0.13463501761399999
ACH-000915,0.00422596657162
ACH-000916,-0.0958932090917
ACH-000917,-0.122808798783
ACH-000921,-0.27310243427299996
ACH-000924,-0.24782279282699998
ACH-000926,-0.216706161719
ACH-000928,0.000571140945975
ACH-000929,-0.21655692625
ACH-000932,-0.208242938134
ACH-000935,-0.17017501485199998
ACH-000936,0.0126850857617
ACH-000937,-0.242368173121
ACH-000938,-0.055675905918699996
ACH-000939,-0.154260679825
ACH-000941,-0.333142210612
ACH-000943,-0.22839660767900002
ACH-000946,-0.363034956438
ACH-000947,-0.19365831791700003
ACH-000948,-0.270426978106
ACH-000950,0.00448284693986
ACH-000953,-0.231453045553
ACH-000957,-0.407848387372
ACH-000958,-0.181600471267
ACH-000960,-0.39976653797300005
ACH-000963,0.119768781632
ACH-000968,0.041140602393400005
ACH-000969,-0.12412781046700001
ACH-000973,-0.14020854926100002
ACH-000974,-0.136587938564
ACH-000975,-0.0980422224467
ACH-000976,-0.166075202323
ACH-000978,-0.356437530283
ACH-000980,-0.22921512364399999
ACH-000984,-0.294257183715
ACH-000986,-0.208738298629
ACH-000988,-0.215691100532
ACH-000993,-0.275557730417
ACH-000994,-0.0754202775484
ACH-000996,-0.239259402711
ACH-001001,-0.170048911267
ACH-001020,-0.7658330592460001
ACH-001028,-0.180707297221
ACH-001031,-0.47280837900899997
ACH-001038,-0.29194715345100003
ACH-001048,-0.15729271018899998
ACH-001050,-0.202217350535
ACH-001053,-0.11428736315400001
ACH-001054,-0.136287125332
ACH-001061,-0.0159357625866
ACH-001067,-0.380508381224
ACH-001075,0.00249303229004
ACH-001096,-0.13345902327
ACH-001128,-0.25282570427400003
ACH-001134,-0.303163780851
ACH-001151,-0.000986382298624
ACH-001163,-0.318702181651
ACH-001164,-0.16677969112500002
ACH-001173,-0.16045111056199998
ACH-001183,-0.0962419123838
ACH-001184,-0.17653433877099997
ACH-001190,-0.206513735732
ACH-001192,0.0723969787394
ACH-001193,-0.396457644544
ACH-001196,-0.129292008407
ACH-001197,-0.15989772708
ACH-001205,-0.520795030619
ACH-001211,-0.33843207178199997
ACH-001212,0.0498191485147
ACH-001228,-0.17685850663
ACH-001232,-0.271243928737
ACH-001239,-0.122148974645
ACH-001274,-0.31950731928599996
ACH-001275,-0.306809152184
ACH-001277,0.0529694459982
ACH-001278,0.102147933708
ACH-001280,-0.281478268689
ACH-001283,-0.254534903027
ACH-001289,-0.277330417276
ACH-001295,-0.0979807246356
ACH-001300,-0.11766956328400001
ACH-001301,-0.22565383386399998
ACH-001302,0.106086907622
ACH-001303,-0.236820756042
ACH-001306,-0.11282533240999998
ACH-001318,0.105390195762
ACH-001322,-0.17810127298300002
ACH-001328,-0.13279329997300002
ACH-001332,-0.125614292718
ACH-001333,-0.499107809841
ACH-001336,-0.34447715956
ACH-001340,-0.21817085892299998
ACH-001346,-0.142480162554
ACH-001353,-0.23002019595800002
ACH-001354,0.118106992626
ACH-001367,-0.307642411406
ACH-001368,-0.0746754438457
ACH-001374,-0.355275723516
ACH-001375,-0.08604938087160001
ACH-001377,-0.051645913481
ACH-001380,-0.24186138865200002
ACH-001391,-0.0777565336882
ACH-001407,-0.148629400326
ACH-001408,-0.115650661438
ACH-001413,-0.253648051464
ACH-001430,-0.15333561762599998
ACH-001431,-0.24102613267499998
ACH-001450,-0.128339259635
ACH-001496,-0.04915262499
ACH-001500,-0.177635135822
ACH-001521,-0.27350051813799997
ACH-001523,-0.22597759965599998
ACH-001532,-0.342805655281
ACH-001536,-0.06867288244059999
ACH-001550,-0.136274448425
ACH-001552,-0.209880523336
ACH-001554,-0.086580805625
ACH-001645,-0.363025391624
ACH-001654,-0.058392780829099995
ACH-001715,-0.35504208950800004
ACH-001735,-0.248220579259
ACH-001736,-0.242908551173
ACH-001737,0.07490610758060001
ACH-001740,-0.386923809075
ACH-001745,-0.22101751456
ACH-001750,-0.13888605767999998
ACH-001765,-0.010968386108
ACH-001956,-0.20772604355500002
ACH-001957,-0.260288544615
