,HPR (3250)
ACH-000004,0.192147629344
ACH-000007,0.0872249535822
ACH-000009,0.304141546384
ACH-000011,0.17755442772799998
ACH-000012,0.267343087109
ACH-000013,0.166927801861
ACH-000014,0.232051563506
ACH-000015,0.39053578399899996
ACH-000017,0.073781585367
ACH-000018,0.233789183912
ACH-000019,0.487724920288
ACH-000021,0.114131032091
ACH-000022,0.238829628424
ACH-000025,0.153148983051
ACH-000028,0.22451563545400002
ACH-000030,0.230202341919
ACH-000035,0.35858159667499995
ACH-000036,0.258741281151
ACH-000037,0.16068940288
ACH-000039,0.151125067321
ACH-000040,0.12386059525999998
ACH-000041,0.261803041905
ACH-000042,0.221371977792
ACH-000045,0.439497967033
ACH-000047,0.230065637659
ACH-000052,0.0660316015597
ACH-000053,0.259991306363
ACH-000054,0.184872185257
ACH-000055,0.28650235714
ACH-000060,0.23123149345199998
ACH-000067,0.23956503754900002
ACH-000070,0.316491347338
ACH-000075,0.43301285319399996
ACH-000078,0.13179350161800002
ACH-000082,0.320059245492
ACH-000085,0.23871434441199998
ACH-000086,0.302729579364
ACH-000087,0.335251519381
ACH-000092,0.33480694494
ACH-000095,0.0800131385299
ACH-000097,0.17764007511399998
ACH-000098,0.379080944984
ACH-000099,0.207426352868
ACH-000108,0.20292971726599998
ACH-000113,0.243365074036
ACH-000115,0.250697305533
ACH-000116,0.34797400107500004
ACH-000118,0.13945349724099998
ACH-000120,0.20288603488899998
ACH-000123,0.20147478699700003
ACH-000127,0.16874383014699998
ACH-000128,0.28802272506099996
ACH-000132,0.228901842331
ACH-000133,0.278355307769
ACH-000137,0.0457487531298
ACH-000138,0.18961210768
ACH-000142,0.23491861850600002
ACH-000143,0.178574566454
ACH-000146,0.28323592103100004
ACH-000148,0.25116299925
ACH-000150,0.168359078695
ACH-000152,0.107209314797
ACH-000153,0.347832100531
ACH-000159,0.20889000393399998
ACH-000160,0.323581000713
ACH-000163,0.200466214496
ACH-000167,0.0756633830627
ACH-000168,0.323889176425
ACH-000169,0.179305233155
ACH-000178,0.143334702988
ACH-000182,0.19320563352899997
ACH-000183,0.56389238422
ACH-000188,0.0866052076458
ACH-000189,0.408258700312
ACH-000190,0.272096061894
ACH-000198,0.131188727619
ACH-000204,0.21310156845400002
ACH-000206,0.20162319851500002
ACH-000207,0.24397233586599998
ACH-000211,0.260448197209
ACH-000215,0.15275415096699999
ACH-000221,0.305370699701
ACH-000222,-0.006209999111149999
ACH-000223,0.253744070055
ACH-000226,0.309604498489
ACH-000227,0.25279807846700003
ACH-000228,0.11660196546700001
ACH-000231,0.24637595966899997
ACH-000232,0.16838260130600002
ACH-000233,0.24037840220400003
ACH-000234,-0.030601429559100002
ACH-000235,0.168466486981
ACH-000237,0.18573742078699998
ACH-000238,0.23412558997400001
ACH-000243,0.322374705685
ACH-000244,-0.0107464426272
ACH-000246,0.222402470783
ACH-000248,0.348195152513
ACH-000250,0.189567681745
ACH-000251,0.0138328055093
ACH-000253,0.24526976896400002
ACH-000255,0.195009825022
ACH-000256,0.163492873031
ACH-000257,0.182120661635
ACH-000258,0.316964985416
ACH-000259,0.31074079461599996
ACH-000260,0.220963809751
ACH-000261,0.0995450072552
ACH-000262,0.338007329424
ACH-000263,0.37659603422
ACH-000264,0.32783888094
ACH-000265,0.342594526326
ACH-000266,0.171728466252
ACH-000272,0.201336387387
ACH-000273,0.22398370292800002
ACH-000274,0.33805111526
ACH-000277,0.06677765857250001
ACH-000278,0.235023955233
ACH-000279,0.11947525036699999
ACH-000280,0.137029480067
ACH-000281,0.342982997038
ACH-000288,0.176176103102
ACH-000291,0.161677561274
ACH-000293,0.194665381635
ACH-000294,0.284059456974
ACH-000295,-0.0701095045334
ACH-000296,0.18395417246399998
ACH-000302,0.18437788340300001
ACH-000304,0.106314404233
ACH-000307,0.28815312297699996
ACH-000308,0.19150270995000002
ACH-000310,0.175263524419
ACH-000311,0.252773243474
ACH-000312,0.189919899516
ACH-000315,0.351944011014
ACH-000316,0.13190367608
ACH-000317,0.113660617148
ACH-000318,0.240443513831
ACH-000319,0.09099523322619998
ACH-000320,0.17231802327100001
ACH-000322,0.274600285374
ACH-000323,0.16190827209
ACH-000324,0.117366164983
ACH-000329,0.11932742854299999
ACH-000330,0.141450750902
ACH-000331,0.255117732813
ACH-000332,0.13865627789999999
ACH-000334,0.255956847048
ACH-000335,0.27169847834399996
ACH-000336,0.501205701553
ACH-000337,0.228939103254
ACH-000339,0.199124100512
ACH-000341,0.326692178798
ACH-000348,0.215450910311
ACH-000350,0.367210011208
ACH-000352,0.399258792478
ACH-000356,0.285394249863
ACH-000361,0.137520481639
ACH-000362,0.218761909782
ACH-000363,0.353183906334
ACH-000364,0.314680874772
ACH-000365,0.240937775711
ACH-000366,0.116010806505
ACH-000368,0.234461745284
ACH-000374,0.155702835073
ACH-000375,0.09756593977089999
ACH-000376,0.23448556874600002
ACH-000381,0.30721825805999997
ACH-000383,0.155143902608
