,CCNB1 (891)
ACH-000004,-0.7419527302069999
ACH-000007,-0.693876957184
ACH-000009,-0.5927157148969999
ACH-000011,-0.877396657895
ACH-000012,-0.8627658238979999
ACH-000013,-0.658085870744
ACH-000014,-0.6953637067749999
ACH-000015,-1.07720263755
ACH-000017,-0.45935749385499997
ACH-000018,-0.728189544051
ACH-000019,-0.666247350024
ACH-000021,-1.1070134393100002
ACH-000022,-0.482771714711
ACH-000025,-0.679373560157
ACH-000028,-0.9283479381380001
ACH-000030,-0.932276161254
ACH-000035,-0.718987806074
ACH-000036,-0.631478968632
ACH-000037,-1.23567051562
ACH-000039,-0.695243280681
ACH-000040,-0.7421166323899999
ACH-000041,-1.1518272679100001
ACH-000042,-1.20962350468
ACH-000045,-0.712217933017
ACH-000047,-1.2146725883399998
ACH-000052,-1.0473984864299999
ACH-000053,-0.9278873889650001
ACH-000054,-0.7762459240009999
ACH-000055,-1.07570769612
ACH-000060,-0.884248514753
ACH-000067,-0.270505400243
ACH-000070,-0.637860151174
ACH-000075,-0.582116948662
ACH-000078,-0.848782064668
ACH-000082,-1.2940946791799999
ACH-000085,-0.986270268888
ACH-000086,-0.641625628354
ACH-000087,-1.25188701581
ACH-000092,-0.624419009016
ACH-000095,-0.895519595487
ACH-000097,-0.923483040714
ACH-000098,-0.824797403381
ACH-000099,-0.238808338453
ACH-000108,-0.8195722094910001
ACH-000113,-0.643305886072
ACH-000115,-0.496645429271
ACH-000116,-1.13211729807
ACH-000118,-0.934387604277
ACH-000120,-0.829544892233
ACH-000123,-0.935435291213
ACH-000127,-0.704137051528
ACH-000128,-1.0352792678799998
ACH-000132,-1.06410673503
ACH-000133,-0.967594194817
ACH-000137,-0.46735392717600005
ACH-000138,-0.666939558711
ACH-000142,-0.286913375826
ACH-000143,-0.649550768138
ACH-000146,-0.7380466300059999
ACH-000148,-0.91652366199
ACH-000150,-0.435765975929
ACH-000152,-0.9311315809559999
ACH-000153,-0.9031369631299999
ACH-000159,-0.735421296799
ACH-000160,-0.49428645507299995
ACH-000163,-0.9469688380329999
ACH-000167,-0.8892945591779999
ACH-000168,-0.583820963407
ACH-000169,-0.8592151755349999
ACH-000178,-1.0264397591
ACH-000182,-0.41779782371299995
ACH-000183,-0.6566194683519999
ACH-000188,-0.8490933414409999
ACH-000189,-0.898436670055
ACH-000190,-1.28697845405
ACH-000198,-0.762352743101
ACH-000204,-0.96127747548
ACH-000206,-0.707123295258
ACH-000207,-1.43686781044
ACH-000211,-0.736457578637
ACH-000215,-0.531943969125
ACH-000221,-1.14313835837
ACH-000222,-0.889544999998
ACH-000223,-0.872401370861
ACH-000226,-0.9734477945379999
ACH-000227,-0.722491715633
ACH-000228,-1.08354104001
ACH-000231,-0.6839856187250001
ACH-000232,-1.0018411917
ACH-000233,-0.927382353083
ACH-000234,-0.36942591578699996
ACH-000235,-0.8368734509800001
ACH-000237,-0.708064858189
ACH-000238,-0.747321256595
ACH-000243,-1.03739474094
ACH-000244,-0.636559419451
ACH-000246,-0.6748144221619999
ACH-000248,-0.7156128953049999
ACH-000250,-0.4805214079899999
ACH-000251,-0.8277686876870001
ACH-000253,-0.691763235487
ACH-000255,-0.8005287568709999
ACH-000256,-0.885528601761
ACH-000257,-1.1694049185100002
ACH-000258,-0.53206393253
ACH-000259,-0.43975182649800004
ACH-000260,-0.935984924721
ACH-000261,-0.850057877323
ACH-000262,-0.7243457704590001
ACH-000263,-1.1063727578
ACH-000264,-0.266353131488
ACH-000265,-0.7346947599070001
ACH-000266,-0.771922600402
ACH-000272,-0.737849255796
ACH-000273,-0.688945766777
ACH-000274,-0.905552745227
ACH-000277,-0.66833176359
ACH-000278,-1.13261564092
ACH-000279,-1.11792891287
ACH-000280,-0.944490389109
ACH-000281,-0.564226601289
ACH-000288,-0.793900551708
ACH-000291,-0.8485580961750001
