,PRMT8 (56341)
ACH-000004,0.157714536781
ACH-000007,0.191299365986
ACH-000009,0.048330209238800007
ACH-000011,0.123189249274
ACH-000012,0.26639619412500004
ACH-000013,0.24396669016300002
ACH-000014,0.103173789509
ACH-000015,0.0212663084925
ACH-000017,0.29226106915
ACH-000018,0.225387820531
ACH-000019,0.0126649813426
ACH-000021,0.18066246759399998
ACH-000022,0.18249842806299998
ACH-000025,0.11291787997099999
ACH-000028,0.139546118825
ACH-000030,0.0557483093355
ACH-000035,0.228707885159
ACH-000036,0.10361015173
ACH-000037,0.09304001099030001
ACH-000039,0.025011346624099998
ACH-000040,0.165896211997
ACH-000041,-0.0466867123265
ACH-000042,0.188489463845
ACH-000045,0.113775567124
ACH-000047,0.15995309139
ACH-000052,-0.0694070439695
ACH-000053,0.143432550684
ACH-000054,0.102442328587
ACH-000055,0.21639521382500002
ACH-000060,0.176496628943
ACH-000067,0.657435474552
ACH-000070,0.053502054698400005
ACH-000075,0.164139008641
ACH-000078,0.030304231456299995
ACH-000082,0.17906039974100002
ACH-000085,0.265085588242
ACH-000086,0.234484907242
ACH-000087,0.132413608732
ACH-000092,0.32468751609700003
ACH-000095,0.0976699401593
ACH-000097,0.15462372673
ACH-000098,0.220365926155
ACH-000099,0.0680717163029
ACH-000108,0.336114293365
ACH-000113,0.044737551306199996
ACH-000115,0.218065344785
ACH-000116,0.0319928933641
ACH-000118,0.18526277863200002
ACH-000120,0.165386423482
ACH-000123,0.198097946657
ACH-000127,0.09537533375289999
ACH-000128,0.0137779672722
ACH-000132,0.18076841252999998
ACH-000133,0.288264423274
ACH-000137,0.220085366648
ACH-000138,0.09882245878589999
ACH-000142,0.24542767539000002
ACH-000143,0.12280906400000001
ACH-000146,0.159051645355
ACH-000148,0.208401266189
ACH-000150,0.17541801593800002
ACH-000152,0.0390127635572
ACH-000153,-0.00808774845942
ACH-000159,0.17690914334000002
ACH-000160,0.247369340894
ACH-000163,0.0959428677729
ACH-000167,0.677552134384
ACH-000168,0.166229460645
ACH-000169,0.107775027573
ACH-000178,0.220094919395
ACH-000182,-0.007289712728470001
ACH-000183,0.09283078838839999
ACH-000188,0.27606801331999997
ACH-000189,0.168897344575
ACH-000190,0.5947777347559999
ACH-000198,0.07742746412439999
ACH-000204,0.009548485007090001
ACH-000206,-0.184038877929
ACH-000207,0.266328769137
ACH-000211,0.0945780281074
ACH-000215,0.209054280368
ACH-000221,0.171670823234
ACH-000222,0.248127747051
ACH-000223,-0.0897298736418
ACH-000226,0.133070190011
ACH-000227,0.12605964259400002
ACH-000228,0.139273463183
ACH-000231,0.163746954383
ACH-000232,0.09138159210899999
ACH-000233,0.114285910779
ACH-000234,0.06490307816469999
ACH-000235,0.113359795421
ACH-000237,0.151925632212
ACH-000238,0.13703527902100002
ACH-000243,0.17892797926800003
ACH-000244,0.0519512135045
ACH-000246,0.0916122021325
ACH-000248,0.176437532661
ACH-000250,0.148625712251
ACH-000251,0.120652119292
ACH-000253,0.148671139158
ACH-000255,0.299447043088
ACH-000256,0.0956141807759
ACH-000257,0.131158572104
ACH-000258,0.061414238636499995
ACH-000259,0.167380452766
ACH-000260,0.26112277144699997
ACH-000261,0.180539929096
ACH-000262,0.0982005247879
ACH-000263,0.20344382160900001
ACH-000264,0.0756747262867
ACH-000265,0.274701001928
ACH-000266,0.170042252869
ACH-000272,0.18421613418
ACH-000273,0.139775383027
ACH-000274,0.164187295364
ACH-000277,0.0060724305588
ACH-000278,0.27879129517900003
ACH-000279,0.135147650524
ACH-000280,0.0539511039711
ACH-000281,0.00882036943802
ACH-000288,0.148964819171
ACH-000291,0.0780591183411
ACH-000293,0.0786663128686
ACH-000294,0.123363450558
ACH-000295,0.046593655076199995
ACH-000296,0.199169506426
ACH-000302,0.19911155910199999
ACH-000304,0.0988451036745
ACH-000307,0.0819416320053
ACH-000308,0.150669762913
ACH-000310,-0.029322117768000002
ACH-000311,0.19122476290399998
ACH-000312,0.201252865161
ACH-000315,0.223472176395
ACH-000316,0.13727264943
ACH-000317,0.0785403879387
ACH-000318,0.14554516928300001
ACH-000319,0.197312047304
ACH-000320,0.22496495385600002
ACH-000322,0.167670828257
ACH-000323,0.242597830838
ACH-000324,0.142885046972
ACH-000329,0.138932996742
ACH-000330,0.27315970921
ACH-000331,0.15435613994
ACH-000332,0.04535638681509999
ACH-000334,0.005386679635729999
ACH-000335,0.156340213993
ACH-000336,-0.0789300971233
ACH-000337,0.0101622622926
ACH-000339,0.232571194039
ACH-000341,0.363991266253
ACH-000348,0.299864594133
ACH-000350,0.012986755249
ACH-000352,0.124942023717
ACH-000356,0.23832249432799998
ACH-000361,0.30194703402399997
ACH-000362,0.122508556713
ACH-000363,0.0859644118076
ACH-000364,0.13939808370100001
ACH-000365,0.109702820816
ACH-000366,0.134479014921
ACH-000368,0.009087428194690002
ACH-000374,0.19236206237
ACH-000375,0.203871669415
ACH-000376,0.17254931173799998
ACH-000381,0.009239100462770001
ACH-000383,0.18388157625100002
ACH-000387,0.131760135808
ACH-000389,0.317314224327
ACH-000390,0.154591296044
ACH-000393,0.108463817006
ACH-000395,0.125140587994
ACH-000397,0.0810282233433
ACH-000401,0.14909330031600002
ACH-000402,0.0278151637195
ACH-000403,0.156340609013
ACH-000404,0.31651245954
ACH-000406,0.10757104487199999
ACH-000407,0.0165230701849
ACH-000408,0.0922788688946
ACH-000410,0.154473099106
ACH-000411,0.0716309658528
ACH-000414,0.122838983944
ACH-000415,0.304154141318
ACH-000416,0.149503740766
ACH-000420,0.181874626701
ACH-000421,0.179699500575
ACH-000424,0.22087514096299998
ACH-000425,0.142762352875
ACH-000426,0.20241718157299998
ACH-000427,0.0935489864365
ACH-000433,0.31661520376999996
ACH-000436,0.251157698332
ACH-000444,0.0509517172744
ACH-000445,0.144866180916
ACH-000448,0.15298499191099998
ACH-000450,0.398890253217
ACH-000452,0.0698209800165
ACH-000454,-0.011246229460799999
ACH-000458,0.0271816159598
ACH-000459,0.08009822524
ACH-000460,0.129407973999
ACH-000461,0.201654656001
ACH-000463,0.163449415179
ACH-000464,0.052084895410099995
ACH-000466,0.11466539986400001
ACH-000467,0.184966030344
ACH-000468,0.0673691575092
ACH-000469,0.16990315387200003
ACH-000470,0.00816774644526
ACH-000471,0.0773688898587
ACH-000472,0.049669560986699994
ACH-000473,0.145400853792
ACH-000475,0.146081219176
ACH-000476,0.154471129088
ACH-000477,0.135001590552
ACH-000480,0.0601452197052
ACH-000481,0.039143029283300004
ACH-000483,0.09558689786969998
ACH-000484,0.241708570116
ACH-000485,0.181746177269
ACH-000486,0.12252573181399999
ACH-000487,0.15565585797599998
ACH-000488,0.11779323789999999
ACH-000490,0.180858177372
ACH-000491,0.0331065957244
ACH-000495,-0.06710117657300001
ACH-000496,0.21977955642900002
ACH-000499,0.157298005918
ACH-000500,0.09545130201060001
ACH-000502,0.186475616853
ACH-000503,0.182940866917
ACH-000505,0.0688028589333
ACH-000507,0.0461774860704
ACH-000510,0.225535632335
ACH-000511,0.12841426452
ACH-000512,-0.0117007884877
ACH-000516,0.21571898911499998
ACH-000517,0.0964787614408
ACH-000518,0.238939092352
ACH-000520,-0.042096441446400006
ACH-000521,0.253980224845
ACH-000522,0.17036435778700001
ACH-000524,0.09832747206739999
ACH-000527,0.0811290914364
ACH-000528,0.129581980287
ACH-000537,0.14807474854
ACH-000541,-0.0481677878971
ACH-000542,0.129246442326
ACH-000544,0.125873305449
ACH-000545,0.0370707940147
ACH-000547,0.17952292284899998
ACH-000548,0.20908225292500002
ACH-000549,0.200717061612
ACH-000550,-0.005159754230890001
ACH-000552,0.217953872001
ACH-000556,0.11224097199699999
ACH-000557,0.029237891068700003
ACH-000570,0.0034795589121100006
ACH-000571,0.0784807091615
ACH-000573,0.201493384533
ACH-000576,0.197264526673
ACH-000580,0.19402776925999998
ACH-000584,0.11124104757600001
ACH-000585,0.18784308383099999
ACH-000588,0.0615277442657
ACH-000589,0.0272612917199
ACH-000591,0.0835576643386
ACH-000593,0.12073487956599999
ACH-000600,0.20758550099800002
ACH-000601,0.18940540781399998
ACH-000604,0.154594172033
ACH-000605,0.235572135403
ACH-000606,0.183699178429
ACH-000608,0.201311260619
ACH-000614,0.25342601695
ACH-000616,0.191434918077
ACH-000618,0.134208288288
ACH-000619,0.108179465579
ACH-000620,0.15918017751900002
ACH-000621,0.15809677154899998
ACH-000622,0.0994062760906
ACH-000623,0.21479062302299998
ACH-000624,0.196167712859
ACH-000627,0.12877299708599999
ACH-000630,0.120421230911
ACH-000632,0.239149660526
ACH-000633,0.05992117550869999
ACH-000637,0.137786884246
ACH-000638,0.18141692789
ACH-000646,0.0384424265264
ACH-000647,0.12824029453400002
ACH-000648,0.298157435618
ACH-000649,0.21333664185100001
ACH-000651,0.039884719398699996
ACH-000652,0.18219126820300002
ACH-000653,0.0284784694859
ACH-000657,0.0569453814394
ACH-000658,0.05371839449469999
ACH-000661,0.206459173723
ACH-000662,-0.17000494692
ACH-000663,0.0672633205969
ACH-000665,0.19442876761
ACH-000671,0.100799133813
ACH-000673,0.150318692178
ACH-000676,0.13839144260199998
ACH-000677,0.12333459123400001
ACH-000681,0.149543547171
ACH-000682,0.14289191237999999
ACH-000683,0.115781040446
ACH-000684,-0.005526971253410001
ACH-000688,0.283965011571
ACH-000693,0.00834855025659
ACH-000694,0.060885019018900005
ACH-000695,0.167005680443
ACH-000696,0.15223401852399998
ACH-000697,0.0845801506061
ACH-000699,0.142909429342
ACH-000701,-0.056124053696
ACH-000706,0.127676790388
ACH-000711,0.0467858661441
ACH-000713,0.37084006818899995
ACH-000714,0.08746964743510001
ACH-000718,0.222143207941
ACH-000720,0.158846811698
ACH-000721,0.09924824594180001
ACH-000724,0.0132624760706
ACH-000725,0.144329660386
ACH-000732,0.000838312523156
ACH-000734,0.101222406872
ACH-000735,0.190505916902
ACH-000736,0.163915999032
ACH-000738,0.119535907006
ACH-000746,0.346681556468
ACH-000747,0.17274978707199998
ACH-000748,0.10513456672299999
ACH-000753,0.0915816484785
ACH-000756,0.0904444724529
ACH-000757,0.299634285329
ACH-000758,0.10463994190300001
ACH-000760,0.148285692773
ACH-000763,0.0731457073201
ACH-000764,0.195933509529
ACH-000765,0.15481127964000002
ACH-000766,0.225315669805
ACH-000767,-0.0538921675285
ACH-000768,0.136768531801
ACH-000769,0.20922257920899998
ACH-000770,0.057041362619
ACH-000771,0.112435176123
ACH-000773,0.19521903586199998
ACH-000776,0.170017866153
ACH-000777,0.0777681447606
