,NIPA2 (81614)
ACH-000004,-0.321935530519
ACH-000007,-0.34761004344700003
ACH-000009,-0.589422008885
ACH-000011,-0.19974795839200002
ACH-000012,-0.275348777209
ACH-000013,-0.0832556682153
ACH-000014,-0.144303784809
ACH-000015,-0.166741587365
ACH-000017,-0.190030668669
ACH-000018,-0.107332425451
ACH-000019,-0.026700387756599997
ACH-000021,-0.0560335818205
ACH-000022,-0.220852822168
ACH-000025,-0.41117394857600004
ACH-000028,-0.129601509319
ACH-000030,-0.231026118356
ACH-000035,-0.236914766977
ACH-000036,-0.198937544232
ACH-000037,-0.10345739606399999
ACH-000039,-0.135077056205
ACH-000040,-0.189582633792
ACH-000041,-0.0273386652255
ACH-000042,-0.20708507675
ACH-000045,-0.44694160546000006
ACH-000047,-0.18918933963100001
ACH-000052,-0.624036231295
ACH-000053,-0.215487133481
ACH-000054,-0.182395516815
ACH-000055,-0.0983705418185
ACH-000060,0.093703596898
ACH-000067,-0.0666234789393
ACH-000070,-0.230641642337
ACH-000075,-0.198947948352
ACH-000078,-0.276815528948
ACH-000082,-0.218488526386
ACH-000085,0.134452667859
ACH-000086,-0.194955088728
ACH-000087,-0.0706330961873
ACH-000092,-0.377547838451
ACH-000095,-0.34099146263
ACH-000097,-0.388453972263
ACH-000098,-0.0819415812475
ACH-000099,-0.130258746569
ACH-000108,-0.211358697447
ACH-000113,-0.312661035887
ACH-000115,-0.20157870257100002
ACH-000116,-0.18768808601599998
ACH-000118,-0.135855412194
ACH-000120,-0.17915187579300001
ACH-000123,-0.256387902768
ACH-000127,-0.188214741057
ACH-000128,-0.026591685044100002
ACH-000132,-0.25902086352299997
ACH-000133,-0.286484165429
ACH-000137,-0.305073732108
ACH-000138,-0.13428306082900002
ACH-000142,-0.121514187785
ACH-000143,-0.19945132095600002
ACH-000146,-0.29736053916099997
ACH-000148,-0.22009930060199998
ACH-000150,-0.28576454377599997
ACH-000152,-0.21496648875
ACH-000153,-0.563965299833
ACH-000159,-0.155668342945
ACH-000160,-0.28637090347
ACH-000163,-0.10125885057600001
ACH-000167,-0.0267354467533
ACH-000168,-0.40024299106399996
ACH-000169,-0.249535606434
ACH-000178,-0.214521248644
ACH-000182,-0.2475647059
ACH-000183,-0.0904929251752
ACH-000188,-0.24982788724899999
ACH-000189,-0.6020152615250001
ACH-000190,-0.10422095496400001
ACH-000198,-0.141905168976
ACH-000204,-0.399465558861
ACH-000206,-0.018058382096
ACH-000207,-0.18936580822299998
ACH-000211,-0.235499230238
ACH-000215,-0.0611694554681
ACH-000221,-0.144101023179
ACH-000222,-0.127952018549
ACH-000223,-0.233547576074
ACH-000226,-0.260027796296
ACH-000227,-0.110766044701
ACH-000228,-0.220344493541
ACH-000231,-0.17862606157900002
ACH-000232,-0.116622408745
ACH-000233,-0.353824719626
ACH-000234,-0.182002144794
ACH-000235,-0.228833314304
ACH-000237,-0.119691090075
ACH-000238,-0.0583705266802
ACH-000243,-0.17085643260000002
ACH-000244,-0.09650012789349999
ACH-000246,-0.0299546323631
ACH-000248,-0.496108088364
ACH-000250,-0.185198958253
ACH-000251,-0.155529093024
ACH-000253,-0.22926867834399997
ACH-000255,-0.29666245046100004
ACH-000256,-0.053385965456300005
ACH-000257,-0.238509126043
ACH-000258,-0.379920931759
ACH-000259,-0.047719546625499994
ACH-000260,-0.261503190788
ACH-000261,-0.255274047867
ACH-000262,-0.3052449534
ACH-000263,-0.398049386386
ACH-000264,-0.17312757931699999
ACH-000265,-0.45283871474
ACH-000266,-0.34864670573
ACH-000272,-0.30615873133099997
ACH-000273,-0.132378615111
ACH-000274,-0.28634775623500003
ACH-000277,-0.12202416045600001
ACH-000278,-0.18075568540800002
ACH-000279,-0.252857556503
ACH-000280,-0.12024613350999999
ACH-000281,-0.046015610441699994
ACH-000288,-0.164212490549
ACH-000291,-0.142459133113
ACH-000293,-0.0733652939303
ACH-000294,-0.334405262882
ACH-000295,-0.19583773675799998
ACH-000296,-0.20463739921399998
ACH-000302,-0.447677274149
ACH-000304,-0.34976132831999995
ACH-000307,-0.19011013708000002
ACH-000308,-0.135481353088
ACH-000310,-0.278530578357
ACH-000311,-0.296524376684
ACH-000312,-0.143832363202
ACH-000315,-0.138882470877
ACH-000316,-0.24208611575199998
ACH-000317,-0.0687356964244
ACH-000318,-0.13987637560900001
ACH-000319,-0.539553752839
ACH-000320,-0.365969676134
ACH-000322,-0.125836692378
ACH-000323,-0.128016369006
ACH-000324,-0.20211266385499999
ACH-000329,-0.050167075496399996
ACH-000330,-0.39379941993100004
ACH-000331,-0.43072175864600004
ACH-000332,-0.210985996153
ACH-000334,-0.11135625802799999
ACH-000335,-0.362765706351
ACH-000336,-0.129308880831
ACH-000337,-0.191251983308
ACH-000339,-0.260736100058
ACH-000341,0.0029302447222
ACH-000348,-0.286582841283
ACH-000350,-0.190501165704
ACH-000352,-0.457157543389
ACH-000356,-0.022303845443599996
ACH-000361,-0.244519689163
ACH-000362,-0.276991521541
ACH-000363,-0.0838516891655
ACH-000364,-0.31217433359700003
ACH-000365,-0.20040056296
ACH-000366,-0.0860510423148
ACH-000368,-0.202555428532
ACH-000374,-0.0745722992312
ACH-000375,-0.159069514836
ACH-000376,-0.15366324647399998
ACH-000381,-0.106213736399
ACH-000383,-0.309043247865
ACH-000387,-0.18866055059999998
ACH-000389,-0.20649042141100002
ACH-000390,-0.184512424943
ACH-000393,-0.336962638067
ACH-000395,-0.330118646754
ACH-000397,-0.117805210494
ACH-000401,-0.23938534790399998
ACH-000402,0.0697679253978
ACH-000403,-0.29955240978000003
ACH-000404,0.00585229725262
ACH-000406,-0.15400679420900001
ACH-000407,-0.321298764208
ACH-000408,-0.011452061592700001
ACH-000410,-0.36066522146200003
ACH-000411,-0.375777253288
ACH-000414,-0.18095274945700002
ACH-000415,-0.102685847986
ACH-000416,-0.11768662683499999
ACH-000420,-0.339933843432
ACH-000421,-0.194347612601
ACH-000424,-0.5528570419600001
ACH-000425,-0.323343885088
ACH-000426,-0.20887986088
ACH-000427,-0.225806451437
ACH-000433,-0.198992701173
ACH-000436,-0.049718552411599996
ACH-000444,-0.31180438587299997
ACH-000445,-0.18620754717399998
ACH-000448,-0.324321926873
ACH-000450,-0.48659460450400005
ACH-000452,-0.16645768404
ACH-000454,-0.129855236154
ACH-000458,-0.26413306353300003
ACH-000459,-0.0661862817855
ACH-000460,-0.13202577044000002
ACH-000461,-0.177935633056
ACH-000463,-0.214788483335
ACH-000464,-0.267036044972
ACH-000466,-0.234495491005
ACH-000467,-0.26483943625
ACH-000468,-0.24828365379999998
ACH-000469,-0.0887242491321
ACH-000470,-0.335070209357
ACH-000471,-0.187206408913
ACH-000472,-0.23786201602499998
ACH-000473,-0.163201667635
ACH-000475,-0.12271730146700001
ACH-000476,-0.146044037073
ACH-000477,-0.516889865062
ACH-000480,-0.34394153222499996
ACH-000481,-0.313900876326
ACH-000483,-0.00212271516741
ACH-000484,0.151966300611
ACH-000485,-0.470083872928
ACH-000486,-0.35467782508900003
ACH-000487,-0.16917499967099997
ACH-000488,-0.10952550383199999
ACH-000490,-0.155476890843
ACH-000491,-0.46155544360699996
ACH-000495,-0.45286866559100003
ACH-000496,-0.425165245585
ACH-000499,-0.180168141915
ACH-000500,-0.00247928071297
ACH-000502,-0.23420649917599998
ACH-000503,-0.081980598918
ACH-000505,-0.41716225960000003
ACH-000507,-0.136819334009
ACH-000510,-0.330560938466
ACH-000511,-0.387080791135
ACH-000512,-0.149561670757
ACH-000516,-0.184923859509
ACH-000517,-0.29067532714600003
ACH-000518,-0.21846392044799998
ACH-000520,-0.255747106005
ACH-000521,-0.0175217011373
ACH-000522,-0.326429541583
ACH-000524,-0.185077223249
ACH-000527,-0.231260336237
ACH-000528,-0.153079940355
ACH-000537,-0.402102428415
ACH-000541,0.0453313152092
ACH-000542,-0.312541064764
ACH-000544,-0.281144226334
ACH-000545,-0.207558832902
ACH-000547,-0.35689570914200003
ACH-000548,-0.223442105722
ACH-000549,-0.178592133931
ACH-000550,-0.104336390659
ACH-000552,-0.0756621842254
ACH-000556,-0.0833815359068
ACH-000557,0.00548643755874
ACH-000570,-0.272963574635
ACH-000571,-0.23446680504999998
ACH-000573,-0.14674450820999999
ACH-000576,-0.246010043264
ACH-000580,-0.19977891219500002
ACH-000584,-0.135105446083
ACH-000585,-0.0827539722163
ACH-000588,-0.073277585484
ACH-000589,-0.165888786638
ACH-000591,-0.29193919530900003
ACH-000593,-0.213654864934
ACH-000600,-0.258633257768
ACH-000601,-0.189300526433
ACH-000604,-0.237770928034
ACH-000605,-0.35747594308200004
ACH-000606,-0.256860135512
ACH-000608,-0.223084496415
ACH-000614,-0.30620148348799997
ACH-000616,-0.0932316849777
ACH-000618,-0.21080058451699998
ACH-000619,-0.127492978986
ACH-000620,-0.300953300658
ACH-000621,-0.09061863711210001
ACH-000622,-0.15995219976
ACH-000623,-0.33715184310999996
ACH-000624,-0.395215902219
ACH-000627,-0.11980603847599999
ACH-000630,-0.148377283241
ACH-000632,-0.27023341525899996
ACH-000633,-0.134252870775
ACH-000637,-0.205797454151
ACH-000638,-0.428996753697
ACH-000646,-0.18100507787300002
ACH-000647,-0.20537287586599998
ACH-000648,-0.113822721398
ACH-000649,-0.17005569488299999
ACH-000651,-0.310048708957
ACH-000652,-0.203449744395
ACH-000653,-0.191515603717
ACH-000657,-0.049891706937699995
ACH-000658,-0.176377872844
ACH-000661,0.0259077117594
ACH-000662,-0.24891477159800002
ACH-000663,-0.338436299917
ACH-000665,-0.329452459299
ACH-000671,-0.268498911957
ACH-000673,-0.23390038704500002
ACH-000676,-0.18663040932500002
ACH-000677,-0.273200891731
ACH-000681,-0.18345169774700001
ACH-000682,-0.0799373419565
ACH-000683,-0.0855021922088
ACH-000684,-0.314290164403
ACH-000688,-0.16865363904800001
ACH-000693,-0.170293777384
ACH-000694,-0.166561587707
ACH-000695,-0.35361326506800006
ACH-000696,-0.26974445757300003
ACH-000697,-0.327890152142
ACH-000699,-0.23434850185199999
ACH-000701,-0.206739828257
ACH-000706,-0.211989707827
ACH-000711,-0.20171812917100002
ACH-000713,-0.250330729167
ACH-000714,-0.20688176574099998
ACH-000718,-0.318661351487
ACH-000720,-0.28202068997699997
ACH-000721,-0.362770699946
ACH-000724,0.10418269093100001
ACH-000725,-0.199107890569
ACH-000732,-0.439467274712
ACH-000734,-0.152646500609
ACH-000735,-0.26344581594300004
ACH-000736,-0.218655510549
ACH-000738,-0.269676634155
ACH-000746,0.0403715041429
ACH-000747,-0.290013570519
ACH-000748,-0.265818449839
ACH-000753,-0.22030612145700001
ACH-000756,-0.21353398360999998
ACH-000757,-0.433492634181
ACH-000758,-0.33994095445
ACH-000760,-0.155580684769
ACH-000763,-0.171696534181
ACH-000764,-0.42041566193999996
ACH-000765,-0.175896176008
ACH-000766,-0.194538243925
ACH-000767,-0.285356740635
ACH-000768,-0.18887106117199998
ACH-000769,-0.245927640756
ACH-000770,-0.168795375404
ACH-000771,-0.223353320016
ACH-000773,-0.159956460957
ACH-000776,-0.21826107547499998
ACH-000777,-0.160609340813
ACH-000778,-0.279046505203
ACH-000781,-0.171514926796
ACH-000782,-0.41562596770300003
ACH-000783,-0.21403423738699998
ACH-000784,-0.197890090067
ACH-000785,-0.377295157185
ACH-000787,-0.124005797303
ACH-000788,-0.157923797944
ACH-000791,-0.42725697603600005
ACH-000792,-0.156898651343
ACH-000794,-0.110323729109
ACH-000796,-0.22942952695799998
ACH-000799,-0.25883951252500004
ACH-000800,-0.141411436803
ACH-000802,-0.132090594541
ACH-000804,-0.24571391534499998
ACH-000805,-0.259079563747
ACH-000809,-0.12584950219000002
ACH-000810,-0.366652252829
ACH-000811,-0.227244348855
ACH-000817,-0.0404425421659
ACH-000819,-0.247549714118
ACH-000820,-0.492687246223
ACH-000821,-0.390520827455
ACH-000822,-0.175485686655
ACH-000823,-0.273477988424
ACH-000824,-0.118520159695
ACH-000827,-0.238399623818
ACH-000829,-0.0810857447347
ACH-000831,-0.25238360489399997
ACH-000832,-0.526742624781
ACH-000833,-0.28668761002300003
ACH-000834,-0.161602300762
ACH-000835,-0.178791244458
ACH-000836,-0.245721877881
ACH-000837,-0.157846630284
ACH-000838,-0.340398402715
ACH-000839,-0.246943818823
ACH-000840,-0.356664851319
ACH-000841,-0.33648909957199996
ACH-000843,-0.10940541790200001
ACH-000846,-0.20029947048500002
ACH-000847,-0.35829031209600004
ACH-000848,-0.501749403103
ACH-000849,-0.259839832232
ACH-000851,-0.365606667453
ACH-000855,-0.000281279423698
ACH-000856,-0.210840864438
ACH-000858,-0.028365307284
ACH-000859,-0.276349349875
ACH-000861,-0.178570682933
ACH-000862,-0.149161953071
ACH-000865,-0.241384049685
ACH-000866,-0.186889784641
ACH-000867,-0.241286728581
ACH-000869,-0.293992593366
ACH-000872,-0.271456391325
ACH-000873,-0.392297680123
ACH-000876,-0.308297944964
ACH-000878,-0.20633420925
ACH-000880,-0.386299742297
ACH-000881,-0.245313417586
ACH-000882,-0.175118255743
ACH-000884,-0.150349678371
ACH-000885,-0.23654500827799999
ACH-000887,-0.14151693562999998
ACH-000888,-0.127524481687
ACH-000889,-0.0688619574178
ACH-000890,-0.360522386902
ACH-000896,-0.292977311264
ACH-000898,-0.393094735233
ACH-000900,-0.335880305713
ACH-000901,-0.335184339195
ACH-000905,-0.310271410082
ACH-000906,-0.295505866302
ACH-000907,0.08187591635430001
ACH-000910,-0.223872466019
ACH-000911,-0.17087819770399998
ACH-000912,-0.131072439927
ACH-000913,-0.259422207649
ACH-000915,-0.225607314339
ACH-000916,-0.00898151437002
ACH-000917,-0.20341133202300002
ACH-000921,0.053265018496199995
ACH-000924,-0.147302356098
ACH-000926,-0.43185889667599997
ACH-000928,-0.25109973703099997
ACH-000929,-0.36361255020800004
ACH-000932,-0.307782744936
ACH-000935,-0.324604685059
ACH-000936,-0.159675625882
ACH-000937,-0.216273405984
ACH-000938,-0.19901497321199998
ACH-000939,-0.147681528684
ACH-000941,-0.143421414457
ACH-000943,-0.200305634384
ACH-000946,-0.324362207119
ACH-000947,-0.218024010209
ACH-000948,-0.11685851740900001
ACH-000950,-0.266104790427
ACH-000953,-0.18200350736600002
ACH-000957,-0.21476260866099997
ACH-000958,-0.325652780913
ACH-000960,-0.21731622193300001
ACH-000963,-0.215029562984
ACH-000968,-0.223017988907
ACH-000969,-0.38773924349100003
ACH-000973,-0.24034271949799998
ACH-000974,-0.235467932878
ACH-000975,-0.347461527525
ACH-000976,-0.19649595276
ACH-000978,-0.0236020610781
ACH-000980,-0.20638749634300002
ACH-000984,-0.379690775475
ACH-000986,-0.299531754684
ACH-000988,-0.275443780339
ACH-000993,-0.389067089968
ACH-000994,-0.16758482654
ACH-000996,-0.500848380197
ACH-001001,-0.229603811609
ACH-001020,-0.182068100646
ACH-001028,-0.167152099589
ACH-001031,0.20904520802299997
ACH-001038,-0.26103974227
ACH-001048,-0.114130289359
ACH-001050,-0.38625210291400003
ACH-001053,-0.0922133893647
ACH-001054,-0.324589741143
ACH-001061,-0.11642709473400001
ACH-001067,-0.145281685118
ACH-001075,-0.293675277949
ACH-001096,-0.23743438737199998
ACH-001128,-0.273886704925
ACH-001134,-0.414788967866
ACH-001151,-0.341571131509
ACH-001163,-0.32418937987199997
ACH-001164,-0.150576602489
ACH-001173,-0.240418176
ACH-001183,-0.317339002383
ACH-001184,-0.07578219318439999
ACH-001190,-0.291330575396
ACH-001192,-0.317622187388
ACH-001193,-0.299446718545
ACH-001196,-0.33484757465
ACH-001197,-0.009911417868700001
ACH-001205,-0.301694759861
ACH-001211,-0.134671028209
ACH-001212,-0.22480586249200002
ACH-001228,-0.0558749614348
ACH-001232,-0.240592359474
ACH-001239,-0.165712735573
ACH-001274,-0.180168656564
ACH-001275,-0.136645090371
ACH-001277,-0.062166629926899995
ACH-001278,-0.22459945808899998
ACH-001280,-0.201721167261
ACH-001283,-0.37025992484399994
ACH-001289,-0.15174931346200002
ACH-001295,-0.253461310654
ACH-001300,-0.09314230308289999
ACH-001301,-0.12496734227600001
ACH-001302,-0.0431784798852
ACH-001303,-0.253828009988
ACH-001306,-0.29461215751
ACH-001318,-0.287295615656
ACH-001322,-0.33239595016999995
ACH-001328,-0.11063035590800001
ACH-001332,-0.30645440663400003
ACH-001333,-0.682679496558
ACH-001336,-0.230904708423
ACH-001340,-0.20848480274700001
ACH-001346,-0.288402608854
ACH-001353,-0.305608677263
ACH-001354,-0.220529340993
ACH-001367,-0.221566086723
ACH-001368,-0.284869770863
ACH-001374,-0.0117452615815
ACH-001375,-0.0695675450631
ACH-001377,-0.243008088444
ACH-001380,-0.29157422922
ACH-001391,-0.130867474248
ACH-001407,-0.425250523483
ACH-001408,-0.284697823575
ACH-001413,-0.18194479342099998
ACH-001430,0.075278062189
ACH-001431,-0.05285712391030001
ACH-001450,-0.10243348831700001
ACH-001496,-0.118409658936
ACH-001500,-0.141547102019
ACH-001521,-0.542309395213
ACH-001523,0.144934562829
ACH-001532,-0.309804942187
ACH-001536,-0.344025328871
ACH-001550,-0.211848360932
ACH-001552,-0.144585099346
ACH-001554,-0.278804837181
ACH-001645,-0.23101546029300002
ACH-001654,-0.210190294288
ACH-001715,-0.338062432698
ACH-001735,-0.243115468897
ACH-001736,-0.193565392887
ACH-001737,-0.332680777201
ACH-001740,-0.34753992401999995
ACH-001745,-0.203375907847
ACH-001750,-0.253513374574
ACH-001765,-0.32448321446199996
ACH-001956,-0.270745666473
ACH-001957,-0.19493906590500001
