,RGP1 (9827)
ACH-000452,-0.791945598965
ACH-000454,-1.08411238929
ACH-000458,-0.705557983163
ACH-000459,-0.552631282002
ACH-000460,-0.493188563899
ACH-000461,-0.397477231535
ACH-000463,-0.523000838304
ACH-000464,-0.723730699816
ACH-000466,-0.8410518885130001
ACH-000467,-0.727093996092
ACH-000468,-0.504143428681
ACH-000469,-0.628475697583
ACH-000470,-0.27791593384
ACH-000471,-0.9346893180310001
ACH-000472,-0.295312823892
ACH-000473,-0.11610187826400001
ACH-000475,-0.624110967859
ACH-000476,-0.537372848239
ACH-000477,-0.142218811305
ACH-000480,-0.5460340286550001
ACH-000481,-0.360070971649
ACH-000483,-0.321561116656
ACH-000484,-0.276953086622
ACH-000485,-0.8768640450830001
ACH-000486,-0.36954433694300004
ACH-000487,-0.39519460079400004
ACH-000488,-0.6732034782269999
ACH-000490,-0.621384620193
ACH-000491,-0.7607266012720001
ACH-000495,-0.572538939001
ACH-000496,-0.41803694724
ACH-000499,-0.46653742602700005
ACH-000500,-0.320503876517
ACH-000502,-0.624130789266
ACH-000503,-0.8389234562819999
ACH-000505,-0.311292541002
ACH-000507,-0.576790912863
ACH-000510,-0.465043783882
ACH-000511,-0.646808936275
ACH-000512,-0.22009955185400001
ACH-000516,-0.44123967783600004
ACH-000517,-0.5352916691399999
ACH-000518,-0.502418816664
ACH-000520,-0.8525943184270001
ACH-000521,-0.570306460346
ACH-000522,-0.6879431526819999
ACH-000524,-0.402060227846
ACH-000527,-0.909818439148
ACH-000528,-0.830121100082
ACH-000537,-1.02574873638
ACH-000541,-0.423233051594
ACH-000542,-0.591850937948
ACH-000544,-0.7801473947750001
ACH-000545,-0.34580489294699995
ACH-000547,-0.9459233708149999
ACH-000548,-0.862279312683
ACH-000549,-0.665700496465
ACH-000550,-0.572179676839
ACH-000552,-1.0478321172
ACH-000556,-0.434780835445
ACH-000557,-0.45630882780599996
ACH-000570,-0.6362802043620001
ACH-000571,-0.27527560532900003
ACH-000573,-0.386820865579
ACH-000576,-0.8084757728569999
ACH-000580,-0.311615873136
ACH-000584,-0.330652847985
ACH-000585,-0.23315259304400002
ACH-000588,-0.7050992123630001
ACH-000589,-0.673641523547
ACH-000591,-1.05876270549
ACH-000593,-0.35140706814499995
ACH-000600,-0.519949181053
ACH-000601,-0.320877731707
ACH-000604,-0.374923479831
ACH-000605,-0.551240299449
ACH-000606,-0.587803096597
ACH-000608,-0.893366515631
ACH-000614,-0.775847730794
ACH-000616,-0.654749019833
ACH-000618,-0.9663028602979999
ACH-000619,-1.0838362596200002
ACH-000620,-0.10673879158199999
ACH-000621,-0.47979059944700003
ACH-000622,-0.69140968487
ACH-000623,-0.476755033456
ACH-000624,-0.288522692536
ACH-000627,-0.456284900704
ACH-000630,-0.474156580479
ACH-000632,-0.581453002234
ACH-000633,-0.315620670002
ACH-000637,-0.861767245157
ACH-000638,-0.770539429713
ACH-000646,-1.2481577191600002
ACH-000647,-0.829386964779
ACH-000648,-0.9508250311299999
ACH-000649,-0.8913043848250001
ACH-000651,-0.55800512587
ACH-000652,-0.254577841851
ACH-000653,-0.7940254898720001
ACH-000657,-0.395770371051
ACH-000658,-0.5098904771630001
ACH-000661,-0.5928369389320001
ACH-000662,-0.8521425016069999
ACH-000663,-0.529110220524
ACH-000665,-0.6334259795
ACH-000671,-0.648108087505
ACH-000673,-0.979067824481
ACH-000676,-0.431693331131
ACH-000677,-0.22961414298900001
ACH-000681,-0.204387764256
ACH-000682,-1.1193462992
ACH-000683,-0.11752085424599999
ACH-000684,-0.630755472069
ACH-000688,-0.431633261627
ACH-000693,-0.351677152509
ACH-000694,-0.9803993647570001
ACH-000695,-0.598816511461
ACH-000696,-0.36394924191
ACH-000697,-0.946296406148
ACH-000699,-0.764421190015
ACH-000701,-0.25754569143899997
ACH-000706,-0.5041678810010001
ACH-000711,-0.786587164155
ACH-000713,-0.650587986007
ACH-000714,-0.915040992577
ACH-000718,-1.0973585293700001
ACH-000720,-0.49026267372500004
ACH-000721,-0.53113923866
ACH-000724,-0.308500403744
ACH-000725,-0.48266709501599997
ACH-000732,-1.0919422244399999
ACH-000734,-0.54481137243
ACH-000735,-0.420883425504
ACH-000736,-0.979681646075
ACH-000738,-0.573247927354
ACH-000746,-0.284308260579
ACH-000747,-0.59680430053
ACH-000748,-0.25230126015500004
ACH-000753,-0.649467973789
ACH-000756,-0.418633377652
ACH-000757,-0.900452191523
ACH-000758,-0.898557854225
ACH-000760,-0.6705240136249999
ACH-000763,-0.7023021014540001
ACH-000764,-0.468485389826
ACH-000765,-0.54810309365
ACH-000766,-0.7269022341820001
ACH-000767,-0.241918026208
ACH-000768,-0.595671809554
ACH-000769,-0.31823096836599996
ACH-000770,-0.267510513673
ACH-000771,-0.376490390751
ACH-000773,-0.318677324444
ACH-000776,-0.126744473932
ACH-000777,-0.264637731707
ACH-000778,-0.569619552337
ACH-000781,-0.6182978148839999
ACH-000782,-0.440991254828
ACH-000783,-0.0709825492971
ACH-000784,-0.46943427827100004
ACH-000785,-0.595266658622
ACH-000787,-0.423040563007
ACH-000788,-0.365885114383
ACH-000791,-0.5578894545440001
ACH-000792,-0.7314565971220001
ACH-000794,-0.8159538927760001
ACH-000796,-0.8241007454960001
ACH-000799,-0.6714022864110001
ACH-000800,0.220301093747
ACH-000802,-0.7034847680040001
ACH-000804,-0.379119188372
ACH-000805,-0.325281985316
ACH-000809,-0.86918667516
ACH-000810,-0.9541473777320001
ACH-000811,-0.661443392687
ACH-000817,-0.34550027859
ACH-000819,-0.701598371717
ACH-000820,-0.8936446718340001
ACH-000821,-0.654169232217
ACH-000822,-0.254487063244
ACH-000823,-0.84325633242
ACH-000824,-0.781582771534
ACH-000827,-0.48370268057
ACH-000829,-0.8619663707649999
ACH-000831,-0.5463338009300001
ACH-000832,-0.756992057784
ACH-000833,-0.40627191175399996
ACH-000834,-0.7443076641349999
ACH-000835,-0.537584442697
ACH-000836,-0.747547386412
ACH-000837,-0.63176487942
ACH-000838,-1.01373937636
ACH-000839,-0.682670098933
ACH-000840,-0.967356673935
ACH-000841,-0.298182168998
ACH-000843,-0.296152006223
ACH-000846,-0.738282449953
ACH-000847,-0.661781726616
ACH-000848,-0.472763512839
ACH-000849,-0.8452833143449999
ACH-000851,-0.544381178446
ACH-000855,-0.609337276511
ACH-000856,-0.406767177371
ACH-000858,-0.580602716714
ACH-000859,-0.815387282757
ACH-000861,-0.433664282241
ACH-000862,-0.289679456057
ACH-000865,-0.290912376662
ACH-000866,-0.458831202343
ACH-000867,-1.3005782914
ACH-000869,-1.22363827706
ACH-000872,-0.47305905406599996
ACH-000873,-0.203969072013
ACH-000876,-0.434827678055
ACH-000878,-0.721221325991
ACH-000880,-0.238816333765
ACH-000881,-0.764733719798
ACH-000882,-0.310559314891
ACH-000884,-0.31276044034899997
ACH-000885,-0.25000379307
ACH-000887,-1.02047088213
ACH-000888,-0.430990476594
ACH-000889,-0.46975122325499996
ACH-000890,-1.30927143255
ACH-000896,-0.5635724832410001
ACH-000898,-1.0196693726700001
ACH-000900,-0.512642954033
ACH-000901,-0.48305957835600005
ACH-000905,-0.625708083969
ACH-000906,-0.335013793427
ACH-000907,-0.566706923071
ACH-000910,-0.535331822795
ACH-000911,-0.278427473563
ACH-000912,-0.40721126696599996
ACH-000913,-0.5536144619100001
ACH-000915,-0.426258847023
ACH-000916,-0.226968671763
ACH-000917,-0.819474048804
ACH-000921,-0.546497611831
ACH-000924,-0.268431294458
ACH-000926,-0.343684907093
ACH-000928,-0.774303140949
ACH-000929,-0.856055251498
ACH-000932,-0.450916203498
ACH-000935,-0.214153015419
ACH-000936,-0.49000929138099997
ACH-000937,-0.35318921838699996
ACH-000938,-0.237886802241
ACH-000939,-0.196530421899
ACH-000941,-0.8591314293440001
ACH-000943,-0.227961604589
ACH-000946,-0.425761516814
ACH-000947,-0.24599150437199999
ACH-000948,-0.521019698619
ACH-000950,-0.604021762311
ACH-000953,0.045765462509399994
ACH-000957,-0.9239117839669999
ACH-000958,-0.590993756972
ACH-000960,-0.773118330375
ACH-000963,-0.867485267294
ACH-000968,-0.750784662887
ACH-000969,-0.534305385855
ACH-000973,-0.338000922598
ACH-000974,-0.691325127627
ACH-000975,-0.7168326184880001
ACH-000976,-0.388640999924
ACH-000978,-0.649443404326
ACH-000980,-0.28356949231199996
ACH-000984,-0.569501669485
ACH-000986,-0.700669531768
ACH-000988,-0.925257437602
ACH-000993,-0.27980183305
ACH-000994,-0.316849809833
ACH-000996,-0.793523865265
ACH-001001,-0.538000619976
ACH-001020,-1.06540679573
ACH-001028,-0.954319617915
ACH-001031,-0.130030286569
ACH-001038,-0.306731230824
ACH-001048,-0.693814955177
ACH-001050,-0.58478348305
ACH-001053,-0.918093703324
ACH-001054,-0.9638304522660001
ACH-001061,-0.647498084059
ACH-001067,-0.5851466729779999
ACH-001075,-0.44134045524899995
ACH-001096,-0.727428269792
ACH-001128,-0.693774216505
ACH-001134,-0.47043653388800005
ACH-001151,-0.7220036680490001
ACH-001163,-0.394511319066
ACH-001164,-0.660418674069
ACH-001173,-0.499608201729
ACH-001183,-0.23742452455899998
ACH-001184,-0.292568609896
ACH-001190,-0.703810195457
ACH-001192,-0.48381173794200005
ACH-001193,-1.05547787312
ACH-001196,-0.448936248494
ACH-001197,-0.876056694022
ACH-001205,-0.6761414831360001
ACH-001211,-0.727485336935
ACH-001212,-0.8302046110760001
ACH-001228,-0.47226032483999997
ACH-001232,-0.493939688358
ACH-001239,-0.5379233773250001
ACH-001274,-0.835877705834
ACH-001275,-0.387446989287
ACH-001277,-0.07583249937030001
ACH-001278,-0.568841040162
ACH-001280,-0.358903754828
ACH-001283,-0.604814729834
ACH-001289,-0.5223416752660001
ACH-001295,-0.452181746241
ACH-001300,-0.589367199147
ACH-001301,-0.559475373839
ACH-001302,-0.158265324979
ACH-001303,-0.338781794696
ACH-001306,-0.528923422878
ACH-001318,-0.525975881005
ACH-001322,-0.6490462028499999
ACH-001328,-0.752017737075
ACH-001332,-0.868558844103
ACH-001333,-0.107904612862
ACH-001336,-0.305105571563
ACH-001340,-0.868725264446
ACH-001346,-0.542289778484
ACH-001353,-0.8838373341850001
ACH-001354,-0.330614559413
ACH-001367,-0.4492811805
ACH-001368,-0.492367244006
ACH-001374,-0.21588608565499998
ACH-001375,-0.44542020208300004
ACH-001377,-0.171447678233
ACH-001380,-0.755963516286
ACH-001391,-0.462631492914
ACH-001407,-0.707472359701
ACH-001408,-0.590249902001
ACH-001413,-0.87612285671
ACH-001430,-0.300503470975
ACH-001431,-0.436714174865
ACH-001450,-0.761445784392
ACH-001496,-0.4129607871
ACH-001500,-0.267636301703
ACH-001521,-0.494434700646
ACH-001523,-0.5818067822899999
ACH-001532,-0.49638958323999993
ACH-001536,-0.400813760959
ACH-001550,-0.671934533664
ACH-001552,-0.332119960667
ACH-001554,-0.621216384635
ACH-001645,-0.253002831948
ACH-001654,-0.416658537952
ACH-001715,-0.671545069357
ACH-001735,-0.439893945146
ACH-001736,-0.6312620869960001
ACH-001737,-0.6158278550949999
ACH-001740,-0.40824143100500004
ACH-001745,-0.356146930856
ACH-001750,-0.385883977127
ACH-001765,-0.534169720453
ACH-001956,-1.36900969038
ACH-001957,-0.399458425238
