,TBX2 (6909)
ACH-000004,-0.28837524719
ACH-000007,-0.051489217429099995
ACH-000009,-0.198670285784
ACH-000011,-0.12604998229699999
ACH-000012,-0.202560585031
ACH-000013,-0.125031813503
ACH-000014,-0.15909918169
ACH-000015,-0.230260755506
ACH-000017,-0.119813902673
ACH-000018,0.045313445628699996
ACH-000019,-1.13907359513
ACH-000021,-0.182060796073
ACH-000022,-0.236002835556
ACH-000025,-0.204712834773
ACH-000028,-0.676460659909
ACH-000030,-0.144962422808
ACH-000035,-0.290729109027
ACH-000036,-0.00667621966436
ACH-000037,-0.23822224241099998
ACH-000039,-0.161079403751
ACH-000040,-0.391596165596
ACH-000041,-0.31284331016399997
ACH-000042,-0.13945882280400002
ACH-000045,-0.08150249891410001
ACH-000047,-0.0939134261476
ACH-000052,-0.28021607675500004
ACH-000053,-0.139870238683
ACH-000054,-0.51673632647
ACH-000055,-0.41227300995
ACH-000060,-0.17679176728
ACH-000067,-0.20713738604200002
ACH-000070,-0.186282854162
ACH-000075,-0.27576553618599997
ACH-000078,-0.5934835199790001
ACH-000082,-0.218413459086
ACH-000085,-0.44403969564999995
ACH-000086,-0.293664750547
ACH-000087,-0.175414766426
ACH-000092,-0.0712860544807
ACH-000095,-0.207447339328
ACH-000097,-0.170536783059
ACH-000098,-0.33032243221
ACH-000099,-0.32196469806899997
ACH-000108,-0.21466095148400002
ACH-000113,-0.0497854952156
ACH-000115,-0.34553384609399995
ACH-000116,-0.166564134493
ACH-000118,-0.13041996568199998
ACH-000120,-0.9109523196770001
ACH-000123,0.0069561679054199995
ACH-000127,-0.156203258539
ACH-000128,-0.3424719989
ACH-000132,0.0088105719663
ACH-000133,0.00238160669879
ACH-000137,-0.13874999742900002
ACH-000138,-0.310687393835
ACH-000142,-0.291153301589
ACH-000143,-0.0946036537822
ACH-000146,-0.12382620890399999
ACH-000148,-0.260632248221
ACH-000150,-0.217446249879
ACH-000152,-0.20415102529399998
ACH-000153,-0.06352354129790001
ACH-000159,-0.14275041123600002
ACH-000160,-0.189288337368
ACH-000163,-0.359381474049
ACH-000167,-0.10566303516
ACH-000168,-0.0166434301922
ACH-000169,-0.288494623684
ACH-000178,-0.148899088454
ACH-000182,-0.195327692841
ACH-000183,-0.231224242064
ACH-000188,-0.234371211464
ACH-000189,-0.130847886391
ACH-000190,0.137809679532
