,CAND2 (23066)
ACH-000004,-0.0114357395603
ACH-000007,-0.312179617224
ACH-000009,-0.156659159361
ACH-000011,-0.020488642185400002
ACH-000012,0.00246476801148
ACH-000013,0.0014412935814300002
ACH-000014,0.0203077464083
ACH-000015,-0.014684397416700001
ACH-000017,-0.079609182982
ACH-000018,0.116326727682
ACH-000019,-0.105636867758
ACH-000021,-0.0417074468409
ACH-000022,-0.19459982157699998
ACH-000025,-0.05208706660080001
ACH-000028,-0.0010346314297899999
ACH-000030,-0.017821238941900002
ACH-000035,0.022167253300400005
ACH-000036,-0.035543393915
ACH-000037,-0.148476553833
ACH-000039,-0.221649817789
ACH-000040,-0.07671322145750001
ACH-000041,-0.0387445945499
ACH-000042,-0.0771793386054
ACH-000045,-0.0834082808177
ACH-000047,0.029233453664599996
ACH-000052,-0.302951814481
ACH-000053,-0.08589582536839999
ACH-000054,-0.0561642156391
ACH-000055,-0.320738765026
ACH-000060,-0.014315793782
ACH-000067,-0.146048175754
ACH-000070,0.0687127556405
ACH-000075,-0.028847212170700003
ACH-000078,-0.183552918869
ACH-000082,0.030405711977
ACH-000085,0.0034850885699400005
ACH-000086,-0.00436544846371
ACH-000087,0.0352679311716
ACH-000092,-0.010446159316700001
ACH-000095,-0.144367100626
ACH-000097,-0.0676236516188
ACH-000098,-0.157560316086
ACH-000099,-0.0785329049208
ACH-000108,-0.126030236373
ACH-000113,-0.125714746487
ACH-000115,-0.262148122594
ACH-000116,-0.00101007519781
ACH-000118,-0.0977635878978
ACH-000120,-0.06914432931089999
ACH-000123,-0.16565514736300002
ACH-000127,-0.0207842713537
ACH-000128,-0.13898374646199999
ACH-000132,-0.0314461479554
ACH-000133,-0.041130609108
ACH-000137,0.0162367275422
ACH-000138,-0.121478388803
ACH-000142,0.0065813729500600006
ACH-000143,0.09450298986120001
ACH-000146,-0.23165521418
ACH-000148,-0.09995357414460002
ACH-000150,0.03551143071540001
ACH-000152,0.09264098391419999
ACH-000153,0.0231940255031
ACH-000159,-0.0616330307713
ACH-000160,0.08459668599230001
ACH-000163,-0.271863581939
ACH-000167,-0.010187064291299999
ACH-000168,-0.0334060729243
ACH-000169,0.06487772157930001
ACH-000178,-0.035333233074099996
ACH-000182,0.00405327860725
ACH-000183,0.151865851911
ACH-000188,0.07156332806039999
ACH-000189,-0.364133100965
ACH-000190,0.155877684088
ACH-000198,-0.154064338393
ACH-000204,0.176328481776
ACH-000206,-0.21852329118500002
ACH-000207,0.131540223973
ACH-000211,-0.0190073759705
ACH-000215,-0.053036839524600005
ACH-000221,-0.192626481844
ACH-000222,-0.016562382312700002
ACH-000223,-0.00520866163716
ACH-000226,-0.0501550189243
ACH-000227,0.00377034740521
ACH-000228,-0.156774977859
ACH-000231,-0.0699287257909
ACH-000232,-0.103537491188
ACH-000233,-0.21484361986900002
ACH-000234,-0.059786564078199995
ACH-000235,-0.126313019895
ACH-000237,-0.0960378546325
ACH-000238,-0.0640801252148
ACH-000243,-0.116178501878
ACH-000244,-0.184332393022
ACH-000246,-0.167302263303
ACH-000248,0.0814953345527
ACH-000250,-0.0659666738827
ACH-000251,-0.16912640587900002
ACH-000253,0.061053685787399996
ACH-000255,-0.0156923237227
ACH-000256,-0.09540821599169999
ACH-000257,-0.21421997472100002
ACH-000258,0.0039422193666100004
ACH-000259,-0.039576887304599996
ACH-000260,-0.191142123976
ACH-000261,-0.0699202852133
ACH-000262,-0.048230972292400004
ACH-000263,-0.223250011596
ACH-000264,0.027063445402599997
ACH-000265,-0.09515564310699999
ACH-000266,-0.133483887729
ACH-000272,-0.15373209495200002
ACH-000273,-0.17585432930599998
ACH-000274,-0.136682429016
ACH-000277,-0.151568891074
ACH-000278,-0.013436352395600001
ACH-000279,-0.125944884806
ACH-000280,-0.34038563535599997
ACH-000281,-0.334579588837
ACH-000288,0.00816726541271
ACH-000291,0.0233555411304
ACH-000293,-0.006260216532439999
ACH-000294,-0.149000404094
ACH-000295,0.030233007324900002
ACH-000296,-0.239803482668
ACH-000302,-0.128315086762
ACH-000304,-0.195731119881
ACH-000307,-0.10519404832999998
ACH-000308,0.028467891159200003
ACH-000310,-0.45385990224100003
ACH-000311,-0.229981933094
ACH-000312,0.0401411679747
ACH-000315,0.0526848167772
ACH-000316,-0.237447229989
ACH-000317,-0.334227418708
ACH-000318,0.0917025879721
ACH-000319,0.0391546932198
ACH-000320,-0.0492697258262
ACH-000322,0.101265094727
ACH-000323,-0.1628713503
ACH-000324,-0.21729291074
ACH-000329,-0.045156128991700004
