,SH2D4B (387694)
ACH-000004,0.03911704254080001
ACH-000007,0.13531105432
ACH-000009,0.120269445026
ACH-000011,0.07957485085789999
ACH-000012,-0.0425264176609
ACH-000013,0.279456162275
ACH-000014,-0.047052344683600006
ACH-000015,0.0618388113313
ACH-000017,-0.086452271652
ACH-000018,0.0604766303861
ACH-000019,-0.011977794927399999
ACH-000021,0.18452106853
ACH-000022,0.198868422993
ACH-000025,0.136161432624
ACH-000028,0.102699915669
ACH-000030,-0.010395781756700001
ACH-000035,0.060583225075599996
ACH-000036,0.15224321387599998
ACH-000037,-0.0451639324529
ACH-000039,0.160529998934
ACH-000040,-0.0221182760043
ACH-000041,-0.010871651291799999
ACH-000042,0.0773365732015
ACH-000045,0.203163336352
ACH-000047,0.191864882733
ACH-000052,0.157199372358
ACH-000053,0.130667205063
ACH-000054,-0.0365284104614
ACH-000055,0.0611831956167
ACH-000060,0.024528354350200003
ACH-000067,0.102624464384
ACH-000070,0.016936417287999998
ACH-000075,0.277444263191
ACH-000078,0.231689468491
ACH-000082,0.116476228829
ACH-000085,0.20624731300700003
ACH-000086,0.124340340129
ACH-000087,0.148097879595
ACH-000092,0.22138683013500002
ACH-000095,0.122324591082
ACH-000097,0.13504757085400002
ACH-000098,0.0325667924466
ACH-000099,0.216933650534
ACH-000108,-0.173398154458
ACH-000113,0.09555308110039999
ACH-000115,0.112028515669
ACH-000116,0.18418133415100002
ACH-000118,0.0766365802375
ACH-000120,0.317326283303
ACH-000123,0.142139944836
ACH-000127,0.18291784632199998
ACH-000128,0.210553162451
ACH-000132,0.09651238831730001
ACH-000133,0.23445296511500002
ACH-000137,0.317519256386
ACH-000138,0.101088600504
ACH-000142,0.139596887848
ACH-000143,0.195762128878
ACH-000146,-0.00192902187331
ACH-000148,-0.0421952856848
ACH-000150,0.0218490999029
ACH-000152,0.0214034334217
ACH-000153,0.337121050156
ACH-000159,0.0430713317502
ACH-000160,-0.0376443725437
ACH-000163,0.0626566216598
ACH-000167,0.239011120605
ACH-000168,0.0908688394683
ACH-000169,0.08928818490830001
ACH-000178,0.09458594883310001
ACH-000182,0.09852911068489999
ACH-000183,-0.0575753097191
ACH-000188,0.0926164756972
ACH-000189,0.07621077965669999
ACH-000190,-0.158310199003
ACH-000198,0.056433222028199996
ACH-000204,0.10522919642100001
ACH-000206,0.0493846195706
ACH-000207,-0.014826975474799999
ACH-000211,0.173027668479
ACH-000215,-0.0174634693013
ACH-000221,0.132728077517
ACH-000222,0.170352649359
ACH-000223,0.174215279665
ACH-000226,0.0834107112297
ACH-000227,0.09932493216810001
ACH-000228,0.0992950697269
ACH-000231,0.06938746711799999
ACH-000232,0.131680187213
ACH-000233,-0.0457791077516
ACH-000234,-0.0433910089022
ACH-000235,0.0498466002286
ACH-000237,0.0393575030135
ACH-000238,0.13907256365700002
