,SMEK2 (57223)
ACH-000004,-0.307700016517
ACH-000007,-0.313090935756
ACH-000009,0.0259157814411
ACH-000011,0.00870021414381
ACH-000012,-0.180883957448
ACH-000013,0.165165259046
ACH-000014,-0.139974498
ACH-000015,-0.0782387747791
ACH-000017,0.0730677286037
ACH-000018,-0.08584562074280001
ACH-000019,-0.277579154175
ACH-000021,-0.0465615281073
ACH-000022,-0.06791084985830001
ACH-000025,0.107147868178
ACH-000028,-0.104376612346
ACH-000030,-0.122005112027
ACH-000035,-0.062364483723400005
ACH-000036,-0.153290351688
ACH-000037,-0.21005840531199998
ACH-000039,0.298623640955
ACH-000040,-0.06948888000680001
ACH-000041,0.09704554457239999
ACH-000042,0.12125880965399999
ACH-000045,0.137637385546
ACH-000047,-0.15939928657
ACH-000052,-0.062198466178400004
ACH-000053,0.056760265882800004
ACH-000054,-0.0807554033686
ACH-000055,0.161951256634
ACH-000060,0.238131225057
ACH-000067,-0.0186611960552
ACH-000070,0.0480293164018
ACH-000075,0.0159119403668
ACH-000078,0.0746085755579
ACH-000082,0.0317572099975
ACH-000085,-0.0295655035782
ACH-000086,-0.0180200326375
ACH-000087,-0.09761228851119999
ACH-000092,-0.189680503213
ACH-000095,0.05971427431969999
ACH-000097,-0.0159093458222
ACH-000098,0.108947034154
ACH-000099,0.08084526317210002
ACH-000108,-0.185446003781
ACH-000113,-0.0839843620815
ACH-000115,0.271515409503
ACH-000116,-0.0980853115065
ACH-000118,-0.0875979656022
ACH-000120,0.0493871586399
ACH-000123,-0.133664017652
ACH-000127,0.0504368133259
ACH-000128,0.127103849286
ACH-000132,-0.083274233742
ACH-000133,0.026709604512099996
ACH-000137,-0.0456377397447
ACH-000138,-0.142211126645
ACH-000142,0.0399225770458
ACH-000143,0.42561909690300004
ACH-000146,-0.158662832829
ACH-000148,0.00840603212833
ACH-000150,0.0414856816852
ACH-000152,-0.0114666558715
ACH-000153,0.256008277938
ACH-000159,0.0224173535201
ACH-000160,0.0135738840616
ACH-000163,0.029749610523200003
ACH-000167,-0.024734261384799998
ACH-000168,-0.373325120915
ACH-000169,0.013029432669500001
ACH-000178,-0.12326295732699999
ACH-000182,-0.139482704301
ACH-000183,0.269152661305
ACH-000188,-0.042924584335199995
ACH-000189,-0.277164504289
ACH-000190,-0.230135237794
ACH-000198,-0.08672787596510001
ACH-000204,0.290503433284
ACH-000206,0.113561086627
ACH-000207,-0.101442365454
ACH-000211,0.12223210161800001
ACH-000215,-0.0506060477733
ACH-000221,-0.0192668732444
ACH-000222,-0.170616530385
ACH-000223,-0.13954354694
ACH-000226,-0.142020407884
ACH-000227,-0.011167008338600001
ACH-000228,0.00418165479591
ACH-000231,-0.0835374047468
ACH-000232,0.037517042684199996
ACH-000233,0.0538756766815
ACH-000234,0.00769512745579
ACH-000235,0.0140569143083
ACH-000237,0.0683777539143
ACH-000238,-0.0196962904635
ACH-000243,-0.240839582021
ACH-000244,-0.43763241999200003
ACH-000246,0.09467267346540001
ACH-000248,-0.0107417290026
ACH-000250,-0.00426857283886
ACH-000251,0.0236147722261
ACH-000253,-0.09473681583969999
ACH-000255,0.149653666095
ACH-000256,-0.05916712187630001
ACH-000257,0.155787776766
ACH-000258,0.266899912241
ACH-000259,0.322478890674
ACH-000260,-0.21588393733800001
ACH-000261,-0.0620979349869
ACH-000262,0.14165557934800002
ACH-000263,0.247012215462
ACH-000264,-0.115256848066
ACH-000265,0.0145683307656
ACH-000266,-0.030469849437799998
ACH-000272,-0.118237623509
ACH-000273,-0.0129362162279
ACH-000274,-0.038774268463
ACH-000277,-0.0575706973501
ACH-000278,-0.140708232718
ACH-000279,-0.0734380494104
ACH-000280,-0.07162310421450001
ACH-000281,0.18952480618599998
ACH-000288,-0.0717300930707
ACH-000291,0.10285488851399999
ACH-000293,-0.286842829384
ACH-000294,-0.08147837510210001
ACH-000295,-0.0519171638676
ACH-000296,-0.026678825819099996
ACH-000302,0.26219852360999996
ACH-000304,-0.17070858930900001
ACH-000307,0.049763424524199996
ACH-000308,-0.0363250293275
ACH-000310,0.126824613266
ACH-000311,-0.292848794935
ACH-000312,0.15855406248
ACH-000315,-0.045518119585300006
ACH-000316,0.0659203161601
ACH-000317,-0.178037008109
ACH-000318,-0.12912942998500002
ACH-000319,-0.180372345826
ACH-000320,0.20171754078600002
ACH-000322,-0.05320986409080001
ACH-000323,0.027268759279800003
ACH-000324,-0.213829186628
ACH-000329,-0.09988635051830001
ACH-000330,-0.0437227331937
ACH-000331,0.130877692504
ACH-000332,0.0166761605045
ACH-000334,-0.034317673196
ACH-000335,-0.300380472695
ACH-000336,-0.18453295052700003
ACH-000337,-0.0316700041428
ACH-000339,-0.00851228567024
ACH-000341,0.0866526416206
ACH-000348,-0.257361524798
ACH-000350,-0.024037535721900004
ACH-000352,-0.154248489691
ACH-000356,-0.136751036164
ACH-000361,-0.0918592538168
ACH-000362,-0.126867537589
ACH-000363,-0.061497973210899996
ACH-000364,0.11798907871200001
ACH-000365,0.07950535668219999
ACH-000366,0.017110615287500002
ACH-000368,0.0012506044187999999
ACH-000374,-0.111549709079
ACH-000375,-0.156471153596
ACH-000376,0.04252146779569999
ACH-000381,0.0735178902327
ACH-000383,-0.06718193629630001
ACH-000387,-0.0804041646706
ACH-000389,-0.164301546032
ACH-000390,-0.100236910495
ACH-000393,-0.125816910305
ACH-000395,-0.0497303409082
ACH-000397,-0.24731055729200002
ACH-000401,-0.285357324031
ACH-000402,0.0409549095836
ACH-000403,-0.048352013486599996
ACH-000404,0.37620141580899996
ACH-000406,-0.149600999206
ACH-000407,-0.124190892117
ACH-000408,-0.136620373552
ACH-000410,0.0394613906884
ACH-000411,0.0796135624577
ACH-000414,-0.0699423907939
ACH-000415,-0.0631714445606
ACH-000416,-0.00203831258348
ACH-000420,0.0879213970923
ACH-000421,0.027936647742099998
ACH-000424,0.163189047846
ACH-000425,0.140294048878
ACH-000426,0.252130222212
ACH-000427,0.29278797006900004
ACH-000433,-0.125854504354
ACH-000436,-0.0750884565893
ACH-000444,-0.058649664118599995
ACH-000445,0.122649593574
ACH-000448,-0.103357232157
ACH-000450,-0.217177964393
ACH-000452,-0.00704435454137
ACH-000454,0.0158571536894
ACH-000458,0.0052342153008199995
ACH-000459,-0.0893274477906
ACH-000460,-0.10090997324999999
ACH-000461,-0.0578911589672
ACH-000463,-0.110635842933
ACH-000464,-0.133630466183
ACH-000466,-0.0176524033995
ACH-000467,-0.0211121391159
ACH-000468,0.188483180943
ACH-000469,0.11977736269000001
ACH-000470,0.0741565024118
ACH-000471,-0.120148075942
ACH-000472,-0.00779962827606
ACH-000473,0.173018974378
ACH-000475,0.0797247881575
ACH-000476,0.118760231668
ACH-000477,0.11187786947100001
ACH-000480,-0.00315534890429
ACH-000481,-0.0968946019153
ACH-000483,0.164312970496
ACH-000484,-0.27507178049000003
ACH-000485,-0.13435277914899998
ACH-000486,-0.037532576853199995
ACH-000487,0.0931533826462
ACH-000488,-0.0658177979642
ACH-000490,-0.0340902478194
ACH-000491,-0.222817404815
ACH-000495,-0.40381623330399996
ACH-000496,-0.0409959440357
ACH-000499,-0.08449985317669999
ACH-000500,-0.10481994924
ACH-000502,-0.0396311137412
ACH-000503,-0.401862588313
ACH-000505,0.09783701218900001
ACH-000507,0.049559925715100005
ACH-000510,0.10745441263599999
ACH-000511,-0.08550031386029999
ACH-000512,-0.301607212972
ACH-000516,0.00752052658569
ACH-000517,-0.11257002048800001
ACH-000518,0.0974324326031
ACH-000520,-0.101137319525
ACH-000521,-0.127120699699
ACH-000522,0.160630183862
ACH-000524,-0.0938405195751
ACH-000527,0.03996854281019999
ACH-000528,-0.00181343229231
ACH-000537,0.12491037279799999
ACH-000541,0.313698321367
ACH-000542,0.0633676914875
ACH-000544,-0.21133186105300003
ACH-000545,0.0742848742668
ACH-000547,0.137146439939
ACH-000548,-0.0414612416851
ACH-000549,0.129230169421
ACH-000550,0.014140839605100002
ACH-000552,0.291899320157
ACH-000556,0.0931509289246
ACH-000557,0.058061586146
ACH-000570,-0.08520319002489998
ACH-000571,0.22641152242499998
ACH-000573,-0.193558760299
ACH-000576,-0.0795467557178
ACH-000580,-0.150540989891
ACH-000584,0.023108190016299997
ACH-000585,0.0821351858878
ACH-000588,-0.0630666871691
ACH-000589,0.0743601736038
ACH-000591,-0.29586245572299996
ACH-000593,-0.134949987096
ACH-000600,0.0938681413257
ACH-000601,-0.0006974898226069999
ACH-000604,0.020364370314799998
ACH-000605,-0.09380895761219998
ACH-000606,0.00689957740199
ACH-000608,-0.0274396164368
ACH-000614,-0.08951547699380001
ACH-000616,-0.0397013650983
ACH-000618,-0.0686204265136
ACH-000619,-0.279465824297
ACH-000620,-0.0668619365764
ACH-000621,0.0417504350638
ACH-000622,0.26963610347399997
ACH-000623,-0.0268605305821
ACH-000624,-0.163651570556
ACH-000627,-0.12929371525299999
ACH-000630,0.0180493300505
ACH-000632,-0.0734372157616
ACH-000633,0.0302348210085
ACH-000637,-0.145052959178
ACH-000638,-0.166031289055
ACH-000646,-0.18646433848700003
ACH-000647,0.03238698617
ACH-000648,-0.307326711052
ACH-000649,-0.038317653866300004
