,RPL3L (6123)
ACH-000004,0.211584752899
ACH-000007,-0.014276805410299999
ACH-000009,0.008606245357649998
ACH-000011,0.0506338345467
ACH-000012,-0.030401590079
ACH-000013,-0.022330194156999997
ACH-000014,0.0802360878742
ACH-000015,0.056913746986800004
ACH-000017,0.0500146817073
ACH-000018,0.16615121728
ACH-000019,0.46940187032700004
ACH-000021,-0.0221522484929
ACH-000022,0.056659998975800006
ACH-000025,-0.0912366005556
ACH-000028,-0.036843768605499996
ACH-000030,0.070276050565
ACH-000035,0.012259670942799998
ACH-000036,0.0462396953474
ACH-000037,-0.00775082044462
ACH-000039,-0.17949957369199998
ACH-000040,0.0601839964458
ACH-000041,-0.145673861341
ACH-000042,0.219641488772
ACH-000045,-0.0474484300406
ACH-000047,-0.0876998570023
ACH-000052,-0.0126324991391
ACH-000053,0.16911756412099999
ACH-000054,-0.0971461735822
ACH-000055,0.0348099669481
ACH-000060,-0.050198581502300006
ACH-000067,0.0657407889157
ACH-000070,-0.198325678584
ACH-000075,-0.0887192937941
ACH-000078,-0.025418738147200002
ACH-000082,0.0660991360967
ACH-000085,0.0643190471637
ACH-000086,0.0392965679189
ACH-000087,0.21586379945
ACH-000092,0.0293598981974
ACH-000095,-0.106612063245
ACH-000097,0.0018665396282799998
ACH-000098,-0.114804670491
ACH-000099,-0.09994705337510001
ACH-000108,0.014363197018899999
ACH-000113,0.115558964129
ACH-000115,0.0412274966908
ACH-000116,0.00171682436698
ACH-000118,0.143776475605
ACH-000120,-0.165480888807
ACH-000123,-0.005917418803909999
ACH-000127,0.10647867855799999
ACH-000128,-0.140653288074
ACH-000132,-0.16851557398400002
ACH-000133,0.0069504149948400006
ACH-000137,-0.07826272667619999
ACH-000138,0.07313314742839999
ACH-000142,-0.139645083867
ACH-000143,-0.128720553644
ACH-000146,-0.0549234835958
ACH-000148,0.012875884132
ACH-000150,-0.00018487424561900004
ACH-000152,0.039443605825
ACH-000153,0.34584763705
ACH-000159,0.0264633185058
ACH-000160,0.0658407280401
ACH-000163,0.349901963385
ACH-000167,1.16703673669
ACH-000168,-0.0677513395493
ACH-000169,-0.0555630064274
ACH-000178,0.09808280940089999
ACH-000182,0.15624492679500002
ACH-000183,-0.155901113719
ACH-000188,-0.100224914347
ACH-000189,0.104725390429
ACH-000190,0.152854963056
ACH-000198,0.0601818340808
ACH-000204,-0.103983669538
ACH-000206,0.37466204371699996
ACH-000207,-0.297596891542
ACH-000211,0.021389396411200003
ACH-000215,0.06312009545359999
ACH-000221,0.000555620689436
ACH-000222,0.313312179562
ACH-000223,0.0474060801281
ACH-000226,-0.151968362483
ACH-000227,0.300698631985
ACH-000228,0.157860273017
ACH-000231,0.029606965767799996
ACH-000232,0.05151633686919999
ACH-000233,0.096171489297
ACH-000234,-0.146635348253
ACH-000235,-0.042371487412199996
ACH-000237,0.0320560127416
ACH-000238,0.22661550697500002
ACH-000243,0.164357734419
ACH-000244,0.0583453724501
ACH-000246,-0.0617007172165
ACH-000248,0.00869830460765
ACH-000250,0.0227554208891
ACH-000251,-0.029036640699200002
ACH-000253,-0.190590182509
ACH-000255,0.0314171471426
ACH-000256,0.245236725042
ACH-000257,0.0370682644525
ACH-000258,0.114062455595
ACH-000259,-0.0592518302285
ACH-000260,-0.0317428898362
ACH-000261,0.05255152207230001
ACH-000262,-0.199991045823
ACH-000263,0.237352229285
ACH-000264,0.09669058320530001
ACH-000265,0.271205215489
ACH-000266,0.09137117976289999
ACH-000272,-0.029645843741900005
ACH-000273,0.019471492693900003
ACH-000274,0.0311844083983
ACH-000277,-0.026383360522500003
ACH-000278,0.033633920581799995
ACH-000279,0.160540564324
ACH-000280,-0.091655008985
ACH-000281,-0.166732307279
ACH-000288,0.006910981730560001
ACH-000291,-0.0250761964897
ACH-000293,0.06812920320780001
ACH-000294,-0.07070502447539999
ACH-000295,0.30269332592799997
ACH-000296,0.20209070461599998
ACH-000302,0.0650107626848
ACH-000304,-0.015341121465499999
ACH-000307,-0.0866071279854
ACH-000308,-0.0034772352615
ACH-000310,-0.16575774952800001
ACH-000311,0.028164933175900003
ACH-000312,0.057365921691100004
ACH-000315,-0.35926718949
ACH-000316,0.0238276296483
ACH-000317,0.0388727407111
ACH-000318,0.177044556538
ACH-000319,0.14075764743
ACH-000320,0.045657915611699997
ACH-000322,-0.0641336802091
ACH-000323,-0.027694968068599998
ACH-000324,-0.033737981186
ACH-000329,-0.120073410488
ACH-000330,0.28801267414799997
ACH-000331,0.218772822125
ACH-000332,-0.0426903489515
ACH-000334,0.192278789683
ACH-000335,-0.175164984271
ACH-000336,-0.565216376033
ACH-000337,0.13102650625099999
ACH-000339,0.0945727641671
ACH-000341,0.17950734739500002
ACH-000348,0.0933313603662
ACH-000350,0.0426700377049
ACH-000352,0.130810452816
ACH-000356,-0.300341309098
ACH-000361,-0.28888555262
ACH-000362,0.0375164215284
ACH-000363,0.0322772406596
ACH-000364,0.10806152969499999
ACH-000365,0.0383913807153
ACH-000366,0.0226476830804
ACH-000368,-0.208251281146
ACH-000374,0.272779654278
