,NUPR1 (26471)
ACH-000004,-0.035106411566
ACH-000007,0.174162311842
ACH-000009,0.167405336835
ACH-000011,0.110420920319
ACH-000012,0.052339483633699994
ACH-000013,-0.122296142762
ACH-000014,-0.11751812232100001
ACH-000015,-0.014797920263399999
ACH-000017,0.144466493163
ACH-000018,0.17087692293200002
ACH-000019,-0.07655842825539999
ACH-000021,-0.018556318792999998
ACH-000022,-0.0027682890629099994
ACH-000025,-0.136653677806
ACH-000028,0.0942207326254
ACH-000030,0.15358411334799998
ACH-000035,-0.044198292021
ACH-000036,0.07178977838539999
ACH-000037,-0.160478743295
ACH-000039,0.318646701037
ACH-000040,-0.023163436469799997
ACH-000041,0.0192777316265
ACH-000042,0.0446978494307
ACH-000045,0.133960189319
ACH-000047,0.10455551808800001
ACH-000052,0.0475528526779
ACH-000053,0.138328610072
ACH-000054,0.0770023978004
ACH-000055,0.0365403083241
ACH-000060,0.125726488931
ACH-000067,-0.000702279637648
ACH-000070,0.262504409356
ACH-000075,-0.155939993213
ACH-000078,0.362328480295
ACH-000082,-0.0370040479391
ACH-000085,-0.038288568758
ACH-000086,-0.0491686121268
ACH-000087,0.092602813688
ACH-000092,-0.0031838206023299996
ACH-000095,0.09144211419460001
ACH-000097,-0.0322381120469
ACH-000098,-0.09445376834010001
ACH-000099,0.108913093536
ACH-000108,0.051570343636800006
ACH-000113,0.117869650444
ACH-000115,0.051478515480300004
ACH-000116,0.0116648746231
ACH-000118,0.006253126404060001
ACH-000120,0.04705416330830001
ACH-000123,0.108893935777
ACH-000127,-0.0729011334396
ACH-000128,0.154144827577
ACH-000132,0.0982633981222
ACH-000133,0.160360959049
ACH-000137,-0.24683491840799998
ACH-000138,0.140949460098
ACH-000142,0.0901981237432
ACH-000143,0.0655837535732
ACH-000146,0.136303727322
ACH-000148,0.0188747116356
ACH-000150,0.00118435006916
ACH-000152,0.0854314125052
ACH-000153,-0.0432544128756
ACH-000159,-0.059235203373
ACH-000160,0.100264744664
ACH-000163,-0.17437779321199998
ACH-000167,-0.038849746429800006
ACH-000168,0.0595918645207
ACH-000169,-0.0250382342078
ACH-000178,0.11037014664599999
ACH-000182,0.11323534772
ACH-000183,0.197065771891
ACH-000188,0.16694365724000002
ACH-000189,0.16892400142499997
ACH-000190,-0.06958599209630001
ACH-000198,-0.047462119659400004
ACH-000204,-0.188282419352
ACH-000206,0.06916976488269999
ACH-000207,0.23555423676399997
ACH-000211,0.125698595004
ACH-000215,0.0642750054773
ACH-000221,0.0287952948954
ACH-000222,0.116868587742
ACH-000223,-0.013782009258700002
ACH-000226,0.016087640549299998
ACH-000227,0.0520317316491
ACH-000228,-0.201721606361
ACH-000231,-0.0154346594476
ACH-000232,0.10436158590299999
ACH-000233,-0.012297878618600001
ACH-000234,0.0392389383103
ACH-000235,0.0949115111576
ACH-000237,0.0834065420276
ACH-000238,0.229939933518
ACH-000243,-0.059045401057
ACH-000244,0.25208500901299996
ACH-000246,0.00477827220785
ACH-000248,0.0771990472888
ACH-000250,-0.0112625076644
ACH-000251,0.152070153554
ACH-000253,0.130724277258
ACH-000255,0.0279649077889
ACH-000256,0.12722981081499998
ACH-000257,-0.0864969934615
ACH-000258,0.292901043598
ACH-000259,0.0244503258756
ACH-000260,0.0741773148926
ACH-000261,-0.007632277555560001
ACH-000262,-0.24156506313999998
ACH-000263,0.23817367766
ACH-000264,0.101761756916
ACH-000265,-0.03564916552
ACH-000266,0.052612837478300006
ACH-000272,0.125519891652
ACH-000273,0.011015751789599999
ACH-000274,0.030868486893
ACH-000277,-0.154299509582
ACH-000278,0.0847195777296
ACH-000279,0.0721863478799
ACH-000280,0.107024697813
ACH-000281,0.116363097255
ACH-000288,0.006072130955
ACH-000291,0.009673610264780001
ACH-000293,-0.00163542692978
ACH-000294,0.135298606576
ACH-000295,-0.08936919727749999
ACH-000296,0.0438562659046
ACH-000302,0.0135796218804
ACH-000304,0.0415764249589
ACH-000307,0.09038648805010001
ACH-000308,0.0728986410744
ACH-000310,0.297646009256
ACH-000311,0.0333641349126
ACH-000312,0.10825909311899999
ACH-000315,-0.0731544777969
ACH-000316,-0.081513711749
ACH-000317,0.22738520542800003
ACH-000318,-0.00818980577042
