,OST4 (100128731)
ACH-000273,-0.291796675884
ACH-000274,-0.596377533632
ACH-000277,-0.531351158979
ACH-000278,-0.261457431175
ACH-000279,-0.455604308151
ACH-000280,-0.66889729708
ACH-000281,-0.6876316049410001
ACH-000288,-0.456584970604
ACH-000291,-0.630196387037
ACH-000293,-0.291835704951
ACH-000294,-0.20889170854400002
ACH-000295,-0.869549837808
ACH-000296,-0.319553631612
ACH-000302,-0.366126880387
ACH-000304,-0.165114863124
ACH-000307,-0.705030473582
ACH-000308,-0.484570311306
ACH-000310,-0.18360846232900002
ACH-000311,-0.859467264598
ACH-000312,-0.8854387102869999
ACH-000315,-0.00156162442944
ACH-000316,-0.602364026186
ACH-000317,-1.15857230558
ACH-000318,-0.616198078764
ACH-000319,-0.31864637132
ACH-000320,-0.277165405755
ACH-000322,-0.45164405131700003
ACH-000323,-0.136684863647
ACH-000324,-0.6709518922600001
ACH-000329,-0.19839650476100001
ACH-000330,-0.567340276382
ACH-000331,-0.86200799714
ACH-000332,-0.524788409351
ACH-000334,-0.0856811317018
ACH-000335,-0.31572476364
ACH-000336,-0.10357546902999999
ACH-000337,-0.444254963555
ACH-000339,-0.360146446569
ACH-000341,-0.841690555135
ACH-000348,-0.34586730083300005
ACH-000350,-0.566314582938
ACH-000352,-0.240320928267
ACH-000356,-0.202629425036
ACH-000361,-0.45083259836
ACH-000362,-0.147528597189
ACH-000363,-0.532899477891
ACH-000364,-0.738619877957
ACH-000365,-0.37572037207500003
ACH-000366,-0.581345161686
ACH-000368,-0.342730385079
ACH-000374,-0.718322701197
ACH-000375,-0.21995907506200002
ACH-000376,-0.249565214428
ACH-000381,-0.529173153461
ACH-000383,-0.209278779781
ACH-000387,-0.209606762053
ACH-000389,-0.703096086432
ACH-000390,-0.652824935204
ACH-000393,-0.432604924825
ACH-000395,-0.8428951333879999
ACH-000397,-0.507010224287
ACH-000401,-0.479601417202
ACH-000402,-0.683322303323
ACH-000403,-0.635390824327
ACH-000404,-0.603506262705
ACH-000406,-0.34910855285899994
ACH-000407,-0.589595193557
ACH-000408,-0.869013974706
ACH-000410,-0.24590417848
ACH-000411,-0.890676463458
ACH-000414,-0.609823290468
ACH-000415,-0.7492160699179999
ACH-000416,-0.404232459574
ACH-000420,-0.734928597458
ACH-000421,-0.703784303203
ACH-000424,-0.363895534093
ACH-000425,-0.16350114605399999
ACH-000426,-0.360426397267
ACH-000427,-0.166549354126
ACH-000433,-0.585370027939
ACH-000436,-0.561049910645
ACH-000444,-0.5643326005120001
ACH-000445,-0.43839678968400003
ACH-000448,-0.569817252909
ACH-000450,-0.508936165616
ACH-000452,-0.7667525893170001
ACH-000454,-0.527969941922
ACH-000458,-0.667408510108
ACH-000459,-0.661046223682
ACH-000460,-0.6313679046899999
ACH-000461,-0.515979598669
ACH-000463,-0.267574958459
ACH-000464,-0.489175283217
ACH-000466,-0.544421777539
ACH-000467,-0.564846348403
ACH-000468,-0.278655822095
ACH-000469,-0.617387041109
ACH-000470,-0.572370614793
ACH-000471,-0.96595647565
ACH-000472,-1.1322914646
ACH-000473,-0.550894588011
ACH-000475,-0.535081726708
ACH-000476,-0.47177728608499997
ACH-000477,-0.399648361161
ACH-000480,-0.848604238709
ACH-000481,-0.0681536081337
ACH-000483,-0.39231745740400004
ACH-000484,-0.35962756145
ACH-000485,-0.679050513325
ACH-000486,-0.254033208643
ACH-000487,-0.664093369253
ACH-000488,-0.689634531952
ACH-000490,-0.884840795513
ACH-000491,-0.315180608939
ACH-000495,-0.58055073935
ACH-000496,-0.615205773301
ACH-000499,-0.531233556065
ACH-000500,-0.414073562426
ACH-000502,-0.648907223569
ACH-000503,-0.296112187035
ACH-000505,-0.532637684485
ACH-000507,-0.7180881239820001
ACH-000510,-0.34753632073799995
ACH-000511,-0.423076386615
ACH-000512,-0.425203685189
ACH-000516,-0.243945149003
ACH-000517,-0.40015193494400003
ACH-000518,-0.668112918109
ACH-000520,-0.718540552067
ACH-000521,-0.533652466956
ACH-000522,-0.250284878745
ACH-000524,-0.44894603004600003
ACH-000527,-0.399013708182
ACH-000528,-0.621473683294
ACH-000537,-1.23016060093
ACH-000541,-0.8755312669399999
ACH-000542,-0.403359865343
ACH-000544,-0.823878063257
ACH-000545,-0.613901608328
ACH-000547,-0.291021688158
ACH-000548,-0.827719765923
ACH-000549,-0.9890022140710001
ACH-000550,-0.370922722589
ACH-000552,-0.7965514162199999
ACH-000556,-0.349210126601
ACH-000557,-0.21945694814800001
ACH-000570,-0.0841486430236
ACH-000571,-0.126798216933
ACH-000573,-0.450213246
ACH-000576,-0.69322282633
ACH-000580,-0.180399293311
ACH-000584,-0.443312332842
ACH-000585,-1.2641136618100002
ACH-000588,-0.9233497193619999
ACH-000589,-0.394141842686
ACH-000591,-0.81750235284
ACH-000593,-0.9530651514830001
ACH-000600,-0.842668793538
ACH-000601,-0.627526185543
ACH-000604,-0.152995430457
ACH-000605,-0.21269611806299998
ACH-000606,-0.8091582864550001
ACH-000608,-0.184273151769
ACH-000614,-0.34663750632
ACH-000616,-0.13755274955
ACH-000618,-0.812454332273
ACH-000619,-0.544098025569
ACH-000620,-0.41443004642399994
ACH-000621,-0.06817507601350001
ACH-000622,-0.42241768454499995
ACH-000623,-0.152017929388
ACH-000624,-0.125046968912
ACH-000627,-0.394976028164
ACH-000630,-1.23855353906
ACH-000632,-0.548568797576
ACH-000633,-0.322476468747
ACH-000637,-0.496862076699
ACH-000638,-0.392663090459
ACH-000646,-0.9068363186660001
ACH-000647,-0.369494088306
ACH-000648,-0.77329203665
ACH-000649,-0.48012504867899997
ACH-000651,-0.37466686940800004
ACH-000652,-0.427873936264
ACH-000653,-0.615696192077
ACH-000657,-0.528724119045
ACH-000658,-0.7751374797439999
ACH-000661,-0.313505126083
ACH-000662,-0.139976680069
ACH-000663,-0.331347142291
ACH-000665,-0.9016600131839999
ACH-000671,-0.762542415521
ACH-000673,-0.306111404836
ACH-000676,-0.270841337873
ACH-000677,-0.058661199684
ACH-000681,-0.637079231249
ACH-000682,-0.49513733574100005
ACH-000683,-0.23933212380999996
ACH-000684,-0.44347986697499997
ACH-000688,-0.380135624619
ACH-000693,-0.422494977806
ACH-000694,-0.529835172843
ACH-000695,-0.137854603259
ACH-000696,-0.38234096053000005
ACH-000697,-0.617695800348
ACH-000699,-0.416041048077
ACH-000701,-0.174457317371
ACH-000706,-0.945753403593
ACH-000711,-0.171272149615
ACH-000713,-0.661072164206
ACH-000714,-0.722835285971
ACH-000718,-0.385278965604
ACH-000720,-0.60945345303
ACH-000721,-0.6172757635230001
ACH-000724,-0.838283781631
ACH-000725,-0.0222178042572
ACH-000732,-0.9408731477060001
ACH-000734,-0.870578905899
ACH-000735,-0.6886734671979999
ACH-000736,-0.524584842967
ACH-000738,-0.647282052105
ACH-000746,-0.39107042234300005
ACH-000747,-0.307869775203
ACH-000748,-0.53887640281
ACH-000753,-0.7409232084899999
ACH-000756,-0.265315172887
ACH-000757,-0.09389891160739999
ACH-000758,-0.253628407886
ACH-000760,-0.274054727921
ACH-000763,-0.844415585299
ACH-000764,-0.650138343456
ACH-000765,-0.379602592516
ACH-000766,-0.9630550717049999
ACH-000767,-0.329015426565
ACH-000768,-0.490485995512
ACH-000769,-0.550331998663
ACH-000770,-0.275841088373
ACH-000771,-0.932554013044
ACH-000773,-0.30046498830400004
ACH-000776,-0.6057405954999999
ACH-000777,-0.924176660246
ACH-000778,-0.7327290793919999
ACH-000781,-0.675536424741
ACH-000782,-0.375408647793
ACH-000783,-0.182596946146
ACH-000784,-0.654417247369
ACH-000785,-0.570476090044
ACH-000787,-0.8955865652680001
ACH-000788,-0.370218129156
ACH-000791,-0.364492168661
ACH-000792,-0.771279459816
ACH-000794,-0.912319766356
ACH-000796,-0.239566702518
ACH-000799,-0.6565453009100001
ACH-000800,-0.601437042319
ACH-000802,-0.658113306587
ACH-000804,-0.757621636117
ACH-000805,-0.43498353121399996
ACH-000809,-0.519881546132
ACH-000810,-0.7030180813529999
ACH-000811,-0.265087354215
ACH-000817,-1.0279439903
ACH-000819,-0.405422740681
ACH-000820,-0.5649403574840001
ACH-000821,-0.543233949817
ACH-000822,-0.189587704736
ACH-000823,-0.57470284253
ACH-000824,-0.262573738371
ACH-000827,-0.240064553634
ACH-000829,-0.49870895534500004
ACH-000831,-0.265094335439
ACH-000832,-0.8493925266269999
ACH-000833,-0.684176441861
ACH-000834,-0.909434826443
ACH-000835,-0.39329466767099996
ACH-000836,-0.807321156535
ACH-000837,-0.468315834825
ACH-000838,-0.376816542379
ACH-000839,-0.9482095353319999
ACH-000840,-0.40820324149400006
ACH-000841,-0.524203944516
ACH-000843,-0.813329693212
ACH-000846,-0.45891561266099995
ACH-000847,-0.600090003553
ACH-000848,-0.395882685585
ACH-000849,-0.503159535829
ACH-000851,-0.603359445351
ACH-000855,-0.56720674092
ACH-000856,-0.525638950795
ACH-000858,-0.273744937292
ACH-000859,-0.343271239926
ACH-000861,-0.396393023605
ACH-000862,-0.808241331057
ACH-000865,-0.404081624957
ACH-000866,-0.480790241353
ACH-000867,-0.161278978812
ACH-000869,-0.304936787839
ACH-000872,-0.47172361592100004
ACH-000873,-0.691174228163
ACH-000876,-0.429446337899
ACH-000878,-0.463167987765
ACH-000880,-0.616529462931
ACH-000881,-0.8881912194949999
ACH-000882,-0.7147189542919999
ACH-000884,-0.643225277372
ACH-000885,-0.688662213661
ACH-000887,-0.636511445594
ACH-000888,-0.6763624472509999
ACH-000889,-0.562303142451
ACH-000890,-0.754626566491
ACH-000896,-0.864783411909
ACH-000898,-0.462843161823
ACH-000900,-0.206121956861
ACH-000901,-0.362469878287
ACH-000905,-0.6493311263830001
ACH-000906,-0.261638865924
ACH-000907,-0.637200133175
ACH-000910,-0.185193129434
ACH-000911,-0.286372292782
ACH-000912,-0.57320066812
ACH-000913,-0.6100221108389999
ACH-000915,-0.44878853625200005
ACH-000916,-0.225725226705
ACH-000917,-0.352456764927
ACH-000921,-0.35334336277500006
ACH-000924,-0.183785064876
ACH-000926,-0.335700691839
ACH-000928,-0.359297286487
ACH-000929,-0.632755932713
ACH-000932,-0.378761661195
ACH-000935,-0.414150833073
ACH-000936,-0.60747262471
ACH-000937,-0.301334510074
ACH-000938,-0.371338637197
ACH-000939,-0.6485397676870001
ACH-000941,-0.130002582587
ACH-000943,-0.212359473042
ACH-000946,-0.273502513474
ACH-000947,-0.36585706709
ACH-000948,-0.454624705243
ACH-000950,-0.438835714153
ACH-000953,0.0544609802516
ACH-000957,-0.7445417017020001
ACH-000958,-0.369802587409
ACH-000960,-0.30739587910599997
ACH-000963,-0.489324478596
ACH-000968,-0.151509391562
ACH-000969,0.0650063157757
ACH-000973,-0.21711999816799998
ACH-000974,-0.33969775125
ACH-000975,-0.42486075433799997
ACH-000976,-0.459666200105
ACH-000978,-0.659225634455
ACH-000980,-0.0974925369696
ACH-000984,0.0251024596543
ACH-000986,-0.565303008011
ACH-000988,-0.508457969121
ACH-000993,-0.266314975499
ACH-000994,-0.314957699531
ACH-000996,-0.0982715357287
ACH-001001,-0.299969531402
ACH-001020,-0.215904686448
ACH-001028,-0.08735593428760001
ACH-001031,-0.541148981941
ACH-001038,-0.412490305623
ACH-001048,-0.671567180579
ACH-001050,-0.926252189754
ACH-001053,-0.560121556585
ACH-001054,-0.595510574656
ACH-001061,-0.6020970169600001
ACH-001067,-0.16785079808400002
ACH-001075,-0.963672674863
ACH-001096,-0.41913023236999997
ACH-001128,-1.22596266253
ACH-001134,-0.46616104090099997
ACH-001151,-0.7051267913060001
ACH-001163,-0.323834869906
ACH-001164,-0.544549883404
ACH-001173,-0.343498224031
ACH-001183,-0.447954829791
ACH-001184,-0.697888115652
ACH-001190,-0.236809368269
ACH-001192,-0.430182800579
ACH-001193,-0.430404650765
ACH-001196,-0.724898150853
ACH-001197,-0.359751753458
ACH-001205,-0.7642284904000001
ACH-001211,-0.501945788388
ACH-001212,-0.239810332535
ACH-001228,-0.45188841905
ACH-001232,-0.466188084071
ACH-001239,-0.20254778607299997
ACH-001274,-0.436251727323
ACH-001275,-0.40041508673500004
ACH-001277,-0.30717971807100003
ACH-001278,-0.453133128253
ACH-001280,-0.408106133483
ACH-001283,-0.662061867473
ACH-001289,-0.645140467486
ACH-001295,-0.16817989400299999
ACH-001300,-0.298153489999
ACH-001301,-0.5263364577530001
ACH-001302,-0.447410130969
ACH-001303,-0.736184756132
ACH-001306,-0.499191811254
ACH-001318,-0.439499452465
ACH-001322,-0.38015223381700003
ACH-001328,-1.01270689426
ACH-001332,-0.46093634661399996
ACH-001333,-0.44943565577
ACH-001336,-0.391199919076
ACH-001340,-1.0857060288200002
ACH-001346,-0.580933448865
ACH-001353,-0.748623128118
ACH-001354,-0.460442047177
ACH-001367,-0.284862312568
ACH-001368,-0.312784065469
ACH-001374,-0.819676133184
ACH-001375,-0.575246639663
ACH-001377,-0.528056752867
ACH-001380,-0.710674430664
ACH-001391,-0.313211866384
ACH-001407,-1.0998254274200001
ACH-001408,-0.405167158323
ACH-001413,-0.600704687494
ACH-001430,-0.841023122535
ACH-001431,-0.7597171709289999
ACH-001450,-0.8543540375550001
ACH-001496,-0.364079112603
ACH-001500,-0.4334328635
ACH-001521,-1.90420766007
ACH-001523,-0.8223691400220001
ACH-001532,-0.6261359589909999
ACH-001536,-0.914765582429
ACH-001550,-0.557892546818
ACH-001552,-0.7104368449330001
ACH-001554,-0.126204264842
ACH-001645,0.027112233393099996
ACH-001654,-0.627366382652
ACH-001715,-0.18315798123399998
ACH-001735,-0.19631141379500003
ACH-001736,-0.39174511175399995
ACH-001737,-0.290782105884
ACH-001740,-0.374722027396
ACH-001745,-0.46334961746500003
ACH-001750,-0.6419113886069999
ACH-001765,-0.40630769859899996
ACH-001956,-0.828382584419
ACH-001957,-0.43684712066299997
