,CERS2 (29956)
ACH-000004,-0.342727541136
ACH-000007,0.0383723727704
ACH-000009,-0.20518281226399998
ACH-000011,-0.350956541801
ACH-000012,-0.544613819066
ACH-000013,-0.166938648137
ACH-000014,-0.582484012113
ACH-000015,-0.269952455561
ACH-000017,-0.554993694181
ACH-000018,-0.579110111459
ACH-000019,-0.3203792694
ACH-000021,-0.231606002696
ACH-000022,0.136931844119
ACH-000025,-0.937997794781
ACH-000028,-0.21080818972600002
ACH-000030,-0.8554201390999999
ACH-000035,-0.33263913296500003
ACH-000036,-0.322185328613
ACH-000037,-0.26556422844099997
ACH-000039,-0.289095328878
ACH-000040,-0.92440309714
ACH-000041,-0.160888982943
ACH-000042,-0.587989312843
ACH-000045,-0.9409708381730001
ACH-000047,-0.623360694971
ACH-000052,-0.361818242544
ACH-000053,-0.158982237195
ACH-000054,-0.37159201530100006
ACH-000055,-0.30035300925700004
ACH-000060,-0.545441011768
ACH-000067,-0.369933771994
ACH-000070,-0.481235380514
ACH-000075,-0.271042811249
ACH-000078,-0.524587143501
ACH-000082,-0.35060945232199997
ACH-000085,-0.6357836668410001
ACH-000086,-0.422148505219
ACH-000087,-0.06689206159040001
ACH-000092,-0.558090328454
ACH-000095,-0.20919916493299998
ACH-000097,-0.430682612166
ACH-000098,-0.386193890182
ACH-000099,-0.210385058555
ACH-000108,-0.284922500658
ACH-000113,-0.536589214515
ACH-000115,-0.39443535848399996
ACH-000116,-0.11485928036800001
ACH-000118,-0.4594334813
ACH-000120,-0.28916383119399997
ACH-000123,-0.356810915778
ACH-000127,-0.798173300258
ACH-000128,0.130392375314
ACH-000132,-0.451498823935
ACH-000133,-0.689078437412
ACH-000137,-0.43358956514200003
ACH-000138,-0.397181404586
ACH-000142,-0.387492260704
ACH-000143,-0.326705549255
ACH-000146,-0.602935796107
ACH-000148,-0.205592047803
ACH-000150,-0.35655663790799996
ACH-000152,-0.303462079472
ACH-000153,-0.53568779456
ACH-000159,-0.5427745563490001
ACH-000160,-0.0136942276063
ACH-000163,-0.378234262266
ACH-000167,0.095365469888
ACH-000168,-0.569172165912
ACH-000169,-0.344148300221
ACH-000178,-0.49858368611000004
ACH-000182,-0.529655536694
ACH-000183,-0.719228755212
ACH-000188,-0.09592292207139999
ACH-000189,-0.308792020428
ACH-000190,-0.169416863203
ACH-000198,-0.716208331679
ACH-000204,-0.725934515689
ACH-000206,-0.505341329439
ACH-000207,-0.5781316228819999
ACH-000211,-0.24347262099300002
ACH-000215,-0.42914521484800006
ACH-000221,-0.18659045059700002
ACH-000222,-0.401550459768
ACH-000223,-0.158672712376
ACH-000226,-0.38628925691200006
ACH-000227,-0.27798984819899997
ACH-000228,-0.480241312483
ACH-000231,-0.307521432883
ACH-000232,-0.199359781322
ACH-000233,-0.835042443876
ACH-000234,-0.367440254685
ACH-000235,-0.6741063886290001
ACH-000237,-0.047029417569000004
ACH-000238,-0.254890399987
ACH-000243,-0.325271910299
ACH-000244,-0.6969595453569999
ACH-000246,-0.155442270474
ACH-000248,-0.08294741324749999
ACH-000250,-0.474406544547
ACH-000251,-0.40969006655
ACH-000253,-0.0210828283353
ACH-000255,-0.373387766366
ACH-000256,0.0071019397614799995
ACH-000257,-0.149125139341
ACH-000258,-0.8363232356620001
ACH-000259,-0.162978997369
ACH-000260,-0.250674787716
ACH-000261,-0.470127496365
ACH-000262,-0.935354223017
ACH-000263,-0.266971652631
ACH-000264,-0.129162998517
ACH-000265,-0.0128997770293
ACH-000266,-0.409006630408
ACH-000272,-0.7730398742389999
ACH-000273,-0.526724074341
ACH-000274,-0.36688587754199997
ACH-000277,-0.42306399573200004
ACH-000278,-0.36884395321900004
ACH-000279,-0.0681266096239
ACH-000280,-0.608868277922
ACH-000281,-0.570416298145
ACH-000288,-0.260102542777
ACH-000291,-0.262492926079
ACH-000293,-0.0781339645293
ACH-000294,-1.4036283557700002
ACH-000295,-0.922456257444
ACH-000296,-0.12257013386900001
ACH-000302,-0.184178213717
ACH-000304,-0.152882114392
ACH-000307,-0.23719324022100002
ACH-000308,-0.255889137614
ACH-000310,-0.24523053406599998
ACH-000311,-0.368520108317
ACH-000312,-0.030321232727900004
ACH-000315,-0.27797576833
ACH-000316,-0.240415152005
ACH-000317,-0.236691130779
ACH-000318,-0.280994208517
ACH-000319,-0.245918869905
ACH-000320,-0.22226656481499998
ACH-000322,-0.660115238086
ACH-000323,-0.09822118026979999
ACH-000324,-0.623807247543
ACH-000329,-0.172724819953
ACH-000330,-0.192848613517
ACH-000331,-0.344321624153
ACH-000332,-0.317745192907
ACH-000334,-0.559508137915
ACH-000335,-0.282086229382
ACH-000336,-0.635692275433
ACH-000337,-0.392663521492
ACH-000339,-0.22058093469
ACH-000341,-0.576041176594
ACH-000348,-0.618167102663
ACH-000350,-0.19167717585900002
ACH-000352,-0.30364728396400004
ACH-000356,-0.18998680796700002
ACH-000361,-0.5236808096419999
ACH-000362,-0.791795443599
ACH-000363,-0.169101077682
ACH-000364,-0.236541198235
ACH-000365,-0.28650929516
ACH-000366,-0.178111433487
ACH-000368,-0.23166307934900002
ACH-000374,-0.122341778866
ACH-000375,-0.37676440723800003
ACH-000376,-0.27918606392900003
ACH-000381,-0.373206159788
ACH-000383,-0.385022543675
ACH-000387,-0.197048052616
ACH-000389,-0.368822807168
ACH-000390,-0.656429186451
ACH-000393,-0.551083599742
ACH-000395,-0.644475210101
ACH-000397,-0.381201013371
ACH-000401,-0.162645939609
ACH-000402,-1.01179947799
ACH-000403,-0.544871269929
ACH-000404,-0.29067592188200003
