,LPL (4023)
ACH-000004,0.205349089348
ACH-000007,0.22382147351599999
ACH-000009,0.19546315920200003
ACH-000011,0.0320241597504
ACH-000012,0.275356850729
ACH-000013,0.20595497301600002
ACH-000014,0.217371934425
ACH-000015,0.28607187686700003
ACH-000017,0.249123860212
ACH-000018,0.39307791304399997
ACH-000019,0.208778719029
ACH-000021,0.284270491387
ACH-000022,0.06081987700759999
ACH-000025,0.0464582818345
ACH-000028,0.100205905577
ACH-000030,0.20216005742899998
ACH-000035,0.0436855728553
ACH-000036,0.20956304073600002
ACH-000037,0.322016099025
ACH-000039,0.378930429182
ACH-000040,0.268468474692
ACH-000041,0.117284015766
ACH-000042,0.0310252645613
ACH-000045,0.196336245126
ACH-000047,0.284486235594
ACH-000052,0.243807784951
ACH-000053,0.185859470233
ACH-000054,0.256308130874
ACH-000055,-0.08004090152599999
ACH-000060,0.15025678915
ACH-000067,0.22432567578600002
ACH-000070,0.260005621087
ACH-000075,0.0939182862956
ACH-000078,0.30203505605500003
ACH-000082,0.248795263483
ACH-000085,0.360441466447
ACH-000086,0.306395935799
ACH-000087,0.433913320947
ACH-000092,0.186979833752
ACH-000095,0.327712273875
ACH-000097,0.110514046789
ACH-000098,0.23597268002099997
ACH-000099,0.284245683358
ACH-000108,0.12645227648600002
ACH-000113,0.0323889438399
ACH-000115,-0.103756433452
ACH-000116,0.127932580151
ACH-000118,0.168946562601
ACH-000120,0.20071563822299998
ACH-000123,0.13461295848
ACH-000127,0.127280824954
ACH-000128,0.16668806692
ACH-000132,0.19652822557799998
ACH-000133,0.194137141016
ACH-000137,0.0136260338471
ACH-000138,0.07023319930430001
ACH-000142,0.35542486640199994
ACH-000143,0.168492106675
ACH-000146,0.287330798261
ACH-000148,0.284235218651
ACH-000150,0.263562900803
ACH-000152,0.236940759721
ACH-000153,0.0659244478734
ACH-000159,0.132270166016
ACH-000160,0.344454338938
ACH-000163,0.0862790568747
ACH-000167,0.14830338826300002
ACH-000168,0.09625784203410001
ACH-000169,0.190867004232
ACH-000178,0.07562808099330001
ACH-000182,0.20234007608100002
ACH-000183,0.145125344952
ACH-000188,0.262997108051
ACH-000189,0.117808185616
ACH-000190,0.30807156899599997
ACH-000198,0.0259049164575
ACH-000204,0.198788440435
ACH-000206,0.267913184052
ACH-000207,0.370277647074
ACH-000211,0.139906285164
ACH-000215,0.24487481186700003
ACH-000221,0.251272870818
ACH-000222,0.179529242933
ACH-000223,0.33559284625
ACH-000226,0.34170534739
ACH-000227,0.405263896543
ACH-000228,0.324701718813
ACH-000231,0.22744832768599998
ACH-000232,0.12513594917999998
ACH-000233,0.237271310526
ACH-000234,0.11417559252800001
ACH-000235,0.131038407684
ACH-000237,0.158190056421
ACH-000238,0.172526228466
ACH-000243,0.15812521423599998
ACH-000244,0.34779671506
ACH-000246,0.0982430522
ACH-000248,0.39404274716399995
ACH-000250,0.0981766925932
ACH-000251,0.191778346189
ACH-000253,0.21680539531800003
ACH-000255,0.319605157396
ACH-000256,0.00650225419945
ACH-000257,0.231149807321
ACH-000258,0.209625140173
ACH-000259,0.0714219519654
ACH-000260,0.294507503397
ACH-000261,0.11973267374000002
ACH-000262,0.245143486291
ACH-000263,0.34502431420400004
ACH-000264,0.190121522022
ACH-000265,0.21340433557
ACH-000266,0.18904839742899998
ACH-000272,0.13453623908600001
ACH-000273,0.256138655443
ACH-000274,0.19660135920000002
ACH-000277,0.248885210931
ACH-000278,0.199743522973
ACH-000279,0.181824154927
ACH-000280,0.250239358192
ACH-000281,0.343470163052
ACH-000288,0.36655518289300004
ACH-000291,0.135017512766
ACH-000293,0.418094933626
ACH-000294,0.254763976489
ACH-000295,0.40236862494599995
ACH-000296,0.257509213636
ACH-000302,0.256187321222
ACH-000304,0.275682825061
ACH-000307,0.242868149386
ACH-000308,0.168479296569
ACH-000310,0.145228698805
ACH-000311,0.39369131163000004
ACH-000312,0.239861876564
ACH-000315,0.558608234269
ACH-000316,0.317946717875
ACH-000317,0.36937344824
ACH-000318,0.160892891865
ACH-000319,0.422355971333
ACH-000320,0.18639777049000003
ACH-000322,0.0937472434048
ACH-000323,0.184043850462
ACH-000324,0.122680032378
ACH-000329,0.11622678105699999
ACH-000330,-0.00197912357056
ACH-000331,0.172809957137
ACH-000332,0.202461334418
ACH-000334,0.279108158236
ACH-000335,0.625730973606
ACH-000336,0.270121588794
ACH-000337,0.133627168569
ACH-000339,0.271439964168
ACH-000341,0.411275855021
ACH-000348,0.193957717354
ACH-000350,0.17356815884100002
ACH-000352,-0.0016664492151099999
ACH-000356,0.366278112266
ACH-000361,0.0325072760725
ACH-000362,0.22758962090999998
ACH-000363,0.11922115730900001
ACH-000364,0.192060701397
ACH-000365,0.13391446309
ACH-000366,0.082297392202
ACH-000368,0.31179560398
ACH-000374,0.132633666303
ACH-000375,0.21303791658399998
ACH-000376,0.10129694762199999
ACH-000381,0.0122897741816
ACH-000383,0.12946830437
ACH-000387,0.164004442227
ACH-000389,0.340537062006
ACH-000390,0.25776492612
ACH-000393,0.15923702017000002
ACH-000395,0.313880152896
ACH-000397,0.175079758969
ACH-000401,0.388645228977
ACH-000402,-0.0857725484257
