,CTSC (1075)
ACH-000004,0.20115663114000001
ACH-000007,0.0930538057581
ACH-000009,0.150279217342
ACH-000011,0.153263512331
ACH-000012,0.126021707212
ACH-000013,0.0618246298409
ACH-000014,0.301074668886
ACH-000015,0.138845318278
ACH-000017,0.18252462740400002
ACH-000018,0.10935578466700001
ACH-000019,0.08832937132020001
ACH-000021,0.18347381082699998
ACH-000022,0.102067532148
ACH-000025,0.19710833545899997
ACH-000028,0.0252372524401
ACH-000030,0.159033137676
ACH-000035,0.192505540311
ACH-000036,0.07455191183130001
ACH-000037,0.287717270325
ACH-000039,0.125375893814
ACH-000040,0.261364157285
ACH-000041,-0.0144663720361
ACH-000042,0.117745445041
ACH-000045,0.20497635438900003
ACH-000047,0.35317823949199995
ACH-000052,0.197469382144
ACH-000053,0.146200338595
ACH-000054,0.233779983215
ACH-000055,0.264651982602
ACH-000060,0.330227469406
ACH-000067,0.267424360762
ACH-000070,0.185584074037
ACH-000075,0.40454530552900003
ACH-000078,0.241640786241
ACH-000082,0.186383257883
ACH-000085,0.132105560004
ACH-000086,0.23230237123300002
ACH-000087,0.186168100116
ACH-000092,0.11046577797700001
ACH-000095,0.0912359050807
ACH-000097,0.025994760808500002
ACH-000098,0.138711634774
ACH-000099,0.110559745676
ACH-000108,0.12120400412999999
ACH-000113,0.0906524154905
ACH-000115,0.39941618200499995
ACH-000116,0.155019842384
ACH-000118,0.0793094526963
ACH-000120,0.215326181052
ACH-000123,0.20238704
ACH-000127,0.212974386283
ACH-000128,0.40292357151
ACH-000132,0.09929495286160002
ACH-000133,0.0802620060787
ACH-000137,0.0288662070178
ACH-000138,0.084344304685
ACH-000142,0.109255702785
ACH-000143,0.141240987055
ACH-000146,0.0372977269954
ACH-000148,0.220412035863
ACH-000150,0.27743190748700003
ACH-000152,0.221208387519
ACH-000153,0.060461572244800005
ACH-000159,0.133592674493
ACH-000160,0.0956997972283
ACH-000163,0.180876243313
ACH-000167,0.246143008371
ACH-000168,0.401041391337
ACH-000169,0.26076462655099997
ACH-000178,0.013382854287100001
ACH-000182,0.19878128768800002
ACH-000183,-0.0702504046664
ACH-000188,0.119548613848
ACH-000189,0.20662523987599998
ACH-000190,0.101812057168
ACH-000198,0.139735079441
ACH-000204,0.42267717612899997
ACH-000206,0.160357194401
ACH-000207,-0.07940746075789999
ACH-000211,0.248027225316
ACH-000215,0.107566181467
ACH-000221,0.30706247963100003
ACH-000222,0.129597380071
ACH-000223,0.131425195885
ACH-000226,0.172831849322
ACH-000227,0.18380289064599997
ACH-000228,-0.009130349899620001
ACH-000231,0.16803927754
ACH-000232,0.134897581646
ACH-000233,0.170968524942
ACH-000234,0.22517277977800002
ACH-000235,0.195742479868
ACH-000237,0.0129364991291
ACH-000238,0.260504690378
ACH-000243,0.130172710684
ACH-000244,0.35344852761100004
ACH-000246,0.118088191753
ACH-000248,0.12698031276799998
ACH-000250,0.14299972551100001
ACH-000251,0.40630467456299996
ACH-000253,0.127548877211
ACH-000255,0.19198680020999997
ACH-000256,0.12346351931600001
ACH-000257,-0.00659924774644
ACH-000258,0.191682264197
ACH-000259,0.242942724717
ACH-000260,0.19848840808499998
ACH-000261,0.183609627348
ACH-000262,0.16573718056199999
ACH-000263,0.19808871877300002
ACH-000264,0.258218665894
ACH-000265,0.132850399263
ACH-000266,0.0795534381227
ACH-000272,0.33517237957199997
ACH-000273,0.152736169662
ACH-000274,0.241861125315
ACH-000277,0.153274025769
ACH-000278,0.012854878643
ACH-000279,0.194133641933
ACH-000280,0.16754384153899998
ACH-000281,-0.137909315987
ACH-000288,0.0610209756768
ACH-000291,0.179170065176
ACH-000293,0.0361876235616
ACH-000294,0.0581558134078
ACH-000295,0.130836967803
ACH-000296,0.300907926567
ACH-000302,0.199306302516
ACH-000304,0.046999591261400006
ACH-000307,0.259570217587
ACH-000308,0.13179417907299998
ACH-000310,0.009502606713580001
ACH-000311,0.128344505556
ACH-000312,0.11016987507
ACH-000315,0.17107955168699998
ACH-000316,0.22889559327599998
ACH-000317,0.0187751412095
ACH-000318,0.122730707515
ACH-000319,0.126668038936
ACH-000320,0.012613973813
ACH-000322,0.169119237916
ACH-000323,0.32837421916799997
ACH-000324,0.131311616777
ACH-000329,0.312467625736
ACH-000330,0.20143400754000002
ACH-000331,0.242921534419
ACH-000332,0.213720686199
ACH-000334,-0.11525830640000001
ACH-000335,0.351617367872
ACH-000336,0.15005810609
ACH-000337,0.24967594004500002
ACH-000339,0.206518567035
ACH-000341,0.430291390447
ACH-000348,0.244336263215
ACH-000350,0.101275165847
ACH-000352,0.15231055811799998
ACH-000356,0.26925443583299996
ACH-000361,0.343554296686
ACH-000362,0.17323199560199998
ACH-000363,0.227473898139
ACH-000364,0.0637853352087
ACH-000365,0.173208306102
ACH-000366,-0.0031235610356799997
ACH-000368,0.223008317361
ACH-000374,0.112543577582
ACH-000375,0.288664286717
ACH-000376,0.15579672140200002
ACH-000381,0.263993206448
ACH-000383,0.204496158576
ACH-000387,0.249229367678
ACH-000389,0.00373600436393
ACH-000390,0.038300490323300004
ACH-000393,0.150061520338
ACH-000395,0.272947696196
ACH-000397,0.235969454041
ACH-000401,0.352150361514
ACH-000402,0.293510504756
ACH-000403,0.113140832891
ACH-000404,0.142176875157
ACH-000406,0.136332755873
ACH-000407,0.217457140104
ACH-000408,0.140666541998
ACH-000410,0.05372313773159999
ACH-000411,0.136773484209
ACH-000414,0.0505007621329
ACH-000415,0.165828185258
ACH-000416,0.141913146529
ACH-000420,0.253529486132
ACH-000421,0.266955651781
ACH-000424,0.07999775278089999
ACH-000425,0.13083775093900002
ACH-000426,-0.0309721030888
ACH-000427,0.354544164173
ACH-000433,0.5290059429389999
ACH-000436,0.06849856757119999
ACH-000444,0.149077057344
ACH-000445,0.08680116738430001
ACH-000448,0.15852946617900002
ACH-000450,0.39379457556100006
ACH-000452,0.18452892088700001
ACH-000454,0.276031743836
ACH-000458,0.08685005499389999
ACH-000459,0.349656088873
ACH-000460,0.201412671676
ACH-000461,0.135572749667
ACH-000463,0.308143492519
ACH-000464,0.19352773265099998
ACH-000466,0.10483569887599999
ACH-000467,0.18960431566799998
ACH-000468,0.236770988797
ACH-000469,0.00838970303053
ACH-000470,0.11876011194599999
ACH-000471,0.243997538431
ACH-000472,0.20322017704
ACH-000473,0.186020008137
ACH-000475,0.0650758884179
ACH-000476,0.258140201527
ACH-000477,0.44631369857500003
ACH-000480,0.0905650413776
ACH-000481,0.153545253363
ACH-000483,0.26359697388799996
ACH-000484,0.284001135375
ACH-000485,0.10136381045399999
ACH-000486,0.100729495094
ACH-000487,0.106824562197
ACH-000488,0.205692122192
ACH-000490,0.139009279044
ACH-000491,0.209711260483
ACH-000495,0.213724079575
ACH-000496,0.157212302001
ACH-000499,0.150617608275
ACH-000500,-0.0535410789081
ACH-000502,0.134678954553
ACH-000503,-0.26140768188
ACH-000505,0.168642571792
ACH-000507,0.326567344017
ACH-000510,0.21705090726100001
ACH-000511,0.123380977182
ACH-000512,0.276976770118
ACH-000516,0.19088258084100002
ACH-000517,0.124410784415
ACH-000518,0.19946202805500002
ACH-000520,0.117252631235
ACH-000521,0.23427579650199998
ACH-000522,0.151550302644
ACH-000524,0.0890574753448
ACH-000527,0.220497342552
ACH-000528,0.24248389883000002
ACH-000537,0.0835650433928
ACH-000541,0.29765938741799997
ACH-000542,0.132877474566
ACH-000544,0.08086787854039999
ACH-000545,0.203521683072
ACH-000547,0.426058706815
ACH-000548,0.19201674317200002
ACH-000549,0.19395231161899998
ACH-000550,0.142888084877
ACH-000552,0.18819163786200002
ACH-000556,0.171153028495
ACH-000557,0.11514456680099999
ACH-000570,0.16339598129000002
ACH-000571,0.21257382107099998
ACH-000573,0.175996724262
ACH-000576,0.110304698183
ACH-000580,0.164216776083
ACH-000584,0.158474234847
ACH-000585,0.0422122972571
ACH-000588,0.11167213966600001
ACH-000589,0.063176514165
ACH-000591,0.10448589582000001
ACH-000593,0.08455148875099999
ACH-000600,0.304410628269
ACH-000601,0.214971660688
ACH-000604,0.135633349302
ACH-000605,-0.131629389582
ACH-000606,0.20008588624
ACH-000608,0.0064918761800600005
ACH-000614,0.00440736768059
ACH-000616,0.197290174092
ACH-000618,0.028674888971199998
ACH-000619,0.19098888253899998
ACH-000620,0.247439179834
ACH-000621,0.123382339768
ACH-000622,0.10953519124399999
ACH-000623,0.275088153754
ACH-000624,0.07402377479189999
ACH-000627,0.230033648024
ACH-000630,0.158937079265
ACH-000632,0.124071538412
ACH-000633,0.246404206355
ACH-000637,0.00474694536328
ACH-000638,0.046556075561600005
ACH-000646,0.22313657356
ACH-000647,0.0390443207676
ACH-000648,0.178682285926
ACH-000649,0.223857941143
ACH-000651,0.258108000976
ACH-000652,-0.0036286637676900004
ACH-000653,0.168987100212
ACH-000657,0.187114537247
ACH-000658,0.138118830935
ACH-000661,0.404976928656
ACH-000662,0.24396664167100002
ACH-000663,0.17522783985999998
ACH-000665,0.154760300743
ACH-000671,0.127558473458
ACH-000673,0.186639460227
ACH-000676,0.214057276114
ACH-000677,0.266830942906
ACH-000681,0.09929929941780001
ACH-000682,0.08517768726019999
ACH-000683,0.0458179715661
ACH-000684,-0.0443184884286
ACH-000688,0.177392255135
ACH-000693,0.164011115623
ACH-000694,0.175879940717
ACH-000695,0.180746454611
ACH-000696,0.149763940914
ACH-000697,0.0466443567079
ACH-000699,0.088691951787
ACH-000701,-0.0137036948593
ACH-000706,0.17138620884300002
ACH-000711,0.183524448732
ACH-000713,0.16520917771
ACH-000714,0.23326313282900002
ACH-000718,0.185432363525
ACH-000720,0.163539167741
ACH-000721,0.27107905491900003
ACH-000724,0.412619057363
ACH-000725,0.218457998665
ACH-000732,0.137127636771
ACH-000734,0.175679655747
ACH-000735,0.038955577716699996
ACH-000736,0.11738591782400001
ACH-000738,0.0358949528345
ACH-000746,0.110066005158
ACH-000747,0.0786348246078
ACH-000748,0.21641770529100002
ACH-000753,0.184347787738
ACH-000756,0.16666996888399999
ACH-000757,0.14071047907099998
ACH-000758,0.11843944656099999
ACH-000760,0.268855794591
ACH-000763,-0.00261881769465
ACH-000764,0.16143864142300002
ACH-000765,0.11363592267000001
ACH-000766,0.324874979832
ACH-000767,0.0530634235889
ACH-000768,0.147737385615
ACH-000769,0.0909087942055
ACH-000770,0.107292902243
ACH-000771,0.22175137526500002
ACH-000773,0.161826323182
ACH-000776,-0.0367699157525
ACH-000777,0.183754962355
ACH-000778,0.0760448204726
ACH-000781,0.09958367223850001
ACH-000782,0.0948800295793
ACH-000783,-0.0115421209488
ACH-000784,0.181972389943
ACH-000785,0.05822668939569999
ACH-000787,0.21474555919100002
ACH-000788,0.147838130128
ACH-000791,0.0730811876322
ACH-000792,0.09285166721280001
ACH-000794,0.146970652882
ACH-000796,-0.011385946062300001
ACH-000799,0.331891131921
ACH-000800,0.28949494638900003
ACH-000802,0.0970246981432
ACH-000804,0.198241537135
ACH-000805,-0.0700573530881
ACH-000809,0.168754692332
ACH-000810,0.66764552624
ACH-000811,0.162128248457
ACH-000817,-0.037784579083300004
ACH-000819,0.17312696048700002
ACH-000820,-0.10726478014
ACH-000821,0.167221884141
ACH-000822,0.12387837986
ACH-000823,0.152328037931
ACH-000824,0.225322609456
ACH-000827,0.167793940274
ACH-000829,0.270006790886
ACH-000831,0.196486773917
ACH-000832,0.119562850044
ACH-000833,0.247427167065
ACH-000834,0.159455020805
ACH-000835,0.229135507385
ACH-000836,0.183563131602
ACH-000837,0.13559033828199998
ACH-000838,0.31692263267799997
ACH-000839,0.10029580752900001
ACH-000840,0.164300260827
ACH-000841,0.153536738087
ACH-000843,-0.0376773210903
ACH-000846,0.035935313687900004
ACH-000847,0.19781426153700002
ACH-000848,-0.0549125509152
ACH-000849,0.21413159798599998
ACH-000851,0.23736071733000003
ACH-000855,0.31520981548300003
ACH-000856,0.117828458589
ACH-000858,0.299297610863
ACH-000859,-0.182124903801
ACH-000861,0.12867109152200001
ACH-000862,0.10797765365499999
ACH-000865,0.128466788596
ACH-000866,0.15661981277
ACH-000867,0.158152084693
ACH-000869,0.215125935342
ACH-000872,0.12171647230699999
ACH-000873,0.07682010861239999
ACH-000876,0.249338673382
ACH-000878,0.442155528029
ACH-000880,0.104770112981
ACH-000881,0.159693587735
ACH-000882,0.17558721169
ACH-000884,0.120376956667
ACH-000885,0.17477213886100001
ACH-000887,0.123450558421
ACH-000888,0.128731504977
ACH-000889,0.176194944641
ACH-000890,0.138141778147
ACH-000896,0.0573900332601
ACH-000898,0.15010812788699998
ACH-000900,0.17817791639299999
ACH-000901,0.114624709538
ACH-000905,0.19057013875999998
ACH-000906,0.028309732719200002
ACH-000907,0.46682948746299996
ACH-000910,0.13229978933
ACH-000911,0.154087298316
ACH-000912,0.0182278839173
ACH-000913,0.233334643657
ACH-000915,0.095539094475
ACH-000916,0.110251932163
ACH-000917,-0.0220391051267
ACH-000921,0.24671250408000003
ACH-000924,0.194143493352
ACH-000926,0.0852038149846
ACH-000928,0.359539903883
ACH-000929,0.330294215298
ACH-000932,0.0953934320111
ACH-000935,0.133428678237
ACH-000936,0.09687930630689999
ACH-000937,0.19573087393599997
ACH-000938,0.167453082329
ACH-000939,-0.0605200476957
ACH-000941,-0.022522967111599998
ACH-000943,0.18193231191300002
ACH-000946,0.12250308402799999
ACH-000947,0.144280851616
ACH-000948,0.180271496167
ACH-000950,-0.04260711824630001
ACH-000953,0.173608056657
ACH-000957,0.0907345471298
ACH-000958,-0.012671354603500001
ACH-000960,0.0580507257274
ACH-000963,0.34172608811399996
ACH-000968,0.108594760443
ACH-000969,0.0207604629872
ACH-000973,0.120456063795
ACH-000974,0.157499038198
ACH-000975,0.183145653389
ACH-000976,0.134311845816
ACH-000978,0.18686220785399998
ACH-000980,0.07857268155899999
ACH-000984,0.21151541232700002
ACH-000986,0.115155952708
ACH-000988,0.12372151490999998
ACH-000993,0.282244592922
ACH-000994,0.344937833979
ACH-000996,0.0235508982037
ACH-001001,0.156012958903
ACH-001020,0.221261047974
ACH-001028,0.12939876818600002
ACH-001031,0.314447036619
ACH-001038,0.103811011249
ACH-001048,0.166725825677
ACH-001050,0.179597050497
ACH-001053,0.238817552015
