,HNMT (3176)
ACH-000004,-0.126896809709
ACH-000007,-0.212553613904
ACH-000009,-0.225395927619
ACH-000011,-0.24755312222800002
ACH-000012,-0.089941158331
ACH-000013,-0.178288420582
ACH-000014,-0.0571782414322
ACH-000015,-0.136751568943
ACH-000017,-0.026593975901200002
ACH-000018,-0.00855231877314
ACH-000019,-0.446286982508
ACH-000021,-0.142402093415
ACH-000022,0.0476015012404
ACH-000025,-0.151000709968
ACH-000028,-0.188191467616
ACH-000030,-0.186683321415
ACH-000035,-0.18934371394299998
ACH-000036,-0.12244209669299999
ACH-000037,0.00551956016547
ACH-000039,-0.207768256585
ACH-000040,-0.12363341277100001
ACH-000041,-0.168162954531
ACH-000042,-0.184824054406
ACH-000045,-0.229765480735
ACH-000047,-0.0175083164566
ACH-000052,-0.08856937513299999
ACH-000053,-0.164842843861
ACH-000054,-0.08896883866170001
ACH-000055,-0.24694301689599998
ACH-000060,-0.0524756455284
ACH-000067,-0.059601258016
ACH-000070,-0.2863948872
ACH-000075,-0.25474798846
ACH-000078,-0.290078031591
ACH-000082,-0.24212334161999996
ACH-000085,-0.321451076063
ACH-000086,-0.0745891302611
ACH-000087,-0.291319598031
ACH-000092,-0.297880377206
ACH-000095,-0.10439544615299999
ACH-000097,-0.08269334672289999
ACH-000098,-0.282324880407
ACH-000099,-0.09217648335079999
ACH-000108,-0.302107440522
ACH-000113,-0.21902943524799998
ACH-000115,-0.214247984404
ACH-000116,-0.137616754043
ACH-000118,-0.17631880340300002
ACH-000120,-0.218338893692
ACH-000123,-0.162558115819
ACH-000127,-0.165630805832
ACH-000128,-0.311371132858
ACH-000132,-0.354292621841
ACH-000133,-0.27987399807700003
ACH-000137,-0.156043644937
ACH-000138,-0.288424796192
ACH-000142,-0.035806624353400006
ACH-000143,-0.20791870054499997
ACH-000146,-0.319972944635
ACH-000148,-0.025191151534599998
ACH-000150,0.015299272921200001
ACH-000152,-0.293488912179
ACH-000153,-0.262066078077
ACH-000159,-0.140866219973
ACH-000160,-0.22858993350900003
ACH-000163,-0.0454971679246
ACH-000167,-0.09722157167069999
ACH-000168,-0.228997628414
ACH-000169,-0.0256187435591
ACH-000178,-0.042078530234599995
ACH-000182,-0.0905189779611
ACH-000183,0.039859860681300006
ACH-000188,0.0181421286188
ACH-000189,-0.198910238861
ACH-000190,-0.190529388034
ACH-000198,-0.217868042304
ACH-000204,-0.343229271142
ACH-000206,-0.013206379252599999
ACH-000207,-0.007236989497279999
ACH-000211,-0.26499741939300003
ACH-000215,-0.09215709373139999
ACH-000221,-0.15046647772299998
ACH-000222,-0.38529080911700003
ACH-000223,-0.288113768496
ACH-000226,-0.238351032942
ACH-000227,-0.107912341728
ACH-000228,-0.111143788943
ACH-000231,-0.138841792278
ACH-000232,-0.125014474415
ACH-000233,0.0932801793574
ACH-000234,-0.338651951904
ACH-000235,-0.17915659089299998
ACH-000237,-0.138771072455
ACH-000238,-0.139657340514
ACH-000243,-0.313000288204
ACH-000244,-0.29686257715799996
ACH-000246,-0.131137031851
ACH-000248,-0.29078471172
ACH-000250,-0.0970620193468
ACH-000251,-0.433873257129
ACH-000253,-0.193445797208
ACH-000255,-0.227839883504
ACH-000256,-0.114311701935
ACH-000257,0.282828041356
ACH-000258,-0.337767789159
ACH-000259,-0.197103910643
ACH-000260,-0.178924948149
ACH-000261,-0.0983512031752
ACH-000262,-0.21094413708299997
ACH-000263,0.252169315553
ACH-000264,-0.14904762976
ACH-000265,-0.310301579436
ACH-000266,-0.245143939453
ACH-000272,-0.09042579608719999
ACH-000273,-0.160078776505
ACH-000274,-0.12298159574300001
ACH-000277,-0.28720335936700003
ACH-000278,0.0481732249643
ACH-000279,-0.256592629193
ACH-000280,0.14881785707
ACH-000281,-0.407116907339
ACH-000288,-0.208054323267
ACH-000291,-0.202619003054
ACH-000293,-0.145176705165
ACH-000294,-0.029531105589200003
ACH-000295,-0.16963870098099998
ACH-000296,-0.00038086114651099997
ACH-000302,-0.191357730766
ACH-000304,-0.34255607006
ACH-000307,-0.23088203380199998
ACH-000308,-0.09992082595389999
ACH-000310,-0.302708346297
ACH-000311,-0.34600595272100004
ACH-000312,-0.24916826746999998
ACH-000315,-0.0679198523644
ACH-000316,-0.0143783693753
ACH-000317,-0.257073967854
ACH-000318,-0.241918598685
ACH-000319,-0.19201139749
ACH-000320,-0.6023121933569999
ACH-000322,-0.288722055885
ACH-000323,-0.212581529408
ACH-000324,-0.32532092193100004
ACH-000329,-0.133927778708
ACH-000330,0.0332566860336
ACH-000331,-0.22487058152800002
ACH-000332,-0.142454185801
ACH-000334,0.172795265677
ACH-000335,-0.195236088605
ACH-000336,0.10191873318
ACH-000337,-0.20235373655000002
ACH-000339,-0.149065778522
ACH-000341,0.0339827838032
ACH-000348,-0.291252521771
ACH-000350,-0.137413069991
ACH-000352,-0.133256483867
ACH-000356,-0.13758357704500002
ACH-000361,-0.227213916629
ACH-000362,-0.17940878083700001
ACH-000363,-0.118817628096
ACH-000364,-0.0547324992902
ACH-000365,-0.14756868374600002
ACH-000366,-0.100416163143
ACH-000368,-0.21654696358699999
ACH-000374,-0.341435653782
ACH-000375,-0.288236874924
ACH-000376,-0.196168625229
ACH-000381,-0.223146193208
ACH-000383,-0.09185850549720001
ACH-000387,-0.299196029062
ACH-000389,-0.09950388959510001
ACH-000390,-0.150325541702
ACH-000393,-0.21882195581099997
ACH-000395,0.0685174853395
ACH-000397,-0.258865094103
ACH-000401,0.0857294456144
ACH-000402,0.21260755055799999
ACH-000403,-0.0570343382646
ACH-000404,-0.337965719932
ACH-000406,-0.214666554981
ACH-000407,-0.025570251304900003
ACH-000408,-0.230476440002
ACH-000410,-0.168916969054
ACH-000411,-0.282417647893
ACH-000414,-0.25690676028299997
ACH-000415,-0.0780853405465
ACH-000416,-0.114623688715
ACH-000420,0.0340593955031
ACH-000421,-0.0202845248644
ACH-000424,-0.22710057507
ACH-000425,-0.182891586912
ACH-000426,0.262876814769
ACH-000427,0.04193263497369999
ACH-000433,-0.11723034325
ACH-000436,-0.19538282637200002
ACH-000444,-0.100948999967
ACH-000445,-0.15044313608100002
ACH-000448,-0.043970482523300006
ACH-000450,0.09064525453819999
ACH-000452,-0.13429229030099998
ACH-000454,-0.125029219995
ACH-000458,-0.119879135982
ACH-000459,0.21109014425900002
ACH-000460,-0.274205899305
ACH-000461,-0.026157236008599996
ACH-000463,-0.312031411124
ACH-000464,0.227044485532
ACH-000466,-0.30011066981199996
ACH-000467,-0.0850060695345
ACH-000468,0.0015585102908800001
ACH-000469,-0.18729862577999998
ACH-000470,-0.071727117354
ACH-000471,-0.141849433157
ACH-000472,-0.209975193534
ACH-000473,-0.0538058742719
ACH-000475,-0.105584764694
ACH-000476,-0.24323942966499998
ACH-000477,-0.110282966479
ACH-000480,-0.027025834366
ACH-000481,-0.0465227891313
ACH-000483,-0.19982048727200002
ACH-000484,-0.220320019388
ACH-000485,-0.375121211128
ACH-000486,-0.264147111044
ACH-000487,-0.0906616462382
ACH-000488,-0.0817530538913
ACH-000490,-0.139959013465
ACH-000491,-0.0358082759916
ACH-000495,-0.152228342984
ACH-000496,-0.346308490327
ACH-000499,-0.13530047857000002
ACH-000500,-0.033487178122299996
ACH-000502,-0.138524864591
ACH-000503,0.117331705102
ACH-000505,-0.170351372523
ACH-000507,-0.0409630383209
ACH-000510,-0.333248399618
ACH-000511,-0.212927168143
ACH-000512,-0.045125454298900004
ACH-000516,-0.217074320671
ACH-000517,-0.187591353765
ACH-000518,0.0596390641835
ACH-000520,-0.0996991956636
ACH-000521,-0.46487599942
ACH-000522,-0.184851654848
ACH-000524,-0.045327118896399995
ACH-000527,-0.153743816453
ACH-000528,-0.187386930554
ACH-000537,-0.29333465782400003
ACH-000541,-0.093684386765
ACH-000542,-0.275724678156
ACH-000544,-0.254364555127
ACH-000545,-0.27858837524
ACH-000547,0.11751032373199999
ACH-000548,-0.207255385691
ACH-000549,-0.160055292143
ACH-000550,-0.10727415509600001
ACH-000552,-0.135562475964
ACH-000556,-0.08959740705769999
ACH-000557,-0.159971413047
ACH-000570,-0.17388734084899998
ACH-000571,-0.045237513192499995
ACH-000573,-0.17836849251400003
ACH-000576,-0.189018230447
ACH-000580,-0.14429844989600002
ACH-000584,-0.175448387618
ACH-000585,-0.03680537716230001
ACH-000588,-0.098037878615
ACH-000589,-0.172130900637
ACH-000591,-0.245896168006
ACH-000593,-0.173652584605
ACH-000600,0.0297767940767
ACH-000601,-0.25988099397
ACH-000604,-0.367223537416
ACH-000605,-0.35956232099200003
ACH-000606,-0.207989338229
ACH-000608,-0.07314384068030001
ACH-000614,-0.046954893857
ACH-000616,-0.10412905179700001
ACH-000618,-0.13069981304300002
ACH-000619,-0.119700923654
ACH-000620,-0.0922472344728
ACH-000621,-0.039281637020199996
ACH-000622,-0.257947496015
ACH-000623,-0.18717995878899998
ACH-000624,-0.13633521371500001
ACH-000627,-0.147160561124
ACH-000630,-0.163615366178
ACH-000632,-0.17665720136500002
ACH-000633,-0.11570253483100001
ACH-000637,-0.206825466629
ACH-000638,-0.08373599324110001
ACH-000646,-0.257521830372
ACH-000647,-0.162787243735
ACH-000648,-0.22198915269400002
ACH-000649,-0.250719512134
ACH-000651,-0.211657994784
ACH-000652,-0.163259252011
ACH-000653,-0.112509489408
ACH-000657,-0.100418250608
ACH-000658,-0.0155338001254
ACH-000661,-0.212108458608
ACH-000662,0.111913522007
ACH-000663,-0.333789069093
ACH-000665,-0.129070718137
ACH-000671,-0.09323434747430001
ACH-000673,-0.071957073724
ACH-000676,-0.324623340794
ACH-000677,-0.243886193302
ACH-000681,-0.359967396551
ACH-000682,-0.12202871339299999
ACH-000683,-0.29375538758999997
ACH-000684,-0.30515109688299996
ACH-000688,-0.158586918936
ACH-000693,-0.174864041627
ACH-000694,-0.176247243396
ACH-000695,-0.0639935342484
ACH-000696,-0.244958523254
ACH-000697,-0.00833359664978
ACH-000699,-0.143826356268
ACH-000701,-0.17530407322799998
ACH-000706,-0.200682492525
