,ACO1 (48)
ACH-000004,0.284430629845
ACH-000007,-0.0291764569893
ACH-000009,-0.187701832785
ACH-000011,0.11678497343800001
ACH-000012,0.0645134819781
ACH-000013,0.101469587535
ACH-000014,0.199755520825
ACH-000015,0.0999131622047
ACH-000017,0.144514522624
ACH-000018,-0.185974938084
ACH-000019,0.31686245343499997
ACH-000021,0.04601878674930001
ACH-000022,0.078850040836
ACH-000025,-0.14984459344599999
ACH-000028,0.308057776622
ACH-000030,0.0167518427392
ACH-000035,0.059269807095599994
ACH-000036,0.009522873997549999
ACH-000037,-0.0538913736524
ACH-000039,0.211375457291
ACH-000040,0.16171572404200002
ACH-000041,-0.0047142995356200005
ACH-000042,0.0140521924653
ACH-000045,0.291037307889
ACH-000047,0.181269912068
ACH-000052,0.246338691451
ACH-000053,0.25700969881700003
ACH-000054,0.0111396990359
ACH-000055,0.374078799085
ACH-000060,0.225976686757
ACH-000067,0.035893050149599995
ACH-000070,0.093541223736
ACH-000075,0.056350237713000004
ACH-000078,0.0311807458565
ACH-000082,0.115927549834
ACH-000085,0.239290923355
ACH-000086,0.124753316444
ACH-000087,0.00680791619789
ACH-000092,-0.0042824614450699995
ACH-000095,0.109363944498
ACH-000097,0.209691022028
ACH-000098,0.09330302383960001
ACH-000099,0.105120951866
ACH-000108,0.20333057153
ACH-000113,0.0651549308906
ACH-000115,0.143020559933
ACH-000116,0.16874348516100002
ACH-000118,-0.0417930450273
ACH-000120,0.0333877951768
ACH-000123,0.0608463085779
ACH-000127,0.06637147854280001
ACH-000128,0.147598275707
ACH-000132,0.0490544193486
ACH-000133,-0.0630171367298
ACH-000137,0.34960018018
ACH-000138,-0.00319369862263
ACH-000142,0.022360499190599997
ACH-000143,-0.159638703711
ACH-000146,0.0898296721353
ACH-000148,-0.062288688715699994
ACH-000150,0.122405950054
ACH-000152,0.22392214991999998
ACH-000153,0.386486441865
ACH-000159,0.161777609884
ACH-000160,0.214289320515
ACH-000163,0.189283659159
ACH-000167,0.11458247225899999
ACH-000168,0.289375952907
ACH-000169,0.09677157346110002
ACH-000178,0.21219242610800002
ACH-000182,0.0375853501645
ACH-000183,0.172533585258
ACH-000188,0.0617859952787
ACH-000189,0.174776483816
ACH-000190,0.261883602579
ACH-000198,0.124503211814
ACH-000204,0.108810393459
ACH-000206,0.33638415027900004
ACH-000207,0.023577398012799997
ACH-000211,0.0954956864343
ACH-000215,0.244656017685
ACH-000221,0.13863077918400002
ACH-000222,-0.009971590193889998
ACH-000223,0.291793090222
ACH-000226,0.16797625688700002
ACH-000227,-0.222625591354
ACH-000228,0.0233791472164
ACH-000231,0.09809224089
ACH-000232,0.185778208942
ACH-000233,0.0502419318349
ACH-000234,0.041953024387800006
ACH-000235,0.0642921900682
ACH-000237,0.0770497935982
ACH-000238,0.00444837328539
ACH-000243,0.0629236778269
ACH-000244,0.5187037738310001
