,FSCN2 (25794)
ACH-000421,-0.252972498136
ACH-000424,-0.364243701553
ACH-000425,-0.187106575528
ACH-000426,-0.201680335938
ACH-000427,-0.49402575591799996
ACH-000433,-0.326100718766
ACH-000436,-0.339376200764
ACH-000444,-0.109658608451
ACH-000445,-0.32886753032099997
ACH-000448,-0.198535317802
ACH-000450,-0.334151759212
ACH-000452,-0.205175788499
ACH-000454,-0.163968225414
ACH-000458,-0.398254851289
ACH-000459,-0.496170213422
ACH-000460,-0.24146235873100003
ACH-000461,-0.154169882261
ACH-000463,-0.231876555297
ACH-000464,-0.0886780013751
ACH-000466,-0.641217564098
ACH-000467,-0.350727795256
ACH-000468,-0.167729529693
ACH-000469,-0.46420036328599995
ACH-000470,-0.392094330872
ACH-000471,-0.38930185161200004
ACH-000472,-0.403102801984
ACH-000473,-0.529452013889
ACH-000475,-0.417763765267
ACH-000476,-0.44035356438999995
ACH-000477,-0.144391467606
ACH-000480,-0.41984905124
ACH-000481,-0.214644452954
ACH-000483,-0.338050143708
ACH-000484,-0.508260708348
ACH-000485,-0.22738660731199997
ACH-000486,-0.137091176468
ACH-000487,-0.263349520081
ACH-000488,-0.411781807383
ACH-000490,-0.141008761271
ACH-000491,-0.21744483149500002
ACH-000495,-0.324987876959
ACH-000496,-0.28125363501999995
ACH-000499,-0.368663271716
ACH-000500,-0.237686773739
ACH-000502,-0.37657988937799997
ACH-000503,-0.565034122729
ACH-000505,-0.165525178076
ACH-000507,-0.32833213565200003
ACH-000510,-0.324611369689
ACH-000511,-0.166372694067
ACH-000512,-0.46913076763899997
ACH-000516,-0.325469421452
ACH-000517,-0.263855240459
ACH-000518,-0.291181532521
ACH-000520,-0.41744794488700004
ACH-000521,-0.707850562561
ACH-000522,-0.21803769664099998
ACH-000524,-0.302007537448
ACH-000527,-0.281125627614
ACH-000528,-0.181733246689
ACH-000537,-0.25532090411999997
ACH-000541,-0.0585265601707
ACH-000542,-0.369474945731
ACH-000544,-0.368198060212
ACH-000545,-0.201561652784
ACH-000547,-0.388246828657
ACH-000548,-0.27893694858600004
ACH-000549,-0.21488807074299998
ACH-000550,-0.288627086171
ACH-000552,-0.182014429937
ACH-000556,-0.43303248565700003
ACH-000557,-0.376974579542
ACH-000570,-0.348152284946
ACH-000571,-0.454107866194
ACH-000573,-0.24693473562399998
ACH-000576,-0.356156281112
ACH-000580,-0.33195215059
ACH-000584,-0.33258137161999995
ACH-000585,-0.21476029585499998
ACH-000588,-0.24748858656
ACH-000589,-0.469910505129
ACH-000591,-0.29911726761199997
ACH-000593,-0.311666137748
ACH-000600,-0.43879017951099997
ACH-000601,-0.360787338465
ACH-000604,-0.491450866487
ACH-000605,0.014359950763100001
ACH-000606,-0.29001540918499996
ACH-000608,-0.319317309771
ACH-000614,-0.00463561897065
ACH-000616,-0.414201229816
ACH-000618,-0.345282651799
ACH-000619,-0.5535613967
ACH-000620,-0.239638104041
ACH-000621,-0.442539461478
ACH-000622,-0.287417222463
ACH-000623,-0.46308318393299996
ACH-000624,-0.428264003195
ACH-000627,-0.151662494703
ACH-000630,-0.298547488471
ACH-000632,-0.287808703807
ACH-000633,-0.544052181387
ACH-000637,-0.239971181887
ACH-000638,-0.23162007724599998
ACH-000646,-0.276154125855
ACH-000647,-0.35492665499
ACH-000648,-0.333364039467
ACH-000649,-0.41594987229999997
ACH-000651,-0.194870074379
ACH-000652,-0.239002780011
ACH-000653,-0.228857008305
ACH-000657,-0.37926259282799996
ACH-000658,-0.377497720709
ACH-000661,-0.382874676766
ACH-000662,-0.590238362064
ACH-000663,-0.42232649284199997
ACH-000665,-0.236660228095
ACH-000671,-0.159954511104
ACH-000673,-0.434037665513
ACH-000676,-0.35794203942599995
ACH-000677,-0.164331225011
ACH-000681,-0.266175122358
ACH-000682,-0.299642170191
ACH-000683,-0.178673928294
ACH-000684,-0.24524521705699998
ACH-000688,-0.240469018526
ACH-000693,-0.32858601311200003
ACH-000694,-0.342560463376
ACH-000695,-0.115508116929
ACH-000696,-0.187276286577
ACH-000697,-0.11946260029000001
ACH-000699,-0.207921725087
ACH-000701,-0.511225159721
ACH-000706,-0.21394293728799998
ACH-000711,-0.41440010785099995
ACH-000713,-0.22926388819600002
ACH-000714,-0.24285349980999998
ACH-000718,-0.49046320601599996
ACH-000720,-0.361557271813
ACH-000721,-0.21178111256299997
ACH-000724,-0.554312192696
ACH-000725,-0.455465563543
ACH-000732,-0.356607016946
ACH-000734,-0.35299856994499995
ACH-000735,-0.103100661467
ACH-000736,-0.181680248722
ACH-000738,-0.18003183329999997
ACH-000746,-0.167314773092
ACH-000747,-0.261648837213
ACH-000748,-0.477099936228
ACH-000753,-0.148115511373
ACH-000756,-0.395020534404
ACH-000757,-0.0807923730783
ACH-000758,-0.272217491736
ACH-000760,-0.511577620647
ACH-000763,0.110949959805
ACH-000764,-0.14996132311899998
ACH-000765,-0.484820709306
ACH-000766,-0.42723290017899995
ACH-000767,-0.21942224264600002
ACH-000768,-0.272479662462
ACH-000769,-0.176578769896
ACH-000770,-0.293049176934
ACH-000771,-0.425145734363
ACH-000773,-0.36832033574199996
ACH-000776,-0.44692558447400005
ACH-000777,-0.403423270365
ACH-000778,-0.06696751542309999
ACH-000781,-0.21008676734499998
ACH-000782,-0.23813381575599998
ACH-000783,-0.36579659470299997
ACH-000784,-0.32312255936900003
ACH-000785,-0.203085061028
ACH-000787,-0.177267922564
ACH-000788,-0.20155495604499998
ACH-000791,-0.318825833811
ACH-000792,-0.304286886454
ACH-000794,-0.34780238425899995
ACH-000796,-0.36154296201700004
ACH-000799,-0.214582340065
ACH-000800,-0.10879696421499999
ACH-000802,-0.231778768205
ACH-000804,-0.21955203767200002
ACH-000805,-0.464837104612
ACH-000809,-0.271827559384
ACH-000810,-0.470616068006
ACH-000811,-0.43347735354500005
ACH-000817,-0.32365171716999996
ACH-000819,-0.396908049186
ACH-000820,-0.00814412685214
ACH-000821,-0.218084441594
ACH-000822,-0.276583477846
ACH-000823,-0.144861026254
ACH-000824,-0.39294713037600004
ACH-000827,-0.21721380322099998
ACH-000829,-0.19350471455499998
ACH-000831,-0.390926836284
ACH-000832,-0.42704263928099995
ACH-000833,-0.397671444951
ACH-000834,-0.233464791051
ACH-000835,-0.17836617695
ACH-000836,-0.344485011599
ACH-000837,-0.09225549696839999
ACH-000838,-0.184739307612
ACH-000839,-0.24219505374000003
ACH-000840,-0.0946494488919
ACH-000841,-0.269845746695
ACH-000843,-0.226253179614
ACH-000846,-0.601705640402
ACH-000847,-0.263165943199
ACH-000848,-0.34605868863899997
ACH-000849,-0.31397388538800003
ACH-000851,-0.114909200804
ACH-000855,-0.271185957305
ACH-000856,-0.208672658207
ACH-000858,-0.258284539093
ACH-000859,-0.22175943158199998
ACH-000861,-0.0877756525372
ACH-000862,-0.230137531421
ACH-000865,-0.340186544295
ACH-000866,-0.303946951295
ACH-000867,-0.309465130342
ACH-000869,-0.265408846547
ACH-000872,-0.43335860533500004
ACH-000873,-0.280352616875
ACH-000876,-0.231895922194
ACH-000878,-0.127869393622
ACH-000880,-0.343046090146
ACH-000881,-0.23655228269200002
ACH-000882,-0.369859949775
ACH-000884,-0.29171542669
ACH-000885,-0.312736338914
ACH-000887,-0.262408549464
ACH-000888,-0.322631690523
ACH-000889,-0.26842590116099996
ACH-000890,-0.157893464683
ACH-000896,-0.185144768593
ACH-000898,-0.236140166955
ACH-000900,-0.36409875725199997
ACH-000901,-0.263306910289
ACH-000905,-0.420678386345
ACH-000906,-0.299456172128
ACH-000907,-0.320336376653
ACH-000910,-0.264212142718
ACH-000911,-0.208829978086
ACH-000912,-0.333495062297
ACH-000913,-0.34380464482699996
ACH-000915,-0.0662223338539
ACH-000916,-0.270865185972
ACH-000917,-0.0828092572992
ACH-000921,-0.253691067115
ACH-000924,-0.358888892161
ACH-000926,-0.269902896041
ACH-000928,-0.436215582649
ACH-000929,-0.28838126298300004
ACH-000932,-0.219512832549
ACH-000935,-0.206051260654
ACH-000936,-0.31423395833900003
ACH-000937,-0.418659624581
ACH-000938,-0.187326169078
ACH-000939,-0.538201270973
ACH-000941,-0.08673364897510001
ACH-000943,-0.25353478801999996
ACH-000946,-0.334721873816
ACH-000947,-0.309258423554
ACH-000948,-0.270970794488
ACH-000950,-0.19860310477600002
ACH-000953,-0.501206458129
ACH-000957,-0.13568461512399999
ACH-000958,-0.261520041328
ACH-000960,-0.268151889595
ACH-000963,-1.0277291856100002
ACH-000968,-0.0549753591134
ACH-000969,-0.12395933081800001
ACH-000973,-0.370994963305
ACH-000974,-0.281242796703
ACH-000975,-0.364689453656
ACH-000976,-0.340154586164
ACH-000978,-0.37789871208899994
ACH-000980,-0.24099784134100002
ACH-000984,-0.200083497264
ACH-000986,-0.293340403231
ACH-000988,-0.44559524764499997
ACH-000993,-0.40527440798299996
ACH-000994,-0.30154767665300003
ACH-000996,-0.259745946484
ACH-001001,-0.45216569995300004
ACH-001020,-0.228115926722
ACH-001028,-0.280826211842
ACH-001031,-0.19993508567899998
ACH-001038,-0.305938043708
ACH-001048,-0.28270794356
ACH-001050,-0.423794976857
ACH-001053,-0.10076831728499999
ACH-001054,-0.494816476522
ACH-001061,-0.14912602124000002
ACH-001067,-0.322802506476
ACH-001075,-0.230007147113
ACH-001096,-0.7077084097949999
ACH-001128,-0.47207380817500005
ACH-001134,-0.287293665618
ACH-001151,-0.381124363094
ACH-001163,-0.333201346934
ACH-001164,-0.425908866679
ACH-001173,-0.251966593121
ACH-001183,-0.33681040843099996
ACH-001184,-0.18523000475
ACH-001190,-0.20184811680599998
ACH-001192,-0.106087904367
ACH-001193,-0.016946138229
ACH-001196,-0.20028028736099998
ACH-001197,-0.279780347157
ACH-001205,-0.329385435698
ACH-001211,-0.35167643467799997
ACH-001212,-0.425564635918
ACH-001228,-0.5652328803610001
ACH-001232,-0.421418282766
ACH-001239,-0.144233343008
ACH-001274,-0.281911480691
ACH-001275,-0.238159100832
ACH-001277,-0.482344062046
ACH-001278,-0.175618764798
ACH-001280,-0.413243989407
ACH-001283,-0.38910862732100004
ACH-001289,-0.194002047475
ACH-001295,-0.445932172135
ACH-001300,-0.139891776306
ACH-001301,-0.449335332993
ACH-001302,-0.613657994055
ACH-001303,-0.5195161573899999
ACH-001306,-0.27361861605
ACH-001318,-0.239862316301
ACH-001322,-0.31709313409699996
ACH-001328,-0.335993696642
ACH-001332,-0.346815466929
ACH-001333,-0.502525580115
ACH-001336,-0.329870909893
ACH-001340,-0.264914420421
ACH-001346,-0.21484136146699997
ACH-001353,-0.288678793146
ACH-001354,-0.221546200731
ACH-001367,-0.408729216511
ACH-001368,-0.281381938458
ACH-001374,-0.568192876038
ACH-001375,-0.379563997112
ACH-001377,-0.333286749996
ACH-001380,-0.325931117297
ACH-001391,-0.144257985522
ACH-001407,-0.14308602915899998
ACH-001408,-0.45595021503600003
ACH-001413,-0.25976449166
ACH-001430,-0.127005173681
ACH-001431,-0.420500372306
ACH-001450,-0.141675947105
ACH-001496,-0.394597783125
ACH-001500,-0.374892044797
ACH-001521,-0.070816439917
ACH-001523,-0.446557466992
ACH-001532,-0.40236263498
ACH-001536,-0.291379537573
ACH-001550,-0.35943765455399995
ACH-001552,-0.10315645696900001
ACH-001554,-0.231764463469
ACH-001645,-0.37179293110600004
ACH-001654,-0.471869941029
ACH-001715,-0.314302985007
ACH-001735,-0.37178414643799995
ACH-001736,-0.36116564228299997
ACH-001737,-0.287190367501
ACH-001740,-0.20838948359700002
ACH-001745,-0.200748633307
ACH-001750,-0.285264907137
ACH-001765,-0.23863256671900002
ACH-001956,-0.144300740511
ACH-001957,-0.340369876332
