,GEMIN5 (25929)
ACH-000004,-1.51536143948
ACH-000007,-1.51799088379
ACH-000009,-1.6419771863400001
ACH-000011,-1.69107157051
ACH-000012,-1.4203449892700002
ACH-000013,-1.78476212602
ACH-000014,-1.5658996613
ACH-000015,-1.6889720730899997
ACH-000017,-1.73766373965
ACH-000018,-1.44553874955
ACH-000019,-1.60546318113
ACH-000021,-1.2705012232600001
ACH-000022,-1.5892054551600001
ACH-000025,-1.6765314683
ACH-000028,-1.5831401591799998
ACH-000030,-1.4386799443599998
ACH-000035,-1.5742428913
ACH-000036,-1.49174922243
ACH-000037,-1.65892510066
ACH-000039,-1.78107588033
ACH-000040,-1.75902680727
ACH-000041,-1.53058217197
ACH-000042,-1.59854359026
ACH-000045,-1.55867855349
ACH-000047,-1.65808707405
ACH-000052,-1.66904814105
ACH-000053,-1.40470569023
ACH-000054,-1.5245489557499998
ACH-000055,-1.48310961318
ACH-000060,-1.66653642603
ACH-000067,-1.3180470824
ACH-000070,-1.5062764504799997
ACH-000075,-1.22310524974
ACH-000078,-1.7395810037900001
ACH-000082,-1.7502222882499998
ACH-000085,-1.77359621225
ACH-000086,-1.5151027208
ACH-000087,-1.6051943511200002
ACH-000092,-1.45574237794
ACH-000095,-1.66238720301
ACH-000097,-1.6652164579100002
ACH-000098,-1.4223609877599999
ACH-000099,-1.4498959359299999
ACH-000108,-1.7135151446799999
ACH-000113,-1.6743588452200002
ACH-000115,-2.1463425952
ACH-000116,-1.78603972789
ACH-000118,-1.55446139054
ACH-000120,-1.54695506894
ACH-000123,-1.61229904472
ACH-000127,-1.54098090295
ACH-000128,-1.4167286629299998
ACH-000132,-1.3997890898899998
ACH-000133,-1.56183889396
ACH-000137,-1.6580764484000001
ACH-000138,-1.68639173395
ACH-000142,-1.51345830754
ACH-000143,-1.50202045192
ACH-000146,-1.9231898355300001
ACH-000148,-1.7275897088699999
ACH-000150,-1.4191701713
ACH-000152,-1.19157911344
ACH-000153,-1.2905553843100002
ACH-000159,-1.4808200112
ACH-000160,-1.63802859867
ACH-000163,-1.75161474465
ACH-000167,-2.09437193342
ACH-000168,-1.39254712885
ACH-000169,-1.3622306945700002
ACH-000178,-1.3371606097700002
ACH-000182,-1.64798071597
ACH-000183,-1.2847393341700002
ACH-000188,-1.3633089954799997
ACH-000189,-1.32139820665
ACH-000190,-1.5191501824200002
ACH-000198,-1.32623816395
ACH-000204,-1.68092805813
ACH-000206,-1.28791106381
ACH-000207,-1.92205104558
ACH-000211,-1.48169165331
ACH-000215,-1.5335881825
ACH-000221,-1.58782210334
ACH-000222,-1.7415099572200001
ACH-000223,-1.4833865945299998
ACH-000226,-1.3445402574599998
ACH-000227,-0.636865355315
ACH-000228,-1.6210952167800001
ACH-000231,-1.2414458534700001
ACH-000232,-1.5526533879299997
ACH-000233,-1.5307697121000001
ACH-000234,-1.58685700601
ACH-000235,-1.71066578044
ACH-000237,-1.8338530471
ACH-000238,-1.5010821887999999
ACH-000243,-1.8265631858099998
ACH-000244,-1.18994373001
ACH-000246,-1.25127469542
ACH-000248,-1.21368942466
ACH-000250,-1.52059585438
ACH-000251,-1.7773628421599998
ACH-000253,-1.76176340063
ACH-000255,-1.48448547352
ACH-000256,-1.7291754756599997
ACH-000257,-1.64470241961
ACH-000258,-1.45130590521
ACH-000259,-1.6375056867700002
ACH-000260,-1.6517843103799998
ACH-000261,-1.64560575998
ACH-000262,-1.25179770125
ACH-000263,-1.28216592818
ACH-000264,-1.36024477599
ACH-000265,-1.50933080594
ACH-000266,-1.82324314689
ACH-000272,-1.22768428646
ACH-000273,-1.46162578164
ACH-000274,-1.68044722669
ACH-000277,-1.6931733015200001
ACH-000278,-1.7795769832
ACH-000279,-1.5519347167500002
ACH-000280,-1.5092530717100001
ACH-000281,-1.5302676052700002
ACH-000288,-1.26426177026
ACH-000291,-1.77163328947
ACH-000293,-1.71665665224
ACH-000294,-1.94882556972
ACH-000295,-1.4732615690000002
ACH-000296,-1.78700401275
ACH-000302,-1.80966632118
ACH-000304,-2.04802696996
ACH-000307,-1.50014063195
ACH-000308,-1.53991072644
ACH-000310,-0.981008111893
ACH-000311,-1.62640293653
ACH-000312,-1.6489631067200001
ACH-000315,-1.4644255292100001
ACH-000316,-1.63228360231
ACH-000317,-1.23510147561
ACH-000318,-1.81546538227
ACH-000319,-1.68810157701
ACH-000320,-1.3618116991799998
ACH-000322,-1.5731707491799998
ACH-000323,-1.23091621875
ACH-000324,-1.4980597878400002
ACH-000329,-1.53103651111
ACH-000330,-1.77623258665
ACH-000331,-1.5026546337399997
ACH-000332,-1.6158646498500002
ACH-000334,-2.2187046059999997
ACH-000335,-1.63081434977
ACH-000336,-1.5980971990700001
ACH-000337,-2.22044838979
ACH-000339,-1.61760437174
ACH-000341,-1.5084246767299998
ACH-000348,-1.5860442623500002
ACH-000350,-2.0451404895099996
ACH-000352,-1.7640904578
ACH-000356,-1.48011566574
ACH-000361,-1.6203419587
ACH-000362,-1.6537770567200003
ACH-000363,-1.51279262962
ACH-000364,-1.58546979695
ACH-000365,-1.32841935549
ACH-000366,-1.6159905369299998
ACH-000368,-1.7323143936900003
ACH-000374,-1.1759640798
ACH-000375,-1.5847951039100001
ACH-000376,-1.38692560447
ACH-000381,-1.72882300619
ACH-000383,-1.5727119334
ACH-000387,-1.70559300114
ACH-000389,-1.3970352422799999
ACH-000390,-1.7884369177500001
ACH-000393,-1.64294181255
ACH-000395,-1.34662755535
ACH-000397,-1.64231451224
ACH-000401,-1.7675360147499999
