,MYL12A (10627)
ACH-000404,0.0447740754035
ACH-000406,-0.197566067808
ACH-000407,0.048172219489900005
ACH-000408,-0.0542134795249
ACH-000410,0.00279821936438
ACH-000411,-0.343749407821
ACH-000414,-0.316977053595
ACH-000415,-0.364232621664
ACH-000416,-0.07558464476230001
ACH-000420,-0.157517051008
ACH-000421,-0.162548213546
ACH-000424,-0.230914596721
ACH-000425,-0.23261783511599998
ACH-000426,-0.33701249263300004
ACH-000427,-0.165982142877
ACH-000433,-0.354465115444
ACH-000436,-0.273814094848
ACH-000444,-0.008347052521340001
ACH-000445,-0.0162269189587
ACH-000448,-0.417036363422
ACH-000450,-0.315459880952
ACH-000452,-0.129483116059
ACH-000454,-0.249975427538
ACH-000458,-0.280620485416
ACH-000459,-0.45388800134400004
ACH-000460,-0.026129883083900005
ACH-000461,-0.345190460646
ACH-000463,-0.388585596726
ACH-000464,-0.42887632943899995
ACH-000466,-0.08655986597410001
ACH-000467,-0.474319173304
ACH-000468,-0.204746163061
ACH-000469,0.010221195639399999
ACH-000470,-0.509982773636
ACH-000471,-0.06165313980499999
ACH-000472,-0.44527257413599997
ACH-000473,-0.111035659162
ACH-000475,-0.40206186715099995
ACH-000476,-0.17976202443199998
ACH-000477,0.04028586877069999
ACH-000480,-0.10676856857599999
ACH-000481,-0.183678971177
ACH-000483,-0.185254733796
ACH-000484,-0.260153965025
ACH-000485,-0.47991549576000003
ACH-000486,-0.00921947542571
ACH-000487,-0.0547836008517
ACH-000488,-0.228958935488
ACH-000490,-0.333679676981
ACH-000491,-0.115685992434
ACH-000495,-0.37905311126900004
ACH-000496,-0.280889061959
ACH-000499,-0.143042307792
ACH-000500,-0.065244566854
ACH-000502,-0.475246638961
ACH-000503,-0.119067150753
ACH-000505,-0.297644101486
ACH-000507,-0.44977822921000005
ACH-000510,-0.17805191282699998
ACH-000511,-0.08867904061969999
ACH-000512,-0.0306696783952
ACH-000516,-0.06422488709419999
ACH-000517,-0.14316730808
ACH-000518,-0.248643983963
ACH-000520,-0.125662428706
ACH-000521,-0.0498438724253
ACH-000522,-0.324549030322
ACH-000524,0.0179491773093
ACH-000527,-0.324956600122
ACH-000528,-0.236349744849
ACH-000537,-0.89979729215
ACH-000541,-0.541337192399
ACH-000542,-0.193092994884
ACH-000544,-0.124548343245
ACH-000545,-0.237910462003
ACH-000547,-0.6311924776510001
ACH-000548,-0.39742388061399997
ACH-000549,-0.264718552325
ACH-000550,-0.48667568881800005
ACH-000552,-0.24264319011
ACH-000556,-0.257145779989
ACH-000557,-0.160954628598
ACH-000570,-0.437241018217
ACH-000571,-0.582175019954
ACH-000573,-0.504231189876
ACH-000576,-0.270039481834
ACH-000580,-0.23953069344
ACH-000584,-0.197845454365
ACH-000585,0.230353534327
ACH-000588,-0.22550012451999998
ACH-000589,-0.145193603177
ACH-000591,0.11804218521
ACH-000593,-0.238433092668
ACH-000600,-0.07320654537360001
ACH-000601,-0.18742390604400003
ACH-000604,-0.10311486467
ACH-000605,-0.029061677810000006
ACH-000606,-0.16591624785
ACH-000608,-0.041221315448699995
ACH-000614,-0.304799492576
ACH-000616,-0.281230767034
ACH-000618,-0.024536590981299997
ACH-000619,-0.000270433611605
ACH-000620,-0.41322781285800003
ACH-000621,-0.045013098784800004
ACH-000622,-0.0953876792384
ACH-000623,0.0581191348426
ACH-000624,-0.432233118435
ACH-000627,0.0382449753771
ACH-000630,-0.0542515122435
ACH-000632,-0.210778479186
ACH-000633,-0.126327737116
ACH-000637,-0.21567635803500002
ACH-000638,-0.30766830057100003
ACH-000646,-0.159282775549
ACH-000647,-0.243527145434
ACH-000648,-0.476417399554
ACH-000649,-0.17356260156199999
ACH-000651,-0.212131915869
ACH-000652,-0.16245913172
ACH-000653,-0.24002970170200003
ACH-000657,-0.0749434635553
ACH-000658,-0.367631959509
ACH-000661,-0.29262298847199997
ACH-000662,-0.49216802810500004
ACH-000663,-0.107554380017
ACH-000665,-0.23695157704599998
ACH-000671,0.034401493884
ACH-000673,-0.20004192223099998
ACH-000676,-0.265043443383
ACH-000677,-0.169219980988
ACH-000681,-0.315578673116
ACH-000682,-0.338958854787
ACH-000683,-0.391500140021
ACH-000684,-0.0534401847518
ACH-000688,-0.061905772200800006
ACH-000693,-0.244357073417
ACH-000694,-0.16326764532
ACH-000695,-0.11407216016699999
ACH-000696,-0.0551537000667
ACH-000697,-0.491780563493
ACH-000699,-0.39686376672300006
ACH-000701,-0.476542827589
ACH-000706,0.0151671301541
ACH-000711,-0.174892506706
ACH-000713,-0.166155457295
ACH-000714,-0.444596063601
ACH-000718,-0.509015146266
ACH-000720,-0.377172336436
ACH-000721,-0.21079089204
ACH-000724,-0.259587661354
ACH-000725,-0.200454071265
ACH-000732,-0.0759917983818
ACH-000734,-0.323937826976
ACH-000735,-0.240548881804
ACH-000736,-0.214297850035
ACH-000738,-0.314708744531
ACH-000746,-0.37628606571199996
ACH-000747,-0.159640502707
ACH-000748,0.0742609804099
ACH-000753,-0.040625199488199995
ACH-000756,-0.12204128345200001
ACH-000757,0.26585133472100003
ACH-000758,-0.45484648907200004
ACH-000760,-0.137000696703
ACH-000763,-0.17049572252099998
ACH-000764,-0.203576916141
ACH-000765,-0.0581895092764
ACH-000766,0.00303476813465
ACH-000767,-0.345713188943
ACH-000768,-0.047875638902699996
ACH-000769,-0.23829164566
ACH-000770,-0.274412677734
ACH-000771,-0.224888523988
ACH-000773,-0.21803852179299998
ACH-000776,-0.170669501061
ACH-000777,-0.21435804749899998
ACH-000778,-0.34921719009900004
ACH-000781,-0.251861582629
ACH-000782,-0.303008171501
ACH-000783,-0.127673106405
ACH-000784,-0.314154275887
ACH-000785,-0.33176971589800003
ACH-000787,-0.20619309192899998
ACH-000788,-0.0858979936238
ACH-000791,-0.316902936657
ACH-000792,-0.156088169364
ACH-000794,-0.192040244932
ACH-000796,-0.35990338700900004
ACH-000799,-0.33383126314399997
ACH-000800,-0.445852410189
ACH-000802,-0.568836099197
ACH-000804,-0.137675135797
ACH-000805,-0.431975688358
ACH-000809,-0.17657344574099998
ACH-000810,-0.41801060633000003
ACH-000811,-0.40949230927100005
ACH-000817,-0.28165664652899997
ACH-000819,-0.218617434029
ACH-000820,-0.18648877895799998
ACH-000821,-0.0384065470854
ACH-000822,-0.498316903457
ACH-000823,-0.251721521029
ACH-000824,-0.24420944130999997
ACH-000827,-0.329697904173
ACH-000829,-0.00127040158816
ACH-000831,-0.190858138585
ACH-000832,-0.115974804278
ACH-000833,-0.356653261135
ACH-000834,-0.233217868138
ACH-000835,-0.45044105755099995
ACH-000836,-0.21133469715999997
ACH-000837,-0.371280138299
ACH-000838,-0.252818972092
ACH-000839,-0.210264498479
ACH-000840,-0.153746255819
ACH-000841,-0.183879880565
ACH-000843,-0.18783905455699998
ACH-000846,-0.158627215363
ACH-000847,-0.0200031719418
ACH-000848,-0.207730510773
ACH-000849,-0.217461440034
ACH-000851,-0.00940988298623
ACH-000855,-0.5205148560339999
ACH-000856,0.049576358755
ACH-000858,-0.401279130541
ACH-000859,-0.17422511652699998
ACH-000861,-0.10401984962500001
ACH-000862,-0.344594832474
ACH-000865,-0.275586340945
ACH-000866,-0.360063515457
ACH-000867,-0.11914954955
ACH-000869,-0.380389943501
ACH-000872,0.0313146356979
ACH-000873,-0.19448788605599998
ACH-000876,-0.22774716409600002
ACH-000878,-0.0672419754165
ACH-000880,-0.0484586208246
ACH-000881,-0.219825118366
ACH-000882,-0.217501447205
ACH-000884,0.0749455966601
ACH-000885,-0.515178686982
ACH-000887,-0.155931637348
ACH-000888,-0.5086850593469999
ACH-000889,-0.204517124905
ACH-000890,-0.5188136732240001
ACH-000896,-0.133357763293
ACH-000898,-0.401510997418
ACH-000900,0.025974392332700002
ACH-000901,-0.180937646371
ACH-000905,-0.30723063667100003
ACH-000906,-0.301722029144
ACH-000907,-0.11812567327500001
ACH-000910,-0.306386158288
ACH-000911,-0.31283990548
ACH-000912,-0.0774967395313
ACH-000913,-0.215082080682
ACH-000915,-0.247169761836
ACH-000916,0.05806566786180001
ACH-000917,-0.177979940212
ACH-000921,-0.06672170973019999
ACH-000924,-0.275386962433
ACH-000926,-0.229066541723
ACH-000928,-0.13772080908
ACH-000929,-0.68405765451
ACH-000932,-0.276845430945
ACH-000935,-0.08514385474269999
ACH-000936,-0.19125258667300002
ACH-000937,-0.0470323224725
ACH-000938,-0.113564235776
ACH-000939,-0.22303757594300003
ACH-000941,-0.27293020896
ACH-000943,0.0365701592221
ACH-000946,-0.34825400316699995
ACH-000947,-0.152364842984
ACH-000948,-0.20119219494100002
ACH-000950,-0.35591485957099994
ACH-000953,-0.09695385394339999
ACH-000957,-0.450884254043
ACH-000958,-0.34416849035400005
ACH-000960,-0.25418332728799997
ACH-000963,-0.347711307341
ACH-000968,-0.225187721615
ACH-000969,-0.258816616972
ACH-000973,-0.13725931108699999
ACH-000974,-0.367220669846
ACH-000975,-0.047206210445300004
ACH-000976,-0.206647873713
ACH-000978,0.10564169160800001
ACH-000980,-0.375507364517
ACH-000984,-0.11656915451
ACH-000986,-0.269519793284
ACH-000988,-0.242184373499
ACH-000993,-0.36525908149400005
ACH-000994,-0.238576392779
ACH-000996,-0.24931117031999997
ACH-001001,-0.134219336227
ACH-001020,0.0767327382718
ACH-001028,-0.0528013804548
ACH-001031,-0.45695149620399994
ACH-001038,-0.388307298062
ACH-001048,-0.09078920231630001
ACH-001050,-0.251683407373
ACH-001053,-0.311938644491
ACH-001054,-0.40181111696099997
ACH-001061,-0.364330493866
ACH-001067,-0.239882382395
ACH-001075,-0.09555179241310001
ACH-001096,-0.284411330107
ACH-001128,-0.406266747549
ACH-001134,-0.379233038375
ACH-001151,-0.330146433967
ACH-001163,-0.0813757005777
ACH-001164,-0.669704603069
ACH-001173,-0.275157898369
ACH-001183,-0.250942709027
ACH-001184,-0.318290944333
ACH-001190,-0.299703269015
ACH-001192,-0.375204368939
ACH-001193,-0.51554967152
ACH-001196,-0.39226563974399997
ACH-001197,-0.211399075997
ACH-001205,-0.38353487060099994
ACH-001211,0.025953501615200002
ACH-001212,-0.152911930126
ACH-001228,-0.36606248082599996
ACH-001232,-0.0781489685485
ACH-001239,0.033455692275200004
ACH-001274,-0.239896854101
ACH-001275,0.033181269967499996
ACH-001277,-0.108008559464
ACH-001278,-0.228256555678
ACH-001280,-0.347238704539
ACH-001283,-0.415277691169
ACH-001289,-0.224815902985
ACH-001295,-0.22296879809700001
ACH-001300,-0.0676790384296
ACH-001301,-0.17400134454
ACH-001302,-0.0366488233024
ACH-001303,-0.43782530978600004
ACH-001306,-0.10374361897600001
ACH-001318,0.29437292412599997
ACH-001322,0.0511356432412
ACH-001328,-0.267410245912
ACH-001332,-0.35483378064800003
ACH-001333,-0.269311890504
ACH-001336,-0.273098575051
ACH-001340,-0.0608840463079
ACH-001346,-0.35323012204599996
ACH-001353,-0.422459732671
ACH-001354,-0.271864617263
ACH-001367,-0.35588500025700004
ACH-001368,-0.226722303359
ACH-001374,-0.577457506769
ACH-001375,-0.307225190838
ACH-001377,-0.23236156800299998
ACH-001380,-0.20412918606199998
ACH-001391,-0.21189929102699998
ACH-001407,-0.20789687959000003
ACH-001408,-0.393933246593
ACH-001413,-0.374752417329
ACH-001430,-0.183713916034
ACH-001431,0.0195289145063
ACH-001450,-0.333006285512
ACH-001496,-0.398602126984
ACH-001500,0.286686960613
ACH-001521,-0.393544667782
ACH-001523,-0.400636735103
ACH-001532,-0.270207007031
ACH-001536,-0.22093337607799998
ACH-001550,-0.34805258049000004
ACH-001552,-0.472890715185
ACH-001554,-0.28188268209600004
ACH-001645,-0.292230562623
ACH-001654,-0.19510328816
ACH-001715,-0.104535419912
ACH-001735,-0.150664067851
ACH-001736,-0.141076632122
ACH-001737,-0.20544636015700002
ACH-001740,-0.438172297921
ACH-001745,-0.43011103455399996
ACH-001750,-0.295875119763
ACH-001765,-0.399775490027
ACH-001956,-0.211063929813
ACH-001957,0.0874353880867
