,SETD1B (23067)
ACH-000182,-0.295818108031
ACH-000183,-0.504963373315
ACH-000188,-0.126829158534
ACH-000189,-0.118331908922
ACH-000190,0.0224587290012
ACH-000198,-0.6481628763399999
ACH-000204,-0.00940828905241
ACH-000206,-0.635803228176
ACH-000207,-0.139137802224
ACH-000211,-0.375899257702
ACH-000215,-0.207090992443
ACH-000221,-0.29130603411899997
ACH-000222,0.213910259921
ACH-000223,-0.023355688009900004
ACH-000226,-0.415034180586
ACH-000227,-0.78365660455
ACH-000228,-0.285299825327
ACH-000231,-0.09755679908949999
ACH-000232,-0.384793173197
ACH-000233,-0.297204192483
ACH-000234,-0.17786827998500002
ACH-000235,-0.1607476518
ACH-000237,-0.5635432714199999
ACH-000238,-0.21897347671700002
ACH-000243,-0.22871139228700002
ACH-000244,-0.536539175503
ACH-000246,-0.18091310643300001
ACH-000248,-0.119563761722
ACH-000250,-0.434852109895
ACH-000251,0.0195562165095
ACH-000253,-0.0604245612344
ACH-000255,-0.059026160590500004
ACH-000256,-0.477794156295
ACH-000257,-0.416487662093
ACH-000258,-1.1162488182899999
ACH-000259,-0.22620129642900003
ACH-000260,-0.26023054781599997
ACH-000261,-0.292016675878
ACH-000262,-0.345926609047
ACH-000263,-0.471091915381
ACH-000264,-0.34239369429399996
ACH-000265,-0.227892174437
ACH-000266,0.0459958716816
ACH-000272,-0.027012050014
ACH-000273,-0.36422956898599995
ACH-000274,-0.5817651463229999
ACH-000277,0.09258500530950001
ACH-000278,-0.32779339218000003
ACH-000279,-0.116535135948
ACH-000280,-0.363142991826
ACH-000281,-0.516266710318
ACH-000288,-0.0460016406825
ACH-000291,-0.11268823988299999
ACH-000293,-0.258827892622
ACH-000294,-0.563524987848
ACH-000295,-0.109610786723
ACH-000296,-0.39003243926700004
ACH-000302,-0.448471180509
ACH-000304,-0.468331418948
ACH-000307,-0.309173949999
ACH-000308,0.0778298200895
ACH-000310,-0.239060338552
ACH-000311,-0.11077838525900001
ACH-000312,-0.34665396776999996
ACH-000315,-0.383824198245
ACH-000316,-0.44664292075
ACH-000317,-0.132460756998
ACH-000318,-0.235315501681
ACH-000319,-0.214536808583
ACH-000320,-0.0806027569878
ACH-000322,-0.198887346514
ACH-000323,-0.578904466432
ACH-000324,-0.597288556875
ACH-000329,-0.387217136993
ACH-000330,0.163080085693
ACH-000331,-0.36993792185900004
ACH-000332,-0.148651934166
ACH-000334,-0.346313704059
ACH-000335,-0.574565752716
ACH-000336,0.0180134608746
ACH-000337,-0.2675607009
ACH-000339,-0.402380734643
ACH-000341,-0.46979636669
ACH-000348,-0.31461949133
ACH-000350,-0.421000732269
ACH-000352,-0.3347611732
ACH-000356,-0.46101018816600003
ACH-000361,-0.25651748532900004
ACH-000362,-0.495413744988
ACH-000363,-0.178653713456
ACH-000364,-0.46115353582699997
ACH-000365,-0.286590864459
ACH-000366,-0.40198950458899996
ACH-000368,-0.0826439822854
ACH-000374,-0.463436233423
ACH-000375,-0.311573747126
ACH-000376,-0.11527951492
ACH-000381,-0.235993387129
ACH-000383,-0.309851624777
ACH-000387,-0.7051992436229999
ACH-000389,-0.322410190438
ACH-000390,-0.268951205469
ACH-000393,-0.277315947437
ACH-000395,-0.36564286154799996
ACH-000397,-0.100919381964
ACH-000401,-0.539611212768
ACH-000402,-0.20882953827
ACH-000403,-0.31126647511
ACH-000404,-0.634558077327
ACH-000406,-0.26258780934799997
ACH-000407,-0.413997536428
ACH-000408,-0.507875817138
ACH-000410,-0.177435040922
ACH-000411,0.011103432843599999
ACH-000414,-0.644375381246
ACH-000415,-0.318167007993
ACH-000416,-0.44644235258599996
ACH-000420,0.21279338099300002
ACH-000421,-0.17554184704700002
ACH-000424,-0.37626728236
ACH-000425,-0.864362627321
ACH-000426,-0.415948298261
ACH-000427,-0.13027422587999998
ACH-000433,-0.390543975597
ACH-000436,0.131904746623
ACH-000444,-0.543532124041
ACH-000445,-0.20444679254
ACH-000448,-0.653618247398
ACH-000450,-0.392646978829
ACH-000452,-0.48936905906000006
ACH-000454,-0.5431253572770001
ACH-000458,-0.09280840943
ACH-000459,-0.47804876513300004
ACH-000460,-0.78151561894
ACH-000461,-0.185737387084
ACH-000463,-0.320275606208
ACH-000464,-0.41034108613700004
ACH-000466,0.165851278558
ACH-000467,-0.08795274572789999
ACH-000468,-0.323245567783
ACH-000469,-0.17194105162700002
ACH-000470,-0.08775562570149999
ACH-000471,-0.0521418342359
ACH-000472,-0.535046567406
ACH-000473,-0.233724571311
ACH-000475,-0.207655739296
ACH-000476,-0.0652717577002
ACH-000477,-0.27550686988699996
ACH-000480,-0.234424523499
ACH-000481,-0.707557607524
ACH-000483,-0.5333285130919999
ACH-000484,-0.5110992535159999
ACH-000485,-0.11913504150999998
ACH-000486,-0.362028137275
ACH-000487,-0.601900069592
ACH-000488,-0.158615375369
ACH-000490,-0.35724993812
ACH-000491,-0.288882204707
ACH-000495,-0.316620792285
ACH-000496,-0.2922748111
ACH-000499,-0.3316595977
ACH-000500,-0.27692692849100004
ACH-000502,-0.169503062018
ACH-000503,-0.688271519448
ACH-000505,-0.26094117509
ACH-000507,-0.210443791448
ACH-000510,-0.420962069595
ACH-000511,-0.402297169631
ACH-000512,-0.564794735236
ACH-000516,-0.19710999500100002
ACH-000517,-0.237764479808
ACH-000518,-0.225509581868
ACH-000520,-0.289648961167
ACH-000521,-0.618862974698
ACH-000522,-0.35899721541
ACH-000524,-0.705475614281
ACH-000527,-0.628060166092
ACH-000528,-0.301478046646
ACH-000537,0.039832241025699995
ACH-000541,-0.6942024942020001
ACH-000542,-0.38850312143
ACH-000544,-0.399386110462
ACH-000545,-0.347795859524
ACH-000547,-0.5951250452719999
ACH-000548,-0.7219642243950001
ACH-000549,-0.487890599409
ACH-000550,-0.437662834542
ACH-000552,-0.203872912313
ACH-000556,-0.8524723829109999
ACH-000557,-0.08049096140489999
ACH-000570,-0.41292376831999994
ACH-000571,-0.133222188068
ACH-000573,-0.26441847425799997
ACH-000576,-0.207562458112
ACH-000580,-0.0470989564456
ACH-000584,-0.269736814436
ACH-000585,-0.436377923746
ACH-000588,-0.0071285369271099994
ACH-000589,-0.349962037227
ACH-000591,-0.515280322119
ACH-000593,-0.7057754860169999
ACH-000600,-0.0146940551354
ACH-000601,-0.34539668750200003
ACH-000604,0.215308312263
ACH-000605,-0.263490889525
ACH-000606,-0.215523778194
ACH-000608,-0.25787451290999996
ACH-000614,-0.7170452699779999
ACH-000616,-0.180011314886
ACH-000618,-0.511176252277
ACH-000619,-0.12477309333900001
ACH-000620,-0.929713179697
ACH-000621,-0.421994409562
ACH-000622,-0.0934157741137
ACH-000623,-0.0388756997995
ACH-000624,-0.20829119092999998
ACH-000627,-0.293616808483
ACH-000630,-0.513920128135
ACH-000632,-0.37730691780500003
ACH-000633,-0.287847570717
ACH-000637,-0.34770272089500004
ACH-000638,-0.189088691428
ACH-000646,-0.5799033411810001
ACH-000647,-0.190180332018
ACH-000648,-0.160645559808
ACH-000649,-0.360817663728
ACH-000651,-0.350799898188
ACH-000652,-0.261221274244
ACH-000653,-0.663938042713
ACH-000657,-0.328677882268
ACH-000658,0.104567028621
ACH-000661,-0.272420512203
ACH-000662,-0.5176833029
ACH-000663,-0.38163636630099995
ACH-000665,-0.373308939525
ACH-000671,-0.38006896966799997
ACH-000673,-0.22660222302900002
ACH-000676,-0.352055121646
ACH-000677,-0.37423801489799996
ACH-000681,-0.27685486574499996
ACH-000682,-0.391260597757
ACH-000683,-0.576566816605
ACH-000684,-0.0456193582049
ACH-000688,-0.471237729354
ACH-000693,-0.223832140373
ACH-000694,-0.292477053014
ACH-000695,-0.151161929409
ACH-000696,-0.311099585719
ACH-000697,-0.204577154019
ACH-000699,-0.258319333127
ACH-000701,-0.650685480098
ACH-000706,-0.0741116406735
ACH-000711,-0.29502051834000004
ACH-000713,-0.0297052875587
ACH-000714,-0.5790351686330001
ACH-000718,-0.345888782078
ACH-000720,-0.382283967979
ACH-000721,-0.08922140291139999
ACH-000724,0.013398863973299998
ACH-000725,-0.208940912793
ACH-000732,-0.21328430800700002
ACH-000734,-0.24478160023499998
ACH-000735,-0.707028163344
ACH-000736,0.308211401969
ACH-000738,-0.226632511138
ACH-000746,-0.29989256222
ACH-000747,-0.379585321634
ACH-000748,-0.549595099857
ACH-000753,-0.46341807803900004
ACH-000756,-0.304975534306
ACH-000757,-0.115917827815
ACH-000758,-0.568472536062
ACH-000760,-0.315799432275
ACH-000763,-0.520030830473
ACH-000764,-0.41964812063199997
ACH-000765,-0.383490970649
ACH-000766,-0.516880219411
ACH-000767,-0.55683567662
ACH-000768,-0.352608462145
ACH-000769,-0.345229804551
ACH-000770,-0.577887589655
ACH-000771,0.231170318171
ACH-000773,-0.498751596456
ACH-000776,-0.46954901311700004
ACH-000777,-0.304427755442
ACH-000778,-0.502337856312
ACH-000781,0.0333512274371
ACH-000782,-0.21969137008499998
ACH-000783,-0.250284638041
ACH-000784,-0.465323628313
ACH-000785,-0.437716984974
ACH-000787,-0.27086499657900004
ACH-000788,-0.516452048811
ACH-000791,-0.12625791715999998
ACH-000792,-0.436038986187
ACH-000794,-0.387592577557
ACH-000796,-0.21038456285
ACH-000799,-0.245129214739
ACH-000800,-0.740609899614
ACH-000802,-0.22460898524599998
ACH-000804,-0.571252582536
ACH-000805,-0.7441780022840001
ACH-000809,-0.47366813121699997
ACH-000810,-0.561367577364
ACH-000811,-0.216634775055
ACH-000817,-0.37780141137699996
ACH-000819,-0.319357307025
ACH-000820,-0.148714698177
ACH-000821,-0.659311879314
ACH-000822,-0.282124039235
ACH-000823,-0.139135305044
ACH-000824,-0.339123369399
ACH-000827,-0.451146400197
ACH-000829,-0.429673669458
ACH-000831,-0.49465111277900004
ACH-000832,-0.528911991456
ACH-000833,-0.5853253218209999
ACH-000834,-0.38112556068400005
ACH-000835,-0.505051869331
ACH-000836,-0.331568793733
ACH-000837,-0.47335521466200003
ACH-000838,0.12004345756899999
ACH-000839,-0.847065360402
ACH-000840,-0.21814469539
ACH-000841,-0.0329922752317
ACH-000843,-0.22791286610599998
ACH-000846,-0.48161455912600004
ACH-000847,-0.36560475282899996
ACH-000848,-0.278717494243
ACH-000849,-0.2485267179
ACH-000851,-0.5808175930699999
ACH-000855,-0.404203101978
ACH-000856,-0.323153555604
ACH-000858,-0.161799018026
ACH-000859,-0.25043747314599996
ACH-000861,-0.322770007273
ACH-000862,-0.5289241708510001
ACH-000865,-0.454994049862
ACH-000866,-0.258494088414
ACH-000867,-0.101668357015
ACH-000869,0.06654018067419999
ACH-000872,-0.464151345035
ACH-000873,-0.33402282359499996
ACH-000876,-0.358554023918
ACH-000878,-0.351921670509
ACH-000880,-0.225420519155
ACH-000881,-0.351742322806
ACH-000882,-0.607806553642
ACH-000884,-0.6855863892749999
ACH-000885,-0.279667319095
ACH-000887,-0.3919982804
ACH-000888,-0.0660652660362
ACH-000889,-0.322275195174
ACH-000890,-0.539139349762
ACH-000896,-0.201443060744
ACH-000898,-0.215800904789
ACH-000900,-0.247338364318
ACH-000901,-0.463835798499
ACH-000905,-0.42584287328599996
ACH-000906,-0.303239484941
ACH-000907,-0.33810326714100003
ACH-000910,-0.254104764147
ACH-000911,-0.339992836905
ACH-000912,-0.552670474305
ACH-000913,-0.24169291887699998
ACH-000915,-0.43970324940399996
ACH-000916,-0.333053051336
ACH-000917,-0.325539015867
ACH-000921,-0.34553463222499997
ACH-000924,-0.18128629380800002
ACH-000926,0.0719214109783
ACH-000928,-0.284449555217
ACH-000929,-0.668143555255
ACH-000932,-0.245933114989
ACH-000935,-0.16953237686099998
ACH-000936,-0.291691315417
ACH-000937,-0.250883228552
ACH-000938,-0.8567104520559999
ACH-000939,0.009805895055549999
ACH-000941,-0.02125704247
ACH-000943,-0.466727168737
ACH-000946,-0.239809488654
ACH-000947,-0.710123077978
ACH-000948,-0.13166153127900002
ACH-000950,-0.450503964683
ACH-000953,-0.14821668733100002
ACH-000957,-0.17460955652600002
ACH-000958,-0.058786271249599995
ACH-000960,-0.42842453858199997
ACH-000963,-0.261360700854
ACH-000968,-0.463952377753
ACH-000969,-0.30136522877
ACH-000973,-0.383851493226
ACH-000974,-0.165971752493
ACH-000975,-0.41793027309
ACH-000976,-0.6758052937890001
ACH-000978,-0.266466064085
ACH-000980,-0.257991072887
ACH-000984,-0.07578602146430001
ACH-000986,0.00128430876935
ACH-000988,-0.249346235338
ACH-000993,-0.30824599295899996
ACH-000994,-0.0784525972578
ACH-000996,-0.286817387559
ACH-001001,-0.15628851226399998
ACH-001020,0.113464465221
ACH-001028,-0.40065788734200003
ACH-001031,-0.0634218934732
ACH-001038,-0.277279550331
ACH-001048,-0.27321358564
ACH-001050,-0.494270289759
ACH-001053,-0.39083491372400003
ACH-001054,-0.402361842139
ACH-001061,-0.315362852366
ACH-001067,-0.361295752804
ACH-001075,-0.222285473708
ACH-001096,-0.575769630767
ACH-001128,0.425441694372
ACH-001134,-0.270007015185
ACH-001151,-0.311341163659
ACH-001163,-0.635122751577
ACH-001164,-0.164396252839
ACH-001173,-0.44178499084899997
ACH-001183,-0.16065240537
ACH-001184,0.0611062896708
ACH-001190,-0.298160445444
ACH-001192,-0.360654011262
ACH-001193,-0.296156045397
ACH-001196,-0.408454334028
ACH-001197,-0.952167902562
ACH-001205,-0.196325531015
ACH-001211,0.151136545239
ACH-001212,-0.399520591699
ACH-001228,-0.421988830586
ACH-001232,-0.334347483669
ACH-001239,-0.760438306849
ACH-001274,-0.45832571139399997
ACH-001275,-0.5788649053530001
ACH-001277,-0.7407011020630001
ACH-001278,-0.374411049294
ACH-001280,-0.69394574742
ACH-001283,-0.6131244611760001
ACH-001289,0.0560963355238
ACH-001295,-0.22788018003199997
ACH-001300,-0.474219754216
ACH-001301,-0.315465936422
ACH-001302,-0.6471495039899999
ACH-001303,-0.288546204329
ACH-001306,-0.0838097125978
ACH-001318,-0.0340485768715
ACH-001322,-0.33528528468400004
ACH-001328,-0.42435241459299994
ACH-001332,-0.42666981194799997
ACH-001333,-0.39334806701999997
ACH-001336,-0.872611560606
ACH-001340,-0.579840206743
ACH-001346,-0.28692984732099996
ACH-001353,-0.316546632429
ACH-001354,-0.585458467785
ACH-001367,-0.566778200976
ACH-001368,-0.0939840900087
ACH-001374,-0.740831919656
ACH-001375,0.023540628491299998
ACH-001377,-0.16910168989799998
ACH-001380,-0.24228002038899998
ACH-001391,-0.649587237876
ACH-001407,-0.20945589153900002
ACH-001408,-0.25585186576900004
ACH-001413,-0.186801784407
ACH-001430,-0.0343488965594
ACH-001431,-0.30890289218199996
ACH-001450,0.102555474228
ACH-001496,-0.0805812238628
ACH-001500,-0.19198495396499998
ACH-001521,-0.8018074377509999
ACH-001523,-0.396549198157
ACH-001532,-0.651883493087
ACH-001536,-0.5132646944520001
ACH-001550,0.0312620674247
ACH-001552,-0.423415583782
ACH-001554,-0.275263859374
ACH-001645,-0.561811345765
ACH-001654,-0.39609500582400003
ACH-001715,-0.415796562889
ACH-001735,-0.395800341183
ACH-001736,-0.697527635307
ACH-001737,-0.0670656998176
ACH-001740,-0.577995445503
ACH-001745,-0.388647266511
ACH-001750,-0.512562082764
ACH-001765,-0.41599996653800003
ACH-001956,-0.12597847323
ACH-001957,-0.0192157449835
