,SNRNP48 (154007)
ACH-000004,-0.145740342019
ACH-000007,-0.7023079520919999
ACH-000009,-0.415782857593
ACH-000011,-0.440157310543
ACH-000012,-0.897153848993
ACH-000013,-0.771674527483
ACH-000014,-0.579865105389
ACH-000015,-0.366139268923
ACH-000017,-0.47123004869199997
ACH-000018,-0.8014955132639999
ACH-000019,-0.213715757085
ACH-000021,-0.405113936262
ACH-000022,-0.688840634204
ACH-000025,-0.474328428051
ACH-000028,-0.703591300106
ACH-000030,-0.6576981307850001
ACH-000035,-0.244617398178
ACH-000036,-0.646204738724
ACH-000037,-0.559045522785
ACH-000039,-0.8069985321259999
ACH-000040,-0.63946212878
ACH-000041,-0.661084170673
ACH-000042,-0.8520254811910001
ACH-000045,-0.581391148841
ACH-000047,-0.7818010840590001
ACH-000052,-0.523938758556
ACH-000053,-0.6907063032340001
ACH-000054,-0.638030136042
ACH-000055,-0.8803263551270001
ACH-000060,-0.426473185571
ACH-000067,-0.7776033386010001
ACH-000070,-0.5058144387569999
ACH-000075,-0.77940348759
ACH-000078,-0.669009049103
ACH-000082,-0.610287255504
ACH-000085,-0.841169319164
ACH-000086,-0.5115610157180001
ACH-000087,-0.555702691578
ACH-000092,-0.7091604012630001
ACH-000095,-0.60123441923
ACH-000097,-0.476381413633
ACH-000098,-0.17314023378899998
ACH-000099,-0.658584950805
ACH-000108,-0.7084165579430001
ACH-000113,-0.7195684457629999
ACH-000115,-1.0280307102700001
ACH-000116,-0.50154122202
ACH-000118,-0.791305352389
ACH-000120,-0.687608750791
ACH-000123,-0.669191787254
ACH-000127,-0.628743199996
ACH-000128,-0.6062836673449999
ACH-000132,-0.496515118218
ACH-000133,-0.9202718792110001
ACH-000137,-0.360736206561
ACH-000138,-0.507154135386
ACH-000142,-0.568810098521
ACH-000143,-0.6205542797479999
ACH-000146,-0.909102727426
ACH-000148,-0.484469130511
ACH-000150,-0.089713264173
ACH-000152,-0.453820520617
ACH-000153,-0.896969740955
ACH-000159,-0.8625242254979999
ACH-000160,-0.664569713275
ACH-000163,-0.747495076928
ACH-000167,-1.0269831199400001
ACH-000168,-0.8311719964859999
ACH-000169,-0.920000985545
ACH-000178,-0.738320041287
ACH-000182,-0.737081783613
ACH-000183,-0.7125651567739999
ACH-000188,-0.706935093429
ACH-000189,-0.810940005891
ACH-000190,-0.810439137175
ACH-000198,-0.44249030042099996
ACH-000204,-0.488329304448
ACH-000206,-0.388477459063
ACH-000207,-0.623995463412
ACH-000211,-0.584607021611
ACH-000215,-0.7753487707369999
ACH-000221,-0.616408485205
ACH-000222,-0.8497562179479999
ACH-000223,-0.44657834889799997
ACH-000226,-0.467977177564
ACH-000227,-0.62903209642
ACH-000228,-0.63892937507
ACH-000231,-0.6437049358160001
ACH-000232,-0.634663132389
ACH-000233,-0.646868696761
ACH-000234,-0.686889108453
ACH-000235,-0.7936801382170001
ACH-000237,-0.630945360397
ACH-000238,-0.7663230447759999
ACH-000243,-0.6980615845010001
ACH-000244,-1.11434145273
ACH-000246,-0.7580599168629999
ACH-000248,-0.495127037289
ACH-000250,-0.514593173713
ACH-000251,-0.596606636496
ACH-000253,-0.795865661271
ACH-000255,-0.8236434458670001
ACH-000256,-0.48801499877300003
ACH-000257,-0.8206593468000001
ACH-000258,-0.583019115875
ACH-000259,-0.711185243079
ACH-000260,-0.8318234716740001
ACH-000261,-0.764087298821
ACH-000262,-0.480711893865
ACH-000263,-0.0882291552836
ACH-000264,-1.07616919676
ACH-000265,-0.628470343335
ACH-000266,-0.739135891889
ACH-000272,-0.41823272700499997
ACH-000273,-0.500845783185
ACH-000274,-0.606385058755
ACH-000277,-0.7652299349160001
ACH-000278,-0.8021158406059999
ACH-000279,-0.561586952074
ACH-000280,-0.8175849522480001
ACH-000281,-0.7919861843260001
ACH-000288,-0.5401878924669999
ACH-000291,-0.499634872882
ACH-000293,-0.778385948704
ACH-000294,-0.329778863371
ACH-000295,-0.144876521867
ACH-000296,-0.515239003362
ACH-000302,-0.5221729827889999
ACH-000304,-0.465624065722
ACH-000307,-0.558302285959
ACH-000308,-0.0909709290377
ACH-000310,-0.713914363336
ACH-000311,-0.750872656415
ACH-000312,-0.7017118084199999
ACH-000315,-0.36102527358099995
ACH-000316,-0.522368067125
ACH-000317,-1.0821363482600002
ACH-000318,-0.557532577861
ACH-000319,-0.380149798488
ACH-000320,-0.589363615334
ACH-000322,-0.282091085852
ACH-000323,-0.856930025388
ACH-000324,-0.614725148681
ACH-000329,-0.327737472475
ACH-000330,-0.40828849226499997
ACH-000331,-0.38308053480300003
ACH-000332,-0.896284949683
ACH-000334,-0.731071826001
ACH-000335,-0.80057785355
ACH-000336,-0.236133171008
ACH-000337,-0.549792274851
ACH-000339,-0.5029751404330001
ACH-000341,-0.8798085297660001
ACH-000348,-0.5041154170759999
ACH-000350,-0.49339893636200005
ACH-000352,-0.870597619523
ACH-000356,-0.8477817132050001
ACH-000361,-0.39065435811300003
ACH-000362,-0.509225703187
ACH-000363,-0.614663209935
ACH-000364,-0.76182482589
ACH-000365,-0.446261680137
ACH-000366,-0.546044948114
ACH-000368,-0.793553150769
ACH-000374,-0.6911836587279999
