,TBX21 (30009)
ACH-000004,-0.08698657050410001
ACH-000007,-0.051404458158900004
ACH-000009,-0.39043139078
ACH-000011,-0.491844946954
ACH-000012,-0.25003577003000005
ACH-000013,-0.178516129668
ACH-000014,-0.110689189169
ACH-000015,-0.129879471954
ACH-000017,-0.22199247824
ACH-000018,-0.239208973845
ACH-000019,-0.196578634408
ACH-000021,-0.25753314810899997
ACH-000022,-0.6428319868
ACH-000025,-0.144502234009
ACH-000028,-0.361361918446
ACH-000030,-0.23081042696100001
ACH-000035,-0.305494166279
ACH-000036,-0.20915104936999998
ACH-000037,-0.286128568801
ACH-000039,-0.165470711132
ACH-000040,-0.26216206092300004
ACH-000041,-0.15618493579700002
ACH-000042,-0.259494992007
ACH-000045,-0.13498348947
ACH-000047,-0.279177069088
ACH-000052,-0.17649114124
ACH-000053,-0.280202733888
ACH-000054,-0.243944912566
ACH-000055,-0.0116888335827
ACH-000060,-0.43904379794799997
ACH-000067,-0.154141172545
ACH-000070,-0.0220037051188
ACH-000075,-0.30807902611
ACH-000078,-0.595128149622
ACH-000082,-0.204107206415
ACH-000085,-0.039336154078800006
ACH-000086,-0.208827439404
ACH-000087,-0.111723532958
ACH-000092,-0.553121632969
ACH-000095,-0.21555466682500002
ACH-000097,-0.165259107396
ACH-000098,-0.179450567458
ACH-000099,-0.157114999959
ACH-000108,-0.207141832453
ACH-000113,-0.12355764856200001
ACH-000115,-0.298541646126
ACH-000116,-0.305447664749
ACH-000118,-0.214968935818
ACH-000120,-0.33241739589499997
ACH-000123,-0.163722758128
ACH-000127,-0.195834616384
ACH-000128,-0.166394331651
ACH-000132,-0.0678181078495
ACH-000133,-0.18691620217
ACH-000137,-0.244015665627
ACH-000138,-0.20374970059
ACH-000142,-0.202885252963
ACH-000143,-0.05146847291040001
ACH-000146,-0.187384916199
ACH-000148,-0.191321168768
ACH-000150,-0.35257257703199996
ACH-000152,-0.30339169699499996
ACH-000153,0.185351782728
ACH-000159,-0.121535992161
ACH-000160,-0.33355304522
ACH-000163,-0.23845461520599998
ACH-000167,-0.163065093483
ACH-000168,0.059711834876699996
ACH-000169,-0.255862873904
ACH-000178,-0.210319372074
ACH-000182,-0.18941765513599998
ACH-000183,-0.163721440334
ACH-000188,-0.390644349178
ACH-000189,-0.10318201817099999
ACH-000190,-0.416830666074
ACH-000198,-0.074832490876
ACH-000204,-0.36794608288900005
ACH-000206,-0.20484420807599998
ACH-000207,-0.0903541650142
ACH-000211,-0.257574013996
ACH-000215,-0.22100255788800002
ACH-000221,-0.252855563037
ACH-000222,-0.25240849861
ACH-000223,-0.126677624389
ACH-000226,-0.30567583964
ACH-000227,-0.168658258056
ACH-000228,-0.265899078169
ACH-000231,-0.230936100535
ACH-000232,-0.147623443233
ACH-000233,-0.0372747011659
ACH-000234,-0.167503205218
ACH-000235,-0.265239128905
ACH-000237,-0.18993669612
ACH-000238,-0.44699032264
ACH-000243,-0.28826881244
ACH-000244,-0.47269023725299997
ACH-000246,-0.196962664687
ACH-000248,-0.18163684373
ACH-000250,-0.267231175955
ACH-000251,-0.21304320388
ACH-000253,-0.37481532583099997
ACH-000255,-0.41785327297700003
ACH-000256,-0.219096018968
ACH-000257,0.0153394752278
ACH-000258,-0.178663511161
ACH-000259,-0.263207433755
ACH-000260,-0.298691684117
ACH-000261,-0.21521314726799998
ACH-000262,0.143995019172
ACH-000263,-0.24801039653
ACH-000264,-0.290956545565
ACH-000265,-0.302526782216
ACH-000266,-0.122092858178
ACH-000272,-0.131723041729
ACH-000273,-0.130082169665
ACH-000274,-0.326823529303
ACH-000277,-0.0814907593724
ACH-000278,-0.262858721076
ACH-000279,-0.278189038538
ACH-000280,-0.12240342028699999
ACH-000281,-0.125622509626
ACH-000288,-0.331377515142
ACH-000291,-0.19553202214499998
ACH-000293,-0.389544775202
ACH-000294,-0.184404334083
ACH-000295,-0.13722039252499998
ACH-000296,-0.308688578104
ACH-000302,-0.185297562924
ACH-000304,-0.176352625825
ACH-000307,-0.228118449518
ACH-000308,-0.213262346278
ACH-000310,-0.516713025007
ACH-000311,-0.00769549231241
ACH-000312,-0.338618169066
ACH-000315,-0.122607114905
ACH-000316,-0.166038678872
ACH-000317,-0.0120395940197
ACH-000318,-0.34818839008
ACH-000319,-0.18373747554900002
ACH-000320,-0.156053657488
ACH-000322,-0.119959552623
ACH-000323,-0.21882465651299998
ACH-000324,-0.280845279442
ACH-000329,-0.254000411991
ACH-000330,-0.144376538915
ACH-000331,-0.164083694208
ACH-000332,-0.176781599796
ACH-000334,0.055048103281500005
ACH-000335,-0.116220914276
ACH-000336,-0.12217308140699999
ACH-000337,-0.166571289958
ACH-000339,-0.219218323246
ACH-000341,-0.26914729167199997
ACH-000348,-0.290232517226
ACH-000350,-0.239484660391
ACH-000352,-0.12438072684599999
ACH-000356,-0.339545709898
ACH-000361,-0.022160525759999997
ACH-000362,-0.07119821160010001
ACH-000363,-0.128852636731
ACH-000364,-0.17192652192299998
ACH-000365,-0.139908654151
ACH-000366,-0.0823942857959
ACH-000368,-0.120662236184
ACH-000374,-0.10444810336799999
ACH-000375,-0.10500129006000002
ACH-000376,-0.13191423564500002
ACH-000381,-0.141562200901
ACH-000383,-0.21141390082400002
ACH-000387,-0.18439594975200002
ACH-000389,-0.056460460896699996
ACH-000390,-0.20569348146400002
ACH-000393,-0.0261826759216
ACH-000395,-0.18992392482700002
ACH-000397,-0.197175156897
ACH-000401,-0.38803598736999995
ACH-000402,-0.18537723727400002
ACH-000403,-0.260422508954
ACH-000404,-0.188133283816
ACH-000406,-0.23587206450599998
ACH-000407,-0.25878642947700004
ACH-000408,0.0112686252697
ACH-000410,-0.0492911511322
ACH-000411,-0.13377014069499998
ACH-000414,-0.127822484866
ACH-000415,-0.439227154821
ACH-000416,-0.21352553818599998
ACH-000420,-0.12247567515699999
ACH-000421,-0.29600205202
ACH-000424,-0.20717002716699998
ACH-000425,-0.254193988183
ACH-000426,-0.206546633166
ACH-000427,-0.176829805371
ACH-000433,-0.14555525517
ACH-000436,-0.190587662827
ACH-000444,-0.223022753952
ACH-000445,-0.32774602912399997
ACH-000448,-0.217255042201
ACH-000450,-0.111829180749
ACH-000452,-0.21321408530699998
ACH-000454,0.0162688927652
ACH-000458,-0.5360083489459999
ACH-000459,-0.20215129430300002
ACH-000460,-0.141038250235
ACH-000461,-0.22462479155600001
ACH-000463,-0.173282871374
ACH-000464,-0.0731365969804
ACH-000466,-0.309713577656
ACH-000467,-0.0872856525313
ACH-000468,-0.41678257827299997
ACH-000469,-0.20232077747699997
ACH-000470,-0.0293260680355
ACH-000471,-0.191194719323
ACH-000472,-0.19140955221
ACH-000473,-0.246459067778
ACH-000475,-0.144269609544
ACH-000476,-0.256783165948
ACH-000477,-0.299319107016
ACH-000480,-0.23340487044799998
ACH-000481,-0.168156434221
ACH-000483,-0.290533452937
ACH-000484,-0.241455270282
