,GZMB (3002)
ACH-000332,-0.205267845884
ACH-000334,-0.157508581468
ACH-000335,0.19279189315900003
ACH-000336,-0.136748741155
ACH-000337,-0.517811808867
ACH-000339,-0.120539877786
ACH-000341,-0.23914060655699998
ACH-000348,-0.0409458911834
ACH-000350,-0.288634895528
ACH-000352,-0.19901336471500003
ACH-000356,-0.501753655828
ACH-000361,-0.384426952161
ACH-000362,-0.0402008676026
ACH-000363,0.0155066714737
ACH-000364,-0.176146572119
ACH-000365,-0.07876817275110001
ACH-000366,-0.285389319458
ACH-000368,0.0036068218171599995
ACH-000374,-0.0695738232768
ACH-000375,-0.00971210929737
ACH-000376,-0.0480294529462
ACH-000381,-0.125140789964
ACH-000383,-0.14603692326099998
ACH-000387,-0.10018958591800001
ACH-000389,-0.213640400487
ACH-000390,-0.134913799053
ACH-000393,-0.127737251319
ACH-000395,0.017712091089299997
ACH-000397,-0.228591823989
ACH-000401,-0.153249965407
ACH-000402,-0.11756516177100002
ACH-000403,-0.12921878977499998
ACH-000404,-0.038968059545
ACH-000406,-0.210760977632
ACH-000407,0.0517604211588
ACH-000408,0.06299341124300001
ACH-000410,-0.00990188547406
ACH-000411,-0.040879678574
ACH-000414,-0.0158007740872
ACH-000415,-0.157136912058
ACH-000416,-0.13132162935799999
ACH-000420,-0.144666039666
ACH-000421,-0.0899820442802
ACH-000424,-0.12966338956499998
ACH-000425,0.07844214595389999
ACH-000426,-0.051551794886
ACH-000427,-0.08837520956669999
ACH-000433,-0.180856746156
ACH-000436,-0.293484278607
ACH-000444,-0.275382687738
ACH-000445,-0.0787473849924
ACH-000448,-0.144566774239
ACH-000450,-0.08067506549610001
ACH-000452,-0.0157543750374
ACH-000454,-0.303154606293
ACH-000458,-0.219275777872
ACH-000459,-0.36511018355499997
ACH-000460,-0.0607111866543
ACH-000461,-0.11766423638399999
ACH-000463,-0.0282895564081
ACH-000464,0.159086508511
ACH-000466,-0.152837788004
ACH-000467,-0.25442089286999997
ACH-000468,-0.0718674706126
ACH-000469,-0.238502409248
ACH-000470,-0.120461786444
ACH-000471,-0.203357469616
ACH-000472,-0.0561254472121
ACH-000473,-0.352655523706
ACH-000475,-0.0206112976556
ACH-000476,-0.244958824729
ACH-000477,-0.215618826886
ACH-000480,-0.11437280055400001
ACH-000481,-0.459744241236
ACH-000483,-0.350649890634
ACH-000484,-0.261535443096
ACH-000485,-0.114266803914
ACH-000486,-0.207329905011
ACH-000487,-0.05900055005469999
ACH-000488,-0.0259962406569
ACH-000490,-0.10382861145
ACH-000491,-0.11423942595599999
ACH-000495,-0.10529482411900001
ACH-000496,-0.055328834785599995
ACH-000499,-0.22185698048900002
ACH-000500,0.0146774311111
ACH-000502,-0.112050817717
ACH-000503,0.23700551948000004
ACH-000505,-0.0795952917932
ACH-000507,-0.112815437409
ACH-000510,-0.190817007718
ACH-000511,-0.195916492422
ACH-000512,-0.109422419781
ACH-000516,-0.166717314666
ACH-000517,-0.0367211240997
ACH-000518,-0.162409999172
ACH-000520,-0.18636239299199997
ACH-000521,-0.23472363388
ACH-000522,-0.174196326071
ACH-000524,-0.0802064175307
ACH-000527,-0.171818757662
ACH-000528,-0.221900215659
ACH-000537,-0.132754108359
ACH-000541,-0.31846230895399996
ACH-000542,-0.170442495994
ACH-000544,-0.0826986123483
ACH-000545,-0.06218605877169999
ACH-000547,-0.573593757882
ACH-000548,0.0901196990384
ACH-000549,0.0816906243802
ACH-000550,-0.240494635517
ACH-000552,-0.259237146913
ACH-000556,-0.164087745076
ACH-000557,-0.00015550086299300002
ACH-000570,-0.308688168279
ACH-000571,-0.285386363758
ACH-000573,-0.0588471595974
ACH-000576,-0.270793705327
ACH-000580,-0.22357975286100001
ACH-000584,-0.128115148945
ACH-000585,-0.0827946087311
ACH-000588,-0.14227041022700002
ACH-000589,-0.145220799313
ACH-000591,-0.13116473045
ACH-000593,-0.11257823809900001
ACH-000600,-0.17200432126200002
ACH-000601,-0.183519286605
ACH-000604,-0.312299155856
ACH-000605,0.0482099978376
ACH-000606,-0.214523906302
ACH-000608,-0.112990063291
ACH-000614,-0.00513721052438
ACH-000616,-0.12327129542300001
ACH-000618,-0.13325054147399998
ACH-000619,-0.345541025125
ACH-000620,-0.21022280864100001
ACH-000621,-0.0987036153909
ACH-000622,-0.260003678926
ACH-000623,-0.160404687217
ACH-000624,-0.137025435967
ACH-000627,-0.15632211029999998
ACH-000630,-0.101062343122
ACH-000632,-0.193072129366
ACH-000633,0.0271333540172
ACH-000637,-0.329251332911
ACH-000638,-0.11318259561899999
ACH-000646,-0.314139625145
ACH-000647,-0.024072089645700002
ACH-000648,-0.0118504372355
ACH-000649,-0.0384785520436
ACH-000651,-0.036789026245199995
ACH-000652,-0.00149495117585
ACH-000653,-0.208141162344
ACH-000657,-0.24677435300099998
ACH-000658,0.0623365894154
ACH-000661,-0.255008700401
ACH-000662,-0.432364345843
ACH-000663,-0.190056542337
ACH-000665,-0.0397520504136
ACH-000671,-0.0225454890413
ACH-000673,-0.13064164204700002
ACH-000676,-0.110643173616
ACH-000677,-0.00791058439073
ACH-000681,-0.19410681750599998
ACH-000682,0.020814871722
ACH-000683,-0.055465683902000004
ACH-000684,-0.179828849932
ACH-000688,-0.180751655623
ACH-000693,-0.109962146603
ACH-000694,-0.378898128095
ACH-000695,0.193881574655
ACH-000696,-0.23101055955
ACH-000697,-0.257338867954
ACH-000699,-0.262008129649
ACH-000701,-0.506973175124
ACH-000706,-0.153174988765
ACH-000711,-0.232983967973
ACH-000713,-0.207853417192
ACH-000714,0.077609702415
ACH-000718,-0.16098495684800002
ACH-000720,-0.032943188648299995
ACH-000721,-0.085477409561
ACH-000724,0.236770581787
ACH-000725,-0.0697519763335
ACH-000732,0.259641866802
ACH-000734,-0.011010082859700001
ACH-000735,0.0854495481697
ACH-000736,-0.182476268028
ACH-000738,-0.11647527125499998
ACH-000746,-0.223545045576
ACH-000747,-0.203166116772
ACH-000748,-0.11503597082900001
ACH-000753,-0.018034330785700003
ACH-000756,-0.10582763491599999
ACH-000757,0.00017879195758900001
ACH-000758,-0.281150814738
ACH-000760,-0.0661317316963
ACH-000763,-0.335519042356
ACH-000764,-0.127463984132
ACH-000765,-0.0814352846825
ACH-000766,-0.120116141524
ACH-000767,0.126342550986
ACH-000768,-0.116279201416
ACH-000769,-0.24605236963899998
ACH-000770,-0.11122956307700001
ACH-000771,-0.17460305838799997
ACH-000773,-0.165254998123
ACH-000776,-0.12341802095000001
ACH-000777,-0.0493476034515
ACH-000778,-0.0971884408282
ACH-000781,-0.122057852129
ACH-000782,-0.0127229262327
ACH-000783,-0.09761505874569999
ACH-000784,-0.11553834530200001
ACH-000785,-0.0358988857905
ACH-000787,-0.0106865815802
ACH-000788,-0.13733576070599998
ACH-000791,-0.39680489589
ACH-000792,-0.0905102346703
ACH-000794,-0.15895698649700002
ACH-000796,-0.19232720711399998
ACH-000799,-0.179487559175
ACH-000800,-0.0639125457699
ACH-000802,-0.149458707574
ACH-000804,-0.207947902682
ACH-000805,0.00523341013049
ACH-000809,-0.165670157623
ACH-000810,-0.309413748796
ACH-000811,-0.0332349938467
ACH-000817,-0.19946464092900001
ACH-000819,-0.180786995807
ACH-000820,0.030554444818599997
ACH-000821,-0.16960504685400002
ACH-000822,-0.0655419270686
ACH-000823,-0.166244386414
ACH-000824,-0.128775150497
ACH-000827,0.0038135697790399998
ACH-000829,-0.290033898096
ACH-000831,-0.0816799512534
ACH-000832,-0.370046086396
ACH-000833,-0.09796896041539999
ACH-000834,-0.041926942514999996
ACH-000835,-0.18578189344300003
ACH-000836,-0.228973998576
ACH-000837,-0.23303592085799998
ACH-000838,-0.16754937851600002
ACH-000839,-0.051246541669899996
ACH-000840,-0.0019240817683300001
ACH-000841,-0.407731404452
ACH-000843,-0.243994947596
ACH-000846,0.0549107294147
ACH-000847,-0.208879711228
ACH-000848,-0.181532214284
ACH-000849,-0.25663549974100003
ACH-000851,-0.326428891115
ACH-000855,-0.143023751313
ACH-000856,-0.08713313819039999
ACH-000858,-0.237875442481
ACH-000859,-0.18124681246100002
ACH-000861,-0.235616643052
ACH-000862,-0.00517804346578
ACH-000865,-0.147688151277
ACH-000866,0.00614452271852
ACH-000867,-0.129704244789
ACH-000869,-0.248607632755
ACH-000872,-0.09946286751710001
ACH-000873,0.011151217323799999
ACH-000876,-0.293640228472
ACH-000878,-0.168543710178
ACH-000880,0.04730096822319999
ACH-000881,-0.36893178535300003
ACH-000882,-0.132045221377
ACH-000884,-0.22024756424000003
ACH-000885,-0.134809451445
ACH-000887,-0.112918434998
ACH-000888,0.0374641804283
ACH-000889,-0.386489413499
ACH-000890,-0.230764776537
ACH-000896,-0.24475632342300002
ACH-000898,-0.21289429764000004
ACH-000900,-0.0950009930277
ACH-000901,-0.0163347874812
ACH-000905,-0.20028809724500002
ACH-000906,-0.11485512260500001
ACH-000907,-0.199164811555
ACH-000910,0.081735467278
ACH-000911,-0.196013117407
ACH-000912,-0.422931323075
ACH-000913,-0.106494409901
ACH-000915,-0.0790794294551
ACH-000916,0.333895752331
ACH-000917,-0.406232755638
ACH-000921,-0.240782497794
ACH-000924,-0.0418756817464
ACH-000926,-0.055041038066499993
ACH-000928,-0.40219434723499997
ACH-000929,-0.245141180581
ACH-000932,-0.304170760709
ACH-000935,-0.15611411852600002
ACH-000936,-0.33755254520499994
ACH-000937,0.0451218992877
ACH-000938,0.0631662157221
ACH-000939,-0.244193417708
ACH-000941,-0.310782309936
ACH-000943,-0.269828179198
ACH-000946,-0.17505198226500002
ACH-000947,-0.14614412990999998
ACH-000948,-0.255898069013
ACH-000950,0.07173076904430001
ACH-000953,-0.108652711205
ACH-000957,-0.409443638082
ACH-000958,-0.39142407146700003
ACH-000960,-0.119256069749
ACH-000963,-0.0906722014343
ACH-000968,-0.16292003638900002
ACH-000969,-0.237907076969
ACH-000973,-0.0625822325535
ACH-000974,-0.07845653952880001
ACH-000975,-0.13688181834899998
ACH-000976,0.05849432062919999
ACH-000978,-0.11316017553300001
ACH-000980,-0.0805463933386
ACH-000984,-0.117350886468
ACH-000986,-0.0456760430073
ACH-000988,-0.24934172527399998
ACH-000993,-0.19434702338799997
ACH-000994,-0.22148195807100002
ACH-000996,-0.32338842646899996
ACH-001001,-0.150273383793
ACH-001020,-0.22497355215599998
ACH-001028,-0.154982219206
ACH-001031,-0.07686389666089999
ACH-001038,-0.049079995792500004
ACH-001048,-0.258450865248
ACH-001050,-0.0669636449306
ACH-001053,0.237709028074
ACH-001054,-0.22527346718199998
ACH-001061,-0.189982719095
ACH-001067,-0.09395576832180001
ACH-001075,-0.186953623939
ACH-001096,-0.06657103839
ACH-001128,-0.140276039666
ACH-001134,-0.0623355988824
ACH-001151,-0.119133946564
ACH-001163,-0.109472938078
ACH-001164,-0.181399056169
ACH-001173,-0.204747597466
ACH-001183,-0.419027033836
ACH-001184,0.0035115408734099998
ACH-001190,-0.23435887714
ACH-001192,-0.140541923114
ACH-001193,0.010193323094499999
ACH-001196,0.0325842034153
ACH-001197,-0.202870479296
ACH-001205,-0.0509464909134
ACH-001211,0.115919116599
ACH-001212,-0.08719916050820001
ACH-001228,-0.0907829141274
ACH-001232,-0.437745425696
ACH-001239,-0.0890877172822
ACH-001274,-0.146210329702
ACH-001275,-0.149233465567
ACH-001277,-0.09447394226980001
ACH-001278,0.159134659467
ACH-001280,-0.44487218144900004
ACH-001283,-0.12698484255999998
ACH-001289,-0.23756738863899998
ACH-001295,-0.20818838184500002
ACH-001300,-0.33558408657300004
ACH-001301,0.06477735617290001
ACH-001302,0.29508366326900004
ACH-001303,0.052602874604599996
ACH-001306,0.0133697210709
ACH-001318,-0.056093140814
ACH-001322,0.050758152333500006
ACH-001328,-0.175323126575
ACH-001332,-0.0834341900135
ACH-001333,-0.24133096926999997
ACH-001336,-0.0540997614776
ACH-001340,-0.18953940363699998
ACH-001346,-0.41947118015199997
ACH-001353,-0.29966426351500003
ACH-001354,0.07340817946139999
ACH-001367,-0.357953916114
ACH-001368,-0.187669504273
ACH-001374,-0.592569207725
ACH-001375,-0.274973246089
ACH-001377,-0.101091649108
ACH-001380,-0.17025821819200002
ACH-001391,-0.19006271319499998
ACH-001407,-0.0957363413585
ACH-001408,-0.130670321252
ACH-001413,-0.370283501828
ACH-001430,0.111951952469
ACH-001431,-0.309365535445
ACH-001450,-0.41585830746200003
ACH-001496,-0.0722468870703
ACH-001500,-0.291795397879
ACH-001521,0.341381832695
ACH-001523,-0.077190543235
ACH-001532,-0.154081144931
ACH-001536,-0.14842843649499998
ACH-001550,-0.521883735633
ACH-001552,0.0704626935086
ACH-001554,-0.151746483718
ACH-001645,0.09199835479160001
ACH-001654,-0.23906354241799999
ACH-001715,-0.114333211669
ACH-001735,-0.155739315319
ACH-001736,-0.120183078144
ACH-001737,-0.225115185906
ACH-001740,-0.33765449674599995
ACH-001745,-0.16726859009700001
ACH-001750,-0.277278561343
ACH-001765,-0.205476836168
ACH-001956,-0.138156237467
ACH-001957,-0.252003210863
