,PPP1R12A (4659)
ACH-000004,-0.9775088556820001
ACH-000007,-1.24473756045
ACH-000009,-1.3636712635100001
ACH-000011,-0.763678513794
ACH-000012,-1.1246971358600002
ACH-000013,-1.5642852603900002
ACH-000014,-1.0383857661799998
ACH-000015,-1.3321535561799998
ACH-000017,-0.944290458567
ACH-000018,-1.2737686195
ACH-000019,-0.330379222934
ACH-000021,-1.12100522102
ACH-000022,-1.0039940298899999
ACH-000025,-1.01727134095
ACH-000028,-0.88736617287
ACH-000030,-1.5255638344100002
ACH-000035,-1.20772259668
ACH-000036,-1.24739636519
ACH-000037,-1.5495924218000001
ACH-000039,-1.17202900275
ACH-000040,-0.34419615357199995
ACH-000041,-0.9475786524619999
ACH-000042,-0.673715675414
ACH-000045,0.164413082407
ACH-000047,-1.22607083423
ACH-000052,-1.05030455143
ACH-000053,-1.2970200377299999
ACH-000054,-1.52831182961
ACH-000055,-0.982690627851
ACH-000060,-1.18156489358
ACH-000067,-1.3575334560499999
ACH-000070,-1.5148946522100002
ACH-000075,-1.3695126397400001
ACH-000078,-0.278602175419
ACH-000082,-1.1025799436200001
ACH-000085,-1.1372679513400001
ACH-000086,-1.24827003275
ACH-000087,-0.9458896071549999
ACH-000092,-1.3207033143
ACH-000095,-0.624720821781
ACH-000097,-1.04871059695
ACH-000098,-1.1157773602399998
ACH-000099,-0.692487436425
ACH-000108,-1.00081944479
ACH-000113,-0.198880874293
ACH-000115,-0.948658628847
ACH-000116,-0.96550894058
ACH-000118,-0.748543988614
ACH-000120,-1.46576121903
ACH-000123,-1.20684579103
ACH-000127,-1.2405961785700002
ACH-000128,-1.2708192924
ACH-000132,-1.2185665411700002
ACH-000133,-1.2426195012899999
ACH-000137,-1.1440719337799998
ACH-000138,-1.55826463711
ACH-000142,-1.4405700756400002
ACH-000143,-1.4977076987
ACH-000146,-0.6736617296619999
ACH-000148,-1.3537263861700002
ACH-000150,-1.4263847818900002
ACH-000152,-1.23207396963
ACH-000153,-1.0575469452600001
ACH-000159,-1.4784252847900001
ACH-000160,-1.35836141546
ACH-000163,-1.13906516447
ACH-000167,-1.8171002302200001
ACH-000168,-1.2514892503200001
ACH-000169,-1.11533138495
ACH-000178,-1.3694558955
ACH-000182,-1.3967817632
ACH-000183,-1.05015332992
ACH-000188,-1.3865832972299998
ACH-000189,-1.18161177048
ACH-000190,-1.28902243006
ACH-000198,0.17373095399900002
ACH-000204,-1.6444446656
ACH-000206,-1.15165771047
ACH-000207,-1.01421995193
ACH-000211,-1.25141438721
ACH-000215,-1.27198340016
ACH-000221,-0.906492027839
ACH-000222,-1.3007572031299999
ACH-000223,-0.910551933122
ACH-000226,-0.575298252447
ACH-000227,-0.923413882177
ACH-000228,-0.8588917405300001
ACH-000231,-0.93143172076
ACH-000232,-1.5953074093200001
ACH-000233,-0.844914520588
ACH-000234,-1.7484020706999999
ACH-000235,-1.40777006269
ACH-000237,-1.27603789837
ACH-000238,-1.54422134907
ACH-000243,-1.37700053768
ACH-000244,-1.44420518794
ACH-000246,-1.1992869959799999
ACH-000248,-1.3308006679
ACH-000250,-1.18949895544
ACH-000251,-0.8637568092550001
ACH-000253,-1.31148237771
ACH-000255,-1.08658475791
ACH-000256,-1.2035044744299999
ACH-000257,-1.05990084562
ACH-000258,-0.402494304987
ACH-000259,-1.20757744177
ACH-000260,-0.592611594204
ACH-000261,-1.23644625537
ACH-000262,-1.354874614
ACH-000263,-0.8064227342360001
ACH-000264,-0.9321309147619999
ACH-000265,-0.832546442928
ACH-000266,-1.33032519136
ACH-000272,-0.305403650392
ACH-000273,-1.24894331718
ACH-000274,-0.394833098725
ACH-000277,-1.4570275929899998
ACH-000278,-1.1759406719
ACH-000279,-0.723685426659
ACH-000280,-0.555788509395
ACH-000281,-1.69712260933
ACH-000288,-1.27419875206
ACH-000291,-1.06056513683
ACH-000293,-1.36316229176
ACH-000294,-1.23142404814
ACH-000295,-1.11663326136
