,OGDHL (55753)
ACH-000589,-0.187797781665
ACH-000591,-0.22631727613400002
ACH-000593,-0.166867089773
ACH-000600,-0.27364057688099996
ACH-000601,-0.12892395802200002
ACH-000604,-0.00265836510572
ACH-000605,-0.304881290791
ACH-000606,-0.280432775933
ACH-000608,-0.0511698237865
ACH-000614,-0.022140558403500002
ACH-000616,-0.08320732981739999
ACH-000618,-0.22393693297400002
ACH-000619,0.0659631149696
ACH-000620,-0.0013419904807399998
ACH-000621,-0.161694833604
ACH-000622,-0.14752020941299998
ACH-000623,-0.23948026328699998
ACH-000624,-0.115821031138
ACH-000627,-0.42959198774499996
ACH-000630,-0.18106414158
ACH-000632,-0.106222305175
ACH-000633,-0.179439128553
ACH-000637,-0.215948048411
ACH-000638,-0.316935040495
ACH-000646,-0.049808739302400006
ACH-000647,-0.22872335616599998
ACH-000648,-0.210922959487
ACH-000649,-0.271337822336
ACH-000651,-0.28898466801600003
ACH-000652,-0.00137821711052
ACH-000653,-0.0963638228166
ACH-000657,-0.157717248787
ACH-000658,-0.160900116603
ACH-000661,0.066586580799
ACH-000662,-0.332339893207
ACH-000663,-0.332621279469
ACH-000665,-0.17241436636399998
ACH-000671,-0.157822776177
ACH-000673,-0.16275075764900002
ACH-000676,-0.10946928145500001
ACH-000677,-0.0690999794337
ACH-000681,-0.218649017308
ACH-000682,-0.282983169207
ACH-000683,-0.125817982687
ACH-000684,-0.34921230149099997
ACH-000688,-0.378546680888
ACH-000693,-0.27799306801199997
ACH-000694,-0.101711112945
ACH-000695,-0.215844073819
ACH-000696,-0.17693777630600002
ACH-000697,-0.17140705011
ACH-000699,-0.0842666816784
ACH-000701,-0.0936566094041
ACH-000706,0.017400540015
ACH-000711,-0.165234284161
ACH-000713,-0.255055793185
ACH-000714,-0.29161700677200003
ACH-000718,-0.36515005691
ACH-000720,-0.155618160771
ACH-000721,-0.23799982546300003
ACH-000724,-0.359591149481
ACH-000725,-0.163609436653
ACH-000732,-0.182177063354
ACH-000734,-0.0551830015145
ACH-000735,-0.055735356099500005
ACH-000736,-0.257843103949
ACH-000738,-0.27344775621100004
ACH-000746,-0.241155947495
ACH-000747,-0.284473963993
ACH-000748,-0.193064305388
ACH-000753,-0.142766296367
ACH-000756,-0.256241880062
ACH-000757,-0.190896021765
ACH-000758,-0.0588548852085
ACH-000760,-0.242835024527
ACH-000763,-0.242564476046
ACH-000764,-0.25830819909499997
ACH-000765,0.048537293244900005
ACH-000766,-0.150357967651
ACH-000767,-0.169081069602
ACH-000768,-0.07954334000350001
ACH-000769,-0.184649490878
ACH-000770,-0.193938607774
ACH-000771,-0.172094549551
ACH-000773,-0.0894430731896
ACH-000776,-0.25494427836399997
ACH-000777,-0.154265406044
ACH-000778,0.025868316436999998
ACH-000781,-0.140927131021
ACH-000782,-0.175861497343
ACH-000783,-0.218192525749
ACH-000784,-0.209761385526
ACH-000785,-0.17721633307100002
ACH-000787,-0.300562498191
ACH-000788,-0.15011984936699999
ACH-000791,-0.22863874305100002
ACH-000792,-0.0341151374262
ACH-000794,-0.0712314264788
ACH-000796,-0.185076187372
ACH-000799,-0.345372246668
ACH-000800,-0.148327875147
ACH-000802,-0.26815326011199997
ACH-000804,-0.32513769854
ACH-000805,-0.218364179687
ACH-000809,-0.11006998454299999
ACH-000810,-0.786596790467
ACH-000811,-0.024601418109400003
ACH-000817,-0.437112943161
ACH-000819,-0.22733875540399998
ACH-000820,0.0539339640208
ACH-000821,-0.329462360889
ACH-000822,-0.18436149039500002
ACH-000823,-0.21880674457899998
ACH-000824,-0.158393275284
ACH-000827,-0.164727974526
ACH-000829,-0.418507556395
ACH-000831,-0.173050865811
ACH-000832,-0.396378690444
ACH-000833,-0.392822686405
ACH-000834,-0.391248857273
ACH-000835,-0.0807767353802
ACH-000836,0.299893748828
ACH-000837,-0.21647785926399998
ACH-000838,-0.202509344016
ACH-000839,-0.228829129159
ACH-000840,-0.304566234941
ACH-000841,-0.180436002011
ACH-000843,-0.09018106576889999
ACH-000846,-0.19291941852400002
ACH-000847,-0.328093915595
ACH-000848,-0.37981827691500003
ACH-000849,-0.34874341805799997
ACH-000851,-0.43331651436499996
ACH-000855,-0.390345045652
ACH-000856,-0.049630475341499995
ACH-000858,-0.262440710626
ACH-000859,-0.36649365176700005
ACH-000861,-0.234652912715
ACH-000862,-0.275441904084
ACH-000865,-0.161243446403
ACH-000866,-0.11306003989
ACH-000867,-0.220056754832
ACH-000869,-0.0708243132382
ACH-000872,-0.21983899660300002
ACH-000873,-0.240396331067
ACH-000876,-0.302353881359
ACH-000878,-0.0182230424982
ACH-000880,-0.0231105951113
ACH-000881,-0.286744690319
ACH-000882,-0.035812047936400006
ACH-000884,-0.295896887698
ACH-000885,-0.11428076944900001
ACH-000887,-0.0880538560767
ACH-000888,-0.186562007053
ACH-000889,-0.331948731949
ACH-000890,-0.29174629294
ACH-000896,-0.16560894837999998
ACH-000898,0.07652836455039999
ACH-000900,-0.28846456492600003
ACH-000901,-0.0192770774628
ACH-000905,-0.19294220272399998
ACH-000906,0.00211977142753
ACH-000907,0.011955492446
ACH-000910,-0.045334728366400005
ACH-000911,-0.15817076907299998
ACH-000912,-0.12231094523700001
ACH-000913,-0.36560386151
ACH-000915,-0.106369016563
ACH-000916,0.179782838992
ACH-000917,-0.0669159008171
ACH-000921,-0.142245984801
ACH-000924,-0.180768944925
ACH-000926,-0.294413297237
ACH-000928,-0.06087188022469999
ACH-000929,-0.136102744316
ACH-000932,-0.21348795390900002
ACH-000935,-0.0711150860827
ACH-000936,-0.162442659692
ACH-000937,-0.21686260156800002
ACH-000938,-0.275264205209
ACH-000939,0.46240941435500005
ACH-000941,-0.13046268973300001
ACH-000943,-0.0684592212361
ACH-000946,-0.111525403188
ACH-000947,-0.159788692836
ACH-000948,-0.0854220933262
ACH-000950,-0.205550135943
ACH-000953,-0.375485290466
ACH-000957,-0.376451259744
ACH-000958,-0.19223043793400002
ACH-000960,-0.135421959662
ACH-000963,-0.23052070471299999
ACH-000968,-0.332438260639
ACH-000969,-0.16647696875499998
ACH-000973,-0.113350143109
ACH-000974,-0.1882405769
ACH-000975,-0.0844938108492
ACH-000976,0.025739817970599998
ACH-000978,-0.0360663538202
ACH-000980,-0.173643213929
ACH-000984,-0.271473003537
ACH-000986,-0.259270762029
ACH-000988,-0.159154753594
ACH-000993,-0.14357582394
ACH-000994,-0.259120636078
ACH-000996,-0.36493624527900004
ACH-001001,-0.241562185268
ACH-001020,0.16844187957000004
ACH-001028,-0.247799268999
ACH-001031,-0.283532330377
ACH-001038,-0.266004467233
ACH-001048,-0.08035756297410002
ACH-001050,-0.197479417251
ACH-001053,-0.0103546717598
ACH-001054,-0.280405910011
ACH-001061,-0.29237140009
ACH-001067,-0.171093944026
ACH-001075,-0.175254064099
ACH-001096,-0.379214343492
ACH-001128,1.1588049102
ACH-001134,0.0427082027832
ACH-001151,-0.170656729188
ACH-001163,-0.323926366024
ACH-001164,-0.144441712437
ACH-001173,-0.141372383183
ACH-001183,-0.163661633678
ACH-001184,-0.0686931173636
ACH-001190,-0.230643345207
ACH-001192,-0.267589256769
ACH-001193,-0.253432190438
ACH-001196,-0.29197186806
ACH-001197,-0.0904734726306
ACH-001205,-0.234524317155
ACH-001211,0.0666193152704
ACH-001212,-0.0163167699118
ACH-001228,-0.114718685107
ACH-001232,-0.312556136577
ACH-001239,-0.0651595876237
ACH-001274,-0.328461076437
ACH-001275,-0.296263683458
ACH-001277,-0.353924309257
ACH-001278,-0.302840836816
ACH-001280,-0.23578629735599999
ACH-001283,-0.183109110523
ACH-001289,-0.136134012238
ACH-001295,-0.197838072383
ACH-001300,-0.192181500167
ACH-001301,-0.016865618269999997
ACH-001302,-0.33414123423000003
ACH-001303,-0.10543443457
ACH-001306,-0.124096931734
ACH-001318,-0.421521270574
ACH-001322,-0.245312113544
ACH-001328,-0.17362215915600002
ACH-001332,-0.220224139007
ACH-001333,-0.129363552655
ACH-001336,-0.36190180049500004
ACH-001340,-0.181077957269
ACH-001346,-0.251579591026
ACH-001353,-0.098464161853
ACH-001354,-0.331397156395
ACH-001367,-0.318213130192
ACH-001368,-0.263512617417
ACH-001374,-0.313311783806
ACH-001375,-0.239599205382
ACH-001377,-0.11173486708699999
ACH-001380,-0.0909885077324
ACH-001391,-0.249421318706
ACH-001407,-0.269900219959
ACH-001408,-0.03852528304419999
ACH-001413,-0.292078948266
ACH-001430,-0.203997311367
ACH-001431,-0.319562762896
ACH-001450,-0.31650329257599996
ACH-001496,0.054382820024100005
ACH-001500,0.194351742073
ACH-001521,-0.0652185645215
ACH-001523,-0.196301409388
ACH-001532,-0.281132047671
ACH-001536,-0.276760097001
ACH-001550,0.316957611107
ACH-001552,-0.35706311667499996
ACH-001554,-0.08462854369680001
ACH-001645,-0.21297762686299998
ACH-001654,-0.185666937645
ACH-001715,-0.279638889872
ACH-001735,-0.0852712842087
ACH-001736,-0.25436308587900003
ACH-001737,-0.373610350573
ACH-001740,-0.264331772737
ACH-001745,0.000429360857112
ACH-001750,-0.129218097399
ACH-001765,-0.0793193855529
ACH-001956,-0.0744142038579
ACH-001957,-0.017272051443900004
