,PPBP (5473)
ACH-000004,-0.0268573819746
ACH-000007,0.03680065572519999
ACH-000009,0.23746997044100002
ACH-000011,0.0240639814773
ACH-000012,0.0607913613768
ACH-000013,0.213310773443
ACH-000014,0.20014870629999998
ACH-000015,0.23441116341200002
ACH-000017,0.277717856547
ACH-000018,-0.00660471147965
ACH-000019,0.386156750854
ACH-000021,0.192740052462
ACH-000022,-0.00679932510688
ACH-000025,-0.04047150888519999
ACH-000028,0.179659097231
ACH-000030,0.223086418876
ACH-000035,0.199682994914
ACH-000036,0.0565750187016
ACH-000037,0.09100926652720001
ACH-000039,-0.0733590511121
ACH-000040,0.0497898711417
ACH-000041,0.166495965972
ACH-000042,0.0751105349333
ACH-000045,0.125131558251
ACH-000047,0.125678578613
ACH-000052,0.0959100816175
ACH-000053,0.0796497282404
ACH-000054,0.300435923697
ACH-000055,-0.05681048275330001
ACH-000060,0.027281577295499997
ACH-000067,-0.118638630081
ACH-000070,0.08961932973110001
ACH-000075,0.12537169916
ACH-000078,0.228907986103
ACH-000082,0.162365184218
ACH-000085,0.131240002343
ACH-000086,0.266256116477
ACH-000087,0.126580477038
ACH-000092,0.249311082711
ACH-000095,0.169434748523
ACH-000097,0.156979913806
ACH-000098,0.105699030233
ACH-000099,0.210616101779
ACH-000108,0.06508152623909999
ACH-000113,0.040799825589800005
ACH-000115,0.15250952849500002
ACH-000116,0.28377523892400003
ACH-000118,0.0706202375038
ACH-000120,0.265455349335
ACH-000123,0.08276662430750001
ACH-000127,0.11439443819499999
ACH-000128,0.157321360616
ACH-000132,0.302895820955
ACH-000133,0.0636192429084
ACH-000137,0.102883730518
ACH-000138,0.133070612035
ACH-000142,0.055929690716000006
ACH-000143,-0.161681358558
ACH-000146,-0.005200970984439999
ACH-000148,0.07217432832949999
ACH-000150,0.021115118917099995
ACH-000152,0.157216212576
ACH-000153,-0.08687854497469999
ACH-000159,0.198899538257
ACH-000160,0.080648219238
ACH-000163,0.133167354419
