,LACTB2 (51110)
ACH-000004,-0.0918097643864
ACH-000007,-0.0214984254353
ACH-000009,-0.0783963872051
ACH-000011,0.0160535598889
ACH-000012,0.0322419350716
ACH-000013,-0.0681913971114
ACH-000014,-0.12750496487
ACH-000015,-0.00522999410772
ACH-000017,-0.278789256064
ACH-000018,-0.142829831008
ACH-000019,-0.11551252597799999
ACH-000021,-0.0261066747926
ACH-000022,-0.146462367293
ACH-000025,-0.218319551738
ACH-000028,0.0390461261998
ACH-000030,-0.129671035308
ACH-000035,-0.266222774912
ACH-000036,-0.104191476635
ACH-000037,0.0201939439993
ACH-000039,-0.0953788683836
ACH-000040,-0.0116793697141
ACH-000041,-0.027409970441600002
ACH-000042,0.044021949372800004
ACH-000045,0.0618030047705
ACH-000047,-0.0308269673348
ACH-000052,0.00046457927516300004
ACH-000053,-0.097942336776
ACH-000054,-0.057073035126599996
ACH-000055,0.0268903682066
ACH-000060,-0.164086239532
ACH-000067,-0.125091424789
ACH-000070,-0.09158519852630001
ACH-000075,0.0673453231033
ACH-000078,-0.146522369555
ACH-000082,-0.21562830466400001
ACH-000085,0.19756485153900002
ACH-000086,0.051086631493100006
ACH-000087,-0.23669781690000002
ACH-000092,-0.20677013445
ACH-000095,-0.020634146360400004
ACH-000097,-0.133385784694
ACH-000098,-0.29190448927499996
ACH-000099,0.036974127623
ACH-000108,-0.0297110149662
ACH-000113,-0.028197065258299996
ACH-000115,-0.191930959463
ACH-000116,4.88550081331e-05
ACH-000118,-0.0777983326059
ACH-000120,-0.255006067853
ACH-000123,-0.165709780635
ACH-000127,0.0145314731319
ACH-000128,-0.0647001444089
ACH-000132,-0.006684538015350001
ACH-000133,-0.037916900915599995
ACH-000137,-0.13177742965199998
ACH-000138,0.0252850907478
ACH-000142,-0.117516768639
ACH-000143,0.016495120029200002
ACH-000146,-0.025192551295599996
ACH-000148,0.0449466839381
ACH-000150,0.0286643844624
ACH-000152,-0.111426927384
ACH-000153,-0.104556932662
ACH-000159,-0.164731638962
ACH-000160,0.041980207548000005
ACH-000163,-0.267022550133
ACH-000167,-0.17380692534800002
ACH-000168,-0.005246715157270001
ACH-000169,-0.09732177751530001
ACH-000178,-0.0508806355569
ACH-000182,-0.13447858704600002
ACH-000183,-0.20904941301399999
ACH-000188,0.00696867481825
ACH-000189,-0.12696697948
ACH-000190,0.154827395644
ACH-000198,-0.0954148342117
ACH-000204,-0.166476526298
ACH-000206,-0.172807049115
ACH-000207,-0.173497441711
ACH-000211,-0.0569912958077
ACH-000215,-0.0218680904016
ACH-000221,0.0518973624812
ACH-000222,0.053484614638
ACH-000223,-0.13989433310000002
ACH-000226,-0.135578202758
ACH-000227,-0.314775479293
ACH-000228,-0.0613773276095
ACH-000231,-0.0343023269036
ACH-000232,-0.037181109961099995
ACH-000233,0.036372172023
ACH-000234,-0.106063660157
ACH-000235,-0.115766319531
ACH-000237,0.0336565265144
ACH-000238,0.0460549101574
ACH-000243,-0.173081896227
ACH-000244,0.129405586932
ACH-000246,-0.167642353126
ACH-000248,-0.381636342422
ACH-000250,-0.0363197282066
ACH-000251,-0.41734161973800005
ACH-000253,0.09325094121829999
ACH-000255,-0.168702312747
ACH-000256,-0.276145866497
ACH-000257,-0.27054694101300003
ACH-000258,0.0317212089239
ACH-000259,-0.0803612386354
ACH-000260,-0.137872127613
ACH-000261,-0.051216009280199995
ACH-000262,0.16904198780699997
ACH-000263,0.165773259295
ACH-000264,-0.165838458676
ACH-000265,-0.13642213519500002
ACH-000266,-0.0477857929179
ACH-000272,-0.131899838282
ACH-000273,-0.08133930127460001
ACH-000274,0.0553479201209
ACH-000277,0.0468391533279
ACH-000278,-0.177808535424
ACH-000279,-0.0611751916457
ACH-000280,-0.0115439379906
ACH-000281,-0.09838359687489999
ACH-000288,0.10454478679700001
ACH-000291,-0.167450548385
ACH-000293,-0.0453192467722
ACH-000294,-0.107083988288
ACH-000295,-0.173944840884
ACH-000296,0.11105261661499999
ACH-000302,-0.070294804788
ACH-000304,-0.202244612333
ACH-000307,-0.139079722672
ACH-000308,-0.128913355138
ACH-000310,-0.12959733446900001
ACH-000311,-0.250604504829
ACH-000312,-0.0634237422949
ACH-000315,0.015075705582600001
ACH-000316,-0.29598095167800004
ACH-000317,-0.236823760835
ACH-000318,0.020945937325900003
ACH-000319,-0.30466576713300003
ACH-000320,-0.0057791788586
ACH-000322,-0.064960398498
ACH-000323,-0.254514688268
ACH-000324,-0.105272329257
ACH-000329,-0.0915698766992
ACH-000330,-0.008756470505030001
ACH-000331,-0.0974851108375
ACH-000332,0.0032434313044400003
ACH-000334,-0.214851448919
ACH-000335,0.0434244077367
ACH-000336,-0.025462739363599995
ACH-000337,-0.0448704371012
ACH-000339,-0.12999001718800002
ACH-000341,0.190226667269
ACH-000348,-0.10916604361300002
ACH-000350,-0.00361091982448
ACH-000352,-0.236166172157
ACH-000356,0.0617948928753
ACH-000361,-0.019615555847099998
ACH-000362,-0.10734706936
ACH-000363,-0.214988485538
ACH-000364,-0.158830552392
ACH-000365,-0.029007733528499998
ACH-000366,0.08493111572630001
ACH-000368,-0.122029743596
ACH-000374,0.18743497882100002
ACH-000375,-0.018200859869099997
ACH-000376,-0.028216163707699998
ACH-000381,0.143396795058
ACH-000383,-0.106424865991
ACH-000387,-0.16917520462699998
ACH-000389,0.15569207759099998
ACH-000390,-0.108819298146
ACH-000393,-0.028598453793000002
ACH-000395,-0.161022014115
ACH-000397,0.0922974071442
ACH-000401,-0.224534172562
ACH-000402,-0.0223285097812
ACH-000403,0.004872656664770001
ACH-000404,-0.310953075703
ACH-000406,-0.101733309879
ACH-000407,0.0633394949207
ACH-000408,-0.144605288058
ACH-000410,-0.08029094007899999
ACH-000411,-0.125549310429
ACH-000414,-0.10594001536599999
ACH-000415,-0.0908905091574
ACH-000416,-0.143655150735
ACH-000420,-0.057863025822900004
ACH-000421,-0.156390428263
ACH-000424,0.045373127215
ACH-000425,-0.17937960829799998
ACH-000426,0.14513766929000002
ACH-000427,-0.08585777722969999
ACH-000433,-0.13578941719499998
ACH-000436,-0.133835769977
ACH-000444,-0.18464480614300002
ACH-000445,0.24457347899300003
ACH-000448,-0.148326062048
ACH-000450,-0.04932209199609999
ACH-000452,-0.0191148571309
ACH-000454,0.164307818608
ACH-000458,0.037106989660400005
ACH-000459,0.23182748298300002
ACH-000460,-0.0664824871803
ACH-000461,0.12909340931500002
ACH-000463,-0.0250633023581
ACH-000464,0.0102091959864
ACH-000466,-0.0381356677724
ACH-000467,-0.060036027619
ACH-000468,-0.060135360093300005
ACH-000469,-0.09258914476260001
ACH-000470,-0.0012426957512
ACH-000471,-0.0836434334135
ACH-000472,-0.08956331591610002
ACH-000473,-0.225122089257
ACH-000475,-0.12303747827299999
ACH-000476,-0.0688089949335
ACH-000477,0.030341215052099996
ACH-000480,0.033133882354200006
ACH-000481,0.06188801347180001
ACH-000483,0.012162459223499998
ACH-000484,-0.11617888723200001
ACH-000485,-0.112625405183
ACH-000486,0.00579071510782
ACH-000487,-0.04261624492240001
ACH-000488,0.0541075785456
ACH-000490,-0.08761431831000001
ACH-000491,-0.0715746134289
ACH-000495,-0.139735041621
ACH-000496,-0.024744195410899998
ACH-000499,0.260228247029
ACH-000500,0.125720427439
ACH-000502,-0.0391909243492
ACH-000503,0.083226409763
ACH-000505,-0.158319595131
ACH-000507,-0.323605671766
ACH-000510,-0.0139257186839
ACH-000511,-0.10880734117900001
ACH-000512,-0.458967998269
ACH-000516,-0.19853953458299997
ACH-000517,-0.0269166679264
ACH-000518,-0.12288807895
ACH-000520,0.123334345702
ACH-000521,-0.265187033044
ACH-000522,-0.0486690744381
ACH-000524,-0.148844489578
ACH-000527,0.0554576299208
ACH-000528,-0.106042161886
