,UPK3B (80761)
ACH-000004,0.272281747543
ACH-000007,0.168809211801
ACH-000009,0.349378827548
ACH-000011,0.205555090121
ACH-000012,0.39486572805
ACH-000013,0.229632362458
ACH-000014,0.24148694573
ACH-000015,0.28426019808200004
ACH-000017,0.30481646228500003
ACH-000018,0.117869939846
ACH-000019,0.272012525829
ACH-000021,-0.0430120301619
ACH-000022,0.160818274533
ACH-000025,0.201215041143
ACH-000028,0.140826880467
ACH-000030,0.280023495421
ACH-000035,0.296431836754
ACH-000036,0.06019573291330001
ACH-000037,-0.029148175057
ACH-000039,0.22236290323600003
ACH-000040,0.00201601632569
ACH-000041,0.315722280589
ACH-000042,0.34756894411899997
ACH-000045,0.0408722156223
ACH-000047,0.105828496108
ACH-000052,-0.107136729705
ACH-000053,0.173233499195
ACH-000054,0.160034757074
ACH-000055,0.476928323619
ACH-000060,0.20307966901299998
ACH-000067,0.19828833049400002
ACH-000070,-0.114718044416
ACH-000075,0.22030420741300002
ACH-000078,0.258736017096
ACH-000082,0.171415600569
ACH-000085,0.18753450958700002
ACH-000086,0.280855469887
ACH-000087,0.0651214547186
ACH-000092,0.334860204178
ACH-000095,0.166371547504
ACH-000097,0.202963991043
ACH-000098,0.0854453792962
ACH-000099,0.219069077041
ACH-000108,0.33284129026500003
ACH-000113,0.256914416745
ACH-000115,0.278204506919
ACH-000116,0.24457033093299999
ACH-000118,0.198008504064
ACH-000120,0.232983339938
ACH-000123,0.16852318247200002
ACH-000127,0.178420846089
ACH-000128,0.0683143195421
ACH-000132,0.205217750601
ACH-000133,0.310190519075
ACH-000137,0.0708359904624
ACH-000138,0.365677020382
ACH-000142,0.16862730506999998
ACH-000143,0.102125121197
ACH-000146,0.107639275937
ACH-000148,0.16494532154799998
ACH-000150,0.124490715119
ACH-000152,0.158810539636
ACH-000153,0.21723573204
ACH-000159,0.017918706379900003
ACH-000160,0.196672804175
ACH-000163,0.147606787966
ACH-000167,0.368540323701
ACH-000168,-0.0334141843185
ACH-000169,0.0769467748574
ACH-000178,0.313331311676
ACH-000182,0.300904027869
ACH-000183,0.267079538697
ACH-000188,0.259955523299
ACH-000189,0.0165373497514
ACH-000190,0.255501981749
ACH-000198,0.09988935356249999
ACH-000204,0.452582758773
ACH-000206,0.451044039155
ACH-000207,0.0513825333768
ACH-000211,0.13952582927999999
ACH-000215,0.182512523974
ACH-000221,0.016941381459
ACH-000222,0.34119937869499994
ACH-000223,0.336611975125
ACH-000226,0.283867756944
ACH-000227,0.07102933633339999
ACH-000228,0.15704317124000003
ACH-000231,0.212880676963
ACH-000232,0.213946406788
ACH-000233,0.382884149626
ACH-000234,0.34779169404
ACH-000235,0.255468860988
ACH-000237,0.15688272216
ACH-000238,0.130586648867
ACH-000243,0.25800819687800003
ACH-000244,-0.048497899743499995
ACH-000246,0.17917534200100002
ACH-000248,0.269425889537
ACH-000250,0.246003248966
ACH-000251,0.30988313294
ACH-000253,0.05633195766969999
ACH-000255,0.0591591065696
ACH-000256,0.0961045901518
ACH-000257,0.22065120786800002
ACH-000258,0.384151512166
ACH-000259,0.144646648121
ACH-000260,0.200834366139
ACH-000261,0.142315324232
ACH-000262,0.0943602950038
ACH-000263,0.14943418047499998
ACH-000264,0.11544928129899999
ACH-000265,0.331582089175
ACH-000266,0.179017668959
ACH-000272,0.107012277089
ACH-000273,0.270806718004
ACH-000274,0.191593405536
ACH-000277,0.276476237517
ACH-000278,0.21809120383299999
ACH-000279,0.1138091269
ACH-000280,0.214479774424
ACH-000281,0.379422131169
ACH-000288,0.121519093026
ACH-000291,0.280896557734
ACH-000293,0.365784376104
ACH-000294,0.20763957605
ACH-000295,0.0464927073412
ACH-000296,0.42298323012199995
ACH-000302,0.258764484157
ACH-000304,0.528840779718
ACH-000307,0.23453398340999998
ACH-000308,0.20162713933600002
ACH-000310,0.41022105247900004
ACH-000311,0.188473584907
ACH-000312,0.159451856014
ACH-000315,0.307149310078
ACH-000316,0.227146875917
ACH-000317,0.34869656740599997
ACH-000318,-0.00698287004427
ACH-000319,0.142943418002
ACH-000320,0.44972101707900003
ACH-000322,0.307722836833
ACH-000323,0.230655332854
ACH-000324,0.17389821362100003
ACH-000329,0.400348558019
ACH-000330,0.173313967674
ACH-000331,0.370209024015
ACH-000332,0.18092802660799998
ACH-000334,0.46307398404100003
ACH-000335,0.24730805448600002
ACH-000336,0.250119533558
ACH-000337,0.0257732583786
ACH-000339,0.235439126831
ACH-000341,0.407947839485
ACH-000348,0.06626140575230001
ACH-000350,0.444060138099
ACH-000352,0.192562651301
ACH-000356,0.24340852615400002
ACH-000361,0.1996433765
ACH-000362,0.331589873455
ACH-000363,0.17500753762600002
ACH-000364,0.23027776885600001
ACH-000365,0.133091943828
ACH-000366,0.151104758261
ACH-000368,0.345868771526
ACH-000374,0.0700147715191
ACH-000375,0.168669407482
ACH-000376,0.160564630481
ACH-000381,-0.036763606755599997
ACH-000383,0.111003251613
ACH-000387,0.142856843082
ACH-000389,-0.117217438844
ACH-000390,0.08001766932589999
ACH-000393,0.176924349052
ACH-000395,0.209272955933
ACH-000397,0.0222690342123
ACH-000401,0.053389425433599993
ACH-000402,0.209806216458
ACH-000403,0.07167381903410001
ACH-000404,0.124410042908
ACH-000406,0.126510242464
ACH-000407,0.304827290732
ACH-000408,0.20426893569000001
ACH-000410,0.155555058549
ACH-000411,0.235357992287
ACH-000414,0.196743467829
ACH-000415,0.0997871792971
ACH-000416,0.195091829782
ACH-000420,0.484596278116
ACH-000421,0.09434864526839999
ACH-000424,0.17900179611699998
ACH-000425,-0.0581622514792
ACH-000426,0.051298368793599995
ACH-000427,0.262751461495
ACH-000433,0.198224247409
ACH-000436,0.145177960839
ACH-000444,0.37207370273900003
ACH-000445,0.292751797981
ACH-000448,0.09453001449300001
ACH-000450,0.199678483583
ACH-000452,0.044001426185999996
ACH-000454,0.355234735986
ACH-000458,0.222912000375
ACH-000459,0.257321888884
ACH-000460,0.122749528132
ACH-000461,0.218992100944
ACH-000463,0.205130143792
ACH-000464,0.142874428647
ACH-000466,0.0664393651765
ACH-000467,0.09565334503499999
ACH-000468,0.271833770616
ACH-000469,0.22434722758499998
ACH-000470,0.148616579104
ACH-000471,0.18735528308
ACH-000472,0.0752255024385
ACH-000473,0.038558848093199996
ACH-000475,0.196161434149
ACH-000476,0.0042916775707
ACH-000477,0.300322460306
ACH-000480,0.427981669539
ACH-000481,0.177307296985
ACH-000483,0.341715915581
ACH-000484,0.207636820592
ACH-000485,0.195601544306
ACH-000486,0.147922990988
ACH-000487,0.195128356958
ACH-000488,0.174502241476
ACH-000490,0.249614970802
ACH-000491,0.13086612517
ACH-000495,0.25203568813099997
ACH-000496,0.33093056810800003
ACH-000499,0.438923272989
ACH-000500,-0.013543436529700002
ACH-000502,0.213832604056
ACH-000503,0.5295544358259999
ACH-000505,-0.05431733428669999
ACH-000507,0.23808412949299998
ACH-000510,0.131566773114
ACH-000511,0.344573326449
ACH-000512,0.213065631446
ACH-000516,0.18262440073800001
ACH-000517,0.367838832092
ACH-000518,-0.13149875632400002
ACH-000520,0.0713183699437
ACH-000521,0.354966787338
ACH-000522,0.047217788908699994
ACH-000524,0.233592900033
ACH-000527,0.169402061351
ACH-000528,0.236795965235
ACH-000537,0.141394165216
ACH-000541,0.128759984438
ACH-000542,0.248571435021
ACH-000544,-0.016093475362200002
ACH-000545,0.0747161095432
ACH-000547,0.453318836129
ACH-000548,0.298822883667
ACH-000549,0.23682205405099999
ACH-000550,0.168070567203
ACH-000552,0.255661883871
ACH-000556,0.295560158434
ACH-000557,0.060093361362600003
ACH-000570,0.20530080294
ACH-000571,0.186577831129
ACH-000573,0.31628968297800003
ACH-000576,0.257965341562
ACH-000580,0.120309230176
ACH-000584,0.30679033921300003
ACH-000585,0.13971567253699999
ACH-000588,0.0496669443843
ACH-000589,0.197636734304
ACH-000591,0.358146742422
ACH-000593,0.19282731556899999
ACH-000600,0.0295155580416
ACH-000601,0.196566452193
ACH-000604,0.5313242225429999
ACH-000605,0.366934898284
ACH-000606,0.261724257882
ACH-000608,0.28874386401
ACH-000614,0.0617005016899
ACH-000616,0.313373651314
ACH-000618,0.17235899239500002
ACH-000619,0.266292645042
ACH-000620,0.29657706384300003
ACH-000621,-0.0454926965938
ACH-000622,-0.0169301557336
ACH-000623,0.276425274816
ACH-000624,0.18728792890700002
ACH-000627,0.229734106384
ACH-000630,0.09171893258649999
ACH-000632,0.0017324768970699998
ACH-000633,0.23726413886599998
ACH-000637,0.144868789296
ACH-000638,0.22927686924000001
ACH-000646,0.0837900343503
ACH-000647,0.3852896261
ACH-000648,0.265345937292
ACH-000649,0.10128591006200001
ACH-000651,0.24398503754200002
ACH-000652,0.0492447215109
ACH-000653,0.14585211005100002
ACH-000657,0.35196549115500003
ACH-000658,0.12165548280300001
ACH-000661,0.228336014149
ACH-000662,0.0533711558815
ACH-000663,0.0505445620015
ACH-000665,0.113545570759
ACH-000671,0.0475994934115
ACH-000673,0.22671399989
ACH-000676,0.10093127963099999
ACH-000677,0.22269570478
ACH-000681,0.234160536485
ACH-000682,0.196603121129
ACH-000683,0.14914085376800001
ACH-000684,0.238096966264
ACH-000688,0.0970014080005
ACH-000693,0.0706700499439
ACH-000694,0.191538414636
ACH-000695,0.215082190816
ACH-000696,0.237667595935
ACH-000697,0.3430087657
ACH-000699,0.226592038372
ACH-000701,0.142791757187
ACH-000706,0.11943475342
ACH-000711,0.240435945011
ACH-000713,0.146099627129
ACH-000714,0.27167094113
ACH-000718,0.36965467971999993
ACH-000720,0.225220438946
ACH-000721,0.150729705277
ACH-000724,0.270651634417
ACH-000725,0.221689467967
ACH-000732,0.0610634679211
ACH-000734,-0.0301784266161
ACH-000735,0.205721200795
ACH-000736,0.0399690587724
ACH-000738,0.330376728946
ACH-000746,-0.168183788414
ACH-000747,0.231645652408
ACH-000748,0.08637105241569999
ACH-000753,0.252877746369
ACH-000756,0.305688646161
ACH-000757,0.341720398919
ACH-000758,0.313660727789
ACH-000760,0.254798171007
ACH-000763,0.132760898322
ACH-000764,-0.0043428645182899996
ACH-000765,0.343603199751
ACH-000766,-0.018954871259900002
ACH-000767,0.19087091260699998
ACH-000768,0.34078190684299997
ACH-000769,0.40894245149999997
ACH-000770,0.290511362663
ACH-000771,0.28961113130800004
ACH-000773,0.355305118652
ACH-000776,0.08206278611000001
ACH-000777,0.22883095201499998
ACH-000778,0.21838420592399999
ACH-000781,0.17062018392499997
ACH-000782,0.23876643448000004
ACH-000783,0.11903364499800001
ACH-000784,0.104577587182
ACH-000785,0.29933761415800003
ACH-000787,0.337499993911
ACH-000788,0.16304221047700002
ACH-000791,0.256610663532
ACH-000792,0.306123903737
ACH-000794,0.301188058757
ACH-000796,0.202051127302
ACH-000799,0.211590704975
ACH-000800,0.38616695380099997
ACH-000802,0.245693808276
ACH-000804,0.342387222549
ACH-000805,0.13322126899199999
ACH-000809,0.191802289766
ACH-000810,0.0634359576395
ACH-000811,-0.142156559133
ACH-000817,0.369715574735
ACH-000819,0.17381609399999998
ACH-000820,0.466248311427
ACH-000821,0.633256374994
ACH-000822,0.448208014988
ACH-000823,0.291613144258
ACH-000824,0.38911943438600005
ACH-000827,0.0808611143457
ACH-000829,0.242950110453
ACH-000831,0.29298491968199997
ACH-000832,0.142839183849
ACH-000833,0.17328243985800001
ACH-000834,0.30108696658000006
ACH-000835,0.236286834305
ACH-000836,0.246476985757
ACH-000837,0.295867131355
ACH-000838,0.38944021498099995
ACH-000839,0.276734308019
ACH-000840,0.318429132035
ACH-000841,0.07276360899680001
ACH-000843,0.256780990875
ACH-000846,-0.09835896738219999
ACH-000847,0.309542897024
ACH-000848,-0.0825772157205
ACH-000849,0.114407645404
ACH-000851,0.201159529108
ACH-000855,0.253358019235
ACH-000856,0.160818447014
ACH-000858,0.209771751349
ACH-000859,0.255279710299
ACH-000861,0.259310671306
ACH-000862,0.308868561984
ACH-000865,0.22624241045200003
ACH-000866,0.258788043202
ACH-000867,0.174358976759
ACH-000869,-0.06299545995980001
ACH-000872,0.253259448439
ACH-000873,0.125011872249
ACH-000876,0.11976248032600001
ACH-000878,0.22723089407900002
ACH-000880,0.0784537926145
ACH-000881,0.25094456514400004
ACH-000882,0.158100825607
ACH-000884,0.140175870219
ACH-000885,0.257561363227
ACH-000887,0.178405585226
ACH-000888,0.176033653416
ACH-000889,0.10887770388
ACH-000890,0.18513450327599998
ACH-000896,0.24766264817800002
ACH-000898,0.177815933131
ACH-000900,0.30773016925200003
ACH-000901,0.151243816338
ACH-000905,0.22130772421300002
ACH-000906,0.18646102131499998
ACH-000907,0.100974933284
ACH-000910,0.23331098683600002
ACH-000911,0.19088297027399997
ACH-000912,0.0932228467124
ACH-000913,0.114361858336
ACH-000915,0.194412040344
ACH-000916,0.36919143080600003
ACH-000917,0.162645813724
ACH-000921,-0.0398162365285
ACH-000924,0.214143589207
ACH-000926,0.184499690993
ACH-000928,0.16062059420299998
ACH-000929,0.193418593414
ACH-000932,0.235108182141
ACH-000935,0.017278879554000003
ACH-000936,0.303660534861
ACH-000937,0.389317957275
ACH-000938,0.299671756994
ACH-000939,0.193044793345
ACH-000941,0.212635594868
ACH-000943,0.186944126526
ACH-000946,0.410019725061
ACH-000947,0.22970738472
ACH-000948,0.22212964616
ACH-000950,0.456176107252
ACH-000953,0.324546355795
ACH-000957,0.135534137526
ACH-000958,0.464966738561
ACH-000960,0.17985916170000002
ACH-000963,0.23945828468400002
ACH-000968,0.271329942454
ACH-000969,0.21732673386300003
ACH-000973,0.21273186976300001
ACH-000974,0.171175209135
ACH-000975,0.238408086176
ACH-000976,0.279513910228
ACH-000978,0.160544402884
ACH-000980,0.189653467711
ACH-000984,0.34031801099799996
ACH-000986,0.28546509494000005
ACH-000988,0.331102849595
ACH-000993,0.216340409725
ACH-000994,0.248517165075
ACH-000996,0.25972301263799996
ACH-001001,0.11821814941
ACH-001020,0.26774533087200003
ACH-001028,0.233755818784
ACH-001031,0.262483374865
ACH-001038,0.166809427515
ACH-001048,0.168449010291
ACH-001050,0.127578782159
ACH-001053,0.146931825371
ACH-001054,-0.108477183503
ACH-001061,0.241059802922
ACH-001067,0.113140388125
ACH-001075,0.271840922431
ACH-001096,0.0654189000951
ACH-001128,-0.0155663130254
ACH-001134,0.150301389516
ACH-001151,0.104029224059
ACH-001163,0.113942009751
ACH-001164,0.146785998967
ACH-001173,0.35910226160400005
ACH-001183,0.15294047406199998
ACH-001184,0.197422940003
ACH-001190,0.17327304063700003
ACH-001192,-0.09696104298180001
ACH-001193,-0.08297151389280001
ACH-001196,0.260186117386
ACH-001197,0.0648877889683
ACH-001205,0.131815516282
ACH-001211,0.178482627949
ACH-001212,-0.0541753084733
ACH-001228,0.26123143862500003
ACH-001232,0.27883852517499996
ACH-001239,0.028701386574400002
ACH-001274,0.34552053677100003
ACH-001275,0.308091729522
ACH-001277,0.576950709878
ACH-001278,0.21104383406399999
ACH-001280,0.214452325286
ACH-001283,0.11851480629200001
ACH-001289,-0.0114712610054
ACH-001295,0.0294808654481
ACH-001300,-0.19029400403000002
ACH-001301,0.065124957841
ACH-001302,0.229329926254
ACH-001303,0.113333150912
ACH-001306,0.096421956268
ACH-001318,0.29762146085200003
ACH-001322,0.147392311804
ACH-001328,0.330530612036
ACH-001332,-0.361572199179
ACH-001333,0.310472331561
ACH-001336,0.22922203159
ACH-001340,0.18046564063499998
ACH-001346,0.213454176646
ACH-001353,0.11136544250199999
ACH-001354,0.056545674918800005
ACH-001367,-0.021532713719700003
