,EPG5 (57724)
ACH-000004,-0.319613197554
ACH-000007,-0.0105942128921
ACH-000009,0.0834630282508
ACH-000011,0.0045359715917900004
ACH-000012,0.18184046421
ACH-000013,0.0299672406756
ACH-000014,-0.12202249663699999
ACH-000015,0.0944034546355
ACH-000017,-0.0316330972069
ACH-000018,-0.0827659373921
ACH-000019,0.115513421117
ACH-000021,0.187764896333
ACH-000022,0.231384189154
ACH-000025,-0.266500531283
ACH-000028,0.0948823409201
ACH-000030,-0.153908218825
ACH-000035,0.0184146317315
ACH-000036,-0.024664967279900002
ACH-000037,0.0941638721311
ACH-000039,0.08694370306980001
ACH-000040,0.2756964395
ACH-000041,0.19719969991
ACH-000042,0.115151884657
ACH-000045,-0.10011034393200001
ACH-000047,-0.17379760093
ACH-000052,-0.190559654458
ACH-000053,-0.00812499446265
ACH-000054,-0.293214605203
ACH-000055,0.0477600314427
ACH-000060,0.179544988012
ACH-000067,0.00178620916958
ACH-000070,-0.239696821158
ACH-000075,-0.35125948175399996
ACH-000078,-0.00431924250599
ACH-000082,0.101138750405
ACH-000085,-0.532996704325
ACH-000086,0.170063375374
ACH-000087,-0.061812402513699995
ACH-000092,0.07665862153580001
ACH-000095,-0.0699275277238
ACH-000097,0.16471083455399999
ACH-000098,0.6036235905030001
ACH-000099,0.24706724605900002
ACH-000108,-0.056452788585000004
ACH-000113,-0.10524903160700001
ACH-000115,0.00521878454833
ACH-000116,0.07590571707230001
ACH-000118,-0.028905455899700002
ACH-000120,-0.14921304141
ACH-000123,-0.09575045164010001
ACH-000127,-0.459742750445
ACH-000128,0.0678501509003
ACH-000132,0.126786820315
ACH-000133,0.0966374056044
ACH-000137,-0.0933278376708
ACH-000138,-0.014740603008999998
ACH-000142,0.08973750882649999
ACH-000143,-0.136738552712
ACH-000146,-0.017110828367299998
ACH-000148,0.00822779653161
ACH-000150,-0.00966933786165
ACH-000152,0.179363209736
ACH-000153,-0.383808900232
ACH-000159,0.17149709831300003
ACH-000160,-0.0867715770133
ACH-000163,0.0618182296009
ACH-000167,0.0299403690415
ACH-000168,-0.18429829470400003
ACH-000169,-0.515963877552
ACH-000178,0.0572931072743
ACH-000182,0.05860302805980001
ACH-000183,-0.0485614320108
ACH-000188,-0.19547801054900002
ACH-000189,-0.056474822713800006
ACH-000190,0.0194176174374
ACH-000198,-0.110951577061
ACH-000204,-0.0988465407232
ACH-000206,0.0043093902121000005
ACH-000207,-0.145752366553
ACH-000211,-0.381423910795
ACH-000215,0.04879008135290001
ACH-000221,0.06222740720890001
ACH-000222,-0.172675061937
ACH-000223,-0.14237486198899998
ACH-000226,-0.254427183124
ACH-000227,-0.0493568579261
ACH-000228,0.21360934568300002
ACH-000231,0.0225918626669
ACH-000232,0.030327115860900002
ACH-000233,-0.24783276223700001
ACH-000234,0.245233345325
ACH-000235,0.19507961357700002
ACH-000237,-0.449837297785
ACH-000238,-0.0864064912311
ACH-000243,-0.223452800402
ACH-000244,0.191922714177
ACH-000246,0.24770869825800002
ACH-000248,0.040912762949
ACH-000250,-0.108620415294
ACH-000251,0.007287697087749999
ACH-000253,0.00455951993569
ACH-000255,0.166548969409
ACH-000256,0.013818130176299999
ACH-000257,-0.05412102347659999
ACH-000258,0.12472189284600001
ACH-000259,-0.0456858425983
ACH-000260,0.0780533755605
ACH-000261,-0.00250032713109
ACH-000262,-0.321325029727
ACH-000263,-0.17208579427200002
ACH-000264,-0.26903986369399996
ACH-000265,0.063890329731
ACH-000266,0.10822642817500001
ACH-000272,0.156192581494
ACH-000273,-0.0456386392295
ACH-000274,0.20308562809900002
ACH-000277,-0.0826514924446
ACH-000278,-0.38692455453900004
ACH-000279,0.233648461096
ACH-000280,0.22299071106600002
ACH-000281,-0.0941095679555
ACH-000288,0.0545657097069
ACH-000291,0.014392415421799998
ACH-000293,0.194701538162
ACH-000294,-0.04493547223759999
ACH-000295,0.19599717891
ACH-000296,-0.149929847432
