,OR52M1 (119772)
ACH-000004,-0.170030889835
ACH-000007,0.0787623272413
ACH-000009,0.076547767621
ACH-000011,0.0846128208447
ACH-000012,-0.027427364358599996
ACH-000013,-0.0318781454115
ACH-000014,0.0706183205942
ACH-000015,0.127460884448
ACH-000017,0.0818907261938
ACH-000018,0.105639986621
ACH-000019,-0.0833068666408
ACH-000021,-0.08768209845359999
ACH-000022,0.06878930405469999
ACH-000025,0.068777153339
ACH-000028,-0.104575913132
ACH-000030,0.057288873197599996
ACH-000035,0.09819907666689999
ACH-000036,0.0544987588736
ACH-000037,0.289846963622
ACH-000039,0.154744608103
ACH-000040,0.046999553328
ACH-000041,-0.00839355240731
ACH-000042,-0.0284395227508
ACH-000045,0.07809296735480001
ACH-000047,0.0028235710948799997
ACH-000052,0.276460460847
ACH-000053,0.08155237725339999
ACH-000054,-0.056512410203
ACH-000055,0.133040017928
ACH-000060,-0.025350114734200003
ACH-000067,0.5707648021280001
ACH-000070,-0.0916129434882
ACH-000075,-0.299890959048
ACH-000078,0.0256486433648
ACH-000082,-0.05204720145769999
ACH-000085,0.05021959185409999
ACH-000086,0.0407089200099
ACH-000087,0.08874585621929999
ACH-000092,0.149726564546
ACH-000095,0.12442449507799999
ACH-000097,0.03604760513
ACH-000098,0.07160952981369999
ACH-000099,-0.0613884487628
ACH-000108,-0.163650064655
ACH-000113,0.0760446066554
ACH-000115,0.13353520101
ACH-000116,0.11914377097899999
ACH-000118,0.0873538840659
ACH-000120,-0.03485179258380001
ACH-000123,-0.0191046879036
ACH-000127,0.0445639806704
ACH-000128,0.16122462295099999
ACH-000132,0.059677260798199995
ACH-000133,-0.060886384679
ACH-000137,-0.133655379447
ACH-000138,0.0313594159267
ACH-000142,0.0987257711564
ACH-000143,0.13666456139799998
ACH-000146,0.0100097172299
ACH-000148,0.120363672852
ACH-000150,-0.0766485189965
ACH-000152,0.0114917144964
ACH-000153,-0.07106006931929999
ACH-000159,-0.0502252342792
ACH-000160,0.010522009414699999
ACH-000163,-0.0877390465402
ACH-000167,0.145469666919
ACH-000168,-0.147145283194
ACH-000169,0.128522183948
ACH-000178,-0.0286943246269
ACH-000182,0.0448181721408
ACH-000183,0.149903113561
ACH-000188,0.0120221445574
ACH-000189,0.22931013706300002
ACH-000190,-0.0974007708685
ACH-000198,0.12724641158
ACH-000204,0.0354247739288
ACH-000206,-0.0728670425094
ACH-000207,0.05316142175559999
ACH-000211,0.0055481680299
ACH-000215,0.0904741509647
ACH-000221,0.151916411998
ACH-000222,0.146693847444
ACH-000223,0.06345890902080001
ACH-000226,-0.030768380672
ACH-000227,0.00855241357955
ACH-000228,0.278864729394
ACH-000231,0.0439523580796
ACH-000232,0.00996268293906
ACH-000233,0.091397682074
ACH-000234,0.103846314354
ACH-000235,0.11036146523
ACH-000237,-0.0492121496232
ACH-000238,-0.0341309546872
ACH-000243,0.0245518179507
ACH-000244,0.156101097628
ACH-000246,-0.0346704593061
ACH-000248,0.260041777571
ACH-000250,0.0585441273577
ACH-000251,-0.0241857410629
ACH-000253,0.0186863059311
ACH-000255,0.176617694621
ACH-000256,0.0769613872827
ACH-000257,-0.157786885544
ACH-000258,0.170264309321
ACH-000259,-0.044403423235599995
ACH-000260,0.0801256365012
ACH-000261,-0.163393118465
ACH-000262,0.139457819206
ACH-000263,-0.12099940616100001
ACH-000264,0.0420879263294
ACH-000265,-0.028345813202
ACH-000266,0.00681869397767
ACH-000272,0.0798284285945
ACH-000273,0.0293647360231
ACH-000274,0.014873006887
ACH-000277,0.0540685700525
ACH-000278,-0.0220674622922
ACH-000279,0.0184886996738
ACH-000280,0.0782001395682
ACH-000281,-0.162509710813
ACH-000288,0.0541158704656
ACH-000291,0.00598365000566
ACH-000293,0.0862304162133
ACH-000294,0.07613217977910001
ACH-000295,-0.207696011939
ACH-000296,0.028826356925499997
ACH-000302,0.12536277276
ACH-000304,0.212210955042
ACH-000307,-0.20551360915199998
ACH-000308,0.0485943647924
ACH-000310,0.217994067744
ACH-000311,0.0203731386428
ACH-000312,-0.00892380007247
ACH-000315,-0.05256120402919999
ACH-000316,0.00910165382309
ACH-000317,0.0382429060693
ACH-000318,0.08993789919430001
