,B4GALNT3 (283358)
ACH-000004,-0.26969924183899996
ACH-000007,-0.0841337610795
ACH-000009,-0.125503539755
ACH-000011,-0.017204484063
ACH-000012,-0.04480702567980001
ACH-000013,-0.120697474057
ACH-000014,-0.16364992612600002
ACH-000015,-0.13827358435599998
ACH-000017,-0.0586499342371
ACH-000018,-0.09486879728520001
ACH-000019,-0.0143047421169
ACH-000021,-0.0282856943774
ACH-000022,-0.226549912612
ACH-000025,-0.15409950143200002
ACH-000028,0.17763221144900002
ACH-000030,-0.184815637701
ACH-000035,-0.102511362488
ACH-000036,-0.108475147287
ACH-000037,-0.171556446169
ACH-000039,-0.0871161610201
ACH-000040,-0.166243842679
ACH-000041,-0.306019840676
ACH-000042,-0.0930057015527
ACH-000045,-0.0446355376573
ACH-000047,-0.11122022472899999
ACH-000052,-0.106580402993
ACH-000053,-0.158152181939
ACH-000054,-0.0795880085439
ACH-000055,-0.211378005069
ACH-000060,-0.149444116713
ACH-000067,-0.099498451753
ACH-000070,-0.170137159014
ACH-000075,-0.165532607056
ACH-000078,-0.301464253347
ACH-000082,-0.026596320602
ACH-000085,-0.202970735259
ACH-000086,-0.020111395444900003
ACH-000087,-0.24031489054000002
ACH-000092,-0.101653187071
ACH-000095,-0.267991430727
ACH-000097,-0.0440508110659
ACH-000098,-0.127836196993
ACH-000099,-0.213821375579
ACH-000108,-0.162230415146
ACH-000113,-0.142016127958
ACH-000115,-0.0441769282692
ACH-000116,-0.11616744261800001
ACH-000118,-0.0331976948907
ACH-000120,-0.0601027078748
ACH-000123,-0.167522662338
ACH-000127,-0.0872240971657
ACH-000128,-0.06502928676900001
ACH-000132,-0.04995087271509999
ACH-000133,-0.0867758486273
ACH-000137,-0.0399357368767
ACH-000138,-0.09441052999169999
ACH-000142,-0.201137464326
ACH-000143,-0.17774082388700002
ACH-000146,-0.171696951465
ACH-000148,-0.17552466096299998
ACH-000150,-0.20806538915999997
ACH-000152,-0.018479314847799997
ACH-000153,-0.22851999834800002
ACH-000159,-0.09071819636980001
ACH-000160,-0.36032162130500006
ACH-000163,-0.213441913263
ACH-000167,-0.0202313354269
ACH-000168,0.040264472048900005
ACH-000169,-0.0772767021437
ACH-000178,-0.14939184547700002
ACH-000182,-0.240161558457
ACH-000183,-0.214438893232
ACH-000188,-0.117329364695
ACH-000189,0.010067921311299998
ACH-000190,-0.0962748666685
ACH-000198,-0.14944630005100001
ACH-000204,-0.242558889455
ACH-000206,0.30496992427499997
ACH-000207,-0.100907612998
ACH-000211,-0.070202816775
ACH-000215,-0.157444054793
ACH-000221,-0.017330615309
ACH-000222,0.0170011721248
ACH-000223,-0.283946049174
ACH-000226,-0.141561445224
ACH-000227,-0.18698362996800003
ACH-000228,-0.348565385968
ACH-000231,-0.172038424364
ACH-000232,-0.170930334966
ACH-000233,-0.189820730856
ACH-000234,-0.13140892359099998
ACH-000235,-0.104342404825
ACH-000237,-0.220479696008
ACH-000238,-0.174435252898
ACH-000243,-0.0187835796602
ACH-000244,-0.0811937811985
ACH-000246,-0.19104474495499998
ACH-000248,-0.0740029452107
ACH-000250,-0.135770228005
ACH-000251,-0.124417595073
ACH-000253,-0.102636930689
ACH-000255,-0.0230198422491
ACH-000256,-0.04978267735880001
ACH-000257,0.251323717016
ACH-000258,-0.0921767002399
ACH-000259,-0.12046188296499999
ACH-000260,-0.08957125350289999
ACH-000261,-0.0871653630432
ACH-000262,-0.187488227066
ACH-000263,-0.0126243757981
ACH-000264,-0.18921725584600002
ACH-000265,0.013167879111899998
ACH-000266,-0.128090480485
ACH-000272,-0.09987266235819998
ACH-000273,-0.102444087699
ACH-000274,-0.14542615309
ACH-000277,-0.0641626201345
ACH-000278,-0.17719201000799997
ACH-000279,-0.333298324366
ACH-000280,-0.20365196941599997
ACH-000281,-0.36464213971500004
ACH-000288,-0.241023431868
ACH-000291,-0.023290445632700003
ACH-000293,-0.0648710462348
ACH-000294,-0.32306050131299996
ACH-000295,-0.164872223958
ACH-000296,-0.44040803553400004
ACH-000302,-0.188152852043
ACH-000304,0.058848061627
ACH-000307,-0.265242524861
ACH-000308,-0.0899519587925
ACH-000310,-0.058116001327200004
ACH-000311,-0.278474756916
ACH-000312,-0.05137463894449999
ACH-000315,-0.09222256196560001
ACH-000316,-0.092261816876
ACH-000317,-0.0899152461079
ACH-000318,-0.0617060303941
ACH-000319,-0.0730870294405
ACH-000320,0.0595669944375
ACH-000322,0.0515855841839
ACH-000323,-0.13931723950799998
ACH-000324,-0.177177829083
ACH-000329,-0.0643254039088
ACH-000330,0.0877807202891
