,SDCBP (6386)
ACH-000618,-0.0655906348829
ACH-000619,-0.0198400438416
ACH-000620,-0.000327345689917
ACH-000621,-0.07257633072360001
ACH-000622,-0.238172164851
ACH-000623,0.0324730479889
ACH-000624,-0.17367098054299998
ACH-000627,-0.11258374332
ACH-000630,-0.0936094090361
ACH-000632,0.08473265799049999
ACH-000633,0.15084315637499998
ACH-000637,0.10215503011600001
ACH-000638,-0.227528255993
ACH-000646,-0.255689488107
ACH-000647,-0.193606223422
ACH-000648,-0.131314245575
ACH-000649,-0.10707952400599999
ACH-000651,-0.151215164161
ACH-000652,-0.00612329552522
ACH-000653,-0.0251669297266
ACH-000657,-0.0367296682007
ACH-000658,-0.119182732484
ACH-000661,-0.155669827649
ACH-000662,-0.215126937834
ACH-000663,-0.00711639701353
ACH-000665,-0.0833570912639
ACH-000671,0.06961702207939999
ACH-000673,-0.173651923541
ACH-000676,-0.05729833472490001
ACH-000677,-0.020093103931599996
ACH-000681,-0.258269552332
ACH-000682,-0.176240591619
ACH-000683,-0.155202914804
ACH-000684,-0.06376667174
ACH-000688,-0.138353706567
ACH-000693,-0.08956550846410001
ACH-000694,-0.14286653875
ACH-000695,-0.138583717085
ACH-000696,-0.188698838442
ACH-000697,-0.189003587255
ACH-000699,-0.11028249371400001
ACH-000701,0.00625729060975
ACH-000706,0.007420554647840001
ACH-000711,-0.0644480181855
ACH-000713,-0.11488045653
ACH-000714,-0.105931574195
ACH-000718,0.0686390225716
ACH-000720,-0.11166443582999999
ACH-000721,-0.00542592907962
ACH-000724,0.20756659659200002
ACH-000725,-0.06694874203649999
ACH-000732,-0.133133757462
ACH-000734,0.0330583028349
ACH-000735,-0.0526267282811
ACH-000736,0.07972981702160001
ACH-000738,-0.151145398642
ACH-000746,-0.325987691207
ACH-000747,0.035644990964
ACH-000748,-0.21287537374200002
ACH-000753,-0.016196108480200002
ACH-000756,-0.0890972801
ACH-000757,-0.139033037731
ACH-000758,0.00730383285638
ACH-000760,-0.07015977271360001
ACH-000763,-0.173187564629
ACH-000764,0.259721776
ACH-000765,0.405685413262
ACH-000766,-0.17398902051100001
ACH-000767,0.130189425938
ACH-000768,0.05596117354309999
ACH-000769,-0.270763137358
ACH-000770,-0.17554409602600002
ACH-000771,-0.245752932064
ACH-000773,-0.181087143382
ACH-000776,0.228456984169
ACH-000777,-0.17558247694499998
ACH-000778,-0.04982021449019999
ACH-000781,-0.154777908035
ACH-000782,-0.027267148517700002
ACH-000783,-0.158183469908
ACH-000784,-0.0209996766855
ACH-000785,-0.011046009120399998
ACH-000787,0.063208166118
ACH-000788,0.08230283475039998
ACH-000791,-0.247337634058
ACH-000792,-0.10672110792600001
ACH-000794,-0.00787544888265
ACH-000796,-0.0230113940458
ACH-000799,-0.43677445916
ACH-000800,0.10283949732599999
ACH-000802,-0.146361374743
ACH-000804,-0.0782744574349
ACH-000805,0.061294531189
ACH-000809,-0.0212297191961
ACH-000810,0.34273686724
ACH-000811,-0.0722403727102
ACH-000817,-0.151589892981
ACH-000819,-0.340179778706
ACH-000820,-0.07327756265339999
ACH-000821,0.060789874498199996
ACH-000822,-0.163975454673
ACH-000823,-0.134580271764
ACH-000824,-0.254510287066
ACH-000827,-0.0562011177317
ACH-000829,-0.170703292003
ACH-000831,-0.151062497288
ACH-000832,-0.19237078631700003
ACH-000833,-0.0943186756935
ACH-000834,0.057397084956300005
ACH-000835,-0.160708789396
ACH-000836,-0.105004856732
ACH-000837,-0.0626100124526
ACH-000838,-0.314083074057
ACH-000839,-0.115122170771
ACH-000840,-0.313708258666
ACH-000841,-0.177885624562
ACH-000843,0.0246183190675
ACH-000846,-0.320985479648
ACH-000847,0.0298074665528
ACH-000848,0.007053110235939999
ACH-000849,-0.24184935124499998
ACH-000851,-0.124354172963
ACH-000855,0.0046357472953999996
ACH-000856,-0.213886775652
ACH-000858,-0.012445363804799998
ACH-000859,0.00385833875245
ACH-000861,-0.168778161473
ACH-000862,-0.14815304188
ACH-000865,-0.0719762446932
ACH-000866,-0.159809329503
ACH-000867,-0.148685461254
ACH-000869,-0.216348282129
ACH-000872,-0.0108378350856
ACH-000873,-0.254574580007
ACH-000876,0.006684137458630001
ACH-000878,0.051395389212699996
ACH-000880,-0.00779377224369
ACH-000881,-0.19407854421700002
ACH-000882,-0.213386741678
ACH-000884,0.093096463613
ACH-000885,-0.23239565449400001
ACH-000887,-0.13485721410999998
ACH-000888,-0.0252105364607
ACH-000889,-0.009857222360920001
ACH-000890,-0.23955960193000003
ACH-000896,-0.19761819472800002
ACH-000898,-0.126606521793
ACH-000900,0.05389361692840001
ACH-000901,-0.0905282241439
ACH-000905,-0.11039932603399999
ACH-000906,-0.130528130371
ACH-000907,-0.35472744759400004
ACH-000910,-0.0286364757808
ACH-000911,-0.07784090984400001
ACH-000912,-0.0942696301464
ACH-000913,-0.119189813803
ACH-000915,0.0014175542728099998
ACH-000916,0.404683311654
ACH-000917,-0.331674285766
ACH-000921,-0.17781542906800002
ACH-000924,-0.09704822982989998
ACH-000926,-0.0429146334498
ACH-000928,-0.0380599534987
ACH-000929,-0.054569964549000004
ACH-000932,-0.0657234091796
ACH-000935,0.012722109865700002
ACH-000936,-0.0720104077535
ACH-000937,0.0282238899292
ACH-000938,0.17227473099100002
ACH-000939,0.049294681095199994
ACH-000941,-0.119220239858
ACH-000943,-0.112273765033
ACH-000946,-0.127108173422
ACH-000947,-0.026737981963900002
ACH-000948,-0.121667157792
ACH-000950,-0.040545880335499995
ACH-000953,0.00469528680659
ACH-000957,-0.263671278142
ACH-000958,-0.258648074708
ACH-000960,0.0923876150223
ACH-000963,-0.260240778888
ACH-000968,0.169658502767
ACH-000969,-0.24249849036600002
ACH-000973,-0.26757228028999996
ACH-000974,-0.27788886098
ACH-000975,-0.0009007253473119999
ACH-000976,0.0674805169261
ACH-000978,0.18045598132100002
ACH-000980,-0.0260921696197
ACH-000984,-0.22434715948000003
ACH-000986,-0.229649539744
ACH-000988,-0.301274089417
ACH-000993,0.028468899383400005
ACH-000994,-0.13465669790100002
ACH-000996,-0.202980419896
ACH-001001,0.028943462771400003
ACH-001020,-0.0638087094243
ACH-001028,-0.16362759644400002
ACH-001031,-0.11882350951199999
ACH-001038,0.014240223235799999
ACH-001048,-0.10788434774399999
ACH-001050,-0.09550129464
ACH-001053,0.118555383106
ACH-001054,-0.0748442306733
ACH-001061,-0.151956908437
ACH-001067,-0.113986851036
ACH-001075,-0.210346666866
ACH-001096,-0.019173270449900002
ACH-001128,0.163442200836
ACH-001134,-0.0537684964526
ACH-001151,-0.20025788642099998
ACH-001163,0.160859664653
ACH-001164,0.047836487915599996
ACH-001173,-0.027156765531
ACH-001183,-0.131916509059
ACH-001184,0.024225986544400002
ACH-001190,-0.125719240899
ACH-001192,-0.290249516813
ACH-001193,-0.140134830429
ACH-001196,-0.0583861908029
ACH-001197,0.0201720060414
ACH-001205,-0.320596216151
ACH-001211,-0.28688015130600003
ACH-001212,-0.150640352749
ACH-001228,0.08531083815510002
ACH-001232,-0.167158827273
ACH-001239,-0.0897472246008
ACH-001274,0.0695938417252
ACH-001275,-0.2650820123
ACH-001277,-0.0685581636515
ACH-001278,-0.0022879714201100004
ACH-001280,-0.0835137467275
ACH-001283,-0.0518825834856
ACH-001289,-0.119617419501
ACH-001295,-0.222143631044
ACH-001300,-0.00961632308508
ACH-001301,0.011411410468299998
ACH-001302,-0.0426861785706
ACH-001303,0.259750518177
ACH-001306,0.103982662878
ACH-001318,-0.12231592853
ACH-001322,-0.293267485121
ACH-001328,0.0809208703604
ACH-001332,-0.211847560018
ACH-001333,-0.288330442613
ACH-001336,-0.0576921487137
ACH-001340,0.0512188218294
ACH-001346,-0.206871217473
ACH-001353,-0.0152081065482
ACH-001354,0.018850571849799998
ACH-001367,-0.16052902903799998
ACH-001368,-0.022471497505200003
ACH-001374,-0.203365484342
ACH-001375,-0.0690643652495
ACH-001377,-0.0400576907227
ACH-001380,0.0815108811497
ACH-001391,-0.15258542715099999
ACH-001407,0.016128483378899997
ACH-001408,0.0438793592614
ACH-001413,0.0581543681652
ACH-001430,-0.40681887446099996
ACH-001431,-0.04227268216630001
ACH-001450,-0.06683672114990001
ACH-001496,0.000548387339248
ACH-001500,0.133599911184
ACH-001521,0.0895147537697
ACH-001523,-0.047498783933499995
ACH-001532,-0.07528922451589999
ACH-001536,0.072314708462
ACH-001550,-0.05147541679269999
ACH-001552,-0.049367360832199995
ACH-001554,-0.121251387379
ACH-001645,0.08575987924339999
ACH-001654,0.0790980823575
ACH-001715,0.035327170431800003
ACH-001735,-0.007715619675479999
ACH-001736,-0.0346759990495
ACH-001737,0.12432519604499999
ACH-001740,0.0220733058316
ACH-001745,0.00856111268907
ACH-001750,0.0902964099694
ACH-001765,-0.127448892865
ACH-001956,-0.145310721536
ACH-001957,-0.0695818372638
