,GINS1 (9837)
ACH-000311,-1.20866113996
ACH-000312,-1.41324631993
ACH-000315,-1.5856967501399999
ACH-000316,-1.50427319792
ACH-000317,-1.6154297703
ACH-000318,-1.49107638087
ACH-000319,-1.6072030754700002
ACH-000320,-1.1280434394499999
ACH-000322,-1.60348814254
ACH-000323,-1.4927461041499999
ACH-000324,-1.6882594135799998
ACH-000329,-1.74329843688
ACH-000330,-1.7818233318599999
ACH-000331,-1.1770691340200001
ACH-000332,-1.56242282429
ACH-000334,-1.78541797567
ACH-000335,-1.5106724899700001
ACH-000336,-1.4631567177
ACH-000337,-1.9162026133400003
ACH-000339,-1.4896428455700002
ACH-000341,-1.30675744071
ACH-000348,-1.76905063967
ACH-000350,-1.7460300862
ACH-000352,-1.5372616736899998
ACH-000356,-1.65879881555
ACH-000361,-1.34942910426
ACH-000362,-1.52122627454
ACH-000363,-1.82339967689
ACH-000364,-1.44740028272
ACH-000365,-1.60504950872
ACH-000366,-1.5504173661899998
ACH-000368,-1.98690676407
ACH-000374,-1.04702041261
ACH-000375,-1.4075214566299998
ACH-000376,-1.39048719693
ACH-000381,-1.77991409349
ACH-000383,-1.6814626753100002
ACH-000387,-1.82848175598
ACH-000389,-1.5785784577500002
ACH-000390,-1.6104289246099999
ACH-000393,-1.58745216856
ACH-000395,-1.5329978065
ACH-000397,-1.3926720813
ACH-000401,-1.38204077177
ACH-000402,-1.62218242729
ACH-000403,-1.8937156975
ACH-000404,-1.88851955348
ACH-000406,-1.46355782396
ACH-000407,-1.80928935817
ACH-000408,-1.3827188373700001
ACH-000410,-1.4803820224200002
ACH-000411,-1.3719436516499999
ACH-000414,-1.46581926442
ACH-000415,-1.7049947599000002
ACH-000416,-1.3589815554700002
ACH-000420,-1.4426435795600001
ACH-000421,-1.5666467013799998
ACH-000424,-1.32056738601
ACH-000425,-1.4512837817700002
ACH-000426,-1.55598362908
ACH-000427,-1.9866662391599998
ACH-000433,-1.50858859557
ACH-000436,-1.8412779415599998
ACH-000444,-1.34492622928
ACH-000445,-1.34568804509
ACH-000448,-1.51790052343
ACH-000450,-1.5864373680000001
ACH-000452,-1.5999212794600002
ACH-000454,-1.58124234081
ACH-000458,-1.5037446769299998
ACH-000459,-1.19494310545
ACH-000460,-1.56547172912
ACH-000461,-1.38269077788
ACH-000463,-1.54563927132
ACH-000464,-1.52216258134
ACH-000466,-1.29293670244
ACH-000467,-1.5190690874000001
ACH-000468,-1.76526912075
ACH-000469,-1.8039438324700001
ACH-000470,-1.6280749286899998
ACH-000471,-1.22915107317
ACH-000472,-1.762018492
ACH-000473,-1.8247038912599998
ACH-000475,-1.7427618999099999
ACH-000476,-1.5923387961700002
ACH-000477,-1.9311942500900001
ACH-000480,-1.44332647861
ACH-000481,-1.80575446838
ACH-000483,-1.89908956778
ACH-000484,-1.9864539865200002
ACH-000485,-1.7902390086099997
ACH-000486,-1.29190698817
ACH-000487,-1.65676403191
ACH-000488,-1.59931864283
ACH-000490,-1.40346175345
ACH-000491,-1.3993961112200002
ACH-000495,-1.33451913018
ACH-000496,-1.5191783259
ACH-000499,-1.6911472051499998
ACH-000500,-1.25383367457
ACH-000502,-1.54177920894
ACH-000503,-1.4499957565900001
ACH-000505,-1.61946356546
ACH-000507,-1.60872484695
ACH-000510,-1.8036693987799999
ACH-000511,-1.3933891827399998
ACH-000512,-1.64769225743
ACH-000516,-1.6978107460499998
ACH-000517,-1.7235906859799999
ACH-000518,-1.8393055952500001
ACH-000520,-1.6284114947600001
ACH-000521,-1.2980149202200002
ACH-000522,-1.6296996037
ACH-000524,-2.08226039792
ACH-000527,-1.33829047793
ACH-000528,-1.33456862864
ACH-000537,-1.77204654507
ACH-000541,-2.0133939878200002
ACH-000542,-1.47664783727
ACH-000544,-1.52527532537
ACH-000545,-1.4559435761300001
ACH-000547,-1.1576982948399999
ACH-000548,-1.11013554255
ACH-000549,-0.9977915281299999
ACH-000550,-1.32827762243
ACH-000552,-1.68670571685
ACH-000556,-1.51950303709
ACH-000557,-2.3678284187900003
ACH-000570,-1.74726679616
ACH-000571,-2.2058908601
ACH-000573,-1.8520370290000001
ACH-000576,-1.64856992573
ACH-000580,-1.52901023926
ACH-000584,-1.2700678194600001
ACH-000585,-1.8314558931799998
ACH-000588,-1.69798922602
ACH-000589,-1.53161998123
ACH-000591,-1.64272922059
ACH-000593,-1.40357398224
ACH-000600,-1.43493148107
ACH-000601,-1.53411778568
ACH-000604,-1.7540275557799998
ACH-000605,-1.53036941862
ACH-000606,-1.54846102545
ACH-000608,-1.8818492823700002
ACH-000614,-1.21525287856
ACH-000616,-1.4485478067500002
ACH-000618,-1.49552757916
ACH-000619,-1.4167821812
ACH-000620,-1.54534894239
ACH-000621,-1.83357754163
ACH-000622,-1.6516762208700002
ACH-000623,-1.40433657507
ACH-000624,-1.48434818351
ACH-000627,-1.6361357311200002
ACH-000630,-1.40538314204
ACH-000632,-1.7300068304099998
ACH-000633,-1.13365058599
ACH-000637,-1.4050560403
ACH-000638,-1.4176994534600003
ACH-000646,-1.45279405805
ACH-000647,-1.52884578218
ACH-000648,-1.95130947416
ACH-000649,-1.82390423853
ACH-000651,-1.4333947784099998
ACH-000652,-1.8399554725299998
ACH-000653,-1.6278513632
ACH-000657,-1.63795699469
ACH-000658,-1.95482432664
ACH-000661,-1.54164138515
ACH-000662,-1.39685164554
ACH-000663,-1.33661449325
ACH-000665,-1.6194602674399998
ACH-000671,-1.7801225874000002
ACH-000673,-1.2185167884399999
ACH-000676,-1.50251096572
ACH-000677,-1.58083717857
ACH-000681,-1.43099091617
ACH-000682,-1.54936605051
ACH-000683,-1.43723606812
ACH-000684,-1.33090545464
ACH-000688,-2.3328723629700003
ACH-000693,-1.8457120675799998
ACH-000694,-1.5258313934799999
ACH-000695,-1.56585716338
ACH-000696,-1.4196993068200001
ACH-000697,-1.9242061964200001
ACH-000699,-2.3204052499400003
ACH-000701,-1.5018594661000002
ACH-000706,-1.7000878444299998
ACH-000711,-1.52509861104
ACH-000713,-1.50459971776
ACH-000714,-1.95729722282
ACH-000718,-1.9190541189400003
ACH-000720,-1.68236105026
ACH-000721,-1.68199234118
ACH-000724,-1.8253909907499999
ACH-000725,-2.04341716696
ACH-000732,-1.5649620828400002
ACH-000734,-1.43620484633
ACH-000735,-1.54399091066
ACH-000736,-1.74483272807
ACH-000738,-1.28312580923
ACH-000746,-1.8012818288699999
ACH-000747,-1.60275333504
ACH-000748,-1.7459525339300002
ACH-000753,-1.42426412528
ACH-000756,-1.4546426907700003
ACH-000757,-1.68182687868
ACH-000758,-1.39693937387
ACH-000760,-1.57793737877
ACH-000763,-1.6016040143
ACH-000764,-1.5000913842299999
ACH-000765,-1.3439610091
ACH-000766,-1.50308771861
ACH-000767,-1.9298889838
ACH-000768,-1.5277737675299998
ACH-000769,-1.62570133973
ACH-000770,-1.63446973848
ACH-000771,-1.22371014892
ACH-000773,-1.4500181409900001
ACH-000776,-1.58981555227
ACH-000777,-1.50238397438
ACH-000778,-2.07134482385
ACH-000781,-1.566199331
ACH-000782,-1.5078020293099998
ACH-000783,-1.6465141183899998
ACH-000784,-1.74584406161
ACH-000785,-1.8978252435099998
ACH-000787,-1.5686793901700002
ACH-000788,-1.6340907810299998
ACH-000791,-1.38732169155
ACH-000792,-1.52223678268
ACH-000794,-1.4960503575400002
ACH-000796,-1.7184072663099998
ACH-000799,-0.917594692793
ACH-000800,-1.25736587933
ACH-000802,-1.51502271659
ACH-000804,-1.57110925724
ACH-000805,-1.7377644806499999
ACH-000809,-1.5904263545800001
ACH-000810,-1.3709956073299998
ACH-000811,-1.7524080198700003
ACH-000817,-1.48131275762
ACH-000819,-1.6562404817899998
ACH-000820,-1.70758277589
ACH-000821,-1.890802415
ACH-000822,-2.00945672424
ACH-000823,-1.56036736738
ACH-000824,-1.66616830986
ACH-000827,-1.4839659149000002
ACH-000829,-1.80559337711
ACH-000831,-1.34233461792
ACH-000832,-1.3786556275600002
ACH-000833,-2.00544849861
ACH-000834,-1.66190404503
ACH-000835,-1.54025854473
ACH-000836,-1.63817086412
ACH-000837,-1.29807037604
ACH-000838,-2.09150324872
ACH-000839,-1.4274015220200003
ACH-000840,-2.00660271886
ACH-000841,-1.31789051229
ACH-000843,-1.59881080741
ACH-000846,-1.76815705531
ACH-000847,-1.3982146587399997
ACH-000848,-1.83891965095
ACH-000849,-1.4573330624399998
ACH-000851,-1.66846492113
ACH-000855,-1.28028562636
ACH-000856,-1.55321843732
ACH-000858,-1.5949390819
ACH-000859,-1.32976167308
ACH-000861,-1.43349966998
ACH-000862,-1.7662543351900002
ACH-000865,-1.58110423736
ACH-000866,-1.65702311788
ACH-000867,-1.7676125835099998
ACH-000869,-1.6990498235499998
ACH-000872,-1.33796575749
ACH-000873,-1.67103241865
ACH-000876,-1.5805026278299998
ACH-000878,-2.0046070359400003
ACH-000880,-1.75870763502
ACH-000881,-1.4579413669999999
ACH-000882,-1.6580134519799998
ACH-000884,-1.47623731965
ACH-000885,-1.52718296216
ACH-000887,-1.5159422810299998
ACH-000888,-1.83414335643
ACH-000889,-1.63618311852
ACH-000890,-1.3059512254999999
ACH-000896,-1.37904138984
ACH-000898,-1.63601201268
ACH-000900,-1.46778639715
ACH-000901,-1.83024743785
ACH-000905,-1.51199850627
ACH-000906,-1.71043183887
ACH-000907,-1.43600110141
ACH-000910,-1.62850920982
ACH-000911,-1.4725598949
ACH-000912,-1.35942222685
ACH-000913,-1.5159511707700002
ACH-000915,-1.7206921253799998
ACH-000916,-1.8226966038999999
ACH-000917,-1.69106383352
ACH-000921,-1.76521609193
ACH-000924,-1.73596251211
ACH-000926,-1.82367589393
ACH-000928,-1.52962982473
ACH-000929,-1.51072923301
ACH-000932,-1.40923506468
ACH-000935,-1.3433441218900002
ACH-000936,-1.57696291308
ACH-000937,-1.9199189206
ACH-000938,-1.62856739614
ACH-000939,-1.75476257208
ACH-000941,-1.84783055165
ACH-000943,-1.2465104106799998
ACH-000946,-1.6101339336700002
ACH-000947,-1.629093207
ACH-000948,-1.5695805406999999
ACH-000950,-1.94256490319
ACH-000953,-1.82769610103
ACH-000957,-1.2217866821899999
ACH-000958,-1.34858603694
ACH-000960,-1.89367873819
ACH-000963,-1.7918262392299997
ACH-000968,-1.2694385532799999
ACH-000969,-1.7139903980899998
ACH-000973,-1.36037377817
ACH-000974,-1.4164619560499998
ACH-000975,-1.53726782394
ACH-000976,-1.26573296972
ACH-000978,-1.28867152537
ACH-000980,-1.61587724713
ACH-000984,-1.7799549596400002
ACH-000986,-1.51692672401
ACH-000988,-1.33912115329
ACH-000993,-1.6375088034
ACH-000994,-1.6141163652700001
ACH-000996,-1.3111973308299998
ACH-001001,-1.57074049787
ACH-001020,-1.42700051724
ACH-001028,-1.6641222851700002
ACH-001031,-1.60164731467
ACH-001038,-1.64499273907
ACH-001048,-1.4762261075
ACH-001050,-1.58893543342
ACH-001053,-1.4395084287399997
ACH-001054,-1.55402934801
ACH-001061,-1.47339849633
ACH-001067,-1.6651944864
ACH-001075,-1.7770369473299998
ACH-001096,-1.67888861055
ACH-001128,-1.76082537942
ACH-001134,-1.40815291894
ACH-001151,-1.4922366820700002
ACH-001163,-1.5557113817200001
ACH-001164,-1.3772307032799997
ACH-001173,-1.65779190254
ACH-001183,-1.6388906828799998
ACH-001184,-1.3834883466699999
ACH-001190,-1.41126713792
ACH-001192,-1.36085376543
ACH-001193,-1.92343133773
ACH-001196,-1.56341124069
ACH-001197,-1.56906040426
ACH-001205,-1.30543597575
ACH-001211,-1.3744638003999998
ACH-001212,-2.10475500709
ACH-001228,-1.54066407816
ACH-001232,-1.5712818244100002
ACH-001239,-1.68277591721
ACH-001274,-1.47498706595
ACH-001275,-1.7774354047999998
ACH-001277,-1.7770528903099998
ACH-001278,-1.4923453812099998
ACH-001280,-1.7775443561900002
ACH-001283,-1.4788101953900001
ACH-001289,-1.43080113853
ACH-001295,-1.4991355592299997
ACH-001300,-1.77034206315
ACH-001301,-1.5973513673800002
ACH-001302,-1.71702489599
ACH-001303,-1.9850915346
ACH-001306,-1.5256581812399999
ACH-001318,-1.7351653498099997
ACH-001322,-1.4878389009600002
ACH-001328,-1.4327576543399998
ACH-001332,-1.18911246389
ACH-001333,-1.39829149401
ACH-001336,-1.55531976795
ACH-001340,-1.51615768303
ACH-001346,-1.41078103272
ACH-001353,-1.72028462086
ACH-001354,-1.9026834187700001
ACH-001367,-1.65259784688
ACH-001368,-1.6856157837799999
ACH-001374,-2.0293350001
ACH-001375,-1.8370979393900002
ACH-001377,-1.66546433403
ACH-001380,-1.4313945060799997
ACH-001391,-2.2378225239200003
ACH-001407,-1.6469169697400001
ACH-001408,-1.59200949708
ACH-001413,-1.62047820919
ACH-001430,-1.68570397332
ACH-001431,-1.60206326833
ACH-001450,-1.09894404357
ACH-001496,-1.69253701181
ACH-001500,-1.8543279426599997
ACH-001521,-1.2853766833
ACH-001523,-1.54599901686
ACH-001532,-1.6759198191299998
ACH-001536,-1.32399664369
ACH-001550,-1.5654792538100002
ACH-001552,-1.67029095444
ACH-001554,-1.75194854913
ACH-001645,-1.6928771916999998
ACH-001654,-1.72322564063
ACH-001715,-1.75359891375
ACH-001735,-1.7604348032599997
ACH-001736,-1.5591302699599998
ACH-001737,-1.41904695239
ACH-001740,-1.46697212884
ACH-001745,-1.3134969918200001
ACH-001750,-1.63386431218
ACH-001765,-1.4258705069600002
ACH-001956,-1.62101734528
ACH-001957,-1.82292694433
