,ACLY (47)
ACH-000307,-0.49980559017899995
ACH-000308,-0.09097892300310001
ACH-000310,-0.224016518507
ACH-000311,-0.19074230032900003
ACH-000312,-0.484672665131
ACH-000315,-0.714309996804
ACH-000316,-0.601196705389
ACH-000317,-0.989612125033
ACH-000318,-0.586609112505
ACH-000319,-0.48619666048199994
ACH-000320,-0.41723884483
ACH-000322,-0.596158427949
ACH-000323,-0.243213310322
ACH-000324,-0.059120014389000004
ACH-000329,-0.207486027344
ACH-000330,-0.803174409061
ACH-000331,-0.344975418927
ACH-000332,-0.53150709508
ACH-000334,-0.48003645622599994
ACH-000335,-0.355877724715
ACH-000336,-0.568172586307
ACH-000337,-0.9712922075799999
ACH-000339,-0.350587786195
ACH-000341,-0.178518854267
ACH-000348,-0.347389599403
ACH-000350,-0.42048061776199996
ACH-000352,-0.993955369972
ACH-000356,-0.46186587332900003
ACH-000361,-0.463554247745
ACH-000362,-0.6726409957260001
ACH-000363,-0.582862063437
ACH-000364,-0.134082369995
ACH-000365,-0.7949274697040001
ACH-000366,-0.327628114882
ACH-000368,-0.18632297642
ACH-000374,-0.575575432601
ACH-000375,-0.5289922752740001
ACH-000376,-0.0450491829174
ACH-000381,-0.9373427804200001
ACH-000383,-0.496406675749
ACH-000387,-0.390202609688
ACH-000389,0.0160718104666
ACH-000390,-1.14187106816
ACH-000393,-0.31977631500500003
ACH-000395,-0.7829448618539999
ACH-000397,-0.0673208757692
ACH-000401,-0.8700947561299999
ACH-000402,-1.11424963888
ACH-000403,-0.44743025026199995
ACH-000404,-0.917182702389
ACH-000406,-1.0572967444499999
ACH-000407,-0.6711296552949999
ACH-000408,-0.716250651285
ACH-000410,-0.22174765639199998
ACH-000411,-0.38724799088600004
ACH-000414,-0.770775018155
ACH-000415,-1.14444309081
ACH-000416,-0.37164897366
ACH-000420,-0.318557213401
ACH-000421,-0.791218657659
ACH-000424,-0.6340598022899999
ACH-000425,-0.703025336224
ACH-000426,-0.32842088362300004
ACH-000427,-0.682234561107
ACH-000433,-0.268417457553
ACH-000436,-0.284900440752
ACH-000444,-0.525166760777
ACH-000445,-0.7577862577310001
ACH-000448,-0.426511124792
ACH-000450,-0.550351513865
ACH-000452,-0.333334709775
ACH-000454,-0.744993483726
ACH-000458,-0.0720557928064
ACH-000459,-0.583646581189
ACH-000460,-0.35741812322800004
ACH-000461,-0.8326710782160001
ACH-000463,-0.33541829285
ACH-000464,-0.0116547632466
ACH-000466,-0.35112209619900003
ACH-000467,-0.822422268239
ACH-000468,-0.87129980175
ACH-000469,-0.384335758732
ACH-000470,-0.481021869007
ACH-000471,0.126325510471
ACH-000472,-0.888846469235
ACH-000473,-0.309054627566
ACH-000475,-0.517598276305
ACH-000476,-0.0114886962935
ACH-000477,-0.789058210833
ACH-000480,-0.919737689007
ACH-000481,-0.503200706171
ACH-000483,-0.191426620465
ACH-000484,-0.0293767893548
ACH-000485,-0.559614313323
ACH-000486,-0.515237469086
ACH-000487,-0.163897472913
ACH-000488,-0.672739286099
ACH-000490,-0.450251451871
ACH-000491,-0.449779640808
ACH-000495,-0.191653752842
ACH-000496,0.30645366770300003
ACH-000499,-0.641363401888
ACH-000500,-0.543218911163
ACH-000502,-0.817582086539
ACH-000503,-0.9648423424220001
ACH-000505,0.00168535198997
ACH-000507,-0.7391085614139999
ACH-000510,-0.920101306926
ACH-000511,-0.246138199324
ACH-000512,-0.5001399515789999
ACH-000516,-0.102190142467
ACH-000517,-0.158057784932
ACH-000518,-0.399573937557
ACH-000520,-0.28193286778099996
ACH-000521,-0.717254854287
ACH-000522,-0.6298659551910001
ACH-000524,-0.26426862956
ACH-000527,-0.47131507899700004
ACH-000528,-0.586947568518
ACH-000537,-0.169626630492
ACH-000541,-0.5823725522
ACH-000542,-0.7500012220469999
ACH-000544,-0.614815693869
ACH-000545,-0.486671482045
ACH-000547,-0.0868052831804
ACH-000548,-0.515266841215
ACH-000549,-0.8566143412880001
ACH-000550,-0.34353105472499995
ACH-000552,-0.669256899455
ACH-000556,-0.184445317129
ACH-000557,-0.549125653481
ACH-000570,-0.850499465239
ACH-000571,-0.262169328358
ACH-000573,-0.519258007297
ACH-000576,-0.8844721805750001
ACH-000580,-0.959204160395
ACH-000584,-0.512163259406
ACH-000585,-0.498249472601
ACH-000588,-0.6378479696720001
ACH-000589,-0.767820909817
ACH-000591,-0.0211798282658
ACH-000593,-0.945761222838
ACH-000600,-0.39304131248
ACH-000601,-0.47391952683899996
ACH-000604,-0.580268521097
ACH-000605,-0.40508568469000006
ACH-000606,-0.7827581380230001
ACH-000608,-0.7209955426870001
ACH-000614,-0.701438802033
ACH-000616,-0.431081584101
ACH-000618,-0.804923536809
ACH-000619,-0.123554535569
ACH-000620,0.108943489195
ACH-000621,-0.25245529267
ACH-000622,-0.47869072167300003
ACH-000623,-0.254089084754
ACH-000624,-0.174195469516
ACH-000627,-0.912395026315
ACH-000630,-0.591669956336
ACH-000632,-1.23885947282
ACH-000633,-0.883923980293
ACH-000637,-0.153205248273
ACH-000638,-0.36563708678499995
ACH-000646,-0.0653730463045
ACH-000647,-0.239890331723
ACH-000648,-0.634079153474
ACH-000649,-0.611929788063
ACH-000651,-0.201176946336
ACH-000652,-0.7163408457989999
ACH-000653,-0.453484001002
ACH-000657,-0.36289768433700004
ACH-000658,-0.8890398546259999
ACH-000661,-0.771561339737
ACH-000662,-0.5653897110320001
ACH-000663,-0.618884116208
ACH-000665,-0.13054818592
ACH-000671,-0.6967269625929999
ACH-000673,-0.378948616167
ACH-000676,-0.9835421642100001
ACH-000677,-0.192011147143
ACH-000681,-0.565439589626
ACH-000682,-0.645227876176
ACH-000683,-0.497458263715
ACH-000684,-0.875373121361
ACH-000688,-0.49044446996299995
ACH-000693,-0.49914625632799997
ACH-000694,-0.524514768836
ACH-000695,-0.270160921104
ACH-000696,-0.599605650082
ACH-000697,-0.448771379111
ACH-000699,-0.237895590085
ACH-000701,-0.42129070496
ACH-000706,-0.8148959599500001
ACH-000711,-0.604558405399
ACH-000713,-0.42842367286300004
ACH-000714,-0.6915165743639999
ACH-000718,-0.242277679781
ACH-000720,-0.30733831640299997
ACH-000721,-0.9693558923919999
ACH-000724,-0.328447214967
ACH-000725,-0.367699077263
ACH-000732,-0.27897334387
ACH-000734,-0.544172539398
ACH-000735,-0.356109152091
ACH-000736,-0.17573019829199998
ACH-000738,-0.202465313919
ACH-000746,-0.7693918009440001
ACH-000747,-0.750232528291
ACH-000748,-0.170639076829
ACH-000753,-0.653807208026
ACH-000756,-0.48513135650399997
ACH-000757,-0.48662410514399995
ACH-000758,-0.744120009921
ACH-000760,-0.10104902622999999
ACH-000763,-0.770851695714
ACH-000764,-0.368362908072
ACH-000765,-0.886360458514
ACH-000766,-0.300421544893
ACH-000767,-1.1073502777200002
ACH-000768,-0.552217792025
ACH-000769,-0.572149750336
ACH-000770,-0.647651955
ACH-000771,-0.298646113775
ACH-000773,-0.88757722969
ACH-000776,-0.17460745904599997
ACH-000777,-0.481266336932
ACH-000778,-0.5445713025410001
ACH-000781,-0.111336476421
ACH-000782,-0.246728618032
ACH-000783,-0.306868353019
ACH-000784,-0.6908398813600001
ACH-000785,-0.194634517441
ACH-000787,-0.370944958624
ACH-000788,-0.9761217536200001
ACH-000791,-0.7346499327079999
ACH-000792,-0.599506396258
ACH-000794,-0.8103069236220001
ACH-000796,-0.1290056034
ACH-000799,-0.335802206083
ACH-000800,-0.604383114306
ACH-000802,-0.8999017852600001
ACH-000804,-0.0291820453095
ACH-000805,-0.770462626827
ACH-000809,-0.79573483162
ACH-000810,-0.9963268194730001
ACH-000811,-0.282483163562
ACH-000817,-0.546877738323
ACH-000819,-0.285846836504
ACH-000820,-0.581583476122
ACH-000821,-1.12526894308
ACH-000822,-0.35593825187100003
ACH-000823,-0.7764014884039999
ACH-000824,-0.21876150798500002
ACH-000827,-0.8119379967560001
ACH-000829,-0.58285275075
ACH-000831,-0.0765669952871
ACH-000832,-0.937899077466
ACH-000833,-0.48654599117799996
ACH-000834,-0.7509136847679999
ACH-000835,-0.637308763045
ACH-000836,-0.978871387924
ACH-000837,-0.214295900873
ACH-000838,-0.998033902314
ACH-000839,-0.280484884454
ACH-000840,-0.257960526101
ACH-000841,-0.559146267838
ACH-000843,-0.516807710086
ACH-000846,-0.444521983011
ACH-000847,-0.608707850079
ACH-000848,-0.6465148871490001
ACH-000849,-0.8492930756829999
ACH-000851,-0.613898881617
ACH-000855,-0.301837940684
ACH-000856,0.133157762014
ACH-000858,0.03921727188119999
ACH-000859,-0.572331916762
ACH-000861,-0.152910117612
ACH-000862,-0.30378488395500003
ACH-000865,-0.5496039758519999
ACH-000866,-0.866201169807
ACH-000867,-0.407980168423
ACH-000869,-0.690127273214
ACH-000872,-0.39732372278300004
ACH-000873,-0.33468903515
ACH-000876,-0.563196751692
ACH-000878,-0.727661282659
ACH-000880,-0.164612619232
ACH-000881,-0.664757182814
ACH-000882,-0.800531502219
ACH-000884,-1.04903661949
ACH-000885,-0.005576910983470001
ACH-000887,-0.9210342704269999
ACH-000888,-0.462422572107
ACH-000889,-0.897871458204
ACH-000890,-1.05370110001
ACH-000896,-0.40895478094099996
ACH-000898,-0.5897246707680001
ACH-000900,-0.28254265943
ACH-000901,-0.33914139310099994
ACH-000905,-0.399968298578
ACH-000906,-0.623873493868
ACH-000907,-0.05207994901880001
ACH-000910,-0.224647823853
ACH-000911,-0.455162512316
ACH-000912,-0.264339051682
ACH-000913,-0.490719461189
ACH-000915,-1.07304357146
ACH-000916,-0.340729305819
ACH-000917,-1.11491770528
ACH-000921,-0.21335797156
ACH-000924,-0.555168854745
ACH-000926,-0.8418555496600001
ACH-000928,-0.32519704975900005
ACH-000929,-0.46490622831100004
ACH-000932,-0.567628997152
ACH-000935,-0.868445055297
ACH-000936,-0.168490591446
ACH-000937,-0.9738322485690001
ACH-000938,-0.69268873409
ACH-000939,-0.19001682516600002
ACH-000941,-0.421396265919
ACH-000943,-0.252172390968
ACH-000946,0.0160062540231
ACH-000947,-0.364917661025
ACH-000948,-0.567992887593
ACH-000950,-0.310389944097
ACH-000953,-0.989894647871
ACH-000957,-0.474729142009
ACH-000958,-0.420945982514
ACH-000960,-0.944601639268
ACH-000963,-0.582745370531
ACH-000968,-0.7083319377860001
ACH-000969,-0.387946170598
ACH-000973,0.156918405112
ACH-000974,0.170424051338
ACH-000975,-0.998696099389
ACH-000976,-0.668654288464
ACH-000978,-0.719720517526
ACH-000980,-0.590496811247
ACH-000984,0.0678804777659
ACH-000986,-0.732533881943
ACH-000988,0.00106460581692
ACH-000993,-0.23708823902800003
ACH-000994,-0.17266790066799997
ACH-000996,-0.09277791960689999
ACH-001001,-0.13143654362999999
ACH-001020,-0.230892839194
ACH-001028,-0.616985894788
ACH-001031,-0.0748172794596
ACH-001038,-0.438418390091
ACH-001048,-0.544683853091
ACH-001050,-0.258050811341
ACH-001053,-0.32693588586399996
ACH-001054,-0.44336834929799995
ACH-001061,-0.6490850207450001
ACH-001067,-0.687083005811
ACH-001075,-0.18862242041299998
ACH-001096,-0.7091032813510001
ACH-001128,-0.4492281972
ACH-001134,-0.48250319551799997
ACH-001151,-0.9775311686750001
ACH-001163,-0.764462447881
ACH-001164,-0.567648013899
ACH-001173,-0.549129919931
ACH-001183,-0.122119473455
ACH-001184,-0.7457117607610001
ACH-001190,-0.27750909377099997
ACH-001192,-0.883924930814
ACH-001193,-0.8152417633779999
ACH-001196,-0.5772444339289999
ACH-001197,-0.597685952254
ACH-001205,-0.27003831626200003
ACH-001211,-0.532744017202
ACH-001212,-0.169213911715
ACH-001228,-0.33247961607
ACH-001232,-0.175716319834
ACH-001239,-0.915711431345
ACH-001274,-0.20621157988699998
ACH-001275,-0.504926069906
ACH-001277,-0.552367293974
ACH-001278,-0.156205044482
ACH-001280,-0.468316456656
ACH-001283,-0.327662807504
ACH-001289,-0.6152163330629999
ACH-001295,0.0269108048171
ACH-001300,-0.20601500579799997
ACH-001301,-0.296555734086
ACH-001302,-0.7900751071179999
ACH-001303,-0.0671079807281
ACH-001306,-0.447920714798
ACH-001318,-0.291942070932
ACH-001322,-0.599246281427
ACH-001328,-0.305081063175
ACH-001332,-0.8851690449770001
ACH-001333,-0.311682060354
ACH-001336,-0.40381707721500004
ACH-001340,-0.20075775812399999
ACH-001346,-0.403363570892
ACH-001353,-0.866403705676
ACH-001354,-0.302005966212
ACH-001367,-0.706333150676
ACH-001368,-0.4138979626
ACH-001374,-0.315829288251
ACH-001375,-0.176698329868
ACH-001377,-0.0402495134458
ACH-001380,0.0892571561324
ACH-001391,-0.123589164179
ACH-001407,-0.868955085294
ACH-001408,-0.265036590651
ACH-001413,0.106212444045
ACH-001430,-0.24475430202
ACH-001431,-0.580855293419
ACH-001450,-1.03510362965
ACH-001496,-0.919948830941
ACH-001500,-0.9904996103799999
ACH-001521,-0.393805727552
ACH-001523,-0.561946292943
ACH-001532,-0.440817368062
ACH-001536,-0.320865711105
ACH-001550,-0.595779687311
ACH-001552,-0.444361880444
ACH-001554,-0.758938831655
ACH-001645,-0.746782572485
ACH-001654,-0.304137912126
ACH-001715,-0.0075724841625400005
ACH-001735,-0.707434459893
ACH-001736,-0.782356520767
ACH-001737,0.24828540156599999
ACH-001740,-0.8957874837630001
ACH-001745,-0.934277067536
ACH-001750,-0.701183825862
ACH-001765,-0.507908072421
ACH-001956,-0.387512865965
ACH-001957,-0.332178518837
