,ASH2L (9070)
ACH-000260,-0.462183848669
ACH-000261,-0.7351413872689999
ACH-000262,-0.5694677841529999
ACH-000263,0.0290932357852
ACH-000264,-0.578738741107
ACH-000265,-0.6861141548899999
ACH-000266,-0.125413601776
ACH-000272,-0.397248944071
ACH-000273,-0.0833457849306
ACH-000274,-0.334141668525
ACH-000277,-0.15663038814400002
ACH-000278,-0.621050593268
ACH-000279,-0.39995879875600004
ACH-000280,-0.414953044222
ACH-000281,-0.40450307238899996
ACH-000288,0.015566565556299998
ACH-000291,-0.475922918241
ACH-000293,-0.460153620643
ACH-000294,-0.36181117108800004
ACH-000295,-0.38717600542099995
ACH-000296,-0.6996222074070001
ACH-000302,-0.332149162991
ACH-000304,-0.25910269319
ACH-000307,-0.540310112277
ACH-000308,-0.36638372877
ACH-000310,-0.504464741818
ACH-000311,-0.284328824817
ACH-000312,-0.353707656592
ACH-000315,-0.5344090386320001
ACH-000316,-0.38147024619900005
ACH-000317,-0.19176194894499998
ACH-000318,-0.313775896534
ACH-000319,-0.422967704205
ACH-000320,-0.277054600542
ACH-000322,-0.274859454495
ACH-000323,-0.34318206784599997
ACH-000324,-0.29290547540399997
ACH-000329,-0.37440685583800004
ACH-000330,-0.599656911339
ACH-000331,-0.595218346927
ACH-000332,-0.469963000852
ACH-000334,-0.131165973462
ACH-000335,-0.449166111215
ACH-000336,-0.0574742405035
ACH-000337,-0.514412419746
ACH-000339,-0.34456936887199996
ACH-000341,-0.680808562507
ACH-000348,-0.375727175885
ACH-000350,-0.326976622129
ACH-000352,-0.328801572138
ACH-000356,-0.609371585305
ACH-000361,-0.365419032505
ACH-000362,0.054803167962699996
ACH-000363,-0.617809779369
ACH-000364,-0.27622593760499997
ACH-000365,-0.108468959496
ACH-000366,-0.395174315582
ACH-000368,-0.320675424221
ACH-000374,-0.38652315942500004
ACH-000375,-0.292118303999
ACH-000376,-0.131178098246
ACH-000381,-0.30577278856600004
ACH-000383,-0.287757369488
ACH-000387,-0.496636956056
ACH-000389,-0.44421128601800003
ACH-000390,-0.725788301126
ACH-000393,-0.565165315832
ACH-000395,-0.00643483673179
ACH-000397,-0.256145588133
ACH-000401,-0.34486322028000005
ACH-000402,-0.6129390690500001
ACH-000403,-0.525957260721
ACH-000404,-0.539771184082
ACH-000406,-0.129201889289
ACH-000407,-0.557388182269
ACH-000408,-0.368075884739
ACH-000410,-0.792387914302
ACH-000411,-0.359040134533
ACH-000414,-0.340217079573
ACH-000415,-0.29856073228700003
ACH-000416,-0.616208735872
ACH-000420,-0.332981860812
ACH-000421,-0.423648093718
ACH-000424,-0.266486262661
ACH-000425,-0.256288910636
ACH-000426,-0.39621097617
ACH-000427,-0.886902332924
ACH-000433,-0.364591270143
ACH-000436,-0.193599459818
ACH-000444,-0.270660582717
ACH-000445,-0.813085748713
ACH-000448,-0.5861402498430001
ACH-000450,-0.390572535128
ACH-000452,-0.456254936671
ACH-000454,-0.11932795252100001
ACH-000458,-0.23260351750799999
ACH-000459,0.031084766781099997
ACH-000460,-0.432503684831
ACH-000461,-0.00313817060254
ACH-000463,-0.32797056077799996
ACH-000464,-0.458362258653
ACH-000466,-0.229996367674
ACH-000467,-0.7979071799680001
ACH-000468,-0.26163865854699997
ACH-000469,-0.28855083834
ACH-000470,-0.5725690107270001
ACH-000471,-0.583456834008
ACH-000472,-0.372465595406
ACH-000473,-0.60628547444
ACH-000475,-0.593098177481
ACH-000476,-0.416270727463
ACH-000477,-0.308358627832
ACH-000480,-0.312759247869
ACH-000481,-0.521729348996
ACH-000483,-0.748027585358
ACH-000484,-0.545657698158
ACH-000485,-0.412754308763
ACH-000486,-0.563357800465
ACH-000487,-0.273336120709
ACH-000488,-0.294939230057
ACH-000490,-0.44323629391999997
ACH-000491,-0.7774020359630001
ACH-000495,-0.616976305768
ACH-000496,-0.591636121077
ACH-000499,-0.7412721069789999
ACH-000500,-1.01462502705
ACH-000502,-0.214169302883
ACH-000503,-0.659228635193
ACH-000505,-0.524354365763
ACH-000507,-0.679109614083
ACH-000510,-0.230691149912
ACH-000511,-0.35744143823200003
ACH-000512,-0.037322245131099996
ACH-000516,-0.260250626129
ACH-000517,-0.445134691603
ACH-000518,-0.460732006505
ACH-000520,-0.227907578004
ACH-000521,-0.464979414035
ACH-000522,-0.451802875896
ACH-000524,-0.7034947906029999
ACH-000527,-0.555984401632
ACH-000528,-0.42841790858900003
ACH-000537,-0.460898373398
ACH-000541,-0.6436989332649999
ACH-000542,-0.28689500049100003
ACH-000544,-0.551286321239
ACH-000545,-0.394184602745
ACH-000547,-0.58603888325
ACH-000548,-0.31462530860800003
ACH-000549,-0.319348479213
ACH-000550,-0.0220662713069
ACH-000552,-0.7520010985310001
ACH-000556,-0.649584090848
ACH-000557,-0.377661623156
ACH-000570,-0.42498739616
ACH-000571,-0.421529860976
ACH-000573,-0.35119043658200005
ACH-000576,-0.557078798565
ACH-000580,-0.586924627641
ACH-000584,-0.32207056339699996
ACH-000585,-0.152054580901
ACH-000588,-0.0141961328615
ACH-000589,-0.23420433972399998
ACH-000591,-0.11267893398399999
ACH-000593,-0.148172105235
ACH-000600,-0.22000252903700002
ACH-000601,-0.51609826278
ACH-000604,-0.244547117566
ACH-000605,-0.32913420305999996
ACH-000606,-0.40666386115599995
ACH-000608,-0.289103133198
ACH-000614,-0.113776848837
ACH-000616,-0.40667100040200005
ACH-000618,-0.370842344093
ACH-000619,-0.293952565317
ACH-000620,-0.252567877936
ACH-000621,-0.570769436856
ACH-000622,-0.531313582632
ACH-000623,-0.152238833122
ACH-000624,-0.546038124131
ACH-000627,-0.35731450963
ACH-000630,-0.6466978531009999
ACH-000632,-0.355860103077
ACH-000633,-0.47714269031400003
ACH-000637,-0.37159058505900006
ACH-000638,-0.629366842764
ACH-000646,-0.5155692804990001
ACH-000647,-0.363673244727
ACH-000648,-0.589982026726
ACH-000649,-0.7355587093800001
ACH-000651,-0.44759033965899997
ACH-000652,-0.425087885179
ACH-000653,-0.155002993521
ACH-000657,-0.47364377111199996
ACH-000658,-0.32860809789
ACH-000661,-0.38476496148199996
ACH-000662,-0.464275505834
ACH-000663,-0.22669322759
ACH-000665,-0.569677308711
ACH-000671,-0.342743426975
ACH-000673,-0.15089993015900002
ACH-000676,-0.323887877602
ACH-000677,-0.28076244074400003
ACH-000681,-0.5232643831189999
ACH-000682,-0.64751727796
ACH-000683,-0.34485485518200004
ACH-000684,-0.587546323651
ACH-000688,-0.19874865670400002
ACH-000693,-0.43213986323700004
ACH-000694,-0.246391213016
ACH-000695,-0.316907613248
ACH-000696,-0.367506225342
ACH-000697,-0.250431759513
ACH-000699,-0.5100180270019999
ACH-000701,-0.42401275839
ACH-000706,-0.462405731095
ACH-000711,0.00958795477021
ACH-000713,-0.33019470153499997
ACH-000714,-0.44482404722499996
ACH-000718,-0.299748143116
ACH-000720,-0.15335111990800002
ACH-000721,-0.32021812926300003
ACH-000724,-0.35087636195699995
ACH-000725,-0.667411407628
ACH-000732,-0.259210995458
ACH-000734,-0.26368997549
ACH-000735,-0.288204678851
ACH-000736,-0.542434105234
ACH-000738,-0.466284608257
ACH-000746,-0.365905870801
ACH-000747,-0.420120046521
ACH-000748,-0.538741749146
ACH-000753,-0.628874981792
ACH-000756,-0.030077537031999998
ACH-000757,-0.354164991062
ACH-000758,-0.319593435885
ACH-000760,-0.307566695718
ACH-000763,-0.269088392953
ACH-000764,-0.20664339240899998
ACH-000765,-0.28516767538800003
ACH-000766,-0.202154718215
ACH-000767,-0.113404861468
ACH-000768,-0.36257395198799997
ACH-000769,-0.143052281187
ACH-000770,-0.41276120391099996
ACH-000771,-0.619791307917
ACH-000773,-0.374685652456
ACH-000776,-0.202006973138
ACH-000777,-0.318626772797
ACH-000778,-0.179662119054
ACH-000781,-0.274075100258
ACH-000782,-0.322084324307
ACH-000783,-0.234799164376
ACH-000784,-0.43231724712499997
ACH-000785,-0.5275685389989999
ACH-000787,-0.399825635018
ACH-000788,-0.339998371884
ACH-000791,-0.229888853875
ACH-000792,-0.536908783918
ACH-000794,-0.5984290805479999
ACH-000796,-0.309922939575
ACH-000799,-0.45323921802100003
ACH-000800,-0.310835373207
ACH-000802,-0.35357258165700006
ACH-000804,-0.26745798489100003
ACH-000805,-0.377549534295
ACH-000809,-0.219729807374
ACH-000810,-0.689581868958
ACH-000811,-0.31277362511100004
ACH-000817,-0.597738912229
ACH-000819,-0.440199920144
ACH-000820,-0.434973985493
ACH-000821,-0.263991232293
ACH-000822,-0.393461202516
ACH-000823,-0.302310511713
ACH-000824,-0.19737022438000001
ACH-000827,-0.356607547024
ACH-000829,-0.259729711491
ACH-000831,-0.25052575774700003
ACH-000832,-0.653506086528
ACH-000833,-0.655721542252
ACH-000834,-0.239551171191
ACH-000835,-0.44866316812299994
ACH-000836,-0.25093503055
ACH-000837,-0.41511691360200004
ACH-000838,-0.37287958175999997
ACH-000839,-0.598177671396
ACH-000840,-0.544069813302
ACH-000841,-0.26855976127500003
ACH-000843,-0.238332280232
ACH-000846,-0.699664554718
ACH-000847,-0.5183760131340001
ACH-000848,-0.560657497013
ACH-000849,-0.394127483023
ACH-000851,-0.620951201181
ACH-000855,-0.436565252027
ACH-000856,-0.375410732032
ACH-000858,-0.36199058553499996
ACH-000859,-0.298394256303
ACH-000861,-0.13122652438
ACH-000862,-0.11116027531099999
ACH-000865,-0.273458126546
ACH-000866,-0.538965490139
ACH-000867,-0.603561238706
ACH-000869,-0.393708010983
ACH-000872,-0.653028183997
ACH-000873,-0.302586751642
ACH-000876,-0.117541400343
ACH-000878,-0.313291245167
ACH-000880,-0.582339652482
ACH-000881,-0.235478838071
ACH-000882,-0.380682303951
ACH-000884,-0.279482706966
ACH-000885,-0.350878169415
ACH-000887,-0.409863434854
ACH-000888,-0.28230813142
ACH-000889,-0.546086595396
ACH-000890,-0.803670913856
ACH-000896,-0.358471302776
ACH-000898,-0.426927774279
ACH-000900,-0.6128504990479999
ACH-000901,-0.12519500075200002
ACH-000905,-0.367678291816
ACH-000906,-0.290196450501
ACH-000907,-0.24361170003899998
ACH-000910,-0.172853328105
ACH-000911,-0.438367344339
ACH-000912,-0.660380853838
ACH-000913,-0.208315409559
ACH-000915,-0.351731200175
ACH-000916,-0.5836727494730001
ACH-000917,-0.635672258144
ACH-000921,-0.511612842521
ACH-000924,-0.595714453918
ACH-000926,-0.216192145597
ACH-000928,-0.38862231676200004
ACH-000929,-0.596587345776
ACH-000932,-0.43899311738200003
ACH-000935,-0.224017095227
ACH-000936,-0.35613221505900006
ACH-000937,-0.234509005873
ACH-000938,-0.302187742671
ACH-000939,-0.0854246957109
ACH-000941,-0.247331221362
ACH-000943,-0.441376437052
ACH-000946,-0.327633389003
ACH-000947,-0.343184830172
ACH-000948,-0.419424784632
ACH-000950,-0.31365573408
ACH-000953,-0.267430208482
ACH-000957,-0.5687343365609999
ACH-000958,-0.47725084207900004
ACH-000960,-0.49679017938299996
ACH-000963,-0.264088357406
ACH-000968,-0.418516114639
ACH-000969,-0.487009082426
ACH-000973,-0.410850045428
ACH-000974,-0.47668988289399994
ACH-000975,-0.65737152592
ACH-000976,-0.5024048968729999
ACH-000978,-0.037321685427
ACH-000980,-0.18660569271299998
ACH-000984,-0.410039359606
ACH-000986,-0.46049492918799995
ACH-000988,-0.385765835649
ACH-000993,-0.195761372599
ACH-000994,-0.319536135749
ACH-000996,-0.737806562825
ACH-001001,-0.374662149194
ACH-001020,-0.0634061627262
ACH-001028,-0.136643755822
ACH-001031,-0.42117608028000003
ACH-001038,-0.36421445097099997
ACH-001048,-0.270622740538
ACH-001050,-0.223565941693
ACH-001053,-0.560603642592
ACH-001054,-0.488611374391
ACH-001061,-0.47932192252800004
ACH-001067,-0.377939636017
ACH-001075,-0.40394253709899997
ACH-001096,-0.485767023503
ACH-001128,0.43438723319300004
ACH-001134,-0.304639564029
ACH-001151,-0.7570523769159999
ACH-001163,-0.313352993797
ACH-001164,-0.42380385563699996
ACH-001173,-0.512917071819
ACH-001183,-0.6390455802
ACH-001184,-0.46676807574699997
ACH-001190,-0.33889206106299996
ACH-001192,-0.598833311963
ACH-001193,-0.6733367192049999
ACH-001196,-0.352955471624
ACH-001197,-0.421682017508
ACH-001205,-0.667517817858
ACH-001211,-0.277199913186
ACH-001212,-0.567707921712
ACH-001228,-0.274453398089
ACH-001232,-0.339154524421
ACH-001239,-0.315117517784
ACH-001274,-0.194021507696
ACH-001275,-0.221101971204
ACH-001277,-0.565478637681
ACH-001278,-0.336879244367
ACH-001280,-0.46250324524499997
ACH-001283,-0.487232279358
ACH-001289,-0.282348733816
ACH-001295,-0.30262292466699997
ACH-001300,-0.465341563936
ACH-001301,-0.407299771114
ACH-001302,-0.377642834428
ACH-001303,-0.479456328406
ACH-001306,-0.517946729073
ACH-001318,-0.392866614446
ACH-001322,-0.41077718199100005
ACH-001328,-0.328805338248
ACH-001332,-0.397148240065
ACH-001333,-0.161526907277
ACH-001336,-0.411705394683
ACH-001340,-0.345569921868
ACH-001346,-0.568883648603
ACH-001353,-0.254981279831
ACH-001354,-0.40742203516099995
ACH-001367,-0.545633706097
ACH-001368,-0.41071752240599996
ACH-001374,-0.551000328371
ACH-001375,-0.37342511961400005
ACH-001377,-0.516829052148
ACH-001380,-0.67599427321
ACH-001391,-0.455867908446
ACH-001407,-0.267607917806
ACH-001408,-0.335232344186
ACH-001413,-0.634162635717
ACH-001430,-0.21770613849599998
ACH-001431,-0.40554195407
ACH-001450,-0.698121647
ACH-001496,-0.38063895406599996
ACH-001500,-0.169290682355
ACH-001521,-0.415826772073
ACH-001523,-0.556348218642
ACH-001532,-0.35345065936399994
ACH-001536,-0.6439997568020001
ACH-001550,-0.051163114204099996
ACH-001552,-0.442122839064
ACH-001554,-0.226586569001
ACH-001645,-0.478730229162
ACH-001654,-0.46035335833
ACH-001715,-0.196688519556
ACH-001735,-0.275355628631
ACH-001736,-0.430960608301
ACH-001737,-0.494393794574
ACH-001740,-0.173489204177
ACH-001745,-0.244500400709
ACH-001750,-0.317043955443
ACH-001765,-0.502969112791
ACH-001956,-0.255057195799
ACH-001957,-0.287374889347
