,CAMKV (79012)
ACH-000004,-0.148717728194
ACH-000007,0.161778248088
ACH-000009,0.0938868857857
ACH-000011,0.08532093139360002
ACH-000012,0.0836984654303
ACH-000013,0.025043856539099997
ACH-000014,0.0659578856788
ACH-000015,-0.0175725332255
ACH-000017,0.035277693758199995
ACH-000018,-0.0938898353609
ACH-000019,-0.10318280715500001
ACH-000021,0.0649894592905
ACH-000022,0.13242269349400002
ACH-000025,-0.0825487230077
ACH-000028,0.09281194509150001
ACH-000030,0.042622798321
ACH-000035,0.0437878916152
ACH-000036,-0.143882517841
ACH-000037,0.188076755955
ACH-000039,0.108185294773
ACH-000040,0.22626153888
ACH-000041,-0.00959021717697
ACH-000042,-0.055759823703800004
ACH-000045,0.10439385047000001
ACH-000047,0.11963174422700001
ACH-000052,0.443641669845
ACH-000053,-0.0203424927144
ACH-000054,0.127103007639
ACH-000055,0.121930143563
ACH-000060,-0.0676604121209
ACH-000067,-0.116727126941
ACH-000070,0.103155688498
ACH-000075,-0.08251713385630001
ACH-000078,0.056414825773400006
ACH-000082,0.217990837392
ACH-000085,0.194642842503
ACH-000086,0.0193636883298
ACH-000087,-0.0618509771907
ACH-000092,0.0157450113237
ACH-000095,0.0161135804186
ACH-000097,0.0815976373096
ACH-000098,-0.0385175406202
ACH-000099,0.07853796032810001
ACH-000108,-0.06409628563769999
ACH-000113,-0.0463896654957
ACH-000115,0.0649071274324
ACH-000116,0.0480258793269
ACH-000118,-0.152796253785
ACH-000120,0.0755400405111
ACH-000123,-0.0552085723595
ACH-000127,-0.013308818875200001
ACH-000128,0.023955836800099998
ACH-000132,0.201801262993
ACH-000133,-0.127308276993
ACH-000137,-0.0255134961254
ACH-000138,0.047901388064199996
ACH-000142,0.0668157230031
ACH-000143,0.043206566111199995
ACH-000146,-0.012980353551700002
ACH-000148,0.06911126448180001
ACH-000150,-0.233813884556
ACH-000152,0.0474495098163
ACH-000153,-0.0377190570459
ACH-000159,-0.0315030870621
ACH-000160,0.00380836650758
ACH-000163,0.0730140551431
ACH-000167,0.036999816497900004
ACH-000168,-0.07655237671319999
ACH-000169,0.039887802042
ACH-000178,0.0837367773827
ACH-000182,0.19658699534600002
ACH-000183,0.0501120022119
ACH-000188,-0.0910354484017
ACH-000189,-0.214288839166
ACH-000190,0.196880860349
ACH-000198,0.0657004288552
ACH-000204,-0.024275611557800003
ACH-000206,0.0941837622603
ACH-000207,-0.11880656721100001
ACH-000211,0.04470964062609999
ACH-000215,0.0743948730137
ACH-000221,0.00632556683731
ACH-000222,0.178847314886
ACH-000223,0.103750971676
ACH-000226,0.0035425440852600003
ACH-000227,0.113285842806
ACH-000228,-0.10099236498500001
ACH-000231,-0.016446977924600002
ACH-000232,0.0829020072567
ACH-000233,-0.013713087461700002
ACH-000234,0.132560880864
ACH-000235,0.030646271758
ACH-000237,0.0304337196809
ACH-000238,-0.248448732422
ACH-000243,0.12258624623299999
ACH-000244,0.100266631422
ACH-000246,-0.0927373018923
ACH-000248,0.0986275227743
ACH-000250,0.08992588344239999
ACH-000251,0.321248946756
ACH-000253,0.13316013857
ACH-000255,-0.0683743690882
ACH-000256,-0.0121045570205
ACH-000257,0.246415373874
ACH-000258,0.09417119757860001
ACH-000259,0.08716513674529999
ACH-000260,-0.009017440368280002
ACH-000261,0.0443621297002
ACH-000262,-0.0054575703390299995
ACH-000263,-0.242516908015
ACH-000264,0.0522682514351
ACH-000265,-0.08052302306339999
ACH-000266,0.0622351623232
ACH-000272,0.14766145157500002
ACH-000273,0.305904652488
ACH-000274,-0.0236885015472
ACH-000277,-0.0008419773689910001
ACH-000278,0.186011866957
ACH-000279,0.0355368249194
ACH-000280,-0.101980012449
ACH-000281,0.139335430136
ACH-000288,0.0154773330991
ACH-000291,0.0288096642305
ACH-000293,0.158086732743
ACH-000294,-0.113184140475
ACH-000295,-0.131681248823
ACH-000296,-0.0666624686019
ACH-000302,0.0705659907953
ACH-000304,0.190577975339
ACH-000307,-0.0416122240953
ACH-000308,0.111902932632
ACH-000310,0.126567108197
ACH-000311,0.11824388887599999
ACH-000312,0.187544946135
ACH-000315,0.143168363251
ACH-000316,0.00330155817386
ACH-000317,0.284078153046
ACH-000318,-0.161046030063
ACH-000319,0.0730233059923
ACH-000320,0.13638767393600001
ACH-000322,-0.228597203237
ACH-000323,0.113265577192
ACH-000324,0.0471695444372
ACH-000329,-0.06895356654519999
ACH-000330,0.05420714611769999
ACH-000331,-0.0006875433773939999
ACH-000332,0.0814957518303
ACH-000334,-0.024751495441999997
ACH-000335,0.214453862688
ACH-000336,-0.0402825725107
ACH-000337,-0.0649390820835
ACH-000339,0.100676560867
ACH-000341,-0.14156411697899998
ACH-000348,0.05497681496140001
ACH-000350,0.0388395950044
ACH-000352,0.026149366490700002
ACH-000356,-0.09429360148039999
ACH-000361,0.113147932415
ACH-000362,-0.041979520582300006
ACH-000363,0.160526502642
ACH-000364,-0.0743345991104
ACH-000365,0.0014761605333100001
ACH-000366,0.153040449039
ACH-000368,0.109648262148
ACH-000374,-7.4447664587e-05
ACH-000375,0.149393870921
ACH-000376,0.110349981206
ACH-000381,-0.126744829744
ACH-000383,0.0536050185793
ACH-000387,-0.0450168108096
ACH-000389,0.107704236604
ACH-000390,-0.116885731039
ACH-000393,-0.06195241799909999
ACH-000395,-0.122614069667
ACH-000397,0.030467081338200003
ACH-000401,-0.011853276396700002
ACH-000402,0.09097869983410001
ACH-000403,0.153668650436
ACH-000404,0.117184951917
ACH-000406,-0.007856326227459999
ACH-000407,-0.000636793736397
ACH-000408,-0.0650398916435
ACH-000410,0.033875169569399996
ACH-000411,0.0693523784563
ACH-000414,0.151970244628
ACH-000415,-0.0513808175622
ACH-000416,0.147972049559
ACH-000420,0.043831176221599995
ACH-000421,-0.10539573554500001
ACH-000424,-0.11565446465399999
ACH-000425,0.0354676769935
ACH-000426,0.043674818358500005
ACH-000427,0.109299333456
ACH-000433,0.0694555582257
ACH-000436,0.103877537173
ACH-000444,0.0308539339507
ACH-000445,-0.0792468583512
ACH-000448,-0.004335957805390001
ACH-000450,0.228436643156
ACH-000452,-0.0194585280089
ACH-000454,-0.160995715291
ACH-000458,0.0017742048988499998
ACH-000459,-0.386098337703
ACH-000460,-0.0347649561766
ACH-000461,0.036533076462
ACH-000463,-0.207915668839
ACH-000464,-0.222371749383
ACH-000466,0.04771041871330001
ACH-000467,-0.0799054608387
ACH-000468,0.060783964673800005
ACH-000469,-0.0632465724111
ACH-000470,0.16273681917000002
ACH-000471,0.12239543941099999
ACH-000472,0.025334805645400003
ACH-000473,0.0786044478577
ACH-000475,0.12236628002000001
ACH-000476,0.0293541007917
ACH-000477,0.155856018586
ACH-000480,0.026294972118599998
