,NUDCD2 (134492)
ACH-000004,-0.178090950358
ACH-000007,-0.552881293043
ACH-000009,-0.282398100685
ACH-000011,-0.21079699795899998
ACH-000012,-0.26438881437600004
ACH-000013,-0.120071214682
ACH-000014,-0.372786408472
ACH-000015,-0.27489260281399996
ACH-000017,-0.158132212676
ACH-000018,-0.354100256087
ACH-000019,-0.107923508724
ACH-000021,-0.294165359292
ACH-000022,-0.013314682990000002
ACH-000025,-0.421464257602
ACH-000028,-0.270924061208
ACH-000030,-0.16086467862
ACH-000035,-0.128477620537
ACH-000036,-0.0530674476136
ACH-000037,-0.449937729756
ACH-000039,-0.178087671516
ACH-000040,-0.339067148099
ACH-000041,-0.0815257309555
ACH-000042,-0.158960688873
ACH-000045,-0.159716466989
ACH-000047,-0.16989919108600002
ACH-000052,-0.222316432993
ACH-000053,-0.156084547259
ACH-000054,-0.24364723258999998
ACH-000055,-0.217034770196
ACH-000060,-0.438068945409
ACH-000067,-0.76419104197
ACH-000070,-0.259816979099
ACH-000075,-0.23965579462099998
ACH-000078,-0.10955816677300001
ACH-000082,-0.289366555631
ACH-000085,-0.08581765655649999
ACH-000086,-0.209376421257
ACH-000087,-0.22889788134199998
ACH-000092,-0.20886550096
ACH-000095,-0.301183928189
ACH-000097,-0.15779072548800002
ACH-000098,-0.0822691518273
ACH-000099,-0.20372633893800002
ACH-000108,-0.299998392865
ACH-000113,-0.0704160377537
ACH-000115,-0.263001325879
ACH-000116,-0.211146469432
ACH-000118,-0.144773352943
ACH-000120,-0.211852621776
ACH-000123,-0.48063136688600006
ACH-000127,-0.23243743225299998
ACH-000128,-0.0661740269236
ACH-000132,-0.20424462873500002
ACH-000133,-0.317039185467
ACH-000137,-0.20109752907200001
ACH-000138,-0.166466792634
ACH-000142,-0.240545186654
ACH-000143,-0.23486071766199998
ACH-000146,-0.204230301565
ACH-000148,-0.407027113164
ACH-000150,-0.242620423917
ACH-000152,-0.07285149158769999
ACH-000153,-0.11622223991800001
ACH-000159,-0.203114795341
ACH-000160,0.017651875665
ACH-000163,-0.201058970836
ACH-000167,-0.5078934740209999
ACH-000168,-0.0368419973768
ACH-000169,-0.211713229765
ACH-000178,-0.453820971754
ACH-000182,-0.0409542733245
ACH-000183,-0.0976169589054
ACH-000188,-0.439435214538
ACH-000189,-0.249098013807
ACH-000190,-0.33240552869600004
ACH-000198,-0.22152449306999997
ACH-000204,-0.426594481537
ACH-000206,-0.09220519300110001
ACH-000207,-0.12286110491900001
ACH-000211,-0.468075908921
ACH-000215,-0.057830036865
ACH-000221,0.055669809322
ACH-000222,-0.148301975138
ACH-000223,-0.250496241018
ACH-000226,-0.340423459499
ACH-000227,-0.168806873085
ACH-000228,-0.23537907011599998
ACH-000231,-0.125035660397
ACH-000232,-0.326259097216
ACH-000233,-0.282285322522
ACH-000234,-0.219452697782
