,SLC35E2B (728661)
ACH-000004,0.278900868856
ACH-000007,0.089211611994
ACH-000009,-0.209407737608
ACH-000011,0.109990340175
ACH-000012,0.0195053596806
ACH-000013,0.0738133438333
ACH-000014,0.11672968502100001
ACH-000015,0.0862945737032
ACH-000017,-0.025490894411499997
ACH-000018,0.37962189968099996
ACH-000019,0.16545987826300002
ACH-000021,0.064424964644
ACH-000022,0.012789467010700002
ACH-000025,0.0455117472304
ACH-000028,0.110962100282
ACH-000030,0.00867862754029
ACH-000035,0.08449200972200001
ACH-000036,0.0169545180789
ACH-000037,-0.120352096687
ACH-000039,0.042400968898099994
ACH-000040,-0.17769750171
ACH-000041,0.17698595027199998
ACH-000042,0.058790452242599996
ACH-000045,0.120054044617
ACH-000047,-0.020925749044599998
ACH-000052,0.0783390090144
ACH-000053,-0.0374321187036
ACH-000054,-0.0947698170649
ACH-000055,0.031872464111000004
ACH-000060,-0.138122984355
ACH-000067,0.007854678743680002
ACH-000070,0.0535286189162
ACH-000075,-0.24628180856100002
ACH-000078,-0.104847291706
ACH-000082,0.027321926563900003
ACH-000085,-0.130176268472
ACH-000086,0.042332804170500005
ACH-000087,-0.108557083081
ACH-000092,0.0982140083343
ACH-000095,0.07979364221730001
ACH-000097,0.04898677815909999
ACH-000098,0.19489561190699997
ACH-000099,0.039830611117199995
ACH-000108,0.000500589831535
ACH-000113,0.0710487109411
ACH-000115,-0.0602434636288
ACH-000116,0.10671642415799999
ACH-000118,0.0935370952159
ACH-000120,0.123062667722
ACH-000123,0.269983867075
ACH-000127,-0.014148382590399999
ACH-000128,0.0879605778785
ACH-000132,0.177154288288
ACH-000133,0.145489732184
ACH-000137,0.202101664412
ACH-000138,-0.0171058001366
ACH-000142,-0.00440781977879
ACH-000143,-0.031350982670299996
ACH-000146,0.041393605982199995
ACH-000148,0.0050649863605
ACH-000150,-0.320463755574
ACH-000152,0.131593257289
ACH-000153,0.140398858783
ACH-000159,-0.010925977786000001
ACH-000160,-0.0127123398633
ACH-000163,0.06664138393180001
ACH-000167,-0.171075465312
ACH-000168,-0.07346442724989999
ACH-000169,0.188962206635
ACH-000178,0.016218936168799998
ACH-000182,0.077749623217
ACH-000183,0.024224651971100002
ACH-000188,-0.13686379917199998
ACH-000189,0.0865354189345
ACH-000190,-0.028613913717400002
ACH-000198,0.111165968356
ACH-000204,0.0619740136964
ACH-000206,-0.09219425335539999
ACH-000207,0.179238048706
ACH-000211,-0.000521309403959
ACH-000215,0.10191059218000001
ACH-000221,0.151892486973
ACH-000222,0.113612770016
ACH-000223,0.187840759438
ACH-000226,0.10037712358300001
ACH-000227,0.0190589006169
ACH-000228,0.010882012436799999
ACH-000231,0.0876475169538
ACH-000232,0.204553867615
ACH-000233,-0.0330977754854
ACH-000234,-0.019379597851099998
ACH-000235,0.00149605579603
ACH-000237,-0.116706084091
ACH-000238,-0.0168551061796
ACH-000243,0.16241791833799998
ACH-000244,-0.174510628618
ACH-000246,-0.08962264919339999
ACH-000248,0.0456705909052
ACH-000250,-0.10389232798
ACH-000251,0.24597769539500003
ACH-000253,0.12294020930199999
ACH-000255,-0.019340823392900004
ACH-000256,-0.183164597463
ACH-000257,-0.246784356228
ACH-000258,0.28099625090999997
ACH-000259,-0.156963237895
ACH-000260,-0.09013959317220001
ACH-000261,-0.0147918728312
ACH-000262,-0.0158519431293
ACH-000263,-0.074844300623
ACH-000264,0.0402229614154
ACH-000265,0.0835750261435
ACH-000266,0.00755245928221
ACH-000272,0.0146276530761
ACH-000273,0.036316661383800006
ACH-000274,-0.100513845553
ACH-000277,-0.0221791170576
ACH-000278,0.00481869889548
ACH-000279,0.04829788416019999
ACH-000280,-0.0115476404877
ACH-000281,0.06650832977490001
ACH-000288,-0.266358261347
ACH-000291,0.11572969441099999
ACH-000293,-0.009982502287030001
ACH-000294,0.0149808060705
ACH-000295,-0.0335764096012
ACH-000296,0.0101166867818
ACH-000302,-0.031493401490199996
ACH-000304,0.277188181757
ACH-000307,0.09413980799619999
ACH-000308,0.0439439528341
ACH-000310,-0.061135852693999994
ACH-000311,-0.0847293575358
ACH-000312,-0.05930851919980001
ACH-000315,0.252072407083
ACH-000316,-0.115764157898
ACH-000317,0.10953890714000002
ACH-000318,0.0310125020181
ACH-000319,0.0370975922598
ACH-000320,0.194993941182
ACH-000322,-0.119842063329
ACH-000323,0.0827622023484
ACH-000324,-0.0436962829838
ACH-000329,-0.114729612591
ACH-000330,-0.0428817134133
ACH-000331,0.116951315198
ACH-000332,-0.0767416614499
ACH-000334,0.00501015195598
ACH-000335,-0.03944480885519999
ACH-000336,0.020035698685599998
ACH-000337,0.12190348815600001
ACH-000339,0.0155261998609
ACH-000341,-0.24412520929099998
ACH-000348,0.18832550246399998
ACH-000350,-0.00309731476441
ACH-000352,0.07742377994300001
ACH-000356,-0.0193591809051
ACH-000361,0.245542750008
ACH-000362,-0.045973663142
ACH-000363,0.00605596057593
ACH-000364,0.0417144909704
ACH-000365,0.09256281802500001
ACH-000366,-0.0517866027384
ACH-000368,-0.140031444694
ACH-000374,0.116887684295
ACH-000375,0.148793422639
ACH-000376,-0.0095944391134
ACH-000381,0.164583038048
ACH-000383,-0.038393642893
ACH-000387,-0.0516566694461
ACH-000389,-0.08362327478710001
ACH-000390,0.138425773102
ACH-000393,-0.0899709376049
ACH-000395,-0.114283376771
ACH-000397,0.029901938399
ACH-000401,-0.011324271510299999
ACH-000402,0.24380928205400001
ACH-000403,-0.0838700982043
ACH-000404,0.126753749117
ACH-000406,0.0735910596056
ACH-000407,-0.0695786188189
ACH-000408,0.277392832207
ACH-000410,0.230809701799
ACH-000411,-0.130459659323
ACH-000414,0.11323867621
ACH-000415,0.266670484817
ACH-000416,0.154805729231
ACH-000420,0.0680858959034
ACH-000421,0.00615251886604
ACH-000424,0.256396860258
ACH-000425,-0.0384120063666
ACH-000426,0.0172161081227
ACH-000427,-0.0789341759369
ACH-000433,-0.404806025507
ACH-000436,-0.0280588756911
ACH-000444,-0.04508664684219999
ACH-000445,-0.0460958855989
ACH-000448,0.139595489172
ACH-000450,0.0862456040652
ACH-000452,0.0734854325082
ACH-000454,0.06612137943940001
ACH-000458,0.0738468304452
ACH-000459,0.190996612102
ACH-000460,0.043836322384900005
ACH-000461,0.0701212943738
ACH-000463,0.106588891088
ACH-000464,-0.0235327315111
ACH-000466,0.07310725905639999
ACH-000467,-0.00346685797277
ACH-000468,-0.113429294024
ACH-000469,-0.093551777739
ACH-000470,0.219794278008
ACH-000471,-0.0669507476096
ACH-000472,0.00354187577783
ACH-000473,0.29507788910300004
ACH-000475,-0.0327253534103
ACH-000476,0.00773798881209
ACH-000477,0.23584614124400002
ACH-000480,0.0777293763557
ACH-000481,0.148628059111
ACH-000483,0.0894886985913
ACH-000484,-0.270782241424
ACH-000485,0.019409050874599997
ACH-000486,-0.00605377290544
ACH-000487,0.0616251468502
ACH-000488,0.075502890025
ACH-000490,0.132774409853
ACH-000491,0.231039781535
ACH-000495,-0.12941879605599999
ACH-000496,-0.057605594249999996
ACH-000499,0.155645795367
ACH-000500,0.176161730548
ACH-000502,-0.21658119555999997
ACH-000503,-0.16095597807499998
ACH-000505,0.0870273353215
ACH-000507,-0.12267622514399999
ACH-000510,0.0749105708824
ACH-000511,-0.123717839323
ACH-000512,0.46289412362599996
ACH-000516,0.17513904163
ACH-000517,-0.0827899351483
ACH-000518,-0.143346999841
ACH-000520,-0.0822792936012
ACH-000521,-0.0501298567961
ACH-000522,-0.0399656023389
ACH-000524,-0.0319904814075
ACH-000527,0.0038983877606999996
ACH-000528,0.0361023350941
ACH-000537,0.0117159410746
ACH-000541,0.024280604295
ACH-000542,0.0110072291331
ACH-000544,-0.046450522329199995
ACH-000545,0.234969404597
ACH-000547,0.112781015756
ACH-000548,0.025948354951900003
ACH-000549,-0.0757319029852
ACH-000550,-0.115351842432
ACH-000552,0.09047823025219999
ACH-000556,0.121206449034
ACH-000557,0.179988276453
ACH-000570,0.033599362154
ACH-000571,0.0206880404323
ACH-000573,0.125244735967
ACH-000576,-0.031016689411999997
ACH-000580,0.129528544671
ACH-000584,0.0333907246396
ACH-000585,-0.013738842492500002
ACH-000588,0.108934191207
ACH-000589,0.129988435428
ACH-000591,-0.126265840073
ACH-000593,-0.00522917811036
ACH-000600,-0.19662300670000002
ACH-000601,-0.0748564964686
ACH-000604,-0.0332780462599
ACH-000605,0.122801669783
ACH-000606,0.117233362215
ACH-000608,-0.0660244768275
ACH-000614,0.119810139825
ACH-000616,0.154205940087
ACH-000618,0.232206288682
ACH-000619,0.0149295212156
ACH-000620,0.013531040530100001
ACH-000621,-0.125442302392
ACH-000622,0.0314664832202
ACH-000623,-0.0435394413351
ACH-000624,0.0415362246102
ACH-000627,-0.34864869372
ACH-000630,-0.0357381053102
ACH-000632,0.049958787720599994
ACH-000633,-0.145607421218
ACH-000637,-0.011071076389200001
ACH-000638,-0.00284284201693
ACH-000646,0.0423890410821
ACH-000647,0.09278746056210001
ACH-000648,0.169059966388
ACH-000649,0.0775163738392
ACH-000651,0.13807927131300002
ACH-000652,0.06524452900330001
ACH-000653,0.099469976898
