,DAB1 (1600)
ACH-000004,0.00143535500806
ACH-000007,0.11362975829000002
ACH-000009,-0.0702376116388
ACH-000011,0.0254042994305
ACH-000012,0.06017120898850001
ACH-000013,-0.0372907588631
ACH-000014,-0.121327937776
ACH-000015,-0.0422630150784
ACH-000017,-0.060607795633
ACH-000018,-0.217509061472
ACH-000019,0.138343870112
ACH-000021,-0.0194141139281
ACH-000022,-0.052294036940199996
ACH-000025,-0.06432447186200001
ACH-000028,-0.124644986629
ACH-000030,-0.0320008529195
ACH-000035,-0.060624746688099994
ACH-000036,0.0106453470211
ACH-000037,0.07711689063239999
ACH-000039,0.177517701369
ACH-000040,0.0769568487498
ACH-000041,-0.0393196964493
ACH-000042,-0.020256292018900002
ACH-000045,0.0487544503099
ACH-000047,-0.0607381238951
ACH-000052,0.0438134239572
ACH-000053,-0.0367674118412
ACH-000054,-0.0832302080066
ACH-000055,-0.122247585569
ACH-000060,-0.166106995426
ACH-000067,-0.052326382267
ACH-000070,-0.00254216131891
ACH-000075,-0.17393282516699998
ACH-000078,-0.0957481729148
ACH-000082,-0.08039310727860001
ACH-000085,-0.186583627932
ACH-000086,-0.0466803491303
ACH-000087,0.0657550180301
ACH-000092,-0.040091705251599996
ACH-000095,-0.0221063657235
ACH-000097,-0.17272952179
ACH-000098,0.0141967743838
ACH-000099,-0.126061128897
ACH-000108,-0.069635934666
ACH-000113,-0.09016213320149999
ACH-000115,0.0687756202193
ACH-000116,-0.0811987332501
ACH-000118,-0.16198921054999998
ACH-000120,-0.0999014095978
ACH-000123,-0.0171324140796
ACH-000127,-0.0272450071698
ACH-000128,-0.162607527663
ACH-000132,-0.26289205260000004
ACH-000133,-0.0147763542451
ACH-000137,-0.101486898268
ACH-000138,-0.08075837009430001
ACH-000142,-0.039549074020800004
ACH-000143,0.159110718659
ACH-000146,-0.00499040156505
ACH-000148,0.031313218358700004
ACH-000150,0.0124000100349
ACH-000152,-0.07975678305100001
ACH-000153,0.028795905277800002
ACH-000159,-0.0838453549577
ACH-000160,0.0324600128181
ACH-000163,-0.0506691696122
ACH-000167,-0.08303466060869999
ACH-000168,0.0324753196156
ACH-000169,-0.202759304149
ACH-000178,-0.014176513918
ACH-000182,-0.104952661241
ACH-000183,-0.0813650588424
ACH-000188,-0.0955009304648
ACH-000189,-0.253390373078
ACH-000190,0.010105668643999999
ACH-000198,0.012372913666399999
ACH-000204,-0.157787115103
ACH-000206,0.145952888633
ACH-000207,-0.133676878741
ACH-000211,0.0217890699195
ACH-000215,-0.118419168936
ACH-000221,-0.0652381829434
ACH-000222,-0.0628989231851
ACH-000223,-0.116966883722
ACH-000226,-0.10284652397399999
ACH-000227,-0.021258207232400003
ACH-000228,0.012056824595700002
ACH-000231,-0.060935102248
ACH-000232,0.0431680078587
ACH-000233,-0.0227963107017
ACH-000234,0.014938008999299998
ACH-000235,-0.0502457325222
ACH-000237,-0.06396762815330001
ACH-000238,-0.126640956011
ACH-000243,0.0178843505894
ACH-000244,-0.167283885314
ACH-000246,-0.0043170772739
ACH-000248,0.0439921025545
ACH-000250,-0.0376485116164
ACH-000251,-0.269465488996
ACH-000253,0.0777028817659
ACH-000255,0.09446527708699999
ACH-000256,-0.0299328067057
ACH-000257,-0.00670674729096
ACH-000258,-0.19983977774300002
ACH-000259,-0.0551494784721
ACH-000260,-0.0272495509822
ACH-000261,-0.040605243204900006
ACH-000262,-0.17234311229000002
ACH-000263,0.0985764163731
ACH-000264,-0.027156527391400002
ACH-000265,0.000619180764274
ACH-000266,0.00891978289391
ACH-000272,-0.107887114309
ACH-000273,0.027905208602999998
ACH-000274,0.0650346190083
ACH-000277,-0.07161062689600001
ACH-000278,0.056703463152
ACH-000279,-0.0523189613403
ACH-000280,0.0150444782733
ACH-000281,0.177950846606
ACH-000288,0.044580320932400004
ACH-000291,0.00291559880142
ACH-000293,0.0976151002146
ACH-000294,-0.16809930573800003
ACH-000295,0.004491719499810001
ACH-000296,-0.020718460861799997
ACH-000302,-0.076327843033
ACH-000304,-0.16471623121200002
ACH-000307,0.08303155590960001
ACH-000308,0.0377630209854
ACH-000310,-0.520810575894
ACH-000311,-0.0132680776605
ACH-000312,-0.0318683268688
ACH-000315,0.206518850855
ACH-000316,-0.128638997112
ACH-000317,0.101638172069
ACH-000318,-0.0343436258715
ACH-000319,-0.00845190638945
ACH-000320,-0.0757734441902
ACH-000322,-0.091524194473
ACH-000323,-0.0324835483786
ACH-000324,-0.05902870483369999
ACH-000329,-0.114295511842
ACH-000330,-0.0032865517306499997
ACH-000331,-0.04245432890380001
ACH-000332,-0.0712103495342
ACH-000334,0.0348585764411
ACH-000335,0.0503296727378
ACH-000336,0.12599774238199998
ACH-000337,0.0427776164542
ACH-000339,0.054574906442800004
ACH-000341,0.0387665377745
ACH-000348,-0.065035588922
ACH-000350,0.0741374738503
ACH-000352,0.04660053053669999
ACH-000356,-0.0163306711298
ACH-000361,-0.041448915186300006
ACH-000362,-0.019871482236
ACH-000363,0.103314896294
ACH-000364,-0.0759823378461
ACH-000365,0.018562046747599998
ACH-000366,-0.0433060699545
ACH-000368,0.0019219117865699998
ACH-000374,-0.0764505474229
ACH-000375,0.0165810610072
ACH-000376,-0.152725097483
ACH-000381,-0.06891347489539999
ACH-000383,-0.17353631292999996
ACH-000387,0.055695886267
ACH-000389,-0.143622539572
ACH-000390,0.042309850219599994
ACH-000393,0.010617868208600001
ACH-000395,0.0554348350173
ACH-000397,-0.061535380527800006
ACH-000401,-0.18986197978900002
ACH-000402,-0.213756834409
ACH-000403,-0.136569714137
ACH-000404,0.37150418763099996
ACH-000406,-0.0718001709897
ACH-000407,-0.135541755154
ACH-000408,0.0246994509787
ACH-000410,-0.170886016177
ACH-000411,0.0297713900598
ACH-000414,-0.0704788636482
ACH-000415,-0.054899892051599994
ACH-000416,0.039545293565800006
ACH-000420,0.032706719769200004
ACH-000421,0.0981079927152
ACH-000424,-0.042928220058900006
ACH-000425,0.038641698938
ACH-000426,0.12178553258099999
ACH-000427,0.150407212121
ACH-000433,-0.0166543894304
ACH-000436,-0.0295984537071
ACH-000444,-0.0170470163954
ACH-000445,-0.131188768963
ACH-000448,0.0140354663142
ACH-000450,0.145704397379
ACH-000452,0.07998734080080001
ACH-000454,-0.049932566102999995
ACH-000458,-0.104572745214
ACH-000459,-0.229599841957
ACH-000460,0.049181728644400007
ACH-000461,-0.222360882455
ACH-000463,-0.0008046717354789999
ACH-000464,0.0479301140197
ACH-000466,-0.05357376136940001
ACH-000467,-0.09801014796160001
ACH-000468,-0.061055640759399996
ACH-000469,-0.0627253240964
ACH-000470,0.11049522841399999
ACH-000471,-0.095266106022
ACH-000472,-0.0751439103973
ACH-000473,-0.00797999742969
ACH-000475,-0.04035565122840001
ACH-000476,-0.0588050958266
ACH-000477,0.14723529202
ACH-000480,-0.101042392289
ACH-000481,-0.046749247059699996
ACH-000483,-0.017295855196700002
ACH-000484,-0.16123039033
ACH-000485,0.027933033955799998
ACH-000486,0.0354286987459
ACH-000487,-0.052362569875
ACH-000488,0.0496895371987
ACH-000490,0.0928580699858
ACH-000491,0.0599816944247
ACH-000495,-0.0156756269085
ACH-000496,-0.0218985225861
ACH-000499,-0.132063465626
ACH-000500,0.426733662224
ACH-000502,-0.00106768156222
ACH-000503,0.143042103211
ACH-000505,0.0169567113633
ACH-000507,-0.147120528929
ACH-000510,-0.123901589518
ACH-000511,-0.037734625948699994
ACH-000512,0.0763777685084
ACH-000516,0.060364157185
ACH-000517,0.0065906632336000005
ACH-000518,0.11847080318
ACH-000520,-0.13714467550999998
ACH-000521,0.011668489161200002
ACH-000522,-0.149449122591
ACH-000524,-0.0177483351092
ACH-000527,-0.0471701633682
ACH-000528,0.00661732315803
ACH-000537,-0.0565998920388
ACH-000541,-0.0533422151577
ACH-000542,-0.0611154600366
ACH-000544,-0.0764808648206
ACH-000545,-0.0323108511587
ACH-000547,-0.0389246258157
ACH-000548,-0.0268979547277
ACH-000549,0.026494579367299997
ACH-000550,-0.171693471634
ACH-000552,-0.119078934796
ACH-000556,-0.00836787345098
ACH-000557,0.132452063062
ACH-000570,0.135843566791
ACH-000571,-0.00907770280337
ACH-000573,-0.11070223543800001
ACH-000576,-0.146310383658
ACH-000580,0.109656625606
ACH-000584,0.115829423725
ACH-000585,-0.0520339330845
ACH-000588,-0.200404242934
ACH-000589,-0.142120706873
ACH-000591,0.010172549009
ACH-000593,-0.18190805118500003
ACH-000600,-0.0227130665068
ACH-000601,-0.033434608082
ACH-000604,0.143210161235
ACH-000605,-0.0360904766206
ACH-000606,0.00034431818361099997
ACH-000608,-0.05879797696669999
ACH-000614,0.115336336407
ACH-000616,0.0238583040718
ACH-000618,-0.135394119639
ACH-000619,-0.210800375639
ACH-000620,-0.138712871154
ACH-000621,0.0683682568462
ACH-000622,-0.017729760616099998
ACH-000623,-0.07214224257560001
ACH-000624,0.0102050536546
ACH-000627,-0.149249473333
ACH-000630,-0.049769628568000004
ACH-000632,0.027013477680599998
ACH-000633,-0.163895080093
ACH-000637,-0.0650866436736
ACH-000638,-0.09726166253869999
ACH-000646,0.103688522049
ACH-000647,-0.07018585574030001
ACH-000648,-0.108192225173
ACH-000649,0.00663635260421
ACH-000651,-0.0925292997865
ACH-000652,-0.40422364376000003
ACH-000653,-0.0281037477035
ACH-000657,-0.006411367132579999
ACH-000658,0.0847049353569
ACH-000661,-0.0143347751873
ACH-000662,0.33996088387900003
ACH-000663,0.00629278988445
ACH-000665,-0.0940919668858
ACH-000671,-0.137336315306
ACH-000673,-0.0248216455631
ACH-000676,-0.124852504222
ACH-000677,-0.048740803942099994
ACH-000681,0.0159071495564
ACH-000682,-0.0282897374537
ACH-000683,-0.08107550153950001
ACH-000684,-0.062190953078300006
ACH-000688,0.00805778551475
ACH-000693,-0.0152109021881
ACH-000694,-0.026429628553
ACH-000695,-0.026954248837900003
ACH-000696,-0.046252978047900004
ACH-000697,0.0541742127779
ACH-000699,-0.0719212890121
ACH-000701,-0.0978931265927
ACH-000706,-0.191233380649
ACH-000711,-0.022882605412499996
ACH-000713,-0.16709436667199998
ACH-000714,0.0133680296079
ACH-000718,0.147245747588
ACH-000720,-0.061409652620099994
ACH-000721,0.007670457175939999
ACH-000724,0.24036783014000002
ACH-000725,0.102165261874
ACH-000732,0.15149386453299998
ACH-000734,-0.11171541342800001
ACH-000735,-0.177135280944
ACH-000736,0.0538525102378
ACH-000738,0.0444144007985
ACH-000746,0.12563590020600002
ACH-000747,-0.241313227088
ACH-000748,0.0783503895052
ACH-000753,0.00207332963498
ACH-000756,0.10034501540200001
ACH-000757,0.059641680063199996
ACH-000758,-0.056881113172500004
ACH-000760,-0.145619183307
ACH-000763,-0.0941806856776
ACH-000764,-0.0674550795055
ACH-000765,-0.0559972123612
ACH-000766,-0.0201158651758
ACH-000767,-0.0634558572446
ACH-000768,0.043656570079899995
ACH-000769,-0.0591533023289
ACH-000770,-0.056042043138499996
ACH-000771,0.12170884595899999
ACH-000773,-0.0112820244251
ACH-000776,-0.13728717646
ACH-000777,-0.0208500365933
ACH-000778,0.132764027079
ACH-000781,-0.0183733913831
ACH-000782,0.0050107708626999994
ACH-000783,0.0767373603702
ACH-000784,0.026423526183700002
ACH-000785,-0.15024513292400002
ACH-000787,-0.019823182344400003
ACH-000788,0.0312832306012
ACH-000791,-0.19716780568700001
ACH-000792,0.0422978907415
ACH-000794,-0.0448886829395
ACH-000796,0.08929881153689999
ACH-000799,-0.00508890757492
ACH-000800,0.102505056263
ACH-000802,-0.158194178578
ACH-000804,-0.107920394847
ACH-000805,-0.0453497139262
ACH-000809,-0.0388703149594
ACH-000810,0.038496506403900004
ACH-000811,0.0597723339571
ACH-000817,-0.0513949028669
ACH-000819,0.13305869759199998
ACH-000820,-0.141859118634
ACH-000821,-0.12134641980699999
ACH-000822,0.1070131235
ACH-000823,0.0129008744758
ACH-000824,0.038330173673699994
ACH-000827,0.021424937598000002
ACH-000829,-0.0662969954146
ACH-000831,-0.11739241843699999
ACH-000832,-0.136582953611
ACH-000833,0.028162384936199998
ACH-000834,-0.032196593239199996
ACH-000835,-0.0706126412468
ACH-000836,-0.049983178055
ACH-000837,-0.0639629324388
ACH-000838,-0.240406375365
ACH-000839,-0.06856979609069999
ACH-000840,0.043319729480499995
ACH-000841,-0.164794419578
ACH-000843,-0.07479589042439999
ACH-000846,-0.106033721464
ACH-000847,-0.167588904747
ACH-000848,-0.256643798559
ACH-000849,-0.0709089686362
ACH-000851,0.0604898664222
ACH-000855,-0.18466431336
ACH-000856,-0.024909741548900004
ACH-000858,-0.0158871259269
ACH-000859,0.123439923312
ACH-000861,0.00111547309232
ACH-000862,-0.00311471977005
ACH-000865,-0.00294527962865
ACH-000866,0.006648815508399999
ACH-000867,-0.0029598864795199998
ACH-000869,-0.232173522021
ACH-000872,-0.06259483568219999
ACH-000873,0.0299118717912
ACH-000876,-0.100916332143
ACH-000878,0.19130505999699998
ACH-000880,0.006930740119630001
ACH-000881,-0.0398365913045
ACH-000882,-0.150263797334
ACH-000884,0.0652352306856
ACH-000885,-0.0747253675878
ACH-000887,-0.152427827907
ACH-000888,-0.0521552761278
ACH-000889,-0.152451413768
ACH-000890,-0.115101305131
ACH-000896,-0.0621141965223
ACH-000898,0.0120351677923
ACH-000900,0.0153679096646
ACH-000901,0.0328832182706
ACH-000905,0.0565851027701
ACH-000906,-0.0445200255935
ACH-000907,0.101187077619
ACH-000910,-0.0202265534412
ACH-000911,0.00573807155741
ACH-000912,-0.0780752083604
ACH-000913,-0.045169382196399994
ACH-000915,-0.0635524060981
ACH-000916,-0.520678847111
ACH-000917,-0.100232729305
ACH-000921,-0.0308046180975
ACH-000924,-0.019130601830900002
ACH-000926,0.0266136154101
ACH-000928,-0.0902868650493
ACH-000929,0.027550787680200004
ACH-000932,-0.0580731233576
ACH-000935,0.134790390941
ACH-000936,-0.10187188522299999
ACH-000937,0.098047224472
ACH-000938,0.044387807665699996
ACH-000939,-0.0634347083159
ACH-000941,0.0680121531489
ACH-000943,-0.0915822462059
ACH-000946,0.0511702716072
ACH-000947,-6.29741856416e-05
ACH-000948,-0.0997671707958
ACH-000950,-0.11007362840500001
ACH-000953,-0.0680568338505
ACH-000957,-0.250888738537
ACH-000958,-0.192783011871
ACH-000960,0.050176243079900006
ACH-000963,-0.16036518727399998
ACH-000968,-0.0790352735263
ACH-000969,-0.0222859990305
ACH-000973,0.00254619105186
ACH-000974,0.00431254352621
ACH-000975,-0.0935744322092
ACH-000976,-0.125616474301
ACH-000978,0.13818253407
ACH-000980,-0.04515045685380001
ACH-000984,0.0501457639311
ACH-000986,0.0636435316926
ACH-000988,-0.0550123212055
ACH-000993,-0.08290159103980001
ACH-000994,0.00418463777987
ACH-000996,-0.16116192715
ACH-001001,-0.0938180002566
ACH-001020,0.20320120710099998
ACH-001028,-0.032792538154799995
ACH-001031,0.0028652802968099998
ACH-001038,0.102994726227
ACH-001048,-0.06708221286140001
ACH-001050,-0.0659305827428
ACH-001053,-0.20249944647100002
ACH-001054,-0.13316441294700002
ACH-001061,-0.0787167680313
ACH-001067,0.09241577828669999
ACH-001075,-0.13823870839000002
ACH-001096,0.0210989777288
ACH-001128,0.142743117814
ACH-001134,-0.005590484210699999
ACH-001151,0.0055124497933400005
ACH-001163,0.125132697119
ACH-001164,-0.0631308937012
ACH-001173,0.0563437172683
ACH-001183,-0.0795980029398
ACH-001184,0.0829102558241
ACH-001190,0.00126235670102
ACH-001192,-0.130013642164
ACH-001193,-0.071289057429
ACH-001196,-0.207104215852
ACH-001197,-0.16804999189199998
ACH-001205,-0.165793190513
ACH-001211,0.0695607140422
ACH-001212,-0.000681550158094
ACH-001228,0.00014804524798700002
ACH-001232,0.0763044520406
ACH-001239,0.015554730954599999
ACH-001274,0.0751117628494
ACH-001275,0.129532699631
ACH-001277,0.125404385036
ACH-001278,-0.0952969425529
ACH-001280,-0.0208686673018
ACH-001283,-0.0264639821643
ACH-001289,-0.128486475765
ACH-001295,-0.0527819609719
ACH-001300,-0.0967294323381
ACH-001301,-0.12338722687300001
ACH-001302,0.0664814789003
ACH-001303,-0.203722842499
ACH-001306,-0.122028147098
ACH-001318,-0.135748569105
ACH-001322,-0.04831145085440001
ACH-001328,0.05100501212690001
ACH-001332,-0.192791589016
ACH-001333,-0.175572640947
ACH-001336,-0.0279822784743
ACH-001340,-0.050697894287
ACH-001346,-0.166076492749
ACH-001353,-0.071658004194
ACH-001354,-0.23204016129900001
ACH-001367,-0.21752650710000002
ACH-001368,-0.0051618600597700005
ACH-001374,-0.12030594217900001
ACH-001375,-0.0188940030037
ACH-001377,-0.130634379229
ACH-001380,-0.037014360581
ACH-001391,0.114019639905
ACH-001407,0.12025580337899999
ACH-001408,-0.0028431178259899995
ACH-001413,-0.010701855266100001
ACH-001430,0.024670735472499997
ACH-001431,-0.0453168225615
ACH-001450,0.027313302059900003
ACH-001496,-0.04846810491859999
ACH-001500,-0.0696383321011
ACH-001521,0.112764986072
ACH-001523,-0.0991591722657
