,TNKS (8658)
ACH-000004,-0.164924288973
ACH-000007,-0.160583043734
ACH-000009,-0.0368904482191
ACH-000011,-0.326534332855
ACH-000012,0.00538608747703
ACH-000013,-0.00205805675896
ACH-000014,0.0771366144421
ACH-000015,-0.0923942141757
ACH-000017,-0.311840474514
ACH-000018,0.0192038488115
ACH-000019,0.239198457388
ACH-000021,-0.0401943016466
ACH-000022,0.0513238930562
ACH-000025,-0.175796956983
ACH-000028,0.0909767107047
ACH-000030,-0.121289740435
ACH-000035,-0.020779724581099997
ACH-000036,-0.118054370878
ACH-000037,0.0583864644739
ACH-000039,-0.138842708036
ACH-000040,-0.122863871267
ACH-000041,-0.26409941638900003
ACH-000042,-0.208127719623
ACH-000045,-0.125084339954
ACH-000047,-0.20247637059999998
ACH-000052,-0.014490108984000001
ACH-000053,-0.136539856738
ACH-000054,-0.165214549667
ACH-000055,0.20160278594099998
ACH-000060,-0.36694036780699996
ACH-000067,-0.288928410518
ACH-000070,-0.10817198002999999
ACH-000075,-0.11316705374000002
ACH-000078,-0.485178414493
ACH-000082,0.0347069370698
ACH-000085,-0.129842251225
ACH-000086,-0.057751341690499995
ACH-000087,-0.10985292373299999
ACH-000092,-0.238386030441
ACH-000095,-0.23789800258299998
ACH-000097,-0.0951022733057
ACH-000098,-0.18282558217
ACH-000099,-0.0304077879269
ACH-000108,-0.0769470305294
ACH-000113,-0.100632462538
ACH-000115,0.0763493594814
ACH-000116,-0.00476205614568
ACH-000118,-0.00302477193203
ACH-000120,-0.27597385096500004
ACH-000123,-0.013291895061000002
ACH-000127,0.12005740777000001
ACH-000128,-0.384637719555
ACH-000132,-0.291489420715
ACH-000133,0.0836054622479
ACH-000137,-0.19595165062800002
ACH-000138,-0.07488503487499999
ACH-000142,-0.26222850716999996
ACH-000143,0.114051489023
ACH-000146,-0.0426175080801
ACH-000148,-0.0620130333486
ACH-000150,-0.042875820216800004
ACH-000152,-0.0998488198222
ACH-000153,0.258525016581
ACH-000159,-0.12437786700200001
ACH-000160,0.291740756732
ACH-000163,0.15988815099
ACH-000167,0.49672848421099997
ACH-000168,0.11474076409000002
ACH-000169,-0.142947600744
ACH-000178,-0.137114545013
ACH-000182,0.023350519123
ACH-000183,-0.13832467160599998
ACH-000188,-0.202067151379
ACH-000189,0.05072970561890001
ACH-000190,0.255090267135
ACH-000198,-0.012758287804900001
ACH-000204,-0.0609412041458
ACH-000206,-0.0030427455873400003
ACH-000207,-0.044761259910900006
ACH-000211,-0.177486959307
ACH-000215,-0.0158270785427
ACH-000221,0.10806541374000002
ACH-000222,-0.0586063524282
ACH-000223,-0.0167714849682
ACH-000226,-0.27833984097
ACH-000227,0.302807372511
ACH-000228,-0.0856151513699
ACH-000231,-0.09578766344869999
ACH-000232,-0.24063221602600002
ACH-000233,0.116542513094
ACH-000234,-0.061378643586300005
ACH-000235,-0.026078603992
ACH-000237,-0.21320815424800002
ACH-000238,-0.081198564724
ACH-000243,-0.0780970136803
ACH-000244,-0.44576768613300005
ACH-000246,-0.314077831268
ACH-000248,-0.154046578051
ACH-000250,-0.07351792774239999
ACH-000251,0.12444329785800001
ACH-000253,0.0178424703498
ACH-000255,-0.014809691818600002
ACH-000256,-0.199332142169
ACH-000257,-0.27301928326999997
ACH-000258,-0.17818560545099998
ACH-000259,-0.00612185860262
ACH-000260,-0.0133939878923
ACH-000261,0.052550198144699994
ACH-000262,-0.172206604985
ACH-000263,-0.0139127223039
ACH-000264,0.005439502901090001
ACH-000265,-0.046540787848199996
ACH-000266,-0.0277285987372
ACH-000272,0.017845544282900003
ACH-000273,-0.0715848900791
ACH-000274,-0.16011611052000002
ACH-000277,0.14289265204399998
ACH-000278,-0.287072966192
ACH-000279,-0.010733527763799999
ACH-000280,-0.0215770811657
ACH-000281,-0.0796896573681
ACH-000288,-0.060766020011999995
ACH-000291,0.0518567681886
ACH-000293,-0.0119624702258
ACH-000294,-0.092694008517
ACH-000295,0.149565373655
ACH-000296,-0.438344879482
ACH-000302,-0.199276254734
ACH-000304,-0.0172516617142
ACH-000307,0.107554256269
ACH-000308,-0.173477443674
ACH-000310,-0.400394440308
ACH-000311,-0.21576452318599998
ACH-000312,-0.0402781771083
ACH-000315,-0.18506064688
ACH-000316,0.0046390973346499996
ACH-000317,-0.247028940224
ACH-000318,0.0432790166262
ACH-000319,-0.0402326776146
ACH-000320,-0.000229169321242
ACH-000322,-0.059917323294099996
ACH-000323,0.0773068848327
ACH-000324,-0.144965695015
ACH-000329,-0.049621017083
ACH-000330,0.151346554344
ACH-000331,-0.491546321618
ACH-000332,-0.018910890858099997
ACH-000334,-0.297848857688
ACH-000335,-0.05173800653030001
ACH-000336,-0.213010141227
ACH-000337,-0.011161809927199999
ACH-000339,-0.24916081317400002
ACH-000341,0.0650639396466
ACH-000348,0.10736936391100001
ACH-000350,-0.23106192880100002
ACH-000352,-0.0864753550086
ACH-000356,-0.127527015064
ACH-000361,-0.287843970143
ACH-000362,-0.099656463331
ACH-000363,0.08493703860349999
ACH-000364,-0.0529517120438
ACH-000365,0.0161113336701
ACH-000366,-0.07298369601530001
ACH-000368,0.0320217511283
ACH-000374,-0.16783651915800002
ACH-000375,0.00646872940378
ACH-000376,0.08513807284219999
ACH-000381,0.0916729538075
ACH-000383,-0.0374791251076
ACH-000387,-0.0887184913173
ACH-000389,-0.0642615800174
ACH-000390,-0.0775456622958
ACH-000393,-0.11253601223200001
ACH-000395,-0.37334055606600003
ACH-000397,-0.03541433407609999
ACH-000401,-0.34503233961499996
ACH-000402,0.034727840200400005
ACH-000403,-0.09169564724639999
ACH-000404,-0.23720908087900003
ACH-000406,-0.0608403284492
ACH-000407,-0.08594249940519999
ACH-000408,-0.227159805918
ACH-000410,-0.218272741889
ACH-000411,-0.147384036554
ACH-000414,-0.158942335097
ACH-000415,0.161748505876
ACH-000416,-0.157151502591
ACH-000420,-0.07272103257139999
ACH-000421,0.030022669078
ACH-000424,0.211912410123
ACH-000425,-0.019072150626299997
ACH-000426,0.0670125175691
ACH-000427,-0.0419152443759
ACH-000433,0.0719719650327
ACH-000436,-0.033260516000200004
ACH-000444,-0.0158228715863
ACH-000445,-0.0469857399543
ACH-000448,-0.0347338415755
ACH-000450,0.22481105906100002
ACH-000452,0.0716953852074
ACH-000454,-0.0227289732608
ACH-000458,-0.227564468464
ACH-000459,0.190204280346
ACH-000460,-0.18872225663800002
ACH-000461,0.13529224015799998
ACH-000463,0.0237667916519
ACH-000464,0.106641061076
ACH-000466,-0.07094966312130001
ACH-000467,-0.0522245698329
ACH-000468,-0.114945721879
ACH-000469,-0.118939963148
ACH-000470,-0.0922777664458
ACH-000471,-0.151672095988
ACH-000472,0.044440922002099995
ACH-000473,-0.019424291259599998
ACH-000475,0.047862163442699994
ACH-000476,0.051467256356300006
ACH-000477,-0.0378836062745
ACH-000480,0.0357261889906
ACH-000481,0.055660182207199996
ACH-000483,-0.279462042212
ACH-000484,-0.10715536398499999
ACH-000485,-0.256224116413
ACH-000486,-0.188350349701
ACH-000487,0.07225793531619999
ACH-000488,-0.0246487993708
ACH-000490,0.0280680730425
ACH-000491,-0.0513150167243
ACH-000495,-0.06597099272819999
ACH-000496,-0.138312054691
ACH-000499,0.186967328534
ACH-000500,0.050266937166999995
ACH-000502,-0.190251633282
ACH-000503,-0.309617647405
ACH-000505,-0.111108475424
ACH-000507,-0.290593200709
ACH-000510,0.023576721936499997
ACH-000511,-0.143464635497
ACH-000512,-0.129301126444
ACH-000516,0.127440033015
ACH-000517,-0.247177378422
ACH-000518,0.07549989773289999
ACH-000520,-0.154219823825
ACH-000521,0.0067894927342500005
ACH-000522,-0.254966658415
ACH-000524,-0.436497639524
ACH-000527,-0.110107193962
ACH-000528,-0.0850668137201
ACH-000537,-0.17768939557100003
ACH-000541,-0.141195966452
ACH-000542,-0.013129908858600001
ACH-000544,-0.133654400286
ACH-000545,0.0016264943570100002
ACH-000547,-0.197803082205
ACH-000548,-0.145785943166
ACH-000549,-0.0198308695692
ACH-000550,-0.116893350141
ACH-000552,0.08559686624679999
ACH-000556,-0.0356386520914
ACH-000557,0.0132201180574
ACH-000570,-0.20805849449000002
ACH-000571,-0.255601416748
ACH-000573,0.0224083500742
ACH-000576,-0.008263843755550001
ACH-000580,-0.04571577371590001
ACH-000584,-0.0169236835955
ACH-000585,-0.317413951788
ACH-000588,0.0805696117791
ACH-000589,-0.0579242434708
ACH-000591,0.0329659099563
ACH-000593,-0.227504842437
ACH-000600,-0.38806445406900003
ACH-000601,-0.0148076358232
ACH-000604,-0.157576391029
ACH-000605,-0.023587929534400004
ACH-000606,-0.137200881745
ACH-000608,-0.45593777221
ACH-000614,-0.172677966813
ACH-000616,0.0246749527765
ACH-000618,0.0151477511797
ACH-000619,-0.111153321799
ACH-000620,-0.160624092021
ACH-000621,-0.142110335002
ACH-000622,0.174039195507
ACH-000623,-0.027246253890400002
ACH-000624,-0.0943701850842
ACH-000627,-0.275566329496
ACH-000630,-0.0179646439253
ACH-000632,-0.0218579881883
ACH-000633,-0.126733504014
ACH-000637,0.0935353023653
ACH-000638,0.0117595536473
ACH-000646,-0.08749815367689999
ACH-000647,0.053283171948300005
ACH-000648,-0.0176857907522
ACH-000649,-0.07307183275389999
ACH-000651,0.0491600428103
ACH-000652,0.033419737457400005
ACH-000653,0.193562512748
ACH-000657,0.0231864482644
ACH-000658,0.351770884458
ACH-000661,-0.13587770766899998
ACH-000662,0.166616187469
ACH-000663,-0.284831988472
ACH-000665,-0.0175416872565
ACH-000671,0.24688802707600002
ACH-000673,-0.0420454329426
ACH-000676,-0.0707159161023
ACH-000677,0.021480609530599996
ACH-000681,-0.34787942747699996
ACH-000682,-0.0328576769773
ACH-000683,-0.0408781832025
ACH-000684,-0.354339895477
ACH-000688,-0.40269426933700003
ACH-000693,0.019998452677
ACH-000694,-0.16114662554
ACH-000695,-0.0492183378024
ACH-000696,-0.0306274410689
ACH-000697,-0.32049751049499997
ACH-000699,0.0372703953057
ACH-000701,-0.0485021612514
ACH-000706,0.11560871412599999
