,WDR89 (112840)
ACH-000004,-0.193565655804
ACH-000007,-0.180389557375
ACH-000009,-0.28767267848
ACH-000011,-0.622923653379
ACH-000012,-0.18340816022999998
ACH-000013,-0.220198969546
ACH-000014,-0.060645620188300005
ACH-000015,-0.09693740921800001
ACH-000017,-0.167530701044
ACH-000018,-0.274732561861
ACH-000019,-0.221490137315
ACH-000021,-0.045712460591599995
ACH-000022,-0.19472835230399999
ACH-000025,-0.172122696999
ACH-000028,-0.269139889091
ACH-000030,-0.17668581170400002
ACH-000035,-0.244241380269
ACH-000036,-1.11606364705
ACH-000037,-0.430144469788
ACH-000039,-0.355483452935
ACH-000040,-0.31979622729400004
ACH-000041,-0.21661765635699998
ACH-000042,-0.219876808955
ACH-000045,-0.471913029308
ACH-000047,-0.0846065185819
ACH-000052,0.0892992451295
ACH-000053,-0.110768466604
ACH-000054,-0.317312167656
ACH-000055,-0.196407935482
ACH-000060,-0.36887215819499997
ACH-000067,-0.16899854552000002
ACH-000070,-0.260384486952
ACH-000075,-0.18428874653000002
ACH-000078,-0.41436455666199995
ACH-000082,-0.161553486596
ACH-000085,0.0884532480501
ACH-000086,-0.291286124237
ACH-000087,-0.005605366970149999
ACH-000092,-0.297976727872
ACH-000095,-0.45080593846600003
ACH-000097,-0.262083456716
ACH-000098,-0.134002798721
ACH-000099,-0.582311406898
ACH-000108,-0.0567909775896
ACH-000113,-0.30744939823399997
ACH-000115,-0.095257453161
ACH-000116,-0.116208540365
ACH-000118,-0.154298902666
ACH-000120,-0.380993448679
ACH-000123,-0.57774871223
ACH-000127,-0.23707449843000003
ACH-000128,-0.10237656313799999
ACH-000132,-0.17360195274999998
ACH-000133,-0.08204565789469999
ACH-000137,-0.237515099098
ACH-000138,-0.41540976774899996
ACH-000142,-0.07542092014660001
ACH-000143,-0.102408871547
ACH-000146,-0.168259876321
ACH-000148,-0.32439825831
ACH-000150,-0.16909952950100002
ACH-000152,-0.250446608291
ACH-000153,-0.239890301098
ACH-000159,-0.161163032356
ACH-000160,-0.3225056957
ACH-000163,-0.494265355614
ACH-000167,-0.17697772813499998
ACH-000168,-0.45747012468599996
ACH-000169,-0.0836028097835
ACH-000178,-0.21999766915999996
ACH-000182,-0.10351086055
ACH-000183,-0.0748385177404
ACH-000188,-0.139138982046
ACH-000189,-0.569707323394
ACH-000190,-0.21405920259599998
ACH-000198,-0.819277021935
ACH-000204,0.01359130155
ACH-000206,-0.00285704909027
ACH-000207,-0.318239031372
ACH-000211,-0.198698674037
ACH-000215,-0.208317262109
ACH-000221,-0.04292365711130001
ACH-000222,-0.113923020942
ACH-000223,-0.204575336083
ACH-000226,-0.479041949067
ACH-000227,-0.264827198632
ACH-000228,-0.362225986255
ACH-000231,-0.245943804727
ACH-000232,-0.237361296202
ACH-000233,-0.05480345674480001
ACH-000234,-0.28277191908300003
ACH-000235,-0.22100614440699998
ACH-000237,-0.030955084230400002
ACH-000238,-0.273682862284
ACH-000243,-0.172933549525
ACH-000244,-0.228008524474
ACH-000246,-0.5539665722029999
ACH-000248,-0.05136040101080001
ACH-000250,-0.159533546369
ACH-000251,0.0891320089655
ACH-000253,-0.126740967623
ACH-000255,-0.343656694922
ACH-000256,-0.207738391367
ACH-000257,-0.148608943816
ACH-000258,-0.21994706918200002
ACH-000259,-0.0831859837654
ACH-000260,-0.133963011646
ACH-000261,-0.13517590629100001
ACH-000262,-0.243353110321
ACH-000263,-0.0608793237555
ACH-000264,-0.12233780488500001
ACH-000265,-0.145635810274
ACH-000266,-0.24108655059
ACH-000272,-0.211982624668
ACH-000273,-0.218093269258
ACH-000274,-0.261907337714
ACH-000277,-0.11644063632099999
ACH-000278,-0.164866891788
ACH-000279,-0.155630758694
ACH-000280,-0.13479314944499998
ACH-000281,-0.163575776289
ACH-000288,-0.135807735214
ACH-000291,-0.155518514059
ACH-000293,-0.188414849423
ACH-000294,-0.270943914138
ACH-000295,-0.13043105328
ACH-000296,-0.10202719401
ACH-000302,-0.10584415773900001
ACH-000304,-0.49775373030500003
ACH-000307,-0.150956859089
ACH-000308,-0.332289760729
ACH-000310,-0.336340154545
ACH-000311,-0.44977774577299995
ACH-000312,-0.171231610755
ACH-000315,0.245128892861
ACH-000316,-0.12060453932600002
ACH-000317,-0.409343267931
ACH-000318,-0.078315559577
ACH-000319,-0.144047015604
ACH-000320,-0.265610316327
ACH-000322,-0.054683333556000004
ACH-000323,-0.203744037209
ACH-000324,-0.194419336461
ACH-000329,-0.299237223173
ACH-000330,-0.21178448839800001
ACH-000331,0.0701626402888
ACH-000332,-0.503852557875
ACH-000334,-0.205144860627
ACH-000335,-0.48720173150300006
ACH-000336,-0.278528064881
ACH-000337,-0.251098469029
ACH-000339,-0.21804485124200002
ACH-000341,-0.24672007687
ACH-000348,-0.285803193241
ACH-000350,-0.180584938398
ACH-000352,-0.0659655904633
ACH-000356,-0.269746501638
ACH-000361,-0.284113141877
ACH-000362,-0.386582696174
ACH-000363,-0.022261920575200003
ACH-000364,-0.41623063490699996
ACH-000365,-0.104381891753
ACH-000366,-0.04293554707769999
ACH-000368,-0.312839684746
ACH-000374,0.0116673756525
ACH-000375,-0.43395168001100004
ACH-000376,-0.14854133309800002
ACH-000381,-0.226661771115
ACH-000383,-0.263003684159
ACH-000387,-0.138589597226
ACH-000389,-0.551234623296
ACH-000390,-0.069967608274
ACH-000393,-0.283911958635
ACH-000395,-0.18530205749499998
ACH-000397,-0.21595949316100002
ACH-000401,-0.27520918912799996
ACH-000402,-0.0805651526331
ACH-000403,-0.128231123069
ACH-000404,-0.100564848164
ACH-000406,-0.12458220259500001
ACH-000407,-0.146078764511
ACH-000408,-0.338232920727
ACH-000410,-0.164062916539
ACH-000411,-0.151934152805
ACH-000414,-0.049567607143800006
ACH-000415,-0.07016277194899999
ACH-000416,-0.0665051545162
ACH-000420,-0.36686771720899997
ACH-000421,-0.0666429646473
ACH-000424,-0.312780835505
ACH-000425,-0.17684528814599998
ACH-000426,-0.0108511832556
ACH-000427,-0.24277193328299998
ACH-000433,-0.626051404271
ACH-000436,-0.27202847578899997
ACH-000444,-0.28095919848400003
ACH-000445,-0.511906086249
ACH-000448,-0.320256380302
ACH-000450,-0.063451244294
ACH-000452,-0.181107777326
ACH-000454,-0.208480300181
ACH-000458,-0.187552941391
ACH-000459,-0.307836405209
ACH-000460,-0.01065943855
ACH-000461,-0.12000401754000001
ACH-000463,-0.362401102381
ACH-000464,-0.276682490129
ACH-000466,-0.04396415769380001
ACH-000467,-0.023453582724999998
ACH-000468,-0.271016318895
ACH-000469,-0.21121950449700003
ACH-000470,-0.27818862433200003
ACH-000471,-0.3551717924
ACH-000472,-0.283670353738
ACH-000473,-0.055090626148
ACH-000475,-0.07052229668019999
ACH-000476,-0.0384217595705
ACH-000477,-0.493654779006
ACH-000480,-0.215447446085
ACH-000481,-0.111132249781
ACH-000483,-0.113396869595
ACH-000484,-0.31365263123000003
ACH-000485,-0.347500713587
ACH-000486,-0.214271156642
ACH-000487,-0.018329298534299997
ACH-000488,-0.169509713211
ACH-000490,-0.433980485894
ACH-000491,-0.131474591302
ACH-000495,-0.253520046446
ACH-000496,-0.21834804219700002
ACH-000499,-0.502360941563
ACH-000500,-0.20687921414000002
ACH-000502,-0.0821587870598
ACH-000503,-0.159889381158
ACH-000505,-0.284092742487
ACH-000507,-0.174934966936
ACH-000510,-0.07068567234419999
ACH-000511,-0.13583165791500001
