,RPTOR (57521)
ACH-000004,-0.859469996602
ACH-000007,-1.03173715987
ACH-000009,-0.9351534953120001
ACH-000011,-0.8626077921240001
ACH-000012,-0.7609135954459999
ACH-000013,-0.9835657427700001
ACH-000014,-1.00514524528
ACH-000015,-0.776992092235
ACH-000017,-1.0753919699799999
ACH-000018,-1.15107883329
ACH-000019,-0.883607495011
ACH-000021,-1.15370862892
ACH-000022,-0.944694963695
ACH-000025,-0.8815630474349999
ACH-000028,-0.9790276735019999
ACH-000030,-1.07439390265
ACH-000035,-0.914303965526
ACH-000036,-1.02894846718
ACH-000037,-1.3847254149200001
ACH-000039,-0.842762326645
ACH-000040,-1.13081135114
ACH-000041,-0.994020668919
ACH-000042,-0.49396302069700004
ACH-000045,-1.04687160978
ACH-000047,-0.512104240502
ACH-000052,-0.9586450621179999
ACH-000053,-1.03263437744
ACH-000054,-1.03024069956
ACH-000055,-0.954844114769
ACH-000060,-1.09137479763
ACH-000067,-1.21010771415
ACH-000070,-1.0239559493100001
ACH-000075,-1.10994804326
ACH-000078,-1.0
ACH-000082,-0.9599340636120001
ACH-000085,-0.838031370188
ACH-000086,-1.16362971589
ACH-000087,-1.08957087218
ACH-000092,-0.9767068965379999
ACH-000095,-0.8942382397990001
ACH-000097,-0.828059379875
ACH-000098,-1.0528874051000001
ACH-000099,-0.826886290145
ACH-000108,-0.565577033448
ACH-000113,-1.05281348436
ACH-000115,-0.6211930177889999
ACH-000116,-0.854175441701
ACH-000118,-0.475381573331
ACH-000120,-0.7639060898639999
ACH-000123,-0.8036725092939999
ACH-000127,-1.24660995943
ACH-000128,-1.19715256088
ACH-000132,-0.9791520315019999
ACH-000133,-0.97873316176
ACH-000137,-0.8412022782490001
ACH-000138,-0.843332398366
ACH-000142,-1.10856637112
ACH-000143,-1.16888966202
ACH-000146,-0.812483004135
ACH-000148,-1.2316892381
ACH-000150,-1.34182271039
ACH-000152,-1.1100175810700001
ACH-000153,-0.743821234689
ACH-000159,-1.2784656275700002
ACH-000160,-0.8121114424670001
ACH-000163,-1.40095629212
ACH-000167,-1.09928185247
ACH-000168,-1.1267036719299999
ACH-000169,-0.8563418284659999
ACH-000178,-0.903085530068
ACH-000182,-0.5025265863989999
ACH-000183,-1.09066273857
ACH-000188,-0.903533106602
ACH-000189,-1.4028350686000002
ACH-000190,-0.8943326025749999
ACH-000198,-0.93250109249
ACH-000204,-1.26691590526
ACH-000206,-1.10711713631
ACH-000207,-0.9153661772059999
ACH-000211,-1.29322634952
ACH-000215,-1.31470037605
ACH-000221,-0.9338907426809999
ACH-000222,-0.6061677103140001
ACH-000223,-0.8910759174709999
ACH-000226,-0.838367004214
ACH-000227,-1.04495873495
ACH-000228,-0.897882064316
ACH-000231,-1.1511582678299999
ACH-000232,-1.122416127
ACH-000233,-0.849143243482
ACH-000234,-0.927434917859
ACH-000235,-0.940276481846
ACH-000237,-0.7808979405509999
ACH-000238,-0.794111115958
ACH-000243,-0.936256263997
ACH-000244,-1.29155549669
ACH-000246,-0.9092808552230001
ACH-000248,-1.27719208671
ACH-000250,-0.9441365454430001
ACH-000251,-0.863549333174
ACH-000253,-0.9248902620280001
ACH-000255,-1.09170811222
ACH-000256,-1.08283987385
ACH-000257,-0.9491724501629999
ACH-000258,-0.9863897322130001
ACH-000259,-0.800485409094
ACH-000260,-0.7240386881029999
ACH-000261,-0.8600030712960001
ACH-000262,-0.93656109942
ACH-000263,-0.790437627253
ACH-000264,-0.679333676609
ACH-000265,-0.926731546045
ACH-000266,-0.946459892193
ACH-000272,-1.22412271118
ACH-000273,-0.961497741592
ACH-000274,-1.06473715317
ACH-000277,-1.03406103185
ACH-000278,-0.7725973565819999
ACH-000279,-1.18868676956
ACH-000280,-0.871058106803
ACH-000281,-0.703198190676
ACH-000288,-1.24435123778
ACH-000291,-1.0559395007799999
ACH-000293,-0.916708341507
ACH-000294,-0.890482211974
ACH-000295,-1.19791517439
ACH-000296,-0.96310898244
ACH-000302,-1.1786161767799999
ACH-000304,-1.16309847441
ACH-000307,-0.8152734696770001
ACH-000308,-1.15298553021
ACH-000310,-1.18152493816
ACH-000311,-0.8213821368559999
ACH-000312,-0.995415015695
ACH-000315,-1.37823225779
ACH-000316,-1.18842159104
ACH-000317,-0.883762752017
ACH-000318,-0.763065160614
ACH-000319,-0.8406056016600001
ACH-000320,-0.8703754443189999
ACH-000322,-0.740189872605
ACH-000323,-1.40563857014
ACH-000324,-0.921834103381
ACH-000329,-1.38289566063
ACH-000330,-0.918998755702
ACH-000331,-0.880741416995
ACH-000332,-0.820783875114
ACH-000334,-1.7990900196400001
ACH-000335,-1.23295853013
ACH-000336,-0.8641806173190001
ACH-000337,-0.743091040659
ACH-000339,-1.07088070001
ACH-000341,-0.903644775469
ACH-000348,-0.6873248297840001
ACH-000350,-0.727218256655
ACH-000352,-1.05399185162
ACH-000356,-0.809324102359
ACH-000361,-1.50151591569
ACH-000362,-1.0620658711700002
ACH-000363,-1.0976257748
ACH-000364,-0.7672021227860001
ACH-000365,-1.2573128124200001
ACH-000366,-1.10764377651
ACH-000368,-0.705764057341
ACH-000374,-0.809633419918
ACH-000375,-0.976940761868
ACH-000376,-1.1039652737299999
ACH-000381,-0.8990800058319999
ACH-000383,-1.2409654677200002
ACH-000387,-1.00004870587
ACH-000389,-0.993606480966
ACH-000390,-0.931591306143
ACH-000393,-1.22167677293
ACH-000395,-1.0562611334799998
ACH-000397,-1.11240024152
ACH-000401,-0.40853068849
ACH-000402,-0.800895644197
ACH-000403,-1.11930248058
ACH-000404,-0.665543591753
ACH-000406,-1.17671910119
ACH-000407,-0.728482369487
ACH-000408,-0.640712515833
ACH-000410,-0.7416791467649999
ACH-000411,-0.9001777340279999
ACH-000414,-0.679190387997
ACH-000415,-0.8209818677420001
ACH-000416,-1.10575335444
ACH-000420,-0.967399831372
ACH-000421,-0.769136964627
ACH-000424,-0.986782799105
ACH-000425,-1.3265391812799998
ACH-000426,-1.08009648565
ACH-000427,-0.812478862856
ACH-000433,-0.9531332596340001
ACH-000436,-0.7554981845759999
ACH-000444,-0.623846843961
ACH-000445,-0.984328026046
ACH-000448,-0.712091745158
ACH-000450,-1.1871080027399998
ACH-000452,-0.730928375845
ACH-000454,-0.836334130324
ACH-000458,-0.7212140927130001
ACH-000459,-0.764443960968
ACH-000460,-1.0622854079000001
ACH-000461,-0.904160041389
ACH-000463,-1.06764581427
ACH-000464,-1.23698115687
ACH-000466,-0.956981643436
ACH-000467,-0.769975424556
ACH-000468,-0.8954668903640001
ACH-000469,-1.05463004533
ACH-000470,-0.818128337181
ACH-000471,-1.38012538859
ACH-000472,-0.9993434884110001
ACH-000473,-0.837385189342
ACH-000475,-1.0717218426700001
ACH-000476,-1.1053722278
ACH-000477,-1.01866242963
ACH-000480,-0.9143428014920001
ACH-000481,-0.9780995612000001
ACH-000483,-1.0141216508700002
ACH-000484,-0.91921723814
ACH-000485,-0.658434433994
ACH-000486,-0.9309539057230001
ACH-000487,-0.915030240892
ACH-000488,-0.944583206915
ACH-000490,-0.8680705229000001
ACH-000491,-0.8003541856640001
ACH-000495,-0.598832121927
ACH-000496,-0.98345069749
ACH-000499,-0.718314480182
ACH-000500,-0.8911104710690001
ACH-000502,-0.7640516079940001
ACH-000503,-1.02782415143
ACH-000505,-1.27392426875
ACH-000507,-0.963186768662
ACH-000510,-0.915965768144
ACH-000511,-0.873059789947
ACH-000512,-0.948144402959
ACH-000516,-1.06303901915
ACH-000517,-1.23381146123
ACH-000518,-0.7759008297550001
ACH-000520,-1.05881644783
ACH-000521,-1.03051952036
ACH-000522,-1.09067218849
ACH-000524,-0.995285271805
ACH-000527,-0.858337500047
ACH-000528,-0.7719744699259999
