,GJC2 (57165)
ACH-000004,-0.207568706709
ACH-000007,0.11726764504699999
ACH-000009,-0.1326060543
ACH-000011,-0.112103130745
ACH-000012,-0.0255383098068
ACH-000013,-0.166326082453
ACH-000014,-0.08772752275589998
ACH-000015,-0.08316290737200001
ACH-000017,-0.369444363913
ACH-000018,-0.00625939499038
ACH-000019,-0.0719046267298
ACH-000021,-0.299221818073
ACH-000022,-0.203415463277
ACH-000025,-0.38089182042499997
ACH-000028,0.07647688449710001
ACH-000030,-0.25763480911
ACH-000035,-0.0314515450341
ACH-000036,-0.0887197149673
ACH-000037,-0.20102644662500002
ACH-000039,-0.12028790161800001
ACH-000040,-0.258502057618
ACH-000041,-0.22620990308299999
ACH-000042,-0.11384739732
ACH-000045,-0.019151263235
ACH-000047,-0.20496534205400002
ACH-000052,-0.0320460584198
ACH-000053,-0.104254441611
ACH-000054,-0.18012028282499998
ACH-000055,0.256537870803
ACH-000060,-0.0793526748178
ACH-000067,-0.048639886426499995
ACH-000070,-0.21122822568799998
ACH-000075,-0.403543063476
ACH-000078,-0.19637056530400002
ACH-000082,-0.240117449334
ACH-000085,-0.147392342585
ACH-000086,-0.23150883200599998
ACH-000087,0.0123481903553
ACH-000092,-0.152708307034
ACH-000095,-0.29504331743
ACH-000097,0.0330840385481
ACH-000098,-0.214413744725
ACH-000099,-0.247974227791
ACH-000108,-0.0334048901853
ACH-000113,-0.178090060995
ACH-000115,0.161036406735
ACH-000116,-0.020581507195299997
ACH-000118,-0.031897797178599994
ACH-000120,-0.131801352205
ACH-000123,0.0645076851413
ACH-000127,-0.181426015521
ACH-000128,-0.132414075261
ACH-000132,-0.164650627474
ACH-000133,-0.15272598539
ACH-000137,-0.140661160053
ACH-000138,-0.0237107904155
ACH-000142,-0.000951666401874
ACH-000143,-0.0846312743859
ACH-000146,0.0220985114615
ACH-000148,-0.213978708169
ACH-000150,-0.09987468279719999
ACH-000152,-0.0880531941085
ACH-000153,-0.145412909979
ACH-000159,-0.015221379071100001
ACH-000160,-0.009365396864280002
ACH-000163,-0.09406643546360001
ACH-000167,-0.055833665634199996
ACH-000168,-0.0777958025837
ACH-000169,-0.028866798331900003
ACH-000178,0.0223579614572
ACH-000182,-0.0453875726853
ACH-000183,-0.035202270527499996
ACH-000188,-0.108125377704
ACH-000189,-0.180615278229
ACH-000190,-0.0790254522783
ACH-000198,-0.0049567102963599995
ACH-000204,-0.0975982398749
ACH-000206,-0.340344953098
ACH-000207,-0.17058658841899998
ACH-000211,-0.049122075184399996
ACH-000215,-0.151201709866
ACH-000221,0.0128536796615
ACH-000222,-0.25553914509500003
ACH-000223,-0.203637603771
ACH-000226,-0.00434448730087
ACH-000227,-0.282449335603
ACH-000228,0.00202897911721
ACH-000231,-0.12887340626399998
ACH-000232,-0.0682762577431
ACH-000233,-0.287971398595
ACH-000234,-0.22410130901500003
ACH-000235,-0.06842145680680001
ACH-000237,-0.202662708448
ACH-000238,-0.330984370765
ACH-000243,-0.0507527122188
ACH-000244,0.14691827009000002
ACH-000246,-0.2532757027
ACH-000248,-0.37126871889799995
ACH-000250,-0.132191878568
ACH-000251,0.12184497579600001
ACH-000253,-0.29329976839099997
ACH-000255,-0.0013631486132100001
ACH-000256,-0.240970242279
ACH-000257,-0.17285336169799997
ACH-000258,-0.166072549048
ACH-000259,-0.0467852141498
ACH-000260,-0.147349381451
ACH-000261,-0.046709948924900005
ACH-000262,0.11872553147199999
ACH-000263,-0.041648398338
ACH-000264,-0.060383712036699996
ACH-000265,-0.042966226567099995
ACH-000266,-0.18110699354200002
ACH-000272,-0.34159320866
ACH-000273,-0.07076444110489999
ACH-000274,-0.0976467378441
ACH-000277,-0.13052610445
ACH-000278,0.014083306938000001
ACH-000279,-0.144975279249
ACH-000280,-0.119088747077
ACH-000281,-0.319023533711
ACH-000288,-0.17821339018
ACH-000291,-0.0557240907376
ACH-000293,-0.08038291051039999
ACH-000294,-0.138779493771
ACH-000295,0.12968493748600002
ACH-000296,-0.111050155027
ACH-000302,-0.126582557988
ACH-000304,0.2144960223
