,KCNC2 (3747)
ACH-000004,-0.19864513466400002
ACH-000007,-0.0320520951501
ACH-000009,0.0243937317122
ACH-000011,-0.25634830777199996
ACH-000012,-0.123812825551
ACH-000013,-0.147698202596
ACH-000014,-0.00300670222089
ACH-000015,-0.137608238847
ACH-000017,-0.175853223445
ACH-000018,-0.34142568532
ACH-000019,-0.0659482838248
ACH-000021,-0.0648179179546
ACH-000022,-0.098535697101
ACH-000025,-0.21869210878800002
ACH-000028,-0.171935513321
ACH-000030,-0.07864372838360001
ACH-000035,-0.262223743924
ACH-000036,-0.09615707116569999
ACH-000037,-0.00658231401175
ACH-000039,0.0537523095001
ACH-000040,-0.127313608941
ACH-000041,-0.322385331512
ACH-000042,-0.152338433314
ACH-000045,-0.149758155402
ACH-000047,-0.120153404802
ACH-000052,-0.0468864500622
ACH-000053,-0.11395131034900001
ACH-000054,-0.28619560857299997
ACH-000055,0.0796051918152
ACH-000060,-0.056078103625699996
ACH-000067,-0.347982860929
ACH-000070,-0.375185646849
ACH-000075,-0.259809372561
ACH-000078,-0.015759779076700002
ACH-000082,0.011128088388799999
ACH-000085,-0.326676393485
ACH-000086,-0.39734736394299996
ACH-000087,-0.229547382355
ACH-000092,-0.216215440952
ACH-000095,-0.149066537839
ACH-000097,-0.125308505134
ACH-000098,-0.262496379544
ACH-000099,-0.23004723119000003
ACH-000108,0.0328758397969
ACH-000113,-0.13117424804199998
ACH-000115,-0.0226699731452
ACH-000116,-0.121742912661
ACH-000118,-0.18130965896200002
ACH-000120,-0.10219865554600001
ACH-000123,-0.162103076304
ACH-000127,-0.07552467584139999
ACH-000128,-0.36305466446
ACH-000132,-0.07112174050839999
ACH-000133,-0.338710538423
ACH-000137,-0.128555340293
ACH-000138,-0.124843580321
ACH-000142,-0.139704141552
ACH-000143,-0.211318831394
ACH-000146,-0.27380932118
ACH-000148,-0.346242526172
ACH-000150,-0.39448136417199997
ACH-000152,-0.410076422368
ACH-000153,-0.20503299874000003
ACH-000159,-0.19452047769
ACH-000160,-0.0800820703071
ACH-000163,-0.300216973256
ACH-000167,-0.559121684925
ACH-000168,-0.190009201223
ACH-000169,-0.151876569405
ACH-000178,-0.137308034471
ACH-000182,-0.36881563855099997
ACH-000183,-0.199495479591
ACH-000188,-0.046163052973199996
ACH-000189,-0.391842044878
ACH-000190,-0.524245195881
ACH-000198,-0.127946971533
ACH-000204,-0.404411145533
ACH-000206,-0.09750250363530001
ACH-000207,-0.0754877499716
ACH-000211,-0.204226733647
ACH-000215,-0.27140550063499996
ACH-000221,-0.0031425545899099994
ACH-000222,-0.299059626584
ACH-000223,-0.162508750615
ACH-000226,-0.137617834519
ACH-000227,-0.0408494611276
ACH-000228,-0.189587101367
ACH-000231,-0.11525650546800001
ACH-000232,-0.298360805725
ACH-000233,-0.135827281597
ACH-000234,-0.20274793450999998
ACH-000235,-0.08374553165960001
ACH-000237,-0.41232133591200004
ACH-000238,-0.295043266639
ACH-000243,-0.18758210503199998
ACH-000244,-0.0322484953461
ACH-000246,-0.20140039014699998
ACH-000248,-0.145503283255
ACH-000250,-0.111560193789
ACH-000251,-0.429909149339
ACH-000253,-0.104166429603
ACH-000255,-0.131632299931
ACH-000256,-0.260641832662
ACH-000257,0.116132988586
ACH-000258,0.18934925265799998
ACH-000259,-0.124869879322
ACH-000260,-0.148404287655
ACH-000261,-0.157274629082
ACH-000262,-0.141177828781
ACH-000263,-0.29455702051399996
ACH-000264,-0.232143591099
ACH-000265,-0.0728757172939
ACH-000266,-0.19674740374000002
ACH-000272,0.0346356344875
ACH-000273,-0.14193850558
ACH-000274,-0.107592509953
ACH-000277,-0.169697852635
ACH-000278,-0.373514858568
ACH-000279,-0.19608884048
ACH-000280,-0.17952355277600002
ACH-000281,-0.48592702107
ACH-000288,-0.23802364163000003
ACH-000291,-0.0662101392753
ACH-000293,-0.144495994943
ACH-000294,-0.04642959232919999
ACH-000295,0.23598520805300002
ACH-000296,-0.196620260849
ACH-000302,-0.23626178174000004
ACH-000304,-0.0642712359836
ACH-000307,-0.07826482083610001
ACH-000308,-0.16614314337400002
ACH-000310,-0.0844603598642
ACH-000311,-0.169693073779
ACH-000312,-0.06919558090639999
ACH-000315,-0.264009765957
ACH-000316,-0.10390763600500001
ACH-000317,-0.137272968473
ACH-000318,-0.358976955696
ACH-000319,-0.27193113434
ACH-000320,0.126860092856
ACH-000322,-0.12870626077199998
ACH-000323,-0.17766426438400001
ACH-000324,-0.232364793647
ACH-000329,-0.194712334966
ACH-000330,-0.26027558790399996
ACH-000331,-0.21978686909000003
ACH-000332,-0.20688841089499999
ACH-000334,-0.344773428507
ACH-000335,-0.319269698568
ACH-000336,-0.295152535705
ACH-000337,-0.206322699212
ACH-000339,-0.22364798789299997
ACH-000341,-0.324203510115
ACH-000348,-0.153375376102
ACH-000350,-0.374271953662
ACH-000352,-0.185405699505
ACH-000356,-0.0717802952782
ACH-000361,0.0125426209114
ACH-000362,-0.23703168018000004
ACH-000363,-0.100067100626
ACH-000364,-0.300898009478
ACH-000365,-0.17080672780499997
ACH-000366,-0.18785989560600003
ACH-000368,-0.13334452105
ACH-000374,-0.161593325393
ACH-000375,-0.126590852502
ACH-000376,-0.0847350414727
ACH-000381,-0.19417804606699998
ACH-000383,-0.11706160674
ACH-000387,-0.261100383752
ACH-000389,-0.304842235483
ACH-000390,-0.0769332779254
ACH-000393,-0.144188838845
ACH-000395,-0.150370115508
ACH-000397,-0.025205934979599998
ACH-000401,-0.43705389209
ACH-000402,-0.361660565024
ACH-000403,-0.06264966379959999
ACH-000404,-0.32217020451699996
ACH-000406,-0.15793334202
ACH-000407,-0.22123631993299997
ACH-000408,-0.36750737236599995
ACH-000410,-0.28618581789700004
ACH-000411,-0.158858794418
ACH-000414,-0.00626006260329
ACH-000415,-0.147528447907
ACH-000416,-0.15362284358
ACH-000420,-0.1287844612
ACH-000421,-0.222106903045
ACH-000424,-0.348833450745
ACH-000425,-0.292307656184
ACH-000426,-0.378363295423
ACH-000427,-0.223108517084
ACH-000433,-0.07327198139760001
ACH-000436,-0.192373391653
ACH-000444,-0.168829085479
ACH-000445,-0.050180472953399995
ACH-000448,-0.027879984493299998
ACH-000450,0.083712412038
ACH-000452,-0.257056043813
ACH-000454,-0.393799639776
ACH-000458,-0.379746630007
ACH-000459,0.0303258805165
ACH-000460,-0.150154413524
ACH-000461,-0.447921709912
ACH-000463,-0.16409936899
ACH-000464,-0.344280215991
ACH-000466,-0.253186713416
ACH-000467,-0.235988853369
ACH-000468,-0.401190436428
ACH-000469,-0.324339301
ACH-000470,-0.187090528319
ACH-000471,-0.10282980920700001
ACH-000472,-0.253340277195
ACH-000473,0.07847171658549999
ACH-000475,-0.129209371361
ACH-000476,-0.187208769298
ACH-000477,-0.19812893630999998
ACH-000480,-0.32716913910100004
ACH-000481,-0.26869849934
ACH-000483,-0.166243653441
ACH-000484,-0.116274334179
ACH-000485,-0.292163715642
ACH-000486,-0.12575557931
ACH-000487,-0.270215445612
ACH-000488,-0.24421933293900003
ACH-000490,-0.044298646135599994
ACH-000491,0.06226675583
ACH-000495,0.08894873700200001
ACH-000496,-0.582350094412
ACH-000499,-0.518225568464
ACH-000500,-0.22918830595400003
ACH-000502,-0.0940479697251
ACH-000503,0.107883601645
ACH-000505,-0.0780155575262
ACH-000507,-0.233185536646
ACH-000510,-0.07184660719960001
ACH-000511,-0.21486946766999998
ACH-000512,0.0521616691031
