,AKR1C3 (8644)
ACH-000004,0.0608957176724
ACH-000007,-0.0472420434773
ACH-000009,-0.0357508689275
ACH-000011,0.0165966264978
ACH-000012,0.0644161987755
ACH-000013,0.06007640666180001
ACH-000014,0.108189575155
ACH-000015,0.012236894842299999
ACH-000017,0.0087495269553
ACH-000018,0.1012377956
ACH-000019,-0.163667845586
ACH-000021,-0.155532630758
ACH-000022,0.015508061593
ACH-000025,0.00131751279185
ACH-000028,0.007896409913800001
ACH-000030,-0.00589189634063
ACH-000035,0.307851449419
ACH-000036,0.0347737318231
ACH-000037,-0.0289346066076
ACH-000039,0.200454977898
ACH-000040,0.0139523945517
ACH-000041,0.124486405154
ACH-000042,-0.028126268039599996
ACH-000045,-0.176330019777
ACH-000047,0.0701299832762
ACH-000052,0.026679846690099998
ACH-000053,0.0465474310714
ACH-000054,-0.14649486616
ACH-000055,0.037103451784699995
ACH-000060,0.023763219651500002
ACH-000067,0.0428678229282
ACH-000070,-0.00741784251382
ACH-000075,0.128195912447
ACH-000078,-0.08518137217749999
ACH-000082,0.0788270987004
ACH-000085,0.134366350792
ACH-000086,0.072475629047
ACH-000087,0.289732945448
ACH-000092,0.0653331010594
ACH-000095,-0.0904483622084
ACH-000097,0.0358193233174
ACH-000098,-0.056220456382999995
ACH-000099,-0.030851506632599997
ACH-000108,0.110836064053
ACH-000113,-0.09488601784769998
ACH-000115,0.126820342758
ACH-000116,0.0163665848171
ACH-000118,0.0533556782079
ACH-000120,0.0590294835454
ACH-000123,0.0009633298699939999
ACH-000127,-0.062463542817699995
ACH-000128,0.18086470050700001
ACH-000132,-0.139673139629
ACH-000133,0.058943702635800004
ACH-000137,0.0617977443375
ACH-000138,0.0219122155068
ACH-000142,0.112200402351
ACH-000143,-0.13570545365599998
ACH-000146,0.00931945802302
ACH-000148,-0.10688094760299999
ACH-000150,0.053334169881300006
ACH-000152,0.118145747702
ACH-000153,-0.09462866917919999
ACH-000159,-0.106811891185
ACH-000160,-0.00939850717467
ACH-000163,0.133980860541
ACH-000167,-0.194623573232
ACH-000168,-0.0259449776302
ACH-000169,0.193749507012
ACH-000178,-0.0302218146634
ACH-000182,0.109461210556
ACH-000183,0.08683501189760001
ACH-000188,0.00689324321905
ACH-000189,0.0194608260112
ACH-000190,-0.0129053604145
ACH-000198,-0.043559363105499994
ACH-000204,-0.215508394081
ACH-000206,-0.008023897921229999
ACH-000207,-0.027278652475799997
ACH-000211,0.12068593538599999
ACH-000215,0.10962161258
ACH-000221,0.111089111216
ACH-000222,0.06959279479899999
ACH-000223,0.0098533299507
ACH-000226,0.25146766279800004
ACH-000227,-0.160170980789
ACH-000228,-0.096079456766
ACH-000231,0.036318509584800006
ACH-000232,-0.109173412382
ACH-000233,-0.028179023103000002
ACH-000234,-0.12475043549699999
ACH-000235,0.00417896510626
ACH-000237,-0.10760391623400001
ACH-000238,0.09520662856920001
ACH-000243,0.0459876935655
ACH-000244,0.214392733325
ACH-000246,-0.0206166746369
ACH-000248,0.0632946954848
ACH-000250,-0.0516484998033
ACH-000251,0.161785211022
ACH-000253,0.0178797707712
ACH-000255,0.112991337658
ACH-000256,0.0708591593255
ACH-000257,0.131114673337
ACH-000258,-0.201364792047
ACH-000259,0.037002561487800005
ACH-000260,0.09833251781829999
ACH-000261,-0.031563148681400005
ACH-000262,0.33599241950900005
