,SELENBP1 (8991)
ACH-000591,0.150544258432
ACH-000593,-0.204877610462
ACH-000600,-0.201798255915
ACH-000601,-0.28333138785
ACH-000604,-0.137795432519
ACH-000605,-0.135252613676
ACH-000606,-0.515712599378
ACH-000608,-0.144410690221
ACH-000614,-0.23826094932599998
ACH-000616,-0.180878090667
ACH-000618,-0.2980095
ACH-000619,-0.20626612045099998
ACH-000620,-0.24469950825300002
ACH-000621,-0.165397479267
ACH-000622,-0.128116460204
ACH-000623,-0.24801466207800002
ACH-000624,-0.23085636483199998
ACH-000627,-0.213037855629
ACH-000630,-0.0959880651691
ACH-000632,-0.04698124807469999
ACH-000633,-0.30487722119399996
ACH-000637,-0.153039532467
ACH-000638,-0.209274106479
ACH-000646,-0.022305514446700002
ACH-000647,-0.33053894346
ACH-000648,-0.122748375019
ACH-000649,-0.269537722526
ACH-000651,-0.23125021197700002
ACH-000652,-0.318758267959
ACH-000653,-0.147256142226
ACH-000657,-0.482527991328
ACH-000658,-0.32516462856
ACH-000661,-0.18435712662
ACH-000662,-0.22144519465100002
ACH-000663,-0.21345657258
ACH-000665,-0.298708330323
ACH-000671,-0.400448405425
ACH-000673,-0.18906373801800003
ACH-000676,-0.281198295572
ACH-000677,-0.16573186400599998
ACH-000681,-0.337154747064
ACH-000682,-0.307812103086
ACH-000683,-0.684844643133
ACH-000684,-0.36071456440099997
ACH-000688,-0.0247688990042
ACH-000693,-0.297727872339
ACH-000694,-0.19067543257
ACH-000695,-0.0562575329919
ACH-000696,-0.131429836088
ACH-000697,-0.307322548458
ACH-000699,-0.0316199514998
ACH-000701,-0.160270082618
ACH-000706,-0.247092527267
ACH-000711,-0.22225062268100002
ACH-000713,-0.751038806393
ACH-000714,-0.584606614388
ACH-000718,0.034439408067
ACH-000720,-0.205867761924
ACH-000721,-0.229040393207
ACH-000724,-0.010118602082399999
ACH-000725,-0.648888572611
ACH-000732,-0.258272476287
ACH-000734,-0.359145054028
ACH-000735,-0.370895431228
ACH-000736,-0.192156918706
ACH-000738,-0.019511545108900002
ACH-000746,-0.19492572568500002
ACH-000747,-0.562828296101
ACH-000748,-0.165405096907
ACH-000753,-0.454475218831
ACH-000756,-0.6223752532410001
ACH-000757,-0.586452896197
ACH-000758,-0.153222167721
ACH-000760,-0.718528540997
ACH-000763,-0.278374165493
ACH-000764,-0.289694751897
ACH-000765,-0.24608009357500002
ACH-000766,-0.119705376311
ACH-000767,-0.513499403667
ACH-000768,-0.0718494101661
ACH-000769,-0.63989811912
ACH-000770,-0.184680881699
ACH-000771,-0.13384246375
ACH-000773,-0.258737641907
ACH-000776,-0.27964982503
ACH-000777,-0.153281134538
ACH-000778,-0.173843879917
ACH-000781,-0.24991676264600002
ACH-000782,-0.25874894953899996
ACH-000783,-0.21942775927900002
ACH-000784,-0.37961439939900005
ACH-000785,-0.43947567348399996
ACH-000787,-0.40906762291599996
ACH-000788,-0.120796223716
ACH-000791,-0.502795673297
ACH-000792,-0.175860686801
ACH-000794,-0.119250387824
ACH-000796,-0.148939182883
ACH-000799,-0.072763066403
ACH-000800,-0.20612692505999997
ACH-000802,-0.256162900932
ACH-000804,-0.403601300059
ACH-000805,-0.196140758507
ACH-000809,-0.154881093356
ACH-000810,-0.0664974186073
ACH-000811,-0.193601265425
ACH-000817,-0.16957122875999997
ACH-000819,-0.233169484091
ACH-000820,-0.480783430766
ACH-000821,-0.342843157305
ACH-000822,-0.342138032058
ACH-000823,-0.234687493472
ACH-000824,-0.319922362466
ACH-000827,-0.330837282929
ACH-000829,-0.198128053954
ACH-000831,-0.0209106260726
ACH-000832,-0.284301834869
ACH-000833,-0.43964816026500003
ACH-000834,-0.221919708122
ACH-000835,-0.125345559086
ACH-000836,-0.278900292564
ACH-000837,-0.21560821362500002
ACH-000838,-0.132687267293
ACH-000839,-0.298060365606
ACH-000840,-0.09253574894189999
ACH-000841,-0.301181263682
ACH-000843,-0.124831315823
ACH-000846,-0.239073785499
ACH-000847,-0.16926937114799998
ACH-000848,-0.32945949036600003
ACH-000849,-0.21118672703400002
ACH-000851,-0.35814545099
ACH-000855,0.0273126317277
ACH-000856,-0.177086252945
ACH-000858,-0.22956354597800002
ACH-000859,-0.29148572867899997
ACH-000861,-0.31965798910300003
ACH-000862,-0.297360564433
ACH-000865,-0.310964407632
ACH-000866,-0.110958714211
ACH-000867,-0.286707262199
ACH-000869,-0.467290816979
ACH-000872,-0.0502379609804
ACH-000873,-0.07357877100839999
ACH-000876,-0.07239070614149999
ACH-000878,-0.00183024941825
ACH-000880,-0.00630623550362
ACH-000881,-0.10290054543299999
ACH-000882,-0.235851192034
ACH-000884,-0.335977070787
ACH-000885,-0.259525786399
ACH-000887,-0.22266981055399998
ACH-000888,-0.184588732856
ACH-000889,-0.370160772777
ACH-000890,-0.31094910103900003
ACH-000896,-0.286957812498
ACH-000898,-0.175023722253
ACH-000900,-0.5115689346
ACH-000901,-0.257001989937
ACH-000905,-0.372395179969
ACH-000906,-0.06942892776660001
ACH-000907,-0.116234874827
ACH-000910,-0.28255483459
ACH-000911,-0.10416986859099998
ACH-000912,-0.245749563211
ACH-000913,-0.36282960848000007
ACH-000915,-0.187632045121
ACH-000916,-0.324014937251
ACH-000917,-0.0660440359716
ACH-000921,-0.0208497383528
ACH-000924,-0.397019151083
ACH-000926,-0.166136841207
ACH-000928,-0.18039524686900002
ACH-000929,-0.294500804095
ACH-000932,-0.14998172826099998
ACH-000935,-0.14136079370500002
ACH-000936,-0.425537321894
ACH-000937,-0.212779356067
ACH-000938,-0.0199373162233
ACH-000939,-0.244886572104
ACH-000941,-0.15309330852800002
ACH-000943,-0.137832932676
ACH-000946,-0.200412398944
ACH-000947,-0.191998394872
ACH-000948,-0.254542112212
ACH-000950,-0.0467622737254
ACH-000953,-0.199474767738
ACH-000957,-0.020803159742599997
ACH-000958,0.0027423276040500003
ACH-000960,-0.0833009683072
ACH-000963,-0.336566047258
ACH-000968,-0.338796874062
ACH-000969,-0.31092930384
ACH-000973,-0.20273284440699998
ACH-000974,-0.19475788289700002
ACH-000975,-0.270183277986
ACH-000976,-0.167624176726
ACH-000978,-0.177041609871
ACH-000980,-0.25272596261700003
ACH-000984,-0.507466089811
ACH-000986,-0.337545144022
ACH-000988,-0.0177543454309
ACH-000993,-0.204974895317
ACH-000994,-0.12356128540200001
ACH-000996,-0.121530016409
ACH-001001,-0.22039345079199998
ACH-001020,-0.0436786214293
ACH-001028,-0.23009800984499998
ACH-001031,-0.363924306266
ACH-001038,-0.254915623576
ACH-001048,-0.0331963346404
ACH-001050,-0.172705696074
ACH-001053,-0.378924556309
ACH-001054,-0.27549072902399996
ACH-001061,-0.12036418034700001
ACH-001067,-0.272576108812
ACH-001075,-0.186023229703
ACH-001096,-0.2655913914
ACH-001128,-0.395794856686
ACH-001134,-0.129564254242
ACH-001151,-0.24773734529599997
ACH-001163,-0.503702013909
ACH-001164,0.07572906568260002
ACH-001173,-0.152119061033
ACH-001183,-0.06419950977630001
ACH-001184,-0.227166155367
ACH-001190,-0.26771578744
ACH-001192,-0.36870496419
ACH-001193,-0.0672467146671
ACH-001196,-0.131143194676
ACH-001197,-0.241534120636
ACH-001205,-0.281652147619
ACH-001211,-0.27225736110300003
ACH-001212,0.0201637810832
ACH-001228,-0.36188112156900004
ACH-001232,-0.228410286459
ACH-001239,-0.190721516068
ACH-001274,-0.395227793978
ACH-001275,-0.300400059715
ACH-001277,-0.163737046296
ACH-001278,-0.314592392683
ACH-001280,-0.333781586006
ACH-001283,-0.213363591574
ACH-001289,-0.335191607079
ACH-001295,-0.27355764828699997
ACH-001300,-0.131011953417
ACH-001301,-0.315933246955
ACH-001302,-0.4713917999
ACH-001303,-0.46918305945100003
ACH-001306,-0.195417791367
ACH-001318,-0.384054369219
ACH-001322,-0.387447009405
ACH-001328,-0.187660685297
ACH-001332,-0.394647131804
ACH-001333,-0.272225955967
ACH-001336,-0.17478844310400002
ACH-001340,-0.12781294398
ACH-001346,-0.260679695781
ACH-001353,-0.171288022901
ACH-001354,-0.43136917702
ACH-001367,-0.49650228434199994
ACH-001368,-0.230414773877
ACH-001374,-0.55189308385
ACH-001375,-0.195875153847
ACH-001377,-0.250552795541
ACH-001380,-0.25479753474
ACH-001391,-0.14523347466800002
ACH-001407,-0.14951063507999998
ACH-001408,-0.20867012317699998
ACH-001413,-0.148692566499
ACH-001430,-0.43087737528399994
ACH-001431,-0.0031513807753
ACH-001450,-0.02943025452
ACH-001496,-0.209322190856
ACH-001500,-0.23214679665100002
ACH-001521,-0.174047079519
ACH-001523,-0.0396786378912
ACH-001532,-0.140607299774
ACH-001536,-0.090970760986
ACH-001550,-0.1424750628
ACH-001552,-0.08161061648019999
ACH-001554,-0.143632979909
ACH-001645,-0.18411671491700002
ACH-001654,-0.117081740635
ACH-001715,-0.172009874985
ACH-001735,-0.10084749783399999
ACH-001736,-0.129129809016
ACH-001737,-0.0486084032354
ACH-001740,-0.0625288971147
ACH-001745,-0.201184398682
ACH-001750,-0.13365545467599999
ACH-001765,-0.27271288154
ACH-001956,-0.19871113786699998
ACH-001957,-0.418524447638
