,PSMB5 (5693)
ACH-000004,-1.31087093704
ACH-000007,-0.68850532146
ACH-000009,-1.99392680121
ACH-000011,-1.22993636793
ACH-000012,-1.6757366917399998
ACH-000013,-1.83747875346
ACH-000014,-1.8975034421599999
ACH-000015,-1.8276452337400002
ACH-000017,-1.5563568689700003
ACH-000018,-1.60732731878
ACH-000019,-2.06357708583
ACH-000021,-1.95572789363
ACH-000022,-1.80400181026
ACH-000025,-1.41888695024
ACH-000028,-1.6816276104199999
ACH-000030,-1.7608032638
ACH-000035,-1.5669198663
ACH-000036,-1.73295618278
ACH-000037,-2.0337309283200002
ACH-000039,-1.9007125034099999
ACH-000040,-1.7480328875599997
ACH-000041,-2.02676432209
ACH-000042,-1.7951436242200003
ACH-000045,-1.5514582700400001
ACH-000047,-1.52707977436
ACH-000052,-1.7641607076900003
ACH-000053,-0.48163666390500004
ACH-000054,-1.67821145842
ACH-000055,-2.02321023368
ACH-000060,-1.9241322827
ACH-000067,-1.53160156774
ACH-000070,-0.751040682117
ACH-000075,-1.92286178051
ACH-000078,-1.95538005908
ACH-000082,-1.4593971607700003
ACH-000085,-1.7151216716600002
ACH-000086,-1.6217935472299998
ACH-000087,-1.6418637466100001
ACH-000092,-0.356125229387
ACH-000095,-1.7332451426400002
ACH-000097,-1.87336325086
ACH-000098,-1.64586152326
ACH-000099,-1.9264595145400003
ACH-000108,-1.51466390783
ACH-000113,-0.734270396234
ACH-000115,-2.02411138495
ACH-000116,-1.5051214763999998
ACH-000118,-1.3994921074000002
ACH-000120,-1.7529098023299998
ACH-000123,-1.6751242401700002
ACH-000127,-1.76217122045
ACH-000128,-1.6436428689899998
ACH-000132,-1.97491092788
ACH-000133,-1.60273826304
ACH-000137,-0.9631722094159999
ACH-000138,-1.4251738223
ACH-000142,-1.5724802589700002
ACH-000143,-1.30872287275
ACH-000146,-0.415777211236
ACH-000148,-1.77646464474
ACH-000150,-1.7609902480900002
ACH-000152,-1.4459371430599999
ACH-000153,-2.0075628343200003
ACH-000159,-1.74242493038
ACH-000160,-1.92741348945
ACH-000163,-1.67619769486
ACH-000167,-0.593334421678
ACH-000168,-0.6710740393379999
ACH-000169,-1.6096678941100002
ACH-000178,-1.5768326548299998
ACH-000182,-1.8345577690400001
ACH-000183,-1.82409995125
ACH-000188,-1.4689431345
ACH-000189,-1.41580760241
ACH-000190,-1.6240296011200002
ACH-000198,-0.634455600306
ACH-000204,-2.02130924543
ACH-000206,-0.7879968122069999
ACH-000207,-1.00983175591
ACH-000211,-1.67838016044
ACH-000215,-1.5120374771899998
ACH-000221,-2.04406662698
ACH-000222,-1.77741455215
ACH-000223,-1.15178716072
ACH-000226,-0.7470705439129999
ACH-000227,-2.50580573038
ACH-000228,-1.44457470465
ACH-000231,-1.28243363565
ACH-000232,-1.92996366043
ACH-000233,-0.8749600343639999
ACH-000234,-0.356580300892
ACH-000235,-0.97875736157
ACH-000237,-1.35905898738
ACH-000238,-1.7033021270500002
ACH-000243,-1.52162112746
ACH-000244,-1.99382868897
ACH-000246,-0.9452500025499999
ACH-000248,-1.51005487312
ACH-000250,-1.6699656862
ACH-000251,-1.25827404129
ACH-000253,-1.78688185523
ACH-000255,-1.5020162163
ACH-000256,-1.76184255464
ACH-000257,-2.05583424648
ACH-000258,-1.66410775479
ACH-000259,-1.8030270538900002
ACH-000260,-1.65037412965
ACH-000261,-1.95405904028
ACH-000262,-1.67118091359
ACH-000263,-1.51835799152
ACH-000264,-2.04806540965
ACH-000265,-1.6187250612900002
ACH-000266,-0.35755162553099995
ACH-000272,-1.0448741261399999
ACH-000273,-1.51321595739
ACH-000274,-2.01475223575
ACH-000277,-2.19368820669
ACH-000278,-1.2225582321100001
ACH-000279,-2.0653065982
ACH-000280,-1.5833324226700003
ACH-000281,-1.1061471197
ACH-000288,-1.8588987873599998
ACH-000291,-1.8522586313599998
ACH-000293,-1.56285561349
ACH-000294,-1.39311079854
ACH-000295,-1.27005359926
ACH-000296,-1.5418303931600001
ACH-000302,-1.69756123245
ACH-000304,-1.60340821275
ACH-000307,-1.5856663265900002
ACH-000308,-1.8963646185699998
ACH-000310,-2.0417723570599997
ACH-000311,-1.4639783833700002
ACH-000312,-1.70139521972
ACH-000315,-0.366972373486
ACH-000316,-1.5641324604799998
ACH-000317,-1.4442064957799998
ACH-000318,-1.3475301867700002
ACH-000319,-1.2624246061700002
ACH-000320,-1.6432538347299999
ACH-000322,-1.4612575023899999
ACH-000323,-1.55167648511
ACH-000324,-1.56500134011
ACH-000329,-0.280342268504
ACH-000330,-1.89664937523
ACH-000331,-1.0470080045399999
ACH-000332,-1.3644070370200003
ACH-000334,-1.8767353144599999
ACH-000335,-1.75204139551
ACH-000336,-1.28498128201
ACH-000337,-1.5651530309200001
ACH-000339,-1.8074979078599998
ACH-000341,-2.0233027368900003
ACH-000348,-1.0611179981399999
ACH-000350,-1.86078760479
ACH-000352,-1.64408496512
ACH-000356,-1.4454565542
ACH-000361,-1.41586899234
ACH-000362,-0.969423048265
ACH-000363,-2.05837431762
ACH-000364,-1.7422864957599997
ACH-000365,-1.71801568491
ACH-000366,-1.8270465942700003
ACH-000368,-1.68877957924
ACH-000374,-1.48956948664
ACH-000375,-1.64977471434
ACH-000376,-1.4066588849700001
ACH-000381,-1.77094805885
ACH-000383,-0.316297711083
ACH-000387,-1.67203371519
ACH-000389,-1.5626599386200002
ACH-000390,-1.92151142917
ACH-000393,-1.7218316107499998
ACH-000395,-1.89596064375
ACH-000397,-0.9710761867059999
ACH-000401,-1.36597797812
ACH-000402,-1.6238678415099999
ACH-000403,-1.195245648
ACH-000404,-1.66551780508
ACH-000406,-0.37279621697899995
ACH-000407,-1.8508072097400001
ACH-000408,-1.4782906532299998
ACH-000410,-1.41085693697
ACH-000411,-1.75857535724
ACH-000414,-1.65299273442
ACH-000415,-1.30394848778
ACH-000416,-1.67959065313
ACH-000420,-1.71700526106
ACH-000421,-1.5228818221899998
ACH-000424,-1.75663956254
ACH-000425,-1.49427469636
ACH-000426,-0.8214348583769999
ACH-000427,-2.23449779558
ACH-000433,-1.3990253741999998
ACH-000436,-1.20267574249
ACH-000444,-1.6056194876199998
ACH-000445,-1.2948663428799998
ACH-000448,-2.0423250312
ACH-000450,-1.66615088291
ACH-000452,-1.7205064707799997
ACH-000454,-0.9771618288700001
ACH-000458,-1.6241192447600001
ACH-000459,-0.332706922966
ACH-000460,-1.52880016153
ACH-000461,-1.9651012003400001
