,ATG4B (23192)
ACH-000452,-0.23253965243299998
ACH-000454,-0.204882441248
ACH-000458,-0.08557825749839999
ACH-000459,0.005628204994119999
ACH-000460,-0.25539641327199997
ACH-000461,-0.19123037810899998
ACH-000463,-0.192945430647
ACH-000464,-0.207504145705
ACH-000466,-0.327260267445
ACH-000467,-0.35730775418300004
ACH-000468,-0.137465648618
ACH-000469,-0.436371418739
ACH-000470,-0.35937424108099997
ACH-000471,0.057024465664400004
ACH-000472,-0.11426173701400001
ACH-000473,-0.254595924716
ACH-000475,-0.105401564046
ACH-000476,-0.101731691821
ACH-000477,-0.27802092534
ACH-000480,-0.301583574635
ACH-000481,-0.19351642027399998
ACH-000483,-0.16472341817
ACH-000484,-0.657979943159
ACH-000485,-0.248443025472
ACH-000486,-0.20806299042999998
ACH-000487,-0.5290095006960001
ACH-000488,-0.34157956453599997
ACH-000490,0.00126729454206
ACH-000491,-0.31697210837699996
ACH-000495,-0.10996876463
ACH-000496,-0.41168242541100003
ACH-000499,-0.0594429729879
ACH-000500,-0.42524797236
ACH-000502,-0.149196023328
ACH-000503,0.23912232010200002
ACH-000505,-0.36672207039899996
ACH-000507,-0.45650990543799996
ACH-000510,-0.315428002659
ACH-000511,-0.37450145436
ACH-000512,-0.5704763067549999
ACH-000516,-0.27373722062600003
ACH-000517,-0.26499334251999995
ACH-000518,-0.09767713042889999
ACH-000520,-0.25351441703600003
ACH-000521,-0.309306255523
ACH-000522,-0.125640060919
ACH-000524,-0.35488816981
ACH-000527,-0.253865090959
ACH-000528,-0.108675710033
ACH-000537,-0.174009569709
ACH-000541,-0.343719088263
ACH-000542,-0.336946523688
ACH-000544,-0.265751629301
ACH-000545,0.0210013087378
ACH-000547,-0.048118627769800006
ACH-000548,-0.143730666927
ACH-000549,-0.25434265103500003
ACH-000550,-0.022471775746299997
ACH-000552,-0.182620109121
ACH-000556,-0.255875077196
ACH-000557,-0.34864925183
ACH-000570,-0.191888879998
ACH-000571,-0.551278522068
ACH-000573,-0.138484526088
ACH-000576,-0.310363528078
ACH-000580,-0.308030285
ACH-000584,-0.0322879054275
ACH-000585,-0.27249101354899996
ACH-000588,-0.188336534193
ACH-000589,-0.243532935831
ACH-000591,-0.321377255569
ACH-000593,-0.10670630838600001
ACH-000600,-0.138619492387
ACH-000601,-0.37243261086499996
ACH-000604,-0.15563929026599999
ACH-000605,-0.07879300370910002
ACH-000606,0.0114609121064
ACH-000608,-0.33256127424000004
ACH-000614,-0.232196462725
ACH-000616,-0.488110292722
ACH-000618,-0.215556447682
ACH-000619,-0.14614076953
ACH-000620,-0.34753796897100003
ACH-000621,-0.195808862574
ACH-000622,-0.0952710885285
ACH-000623,-0.31537302538199996
ACH-000624,-0.296561941763
ACH-000627,-0.426454938922
ACH-000630,-0.0576223275111
ACH-000632,-0.367946577338
ACH-000633,-0.38128988361199995
ACH-000637,-0.13514962008
ACH-000638,-0.0973306864628
ACH-000646,-0.240773436615
ACH-000647,-0.169092269479
ACH-000648,-0.251135345063
ACH-000649,-0.41797450581999995
ACH-000651,-0.213467678846
ACH-000652,-0.276512430993
ACH-000653,-0.174783155291
ACH-000657,-0.187779564746
ACH-000658,-0.163796102231
ACH-000661,-0.299489538081
ACH-000662,-0.5017404593
ACH-000663,-0.281410309188
ACH-000665,-0.274603476658
ACH-000671,-0.170575661543
ACH-000673,-0.382110369416
ACH-000676,-0.21735438788699998
ACH-000677,-0.17983349338100002
ACH-000681,-0.37356067150300004
ACH-000682,-0.274800105377
ACH-000683,-0.442109542425
ACH-000684,-0.407383240903
ACH-000688,-0.481027638459
ACH-000693,-0.19155072283500002
ACH-000694,-0.218185097739
ACH-000695,-0.22769636256700002
ACH-000696,-0.372416874447
ACH-000697,-0.22107437885
ACH-000699,-0.34354095513599997
ACH-000701,-0.61760154779
ACH-000706,0.00495161903842
ACH-000711,-0.08477705555430001
ACH-000713,0.0304237424393
ACH-000714,-0.247904650533
ACH-000718,-0.314215293918
ACH-000720,-0.5111139382800001
ACH-000721,-0.131565113453
ACH-000724,-0.177932031844
ACH-000725,-0.377204667297
ACH-000732,-0.19288452545499998
ACH-000734,-0.199096320345
ACH-000735,-0.358757855043
ACH-000736,-0.141876654749
ACH-000738,-0.129016001554
ACH-000746,-0.42680375951
ACH-000747,-0.171500289706
ACH-000748,0.0263204477873
ACH-000753,-0.256172372884
ACH-000756,-0.250823873125
ACH-000757,0.08282330559960001
ACH-000758,-0.342875193144
ACH-000760,-0.37009131413699997
ACH-000763,-0.13592161239
ACH-000764,-0.26644131026900003
ACH-000765,-0.38739196194700004
ACH-000766,-0.137144243441
ACH-000767,-0.603892657033
ACH-000768,-0.218719823528
ACH-000769,-0.202250301507
ACH-000770,-0.166415896036
ACH-000771,-0.23970211986900003
ACH-000773,-0.23075538771200002
ACH-000776,0.0895397682811
ACH-000777,-0.274408233314
ACH-000778,0.14560146652
ACH-000781,-0.177461254711
ACH-000782,-0.175618277887
ACH-000783,-0.35036235459700005
ACH-000784,-0.211197850088
ACH-000785,-0.285774804523
ACH-000787,-0.263059627077
ACH-000788,-0.327193408335
ACH-000791,-0.505478222579
ACH-000792,-0.292482876655
ACH-000794,-0.33927385075000005
ACH-000796,-0.355694721915
ACH-000799,-0.169501700534
ACH-000800,-0.296668253399
ACH-000802,-0.208675198049
ACH-000804,-0.288237527846
ACH-000805,-0.423388814146
ACH-000809,-0.21023627283
ACH-000810,-0.438780504899
ACH-000811,-0.423947866321
ACH-000817,-0.132197183543
ACH-000819,-0.31219514769900003
ACH-000820,-0.289159748021
ACH-000821,-0.114107786263
ACH-000822,-0.43676495180200003
ACH-000823,-0.0825667567532
ACH-000824,-0.373254558407
ACH-000827,-0.1401532416
ACH-000829,-0.274176313853
ACH-000831,-0.211189380192
ACH-000832,0.158984904914
ACH-000833,-0.149513824151
ACH-000834,-0.13486961966299998
ACH-000835,-0.266022222201
ACH-000836,-0.20548631700199999
ACH-000837,-0.298614597008
ACH-000838,-0.401013082932
ACH-000839,-0.23745800776599998
ACH-000840,-0.363529828846
ACH-000841,-0.228372843158
ACH-000843,-0.203214644394
ACH-000846,-0.286610079606
ACH-000847,-0.14359541078500002
ACH-000848,-0.250042235037
ACH-000849,-0.00541036088634
ACH-000851,-0.310251742011
ACH-000855,-0.16978757644
ACH-000856,-0.238627646137
ACH-000858,-0.24638985349599998
ACH-000859,-0.0338127147373
ACH-000861,-0.233175686471
ACH-000862,-0.232333156769
ACH-000865,-0.18008805954799997
ACH-000866,-0.266912964104
ACH-000867,-0.214011550579
ACH-000869,-0.161117278397
ACH-000872,-0.23403422584800002
ACH-000873,-0.043077894351000005
ACH-000876,0.032991649410599996
ACH-000878,-0.146053678983
ACH-000880,-0.5641724846980001
ACH-000881,-0.276138774807
ACH-000882,-0.45658933552000003
ACH-000884,-0.5412685058969999
ACH-000885,-0.08443487944589999
ACH-000887,-0.128084184631
ACH-000888,-0.36253320420400004
ACH-000889,-0.462877550017
ACH-000890,-0.492534226043
ACH-000896,-0.031207682399300003
ACH-000898,-0.13178971147600002
ACH-000900,-0.237046822616
ACH-000901,-0.324272802669
ACH-000905,-0.29918677673
ACH-000906,-0.34952192654200004
ACH-000907,-0.116763626164
ACH-000910,-0.40234486397200003
ACH-000911,-0.278894849643
ACH-000912,-0.08233452358410001
ACH-000913,-0.314778719996
ACH-000915,-0.205272374806
ACH-000916,-0.18622479285000001
ACH-000917,-0.142847888221
ACH-000921,-0.34562013863200003
ACH-000924,-0.28706101313
ACH-000926,-0.455932396792
ACH-000928,-0.126161645242
ACH-000929,0.00154471608814
ACH-000932,-0.122051979572
ACH-000935,-0.6215259893280001
ACH-000936,-0.267624736212
ACH-000937,-0.198299488055
ACH-000938,-0.0433743236477
ACH-000939,-0.0709479092327
ACH-000941,-0.030569646104000002
ACH-000943,-0.235652338928
ACH-000946,-0.250147741787
ACH-000947,-0.22606476570700001
ACH-000948,-0.31829683554
ACH-000950,-0.0230433936674
ACH-000953,-0.545671137417
ACH-000957,-0.253758350796
ACH-000958,-0.438452270774
ACH-000960,-0.06250284479809999
ACH-000963,-0.23601725731400003
ACH-000968,-0.391270514769
ACH-000969,-0.346327208363
ACH-000973,-0.274333538589
ACH-000974,-0.279113102583
ACH-000975,-0.37564758291
ACH-000976,-0.134346353192
ACH-000978,-0.42357703169699995
ACH-000980,-0.358091629418
ACH-000984,-0.286821800679
ACH-000986,-0.253365709991
ACH-000988,-0.19325119518599998
ACH-000993,-0.130210496196
ACH-000994,-0.216285771963
ACH-000996,-0.00335452173662
ACH-001001,-0.34325968904299997
ACH-001020,0.017065708213799997
ACH-001028,-0.349490298172
ACH-001031,-0.20405947585099998
ACH-001038,-0.245349919913
ACH-001048,-0.23638898726399998
ACH-001050,-0.378963041669
ACH-001053,-0.337691277063
ACH-001054,-0.310539672482
ACH-001061,-0.199378936807
ACH-001067,-0.372913693794
ACH-001075,-0.337587055995
ACH-001096,-0.615756354125
ACH-001128,-0.226249985513
ACH-001134,-0.26176384841
ACH-001151,-0.157708802737
ACH-001163,-0.21775444484200002
ACH-001164,-0.167353946529
ACH-001173,-0.274451813449
ACH-001183,-0.33558459836300003
ACH-001184,-0.6176341655550001
ACH-001190,-0.356528795055
ACH-001192,-0.28857259117199996
ACH-001193,-0.19440025466
ACH-001196,-0.322890367861
ACH-001197,-0.12340646884600001
ACH-001205,-0.22252244407299998
ACH-001211,-0.28080705741399997
ACH-001212,-0.521419904665
ACH-001228,-0.08641334173910001
ACH-001232,-0.440202929931
ACH-001239,-0.396749004963
ACH-001274,-0.46131640653000006
ACH-001275,-0.253815697689
ACH-001277,0.021283397417099996
ACH-001278,-0.291382940852
ACH-001280,-0.240195108785
ACH-001283,-0.052768438773800004
ACH-001289,-0.135225854796
ACH-001295,-0.309926182246
ACH-001300,-0.36610781178499996
ACH-001301,-0.583937091819
ACH-001302,-0.346834458261
ACH-001303,-0.45688775062200004
ACH-001306,-0.262621907436
ACH-001318,0.149326987046
ACH-001322,-0.286104962168
ACH-001328,-0.115607339684
ACH-001332,0.0946094681658
ACH-001333,-0.0896975733316
ACH-001336,-0.18279254782499998
ACH-001340,-0.16254711472
ACH-001346,-0.179809357538
ACH-001353,-0.198253318706
ACH-001354,-0.434877567804
ACH-001367,-0.265882867619
ACH-001368,-0.232802945971
ACH-001374,-0.30776716788499997
ACH-001375,-0.249119769779
ACH-001377,-0.287692279352
ACH-001380,-0.31234932296100004
ACH-001391,-0.453957818265
ACH-001407,-0.45396962791400003
ACH-001408,-0.20677776885899998
ACH-001413,-0.24478826273600002
ACH-001430,-0.25238618649300004
ACH-001431,-0.5147131837610001
ACH-001450,-0.0735840051261
ACH-001496,-0.260397467744
ACH-001500,0.065765259402
ACH-001521,-0.387323020674
ACH-001523,-0.204836941342
ACH-001532,-0.329720353002
ACH-001536,-0.431969809125
ACH-001550,-0.175644921179
ACH-001552,-0.514404635686
ACH-001554,-0.344857017464
ACH-001645,-0.26336696016
ACH-001654,-0.266354108631
ACH-001715,-0.257862187945
ACH-001735,-0.369596694689
ACH-001736,-0.276658066347
ACH-001737,-0.139139798658
ACH-001740,-0.219720458195
ACH-001745,-0.191905018515
ACH-001750,-0.23715688220699999
ACH-001765,-0.268293514762
ACH-001956,-0.0535077658031
ACH-001957,-0.057315750103199996
