,SPATS1 (221409)
ACH-000329,-0.108517004372
ACH-000330,-0.35726569498899996
ACH-000331,-0.317862385802
ACH-000332,-0.247778352563
ACH-000334,0.244467017791
ACH-000335,-0.282275718054
ACH-000336,-0.45327934208000004
ACH-000337,-0.597815953122
ACH-000339,-0.233587406061
ACH-000341,-0.0329326981263
ACH-000348,0.0287037231257
ACH-000350,0.0162178314269
ACH-000352,-0.113339302642
ACH-000356,0.007185509024319999
ACH-000361,-0.186155538958
ACH-000362,-0.286293818763
ACH-000363,-0.246240722003
ACH-000364,-0.08526492300100001
ACH-000365,-0.201012371432
ACH-000366,-0.139300922759
ACH-000368,-0.504616453724
ACH-000374,-0.37550849309
ACH-000375,-0.290358795448
ACH-000376,-0.28041744427799997
ACH-000381,-0.349263731982
ACH-000383,-0.109744848412
ACH-000387,-0.22874852820099997
ACH-000389,-0.4164416782
ACH-000390,-0.290230845746
ACH-000393,-0.422209202824
ACH-000395,-0.28749873647
ACH-000397,-0.17381600537900002
ACH-000401,-0.275558706025
ACH-000402,-0.42575472793700003
ACH-000403,-0.102982143971
ACH-000404,-0.131565808144
ACH-000406,-0.290689330224
ACH-000407,-0.128728479891
ACH-000408,0.0410797191549
ACH-000410,-0.23814195008699998
ACH-000411,-0.102975570668
ACH-000414,-0.371346120633
ACH-000415,-0.24548819362100002
ACH-000416,-0.279160817469
ACH-000420,-0.314509242087
ACH-000421,-0.332972381684
ACH-000424,-0.053935207753900004
ACH-000425,-0.0892758891107
ACH-000426,-0.048573990593300004
ACH-000427,-0.174799767958
ACH-000433,-0.42881722684900003
ACH-000436,-0.097331936501
ACH-000444,-0.362578152232
ACH-000445,-0.467705734696
ACH-000448,-0.0907638595665
ACH-000450,-0.353926315321
ACH-000452,-0.20219950622299998
ACH-000454,-0.39964963595799996
ACH-000458,-0.269905252033
ACH-000459,-0.16002993038
ACH-000460,-0.319136673917
ACH-000461,-0.0846921022355
ACH-000463,-0.254787746794
ACH-000464,-0.322077165488
ACH-000466,-0.18302463146899997
ACH-000467,-0.421764728403
ACH-000468,-0.176670466449
ACH-000469,-0.156684929158
ACH-000470,-0.379086594772
ACH-000471,-0.319737736999
ACH-000472,-0.100916563085
ACH-000473,-0.19827063058299998
ACH-000475,-0.168686398106
ACH-000476,-0.16932735188499998
ACH-000477,-0.0261363857982
ACH-000480,-0.39828097280100005
ACH-000481,-0.03992450355
ACH-000483,-0.20612018325999998
ACH-000484,-0.302493727246
ACH-000485,-0.223583169635
ACH-000486,-0.355837065029
ACH-000487,-0.149105434585
ACH-000488,-0.258306862356
ACH-000490,-0.123133492048
ACH-000491,-0.129049612839
ACH-000495,-0.259962222734
ACH-000496,-0.19939630095400002
ACH-000499,0.0199084988596
ACH-000500,0.23950093545099999
ACH-000502,-0.26936773320999996
ACH-000503,-0.35152554557099996
ACH-000505,-0.199847325544
ACH-000507,-0.224504856887
ACH-000510,-0.185430848136
ACH-000511,0.0011893443827
ACH-000512,-0.20818865802
ACH-000516,-0.0595075714282
ACH-000517,-0.0927659532709
ACH-000518,-0.199623845179
ACH-000520,-0.00924077455964
ACH-000521,-0.292045009465
ACH-000522,-0.057450538123900004
ACH-000524,-0.28201257107
ACH-000527,-0.105064929352
ACH-000528,-0.322990543782
ACH-000537,-0.13377179988500001
ACH-000541,-0.32680703351199997
ACH-000542,-0.08394361130280001
ACH-000544,-0.47722110239200005
ACH-000545,-0.0634839864833
ACH-000547,-0.13028405574899998
ACH-000548,-0.281331524417
ACH-000549,-0.20860213545000003
ACH-000550,-0.309155392815
ACH-000552,-0.306705188417
ACH-000556,-0.368349579246
ACH-000557,-0.10742389394000001
ACH-000570,-0.27328093148000004
ACH-000571,-0.0444643748827
ACH-000573,-0.121945328151
ACH-000576,-0.222698443094
ACH-000580,-0.0618579945375
ACH-000584,-0.0936957946377
ACH-000585,-0.214653234125
ACH-000588,-0.121636337074
ACH-000589,-0.276542304301
ACH-000591,-0.39693649599799996
ACH-000593,-0.407394685346
ACH-000600,-0.149146143435
ACH-000601,-0.207266837241
ACH-000604,0.100218622233
ACH-000605,-0.300587011005
ACH-000606,-0.37061859560599997
ACH-000608,-0.144609810186
ACH-000614,-0.14767527525000002
ACH-000616,-0.182291975975
ACH-000618,-0.308936645484
ACH-000619,-0.322206242508
ACH-000620,-0.022083769116599997
ACH-000621,-0.577864441411
ACH-000622,-0.209248798307
ACH-000623,-0.19717962350499998
ACH-000624,-0.154587733361
ACH-000627,-0.391575534101
ACH-000630,-0.312796040639
ACH-000632,-0.007433370307660001
ACH-000633,-0.10485491013
ACH-000637,-0.137089890565
ACH-000638,-0.22320695407699997
ACH-000646,-0.351586294289
ACH-000647,-0.292630942267
ACH-000648,-0.291524672657
ACH-000649,-0.235776244808
ACH-000651,-0.0404201420002
ACH-000652,-0.26051127308899996
ACH-000653,-0.034195999428
ACH-000657,-0.289362740687
ACH-000658,-0.260543720475
ACH-000661,-0.268688714505
ACH-000662,-0.550594016572
ACH-000663,-0.13388064477199998
ACH-000665,-0.257282741549
ACH-000671,-0.27989674225
ACH-000673,-0.253419402333
ACH-000676,-0.16743326329000002
ACH-000677,-0.322655778607
ACH-000681,-0.14142270729
ACH-000682,-0.29514897747499996
ACH-000683,-0.33472534199299997
ACH-000684,-0.29544818345400004
ACH-000688,-0.234228845084
ACH-000693,-0.23989005390999998
ACH-000694,-0.18501172166700003
ACH-000695,-0.48831259933
ACH-000696,-0.13317655719799998
ACH-000697,-0.541129286592
ACH-000699,-0.214357556166
ACH-000701,-0.176432274295
ACH-000706,-0.20310442120000002
ACH-000711,-0.228238701233
ACH-000713,-0.5181094027709999
ACH-000714,-0.314388337134
ACH-000718,-0.196338279324
ACH-000720,-0.263663596437
ACH-000721,-0.261462848912
ACH-000724,-0.21940008017299997
ACH-000725,-0.0105325415676
ACH-000732,-0.418604980566
ACH-000734,-0.301606582513
ACH-000735,-0.21481332495900002
ACH-000736,-0.0305680286254
ACH-000738,-0.036260415420599997
ACH-000746,-0.0213774207063
ACH-000747,-0.014927047280899998
ACH-000748,-0.10335890499700001
ACH-000753,-0.276290627016
ACH-000756,-0.192907257248
ACH-000757,-0.025053052319700002
ACH-000758,-0.403055295095
ACH-000760,-0.107943094513
ACH-000763,-0.189169338719
ACH-000764,-0.455743382957
ACH-000765,-0.176259055708
ACH-000766,-0.16534711042300002
ACH-000767,-0.30743966417199997
ACH-000768,-0.15768318296599998
ACH-000769,-0.26460910864500004
ACH-000770,-0.132343403731
ACH-000771,-0.32438023087699996
ACH-000773,-0.43291394972499997
ACH-000776,0.0676659153868
ACH-000777,-0.37150323642399996
ACH-000778,-0.274978555419
ACH-000781,-0.17601958757
ACH-000782,-0.10770847671599999
ACH-000783,-0.52302063115
ACH-000784,-0.32939348537700003
ACH-000785,-0.244744539507
ACH-000787,-0.307516769096
ACH-000788,-0.152145744488
ACH-000791,-0.314490960399
ACH-000792,-0.27021090607299997
ACH-000794,-0.273417152958
ACH-000796,-0.0740608237015
ACH-000799,-0.32271364584
ACH-000800,-0.660021187977
ACH-000802,-0.0468699043762
ACH-000804,-0.144174626871
ACH-000805,-0.27959001320099997
ACH-000809,-0.12236830544399999
ACH-000810,-0.25586358835
ACH-000811,-0.42871407364200004
ACH-000817,-0.0663139798866
ACH-000819,-0.198921986259
ACH-000820,-0.24968819970800002
ACH-000821,0.14222385177000002
ACH-000822,-0.173605816225
ACH-000823,-0.261823290964
ACH-000824,-0.113036574286
ACH-000827,-0.259956488351
ACH-000829,-0.17770695941700002
ACH-000831,-0.24207602409
ACH-000832,-0.17838231178199998
ACH-000833,-0.127646326095
ACH-000834,-0.370496322016
ACH-000835,-0.11622848813200001
ACH-000836,-0.136161068872
ACH-000837,-0.266502879945
ACH-000838,-0.148168216327
ACH-000839,-0.284984013081
ACH-000840,-0.454885523899
ACH-000841,-0.16192334449999998
ACH-000843,-0.23369560415500001
ACH-000846,-0.27898601695999997
ACH-000847,-0.0057979836506500005
ACH-000848,-0.17299287141199998
ACH-000849,0.0508324362074
ACH-000851,-0.10656156821
ACH-000855,-0.383453588645
ACH-000856,-0.192540429854
ACH-000858,-0.281118210447
ACH-000859,-0.39316275735600004
ACH-000861,-0.165865158641
ACH-000862,-0.11994838541099999
ACH-000865,-0.109032810133
ACH-000866,-0.16859044710299997
ACH-000867,-0.140120575204
ACH-000869,-0.258018949297
ACH-000872,-0.168483193274
ACH-000873,-0.20523535079100003
ACH-000876,-0.20102015824799999
ACH-000878,-0.24631492427299997
ACH-000880,-0.0787792646554
ACH-000881,-0.025450760232000002
ACH-000882,-0.248582938343
ACH-000884,0.0253702271185
ACH-000885,-0.142273728565
ACH-000887,-0.158730180493
ACH-000888,-0.144507655826
ACH-000889,-0.254508647649
ACH-000890,-0.157208406499
ACH-000896,-0.043332445785800006
ACH-000898,-0.409314173452
ACH-000900,-0.44528548163599996
ACH-000901,-0.166383993289
ACH-000905,-0.153322681691
ACH-000906,-0.21719536926600003
ACH-000907,-0.419089759908
ACH-000910,-0.327355023744
ACH-000911,-0.1801265832
ACH-000912,-0.17002259373599998
ACH-000913,-0.19140242876400002
ACH-000915,-0.154521142564
ACH-000916,0.40674684488300006
ACH-000917,-0.166123789029
ACH-000921,-0.032407382129799996
ACH-000924,-0.23812834634
ACH-000926,-0.454919854903
ACH-000928,-0.27495682698
ACH-000929,-0.0828811163144
ACH-000932,0.07270393045819999
ACH-000935,-0.187434935631
ACH-000936,-0.14861726955600002
ACH-000937,-0.224654259447
ACH-000938,-0.21892549876400003
ACH-000939,-0.357666249436
ACH-000941,-0.361742731082
ACH-000943,-0.23011018401500002
ACH-000946,-0.311784740673
ACH-000947,-0.301903869588
ACH-000948,-0.213719659384
ACH-000950,-0.370545328451
ACH-000953,-0.25121894755999996
ACH-000957,-0.268785746127
ACH-000958,-0.34759191503
ACH-000960,-0.245258248777
ACH-000963,0.246807830876
ACH-000968,-0.14984008437000002
ACH-000969,-0.09026146287669999
ACH-000973,-0.0829708147679
ACH-000974,-0.12401308855399999
ACH-000975,-0.330522144575
ACH-000976,-0.184704276334
ACH-000978,-0.277515578197
ACH-000980,-0.159131976116
ACH-000984,-0.150481853285
ACH-000986,-0.18754287075599999
ACH-000988,-0.128880374746
ACH-000993,-0.130933426486
ACH-000994,-0.258016209306
ACH-000996,-0.363723878867
ACH-001001,-0.186124330108
ACH-001020,0.006859647143439999
ACH-001028,-0.258817709332
ACH-001031,-0.41507558831999997
ACH-001038,-0.156070395293
ACH-001048,-0.27934811776
ACH-001050,-0.0568531818052
ACH-001053,-0.317435143871
ACH-001054,-0.223401093153
ACH-001061,-0.162813654703
ACH-001067,-0.19445574176
ACH-001075,-0.269850972813
ACH-001096,-0.36972140937200004
ACH-001128,-0.23568161240600002
ACH-001134,-0.223379353519
ACH-001151,-0.24981263461800002
ACH-001163,-0.278228376146
ACH-001164,-0.244641806513
ACH-001173,-0.221776372724
ACH-001183,-0.24692523084600002
ACH-001184,-0.351071922916
ACH-001190,-0.26657623401700004
ACH-001192,-0.133524975508
ACH-001193,-0.12466840100099999
ACH-001196,-0.438536570042
ACH-001197,0.0144637489518
ACH-001205,-0.08836444032950001
ACH-001211,-0.41293122396799997
ACH-001212,-0.17801857666999998
ACH-001228,-0.120504738039
ACH-001232,-0.264690895052
ACH-001239,0.0501844852765
ACH-001274,-0.173187353487
ACH-001275,-0.20240049567200002
ACH-001277,-0.49027545026
ACH-001278,-0.212267899922
ACH-001280,-0.138249593297
ACH-001283,-0.282963700188
ACH-001289,-0.109553828292
ACH-001295,-0.104351125756
ACH-001300,-0.014359889473399999
ACH-001301,-0.029912802715400002
ACH-001302,-0.353646811527
ACH-001303,0.038946040181
ACH-001306,-0.161914720314
ACH-001318,-0.0716872872904
ACH-001322,-0.184586202806
ACH-001328,-0.46125385513899997
ACH-001332,-0.078303220455
ACH-001333,-0.0609049011124
ACH-001336,-0.267518262669
ACH-001340,-0.127244335257
ACH-001346,-0.229146322368
ACH-001353,-0.2167137115
ACH-001354,-0.161410997653
ACH-001367,-0.33378652189
ACH-001368,-0.225945866054
ACH-001374,-0.499218654439
ACH-001375,-0.035072550975800004
ACH-001377,-0.119011958918
ACH-001380,-0.06511689845940001
ACH-001391,-0.165134265333
ACH-001407,-0.205202031237
ACH-001408,-0.319742911866
ACH-001413,-0.420010737069
ACH-001430,-0.24082879047400002
ACH-001431,0.059014032916
ACH-001450,-0.105976887047
ACH-001496,-0.231767045554
ACH-001500,-0.14487383367599999
ACH-001521,-0.28953205177499997
ACH-001523,-0.0851969648257
ACH-001532,-0.22419647094999998
ACH-001536,-0.0337424606342
ACH-001550,-0.246421298624
ACH-001552,-0.424586300386
ACH-001554,-0.178447159431
ACH-001645,-0.0254283259301
ACH-001654,-0.0757902422599
ACH-001715,-0.299006126221
ACH-001735,-0.333458917333
ACH-001736,-0.297473812658
ACH-001737,-0.0714395869486
ACH-001740,-0.0008796033640889999
ACH-001745,-0.0622994248497
ACH-001750,-0.394658599226
ACH-001765,-0.5787683535779999
ACH-001956,-0.0830433992094
ACH-001957,-0.244720287877
