,SAFB2 (9667)
ACH-000365,-0.0855837490916
ACH-000366,-0.0897295623326
ACH-000368,-0.574236513424
ACH-000374,-0.10241322232000001
ACH-000375,-0.317102450679
ACH-000376,-0.0756091388961
ACH-000381,-0.155487561547
ACH-000383,-0.20950643335299998
ACH-000387,-0.165537507239
ACH-000389,-0.328382149442
ACH-000390,-0.16017962766899999
ACH-000393,-0.234975536978
ACH-000395,-0.123543709628
ACH-000397,-0.193639030587
ACH-000401,-0.436680452146
ACH-000402,-0.18291872389400002
ACH-000403,-0.205525771593
ACH-000404,-0.588076539599
ACH-000406,-0.10788928722100001
ACH-000407,-0.203561389714
ACH-000408,-0.039549017432599996
ACH-000410,-0.123716682255
ACH-000411,-0.403390408956
ACH-000414,-0.140516243264
ACH-000415,-0.08567900183089999
ACH-000416,-0.368905792986
ACH-000420,-0.330294632044
ACH-000421,-0.151185824472
ACH-000424,-0.25951671766999995
ACH-000425,-0.0641998169048
ACH-000426,-0.218543966048
ACH-000427,-0.333491174467
ACH-000433,-0.791447914948
ACH-000436,-0.350016065603
ACH-000444,-0.33565947446500005
ACH-000445,-0.40180881503300003
ACH-000448,-0.143757882822
ACH-000450,-0.173454384041
ACH-000452,-0.21629389398
ACH-000454,-0.257194528363
ACH-000458,-0.0256684812285
ACH-000459,-0.39660007766800004
ACH-000460,-0.22574373979100001
ACH-000461,-0.218332842025
ACH-000463,-0.0403525637278
ACH-000464,-0.039371118318800004
ACH-000466,-0.163548072324
ACH-000467,-0.37708058206699996
ACH-000468,-0.252642113378
ACH-000469,-0.25448448816
ACH-000470,-0.144217284504
ACH-000471,-0.0686538330292
ACH-000472,-0.227263818665
ACH-000473,-0.199155513159
ACH-000475,-0.097207838103
ACH-000476,-0.24005134993299998
ACH-000477,-0.30498212379
ACH-000480,0.0533097997072
ACH-000481,-0.04883803382830001
ACH-000483,-0.20736190834100002
ACH-000484,-0.23038824633699997
ACH-000485,-0.285572509568
ACH-000486,-0.17500498296300002
ACH-000487,0.09060268388539999
ACH-000488,-0.154724565841
ACH-000490,-0.15450976978599998
ACH-000491,-0.09540049003960001
ACH-000495,-0.40085677016800003
ACH-000496,-0.269963485738
ACH-000499,-0.0869334507733
ACH-000500,0.526846818288
ACH-000502,-0.154283114019
ACH-000503,-0.333195695876
ACH-000505,-0.295348654009
ACH-000507,-0.08694482448860001
ACH-000510,-0.0850380874525
ACH-000511,-0.25056963131
ACH-000512,-0.18269266910300003
ACH-000516,-0.23341475457199998
ACH-000517,-0.162107904724
ACH-000518,-0.14679448080399998
ACH-000520,-0.173488348466
ACH-000521,0.0118498825938
ACH-000522,-0.0843702717018
ACH-000524,-0.255302656595
ACH-000527,-0.21187205952100002
ACH-000528,-0.321246239035
ACH-000537,-0.152135872994
ACH-000541,-0.0108973742924
ACH-000542,-0.267900607415
ACH-000544,-0.312807687423
ACH-000545,-0.18535198893899998
ACH-000547,-0.172212252857
ACH-000548,-0.250540927596
ACH-000549,-0.08339880520080001
ACH-000550,-0.015708038057200002
ACH-000552,-0.186182122194
ACH-000556,-0.157383209056
ACH-000557,0.0599855005055
ACH-000570,0.044096977006900004
ACH-000571,-0.141331396467
ACH-000573,-0.15148415218800002
ACH-000576,-0.203596681511
ACH-000580,0.0381672369471
ACH-000584,-0.113474516524
ACH-000585,-0.32595439536299997
ACH-000588,-0.07484881712880001
ACH-000589,-0.031283488788900006
ACH-000591,0.0544413344551
ACH-000593,-0.12850573223
ACH-000600,-0.250729353744
ACH-000601,-0.22202745459000003
ACH-000604,-0.301836720796
ACH-000605,-0.0832463075315
ACH-000606,-0.11486761823
ACH-000608,-0.00788604942407
ACH-000614,0.0271198060066
ACH-000616,0.110497642203
ACH-000618,-0.050309493312400005
ACH-000619,-0.00774280379968
ACH-000620,-0.259319597115
ACH-000621,-0.272051726642
ACH-000622,-0.311295660393
ACH-000623,-0.155299431634
ACH-000624,-0.165333947461
ACH-000627,-0.464188779491
ACH-000630,-0.30950909239700003
ACH-000632,-0.15788754737
ACH-000633,-0.529896141388
ACH-000637,-0.109503248275
ACH-000638,-0.285843503733
ACH-000646,-0.20486050423399998
ACH-000647,-0.06434892789680001
ACH-000648,0.0226920750775
ACH-000649,-0.10883988288799999
ACH-000651,-0.0741417506917
ACH-000652,-0.178044638832
ACH-000653,-0.41836624723000004
ACH-000657,-0.10435243289400001
ACH-000658,-0.322406261383
ACH-000661,-0.139482037762
ACH-000662,-0.09799793030480002
ACH-000663,-0.16454801536900002
ACH-000665,-0.505184465844
ACH-000671,-0.398376987352
ACH-000673,-0.164245761263
ACH-000676,-0.174826848723
ACH-000677,-0.07421566235669999
ACH-000681,-0.152325284012
ACH-000682,-0.137112924968
ACH-000683,-0.150468070467
ACH-000684,-0.404329409414
ACH-000688,-0.025295539341
ACH-000693,-0.160367096001
ACH-000694,0.0113128094509
ACH-000695,-0.011442402291099999
ACH-000696,-0.221938103667
ACH-000697,-0.233565267799
ACH-000699,-0.17854761923300003
ACH-000701,-0.278633651453
ACH-000706,-0.177859051912
ACH-000711,-0.158206391781
ACH-000713,-0.0383367972242
ACH-000714,-0.104563093951
ACH-000718,0.0510530690226
ACH-000720,-0.256408778772
ACH-000721,-0.0958277845165
ACH-000724,-0.09532635861510001
ACH-000725,-0.146043823441
ACH-000732,-0.311468686611
ACH-000734,-0.234623743099
ACH-000735,-0.152728472865
ACH-000736,0.051425583383599996
ACH-000738,-0.222919881512
ACH-000746,-0.46897578105300003
ACH-000747,-0.04551860640119999
ACH-000748,-0.311275425407
ACH-000753,-0.239220790292
ACH-000756,-0.783238053804
ACH-000757,-0.19625926219
ACH-000758,0.08963536749880001
ACH-000760,-0.0676888053215
ACH-000763,-0.278602606515
ACH-000764,-0.0797688562446
ACH-000765,0.013385309731
ACH-000766,-0.179827914457
ACH-000767,0.0293374738666
ACH-000768,-0.273565964635
ACH-000769,-0.322395269514
ACH-000770,-0.0966627602785
ACH-000771,0.00973769132709
ACH-000773,-0.189688759993
ACH-000776,-0.28055061134799997
ACH-000777,-0.131302682615
ACH-000778,-0.281711764707
ACH-000781,-0.221889499163
ACH-000782,-0.207871038787
ACH-000783,-0.254412123441
ACH-000784,-0.09443242829
ACH-000785,-0.3066126715
ACH-000787,-0.137597640547
ACH-000788,-0.199237779328
ACH-000791,-0.100906478351
ACH-000792,-0.380064037134
ACH-000794,-0.277515302819
ACH-000796,-0.213386340024
ACH-000799,-0.49605845393200004
ACH-000800,0.031107493901900003
ACH-000802,-0.0626308220709
ACH-000804,-0.200442803899
ACH-000805,-0.13043738092499998
ACH-000809,-0.152447412107
ACH-000810,-0.190063845694
ACH-000811,-0.39118654273599995
ACH-000817,-0.141847812301
ACH-000819,-0.248923355519
ACH-000820,-0.39076482396799994
ACH-000821,-0.382075955683
ACH-000822,-0.0973443853427
ACH-000823,-0.14099902709599998
ACH-000824,-0.134688283899
ACH-000827,-0.19513854961899998
ACH-000829,-0.353566867466
ACH-000831,-0.311265179873
ACH-000832,-0.148536302714
ACH-000833,0.00483759053504
ACH-000834,-0.17713074555
ACH-000835,-0.27461705181999996
ACH-000836,-0.238000675416
ACH-000837,-0.14816217548399999
ACH-000838,0.0250957871611
ACH-000839,-0.253758872914
ACH-000840,-0.044650522062800006
ACH-000841,-0.23122806165999998
ACH-000843,0.0855641748183
ACH-000846,-0.523676030731
ACH-000847,-0.0579031097308
ACH-000848,-0.25776261381
ACH-000849,-0.142433362011
ACH-000851,-0.123786438234
ACH-000855,-0.00155825684957
ACH-000856,-0.164971960789
ACH-000858,-0.0107057683944
ACH-000859,-0.0340259777374
ACH-000861,-0.41058833262100003
ACH-000862,-0.103573602128
ACH-000865,-0.0354128078862
ACH-000866,-0.246457847166
ACH-000867,-0.176071230804
ACH-000869,0.022684794840599997
ACH-000872,-0.14454335945
ACH-000873,-0.18281879401999998
ACH-000876,-0.100849566173
ACH-000878,-0.0729766175352
ACH-000880,-0.045901042432
ACH-000881,-0.176047761966
ACH-000882,-0.25001873188900003
ACH-000884,0.00328900971885
ACH-000885,-0.0119251074625
ACH-000887,-0.258080563792
ACH-000888,-0.00442370579354
ACH-000889,-0.168639358829
ACH-000890,-0.106692553257
ACH-000896,-0.070550345356
ACH-000898,-0.122247267887
ACH-000900,-0.25464324068599997
ACH-000901,-0.21977561086999997
ACH-000905,-0.084046876894
ACH-000906,-0.22300699395100002
ACH-000907,-0.090678076762
ACH-000910,0.0921194593922
ACH-000911,-0.277048726267
ACH-000912,-0.09100255036
ACH-000913,-0.05260860057709999
ACH-000915,-0.110364637236
ACH-000916,-0.22105087805399998
ACH-000917,-0.06531002548430001
ACH-000921,-0.112527223004
ACH-000924,-0.333470063437
ACH-000926,-0.110567892787
ACH-000928,-0.22212261440699999
ACH-000929,-0.18277778420000002
ACH-000932,-0.10165277240599999
ACH-000935,-0.26782048292
ACH-000936,-0.274569456491
ACH-000937,-0.08341600525569999
ACH-000938,-0.13403774272900001
ACH-000939,-0.412939931461
ACH-000941,-0.284324875815
ACH-000943,-0.0898590936062
ACH-000946,-0.12074801322699999
ACH-000947,0.00018478207979799998
ACH-000948,-0.210299067824
ACH-000950,-0.154963316486
ACH-000953,0.0501267363604
ACH-000957,-0.194131896038
ACH-000958,-0.422588062276
ACH-000960,-0.09308263355239998
ACH-000963,-0.006195364764970001
ACH-000968,-0.059092053516
ACH-000969,-0.42024160392
ACH-000973,-0.0584177569527
ACH-000974,-0.18549850443100002
ACH-000975,-0.027323462279
ACH-000976,-0.0255547268789
ACH-000978,-0.0501045257058
ACH-000980,-0.07272801508160001
ACH-000984,-0.48833159808399995
ACH-000986,-0.257049780556
ACH-000988,-0.11485752506
ACH-000993,-0.274607412173
ACH-000994,-0.020058033264
ACH-000996,-0.255839931011
ACH-001001,-0.14126022767899998
ACH-001020,-0.450239424504
ACH-001028,-0.219811120753
ACH-001031,-0.38484865147299996
ACH-001038,-0.25215675447299996
ACH-001048,-0.201130656514
ACH-001050,-0.23589251331799999
ACH-001053,-0.310965290956
ACH-001054,-0.24133166662900002
ACH-001061,-0.282529569468
ACH-001067,-0.124049607306
ACH-001075,-0.106673263819
ACH-001096,-0.0996493093743
ACH-001128,-0.08655409609030001
ACH-001134,-0.254887467975
ACH-001151,-0.0981309715427
ACH-001163,-0.183167604197
ACH-001164,0.0189924428883
ACH-001173,-0.28062324222
ACH-001183,-0.0449171297481
ACH-001184,-0.313292467579
ACH-001190,-0.24779642936700003
ACH-001192,0.041713758953900004
ACH-001193,0.0673581553585
ACH-001196,-0.511832213636
ACH-001197,-0.274298794257
ACH-001205,-0.0139970857203
ACH-001211,-0.246281269077
ACH-001212,-0.0833934563011
ACH-001228,0.19545248833599999
ACH-001232,-0.0464113378286
ACH-001239,-0.09024695984179999
ACH-001274,-0.26449809648
ACH-001275,-0.09613028281410001
ACH-001277,-0.227125495796
ACH-001278,0.0287833373624
ACH-001280,-0.452030694829
ACH-001283,0.0032829554021
ACH-001289,-0.174416860718
ACH-001295,-0.162920233467
ACH-001300,-0.161687049296
ACH-001301,-0.275869767326
ACH-001302,-0.5877122282630001
ACH-001303,-0.249561158222
ACH-001306,-0.44076712381000005
ACH-001318,-0.0744187839347
ACH-001322,0.0490025334238
ACH-001328,-0.359807822384
ACH-001332,-0.152044121446
ACH-001333,-0.353468065326
ACH-001336,-0.015147457104799998
ACH-001340,-0.115995869581
ACH-001346,-0.155804214941
ACH-001353,-0.172703383972
ACH-001354,-0.181350754217
ACH-001367,-0.22265423466200002
ACH-001368,-0.197747539166
ACH-001374,0.10330405126299999
ACH-001375,-0.202567675529
ACH-001377,-0.23177264101599998
ACH-001380,-0.273998362328
ACH-001391,-0.08502570372960001
ACH-001407,-0.314394617468
ACH-001408,-0.0536355657873
ACH-001413,-0.38953438623400005
ACH-001430,-0.051874197721499996
ACH-001431,-0.197352060791
ACH-001450,0.0854367836982
ACH-001496,-0.18257390192499998
ACH-001500,0.026500795802199998
ACH-001521,-0.11384926408900001
ACH-001523,-0.07174817660939999
ACH-001532,-0.130900965372
ACH-001536,-0.21803546481
ACH-001550,0.026553459582700004
ACH-001552,-0.089942631941
ACH-001554,-0.132114264687
ACH-001645,-0.299030414738
ACH-001654,-0.20966859459399997
ACH-001715,-0.43797961382399997
ACH-001735,-0.134949354318
ACH-001736,-0.0554061190868
ACH-001737,0.38074725053099995
ACH-001740,-0.233018846892
ACH-001745,-0.0774486366668
ACH-001750,-0.276611760917
ACH-001765,-0.37709266266999997
ACH-001956,-0.137603450503
ACH-001957,0.0586566519845
