,IFT80 (57560)
ACH-000004,-0.269290204711
ACH-000007,0.06986170084910001
ACH-000009,-0.405810975354
ACH-000011,-0.32557035794
ACH-000012,-0.22619050039299998
ACH-000013,-0.147670699275
ACH-000014,-0.147779484375
ACH-000015,-0.0049186481872500005
ACH-000017,-0.257256895513
ACH-000018,-0.07117060728130001
ACH-000019,-0.155960671484
ACH-000021,-0.088029635956
ACH-000022,-0.13873283955000001
ACH-000025,-0.178625983093
ACH-000028,-0.257816800812
ACH-000030,-0.24097388241599998
ACH-000035,-0.24197064305799998
ACH-000036,-0.248677512484
ACH-000037,-0.19750001399999997
ACH-000039,-0.14471530553200002
ACH-000040,-0.024115280061400002
ACH-000041,-0.166710681774
ACH-000042,-0.17511494626899998
ACH-000045,0.021989217481100002
ACH-000047,-0.11109214875199999
ACH-000052,-0.155197051187
ACH-000053,-0.10783312221
ACH-000054,-0.34066967414899996
ACH-000055,-0.435770550643
ACH-000060,-0.333715694872
ACH-000067,-0.329850783332
ACH-000070,-0.149633512295
ACH-000075,-0.248444623685
ACH-000078,-0.107243763702
ACH-000082,-0.17292433116300002
ACH-000085,-0.20485025701499998
ACH-000086,-0.07948583273439999
ACH-000087,0.178027991395
ACH-000092,-0.22837709502300002
ACH-000095,-0.269520954668
ACH-000097,-0.06885258129499999
ACH-000098,-0.033503107028
ACH-000099,-0.2238154917
ACH-000108,-0.10750929578
ACH-000113,-0.171405234656
ACH-000115,-0.00849082718083
ACH-000116,-0.220177036217
ACH-000118,-0.0931388884234
ACH-000120,-0.194506021602
ACH-000123,-0.0455295861405
ACH-000127,-0.115046710853
ACH-000128,-0.0345839745392
ACH-000132,-0.287224820513
ACH-000133,-0.0180924779884
ACH-000137,0.0562468515921
ACH-000138,-0.168321693188
ACH-000142,-0.0282885355229
ACH-000143,0.0674120045828
ACH-000146,-0.234447508887
ACH-000148,-0.0675313139652
ACH-000150,-0.0034243179716
ACH-000152,-0.300375138112
ACH-000153,-0.0270505983262
ACH-000159,-0.074818167944
ACH-000160,-0.18135994355300003
ACH-000163,-0.312724607649
ACH-000167,0.07825066754889999
ACH-000168,-0.274462250175
ACH-000169,-0.0225789427018
ACH-000178,-0.24023523036400002
ACH-000182,-0.34239628299
ACH-000183,-0.284971143918
ACH-000188,0.06554518899310001
ACH-000189,-0.0642319890519
ACH-000190,-0.36156836638800005
ACH-000198,-0.137544802032
ACH-000204,-0.470938929033
ACH-000206,-0.14088743285900002
ACH-000207,0.182262628605
ACH-000211,-0.160898400857
ACH-000215,-0.264773401668
ACH-000221,-0.17685721791900003
ACH-000222,-0.17508163907000002
ACH-000223,-0.152987083038
ACH-000226,-0.0981019207212
ACH-000227,-0.37024064341300006
ACH-000228,-0.0601941570701
ACH-000231,-0.24407602805700002
ACH-000232,-0.36296172423399997
ACH-000233,-0.08336926904789999
ACH-000234,-0.274419433736
ACH-000235,-0.21676780810600002
ACH-000237,-0.147651164774
ACH-000238,0.0557201609846
ACH-000243,-0.145675864085
ACH-000244,-0.0616053866218
ACH-000246,-0.149155149635
ACH-000248,-0.31020291620499996
ACH-000250,-0.262061805674
ACH-000251,-0.102679757575
ACH-000253,-0.058544719618
ACH-000255,-0.0260665862393
ACH-000256,-0.0793620063545
ACH-000257,-0.09118180993989998
ACH-000258,-0.21268902714200003
ACH-000259,-0.126968378291
ACH-000260,-0.123454794375
ACH-000261,-0.233921851785
ACH-000262,-0.0105723170153
ACH-000263,-0.36397605594300003
ACH-000264,-0.0920173185597
ACH-000265,-0.188195511287
ACH-000266,-0.195222537115
ACH-000272,-0.455293180531
ACH-000273,-0.259290799879
ACH-000274,-0.316524194273
ACH-000277,-0.224993452934
ACH-000278,-0.189945950601
ACH-000279,-0.243234949988
ACH-000280,-0.0650315329488
ACH-000281,-0.160698544547
ACH-000288,-0.21404187904599997
ACH-000291,-0.12350647107799999
ACH-000293,-0.2804077939
ACH-000294,-0.234102790061
ACH-000295,-0.0386606865455
ACH-000296,-0.146631113276
ACH-000302,-0.219558814735
ACH-000304,-0.412615736312
ACH-000307,-0.23706742178100002
ACH-000308,-0.149229824623
ACH-000310,-0.507682647582
ACH-000311,-0.00919013783719
ACH-000312,-0.0893931303508
ACH-000315,0.010418800135799999
ACH-000316,-0.095117170716
ACH-000317,-0.269482907977
ACH-000318,-0.0177024730486
ACH-000319,-0.22218492112799998
ACH-000320,-0.026941033514099995
ACH-000322,-0.267923131651
ACH-000323,-0.310829799074
ACH-000324,-0.312420637481
ACH-000329,-0.0665185745544
ACH-000330,-0.0795628520038
