,KCNT2 (343450)
ACH-000004,0.09185775661949999
ACH-000007,-0.0879924807045
ACH-000009,-0.126695929015
ACH-000011,0.0582549477565
ACH-000012,-0.07044721056230001
ACH-000013,0.023948589009199998
ACH-000014,-0.150670788831
ACH-000015,-0.073278875074
ACH-000017,0.08767919978589998
ACH-000018,-0.0334045620486
ACH-000019,-0.11485565571100001
ACH-000021,-0.0676093568517
ACH-000022,-0.103068372137
ACH-000025,-0.101173703097
ACH-000028,-0.0549180756774
ACH-000030,-0.046306562736099996
ACH-000035,0.014430778289000001
ACH-000036,0.0552114276032
ACH-000037,0.0913153262056
ACH-000039,0.0137212472698
ACH-000040,0.0589518323011
ACH-000041,0.10530949435
ACH-000042,-0.018774841754000002
ACH-000045,0.045330154539900004
ACH-000047,0.142633027978
ACH-000052,0.026687662601200004
ACH-000053,-0.09780394949539999
ACH-000054,0.13114089629200001
ACH-000055,0.054522610861499995
ACH-000060,0.016667240530299998
ACH-000067,0.024319283919900004
ACH-000070,0.120523462197
ACH-000075,0.20133175417500002
ACH-000078,0.0883667602334
ACH-000082,-0.0402515570649
ACH-000085,0.217421538744
ACH-000086,-0.17460304568100002
ACH-000087,-0.040523271640599996
ACH-000092,-0.0411603022942
ACH-000095,-0.0721986489456
ACH-000097,0.114623330043
ACH-000098,-0.0560833339888
ACH-000099,0.00103139047269
ACH-000108,-0.06547832545419999
ACH-000113,-0.0246983962138
ACH-000115,-0.164981952445
ACH-000116,0.109852137991
ACH-000118,-0.0203083219597
ACH-000120,-0.0710305962085
ACH-000123,-0.0651793562171
ACH-000127,0.0110042920088
ACH-000128,0.025578686802500004
ACH-000132,-0.053118831083899996
ACH-000133,-0.108287490145
ACH-000137,0.176139338346
ACH-000138,0.00370051264387
ACH-000142,0.163364263608
ACH-000143,0.0560830517444
ACH-000146,-0.047829132972
ACH-000148,-0.0681256382424
ACH-000150,0.170605555716
ACH-000152,0.057436969811199994
ACH-000153,0.0074135006635
ACH-000159,0.09118564585110002
ACH-000160,-0.055751995411999995
ACH-000163,0.042153338050300006
ACH-000167,-0.273862436168
ACH-000168,-0.0076124285552
ACH-000169,0.032701999104299995
ACH-000178,-0.056013690826199995
ACH-000182,0.0267641333934
ACH-000183,-0.0458292831085
ACH-000188,-0.12134748872300001
ACH-000189,0.11360533482599999
ACH-000190,0.0117722384635
ACH-000198,0.116227293103
ACH-000204,-0.111108088124
ACH-000206,0.0253363727459
ACH-000207,0.130388278651
ACH-000211,0.0834941937026
ACH-000215,-0.0772316160172
ACH-000221,-0.0009718563227919999
ACH-000222,-0.227317803712
ACH-000223,-0.021745175223
ACH-000226,-0.132819036639
ACH-000227,0.08077925236689999
ACH-000228,0.09919647935360001
ACH-000231,-0.04012464841
ACH-000232,0.112861500741
ACH-000233,0.0539454428799
ACH-000234,0.0304525360983
ACH-000235,-0.128899159846
ACH-000237,0.058629388095800004
ACH-000238,-0.019607085336799997
ACH-000243,-0.08330693946050001
ACH-000244,-0.057357127163199996
ACH-000246,0.00997308371056
ACH-000248,0.04651753817
ACH-000250,0.047143137898
ACH-000251,-0.009212009800959998
ACH-000253,0.09249956487989999
ACH-000255,0.07221784920810001
ACH-000256,-0.047942048954099994
ACH-000257,0.08274200225549999
ACH-000258,-0.22883781427299998
ACH-000259,-0.05004653200109999
ACH-000260,-0.033473234365
ACH-000261,-0.022325999999000003
ACH-000262,0.129750880238
ACH-000263,-0.164209139301
ACH-000264,0.019814338086400003
ACH-000265,-0.0466898508179
ACH-000266,-0.0838573609927
ACH-000272,-0.0731243477362
ACH-000273,0.183711060025
ACH-000274,0.0896780570198
ACH-000277,-0.00422124608351
ACH-000278,0.10150022034299999
ACH-000279,0.09837895725330001
ACH-000280,0.007487859193779999
ACH-000281,0.0356376335139
ACH-000288,0.000667995874399
ACH-000291,0.055302181793099994
ACH-000293,-0.015872323826099998
ACH-000294,-0.179695482843
ACH-000295,0.049011289675699996
ACH-000296,0.0810208874202
ACH-000302,0.0864517149879
ACH-000304,-0.185094435089
ACH-000307,0.09243233759689999
ACH-000308,-0.00490377998421
ACH-000310,-0.195859754655
ACH-000311,-0.045844448596700005
ACH-000312,0.027369325495000003
ACH-000315,0.208584394453
ACH-000316,-0.014663650108100001
ACH-000317,-0.0582082266181
ACH-000318,0.0397354597882
ACH-000319,-0.0178432281678
ACH-000320,-0.36301350923500003
ACH-000322,0.0816547417285
ACH-000323,-0.0010188145560700002
ACH-000324,-0.0385797237371
ACH-000329,-0.047085734363599994
ACH-000330,0.0184679938277
ACH-000331,0.07713145021260001
ACH-000332,-0.12127670881699999
ACH-000334,0.35363342078599996
ACH-000335,-0.16606347479
ACH-000336,-0.079646052523
ACH-000337,-0.020252997505599998
ACH-000339,-0.0011887005243800001
ACH-000341,0.16783388397799998
ACH-000348,-0.0112365274246
ACH-000350,0.09345443238839998
ACH-000352,0.112820534323
ACH-000356,-0.197310156087
ACH-000361,0.238433545679
ACH-000362,-0.0236433867365
ACH-000363,0.116522554145
ACH-000364,0.09090520050010001
ACH-000365,0.006604175090990001
ACH-000366,-0.017506297341900002
ACH-000368,0.07269300050430001
ACH-000374,0.048911843302600004
ACH-000375,-0.0699973905848
ACH-000376,-0.022198680952599997
ACH-000381,-0.06037787292999999
ACH-000383,-0.18394214500999997
ACH-000387,-0.0757948568663
ACH-000389,0.20476972568500001
ACH-000390,-0.0354439972309
ACH-000393,-0.0746068400958
ACH-000395,-0.234232148409
ACH-000397,-0.010767380988399999
ACH-000401,0.086465465232
ACH-000402,-0.0571179626933
ACH-000403,0.0309511603203
ACH-000404,-0.18725206399099997
ACH-000406,-0.0206161983193
ACH-000407,0.0124049225933
ACH-000408,-0.0794360053818
ACH-000410,0.0455154627505
ACH-000411,-0.0855275626456
ACH-000414,-0.13971322263900002
ACH-000415,-0.0376874530961
ACH-000416,-0.053256929117900004
ACH-000420,-0.0367052491324
ACH-000421,0.0376615483662
ACH-000424,-0.14738631418
ACH-000425,0.0901265059914
ACH-000426,0.00060280597758
ACH-000427,0.17029886678
ACH-000433,0.14049152139
ACH-000436,0.10263692303
ACH-000444,0.04689827242269999
ACH-000445,-0.179887206388
ACH-000448,0.0372452567061
ACH-000450,0.0306972527214
ACH-000452,-0.011406530308
ACH-000454,-0.082109204513
ACH-000458,0.0985661709834
ACH-000459,0.240823984274
ACH-000460,0.00045578230314599996
ACH-000461,0.056868285735300006
ACH-000463,0.0143365885658
ACH-000464,-0.017553204142099998
ACH-000466,-0.0029602778963299997
ACH-000467,0.0144302298598
ACH-000468,-0.055827427836999996
ACH-000469,0.0026017731096399997
ACH-000470,0.2215847537
ACH-000471,-0.07542753309019999
ACH-000472,0.111611891864
ACH-000473,-0.009310529512110002
